first_name,last_name,date,team_abbreviation,opponent_abbreviation,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,total_rebounds,assists,steals,blocks,turnovers,fouls_committed,points,draftkings_score
DeMarcus,Cousins,2015-03-24,SAC,PHI,2146,8,27,0,1,17,19,10,7,17,3,4,4,3,5,33,73.25
Stephen,Curry,2015-03-24,GSW,POR,2126,13,22,5,9,2,2,0,2,2,10,1,0,2,2,33,54.0
Monta,Ellis,2015-03-24,DAL,SAS,2387,16,27,2,6,4,4,0,2,2,5,2,0,3,2,38,51.5
Reggie,Jackson,2015-03-24,DET,TOR,2040,10,18,2,3,6,8,2,3,5,9,1,0,0,2,28,50.75
Jordan,Clarkson,2015-03-24,LAL,OKC,2183,12,19,2,3,4,6,1,3,4,7,1,3,3,1,30,53.0
Russell,Westbrook,2015-03-24,OKC,LAL,1797,9,17,2,3,7,8,0,2,2,11,2,1,2,3,27,52.0
Enes,Kanter,2015-03-24,OKC,LAL,1653,10,15,0,0,5,5,7,9,16,4,1,0,5,1,25,50.5
Damian,Lillard,2015-03-24,POR,GSW,1970,9,21,6,11,5,5,3,4,7,5,1,1,4,1,29,50.25
Kentavious,Caldwell-Pope,2015-03-24,DET,TOR,2132,10,17,5,9,1,2,2,4,6,4,0,0,0,3,26,42.0
Andre,Drummond,2015-03-24,DET,TOR,1996,8,21,0,0,5,10,10,8,18,3,2,1,0,4,21,54.0
Zaza,Pachulia,2015-03-24,MIL,MIA,1992,6,11,0,0,2,3,5,6,11,7,5,1,3,3,14,48.75
Steven,Adams,2015-03-24,OKC,LAL,1822,5,6,0,0,6,6,3,7,10,3,2,0,1,5,16,36.5
Kawhi,Leonard,2015-03-24,SAS,DAL,2153,7,16,0,3,5,6,2,7,9,3,4,1,0,4,19,44.75
Ersan,Ilyasova,2015-03-24,MIL,MIA,1714,7,15,2,5,3,4,4,7,11,2,1,3,1,3,19,44.25
Dion,Waiters,2015-03-24,OKC,LAL,2100,10,16,2,2,1,2,0,4,4,4,0,0,1,2,23,34.5
Draymond,Green,2015-03-24,GSW,POR,2230,6,10,1,4,1,2,0,11,11,8,0,3,2,3,14,45.25
Andre,Iguodala,2015-03-24,GSW,POR,1870,9,11,3,4,0,0,0,4,4,4,1,0,5,1,21,33.0
Jeremy,Lin,2015-03-24,LAL,OKC,1828,6,11,2,2,5,6,1,1,2,7,0,0,2,2,19,32.0
Danny,Green,2015-03-24,SAS,DAL,1673,5,8,4,6,3,4,0,4,4,1,2,1,1,1,17,31.0
Ryan,Kelly,2015-03-24,LAL,OKC,1747,5,9,2,4,4,4,1,4,5,2,2,1,0,4,16,32.25
Andrew,Bogut,2015-03-24,GSW,POR,1428,5,8,0,0,0,0,5,11,16,6,1,0,2,2,10,40.0
C.J.,McCollum,2015-03-24,POR,GSW,1728,9,18,3,5,2,4,0,1,1,2,3,0,2,2,23,33.75
Nerlens,Noel,2015-03-24,PHI,SAC,1750,5,10,0,0,4,5,3,7,10,3,0,6,2,5,14,42.0
Dwyane,Wade,2015-03-24,MIA,MIL,1850,7,14,1,3,6,7,0,2,2,4,3,0,5,1,21,33.5
DeMar,DeRozan,2015-03-24,TOR,DET,2523,5,17,0,2,12,12,1,9,10,4,0,0,3,2,22,39.0
Chandler,Parsons,2015-03-24,DAL,SAS,2409,6,12,1,5,2,3,1,5,6,4,2,1,1,2,15,34.5
Patrick,Patterson,2015-03-24,TOR,DET,1649,4,8,2,4,3,3,2,3,5,4,1,0,0,2,13,28.25
Amir,Johnson,2015-03-24,TOR,DET,1855,5,5,0,0,3,4,2,6,8,2,0,1,1,3,13,27.5
Robert,Covington,2015-03-24,PHI,SAC,1612,7,9,5,6,2,4,0,3,3,1,1,1,4,5,21,30.75
Rudy,Gay,2015-03-24,SAC,PHI,2439,6,19,1,4,8,9,1,7,8,3,1,2,3,2,21,40.5
