first_name,last_name,date,team_abbreviation,opponent_abbreviation,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,total_rebounds,assists,steals,blocks,turnovers,fouls_committed,points,draftkings_score
Mo,Williams,2015-01-13,MIN,IND,00:43:48,19,33,6,11,8,9,0,4,4,7,0,0,3,2,52,69.0
Markieff,Morris,2015-01-13,PHO,CLE,00:38:24,15,21,2,3,3,4,1,6,7,1,1,0,2,3,35,47.25
Al,Horford,2015-01-13,ATL,PHI,00:29:07,8,10,0,0,5,6,3,7,10,10,0,1,2,2,21,49.5
Monta,Ellis,2015-01-13,DAL,SAC,00:40:06,11,23,2,3,4,5,2,2,4,10,4,1,2,5,28,58.0
DeMarcus,Cousins,2015-01-13,SAC,DAL,00:40:29,11,21,0,0,10,10,3,13,16,9,2,1,9,6,32,67.0
Stephen,Curry,2015-01-13,GSW,UTA,00:29:13,10,16,4,9,3,3,0,2,2,11,0,0,2,2,27,47.0
LeBron,James,2015-01-13,CLE,PHO,00:36:41,11,18,3,8,8,13,1,6,7,5,1,0,5,3,33,50.25
J.R.,Smith,2015-01-13,CLE,PHO,00:38:30,10,19,8,14,1,1,0,1,1,2,4,0,0,6,29,45.25
John,Wall,2015-01-13,WAS,SAS,00:35:55,9,15,2,3,5,6,0,1,1,8,0,2,3,0,25,41.75
Rudy,Gobert,2015-01-13,UTA,GSW,00:31:50,4,9,0,0,8,11,4,7,11,4,2,3,1,1,16,45.25
Derrick,Favors,2015-01-13,UTA,GSW,00:29:58,10,16,0,0,2,3,2,9,11,0,0,1,0,1,22,37.75
Rajon,Rondo,2015-01-13,DAL,SAC,00:38:14,10,16,1,2,0,3,2,3,5,7,4,0,3,5,21,44.75
Tyson,Chandler,2015-01-13,DAL,SAC,00:43:53,6,8,0,0,4,6,3,14,17,1,0,1,0,5,16,40.75
Hassan,Whiteside,2015-01-13,MIA,LAL,00:21:16,7,9,0,0,1,2,3,6,9,0,0,5,0,4,15,36.25
Kevin,Seraphin,2015-01-13,WAS,SAS,00:19:30,6,8,0,0,5,5,2,6,8,1,0,1,1,2,17,30.0
Michael,Carter-Williams,2015-01-13,PHI,ATL,00:29:44,8,13,1,2,3,3,2,7,9,4,1,1,5,3,20,39.25
Chris,Andersen,2015-01-13,MIA,LAL,00:26:44,5,6,0,0,2,2,1,7,8,1,0,3,0,0,12,29.5
Mario,Chalmers,2015-01-13,MIA,LAL,00:33:34,7,16,0,3,5,7,0,3,3,8,2,0,2,3,19,37.75
C.J.,Miles,2015-01-13,IND,MIN,00:31:21,8,18,2,10,4,4,0,5,5,0,1,1,0,2,22,33.25
David,Lee,2015-01-13,GSW,UTA,00:23:53,4,8,0,0,2,2,2,6,8,4,2,2,0,2,10,34.0
C.J.,Watson,2015-01-13,IND,MIN,00:32:17,7,9,1,1,2,2,0,2,2,5,1,0,2,5,17,28.5
Alex,Len,2015-01-13,PHO,CLE,00:37:21,5,8,0,0,3,4,3,7,10,3,1,1,1,4,13,33.5
Gorgui,Dieng,2015-01-13,MIN,IND,00:37:42,3,7,0,0,4,4,4,6,10,6,3,2,4,3,10,39.5
Draymond,Green,2015-01-13,GSW,UTA,00:24:07,6,9,3,4,0,0,0,1,1,3,1,1,1,0,15,25.75
Eric,Bledsoe,2015-01-13,PHO,CLE,00:37:48,3,8,1,3,5,6,0,7,7,6,1,1,1,1,12,33.75
K.J.,McDaniels,2015-01-13,PHI,ATL,00:32:46,5,9,2,3,2,2,2,1,3,4,1,0,1,2,14,26.25
Andrew,Wiggins,2015-01-13,MIN,IND,00:35:59,7,16,0,0,6,6,1,2,3,4,0,1,2,3,20,30.75
Gordon,Hayward,2015-01-13,UTA,GSW,00:31:56,5,11,1,4,6,6,0,1,1,2,1,2,2,1,17,26.75
Kyle,Korver,2015-01-13,ATL,PHI,00:28:41,5,8,4,7,1,2,0,4,4,4,0,0,2,0,15,27.0
Shelvin,Mack,2015-01-13,ATL,PHI,00:22:44,5,12,2,4,0,0,0,1,1,10,2,0,2,0,12,32.25
Carl,Landry,2015-01-13,SAC,DAL,00:30:51,7,10,0,0,0,0,2,8,10,0,0,0,0,3,14,26.5
Bradley,Beal,2015-01-13,WAS,SAS,00:36:42,4,10,0,1,5,6,2,3,5,3,2,2,2,2,13,30.75
Rodney,Stuckey,2015-01-13,IND,MIN,00:24:47,5,8,0,2,3,3,0,5,5,1,2,1,2,1,13,25.75
Ed,Davis,2015-01-13,LAL,MIA,00:23:20,6,7,0,0,0,0,4,4,8,0,0,1,2,1,12,23.0
