first_name,last_name,date,team_abbreviation,opponent_abbreviation,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,total_rebounds,assists,steals,blocks,turnovers,fouls_committed,points,draftkings_score
Mike,Conley,2014-12-30,MEM,SAS,00:32:40,10,13,4,5,6,7,0,7,7,6,1,0,4,3,30,49.75
Jodie,Meeks,2014-12-30,DET,ORL,00:27:25,11,16,9,11,3,4,0,0,0,0,2,0,2,1,34,41.5
Paul,Millsap,2014-12-30,ATL,CLE,00:36:56,10,17,0,2,6,6,0,9,9,3,2,3,0,2,26,51.75
Shabazz,Muhammad,2014-12-30,MIN,UTA,00:38:14,10,17,5,6,5,5,2,5,7,2,0,1,1,2,30,45.75
Marreese,Speights,2014-12-30,GSW,PHI,00:23:39,9,13,0,0,5,6,3,1,4,4,0,4,0,3,23,42.0
Jeff,Teague,2014-12-30,ATL,CLE,00:34:48,8,13,1,4,6,10,2,3,5,11,3,0,5,2,23,49.75
Andre,Drummond,2014-12-30,DET,ORL,00:30:45,6,11,0,0,5,16,9,13,22,2,2,3,0,1,17,57.5
Kyrie,Irving,2014-12-30,CLE,ATL,00:42:39,13,27,3,10,6,7,2,4,6,9,2,0,8,3,35,57.5
Kobe,Bryant,2014-12-30,LAL,DEN,00:31:40,6,11,3,5,8,11,1,10,11,11,2,1,9,1,23,56.25
Trey,Burke,2014-12-30,UTA,MIN,00:36:57,10,21,3,6,3,4,0,4,4,6,0,0,0,1,26,41.5
Gordon,Hayward,2014-12-30,UTA,MIN,00:36:25,9,16,3,4,5,5,0,2,2,3,2,0,3,1,26,37.0
Brook,Lopez,2014-12-30,BRK,CHI,00:32:57,13,21,0,0,3,4,2,3,5,0,0,2,2,3,29,38.25
Eric,Bledsoe,2014-12-30,PHO,NOP,00:36:49,6,13,0,3,9,12,2,6,8,3,2,2,2,1,21,42.5
Anthony,Davis,2014-12-30,NOP,PHO,00:42:14,7,15,0,0,5,5,5,13,18,2,0,1,1,2,19,46.0
Mike,Dunleavy,2014-12-30,CHI,BRK,00:34:51,9,15,5,9,0,0,0,5,5,2,0,0,0,1,23,34.75
Damian,Lillard,2014-12-30,POR,TOR,00:46:11,9,24,4,15,4,5,0,2,2,9,1,2,2,3,26,49.0
Joe,Johnson,2014-12-30,BRK,CHI,00:36:29,8,14,1,1,3,4,0,11,11,4,0,0,1,0,20,39.75
Jrue,Holiday,2014-12-30,NOP,PHO,00:32:09,8,13,3,5,2,2,0,3,3,6,2,0,3,4,21,37.75
LaMarcus,Aldridge,2014-12-30,POR,TOR,00:41:21,10,19,0,0,3,5,2,11,13,2,0,1,2,2,23,43.25
Jusuf,Nurkic,2014-12-30,DEN,LAL,00:27:08,7,10,0,0,2,2,2,6,8,2,2,2,1,5,16,36.5
Ty,Lawson,2014-12-30,DEN,LAL,00:34:10,5,11,1,4,5,9,2,2,4,9,2,0,2,1,16,38.0
Stephen,Curry,2014-12-30,GSW,PHI,00:26:43,4,7,3,6,2,2,0,3,3,9,3,0,3,3,13,36.25
Kyle,Korver,2014-12-30,ATL,CLE,00:40:10,7,11,5,8,0,0,1,7,8,1,0,1,2,2,19,34.0
Draymond,Green,2014-12-30,GSW,PHI,00:28:43,3,7,1,2,3,3,2,8,10,3,4,3,2,3,10,40.5
Tyreke,Evans,2014-12-30,NOP,PHO,00:35:15,8,20,1,5,7,10,1,7,8,4,1,0,2,4,24,41.5
Goran,Dragic,2014-12-30,PHO,NOP,00:35:51,10,17,1,2,1,2,1,2,3,3,0,0,1,3,22,30.25
Ronnie,Price,2014-12-30,LAL,DEN,00:33:15,6,10,5,6,1,2,0,3,3,4,2,0,3,2,18,32.75
D.J.,Augustin,2014-12-30,DET,ORL,00:29:39,4,8,1,3,2,2,0,5,5,10,1,1,2,1,11,35.75
Derrick,Favors,2014-12-30,UTA,MIN,00:32:33,6,10,0,0,3,6,2,6,8,2,2,1,1,2,15,33.5
James,Johnson,2014-12-30,TOR,POR,00:32:28,7,11,0,0,0,0,3,8,11,2,1,0,1,1,14,32.25
Monta,Ellis,2014-12-30,DAL,WAS,00:27:32,8,15,1,2,3,4,0,0,0,2,4,0,2,3,20,30.5
Kyle,Lowry,2014-12-30,TOR,POR,00:40:41,10,26,0,3,5,6,3,4,7,5,3,0,4,5,25,45.25
Cory,Joseph,2014-12-30,SAS,MEM,00:31:09,9,13,0,1,0,1,3,0,3,3,3,0,4,3,18,30.25
Marc,Gasol,2014-12-30,MEM,SAS,00:36:35,6,12,0,0,5,7,1,8,9,5,0,2,3,3,17,38.25
Wesley,Johnson,2014-12-30,LAL,DEN,00:26:17,6,10,4,7,0,0,0,2,2,2,1,0,0,1,16,25.5
Enes,Kanter,2014-12-30,UTA,MIN,00:24:41,4,8,0,0,6,6,4,8,12,0,1,0,2,1,14,30.0
Andrew,Wiggins,2014-12-30,MIN,UTA,00:40:08,10,19,1,2,0,0,2,3,5,1,1,1,1,4,21,32.75
Tobias,Harris,2014-12-30,ORL,DET,00:31:04,6,11,1,2,2,3,0,8,8,2,1,0,0,1,15,30.5
Henry,Sims,2014-12-30,PHI,GSW,00:23:26,9,13,0,0,1,2,4,3,7,0,0,0,3,2,19,26.25
Ryan,Anderson,2014-12-30,NOP,PHO,00:27:44,8,10,3,4,0,2,1,3,4,1,0,0,3,2,19,25.5
Tristan,Thompson,2014-12-30,CLE,ATL,00:41:58,9,12,0,0,0,5,3,10,13,0,0,0,1,6,18,33.75
Leandro,Barbosa,2014-12-30,GSW,PHI,00:17:24,5,9,2,4,5,6,0,1,1,0,1,0,0,2,17,21.25
Carlos,Boozer,2014-12-30,LAL,DEN,00:28:43,8,14,0,0,3,6,1,8,9,1,1,0,2,3,19,32.75
Alan,Anderson,2014-12-30,BRK,CHI,00:27:25,4,6,3,5,0,0,0,4,4,3,2,0,1,0,11,25.5
Jonas,Valanciunas,2014-12-30,TOR,POR,00:30:03,7,15,0,0,0,0,4,4,8,1,2,0,0,1,14,29.5
Kris,Humphries,2014-12-30,WAS,DAL,00:21:50,4,5,0,0,3,4,2,5,7,3,0,0,0,3,11,24.25
Wesley,Matthews,2014-12-30,POR,TOR,00:42:20,7,14,5,10,0,0,2,4,6,3,0,0,3,3,19,32.0
Marco,Belinelli,2014-12-30,SAS,MEM,00:35:04,7,13,4,7,0,0,0,4,4,1,1,0,2,1,18,27.5
Richard,Jefferson,2014-12-30,DAL,WAS,00:23:36,6,9,2,2,0,0,1,3,4,1,1,0,0,3,14,23.5
Chandler,Parsons,2014-12-30,DAL,WAS,00:27:32,5,8,2,2,2,4,0,2,2,1,1,1,0,1,14,23.0
Joakim,Noah,2014-12-30,CHI,BRK,00:30:11,6,10,0,0,0,0,4,8,12,3,2,0,3,4,12,34.0
Omer,Asik,2014-12-30,NOP,PHO,00:24:55,5,6,0,0,1,6,3,5,8,1,0,1,0,0,11,24.5
Pau,Gasol,2014-12-30,CHI,BRK,00:29:52,4,12,0,1,2,2,1,6,7,7,0,2,0,1,10,33.25
Nate,Robinson,2014-12-30,DEN,LAL,00:22:06,6,13,1,7,0,0,0,1,1,6,2,2,1,4,13,31.25
Joe,Harris,2014-12-30,CLE,ATL,00:27:05,4,7,3,4,2,2,2,2,4,2,0,0,0,4,13,22.5
P.J.,Tucker,2014-12-30,PHO,NOP,00:31:11,3,4,2,2,2,2,0,5,5,1,1,1,0,2,10,22.75
Gerald,Green,2014-12-30,PHO,NOP,00:24:38,6,13,3,5,2,2,0,3,3,2,0,0,0,3,17,25.25
