first_name,last_name,date,team_abbreviation,opponent_abbreviation,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,total_rebounds,assists,steals,blocks,turnovers,fouls_committed,points,draftkings_score
Gorgui,Dieng,2015-03-18,MIN,TOR,00:38:06,2,9,0,0,2,4,1,6,7,3,1,2,4,1,6,23.25
Mike,Miller,2015-03-18,CLE,BRK,00:4:26,1,2,1,2,0,0,0,1,1,0,0,0,0,0,3,4.75
Bradley,Beal,2015-03-18,WAS,UTA,00:40:25,4,10,0,2,1,1,2,2,4,2,0,0,4,2,9,15.0
Michael,Beasley,2015-03-18,MIA,POR,00:17:40,3,7,0,0,0,0,1,1,2,0,0,0,0,3,6,8.5
Robert,Covington,2015-03-18,PHI,DET,00:22:12,1,6,1,5,0,0,0,2,2,3,1,0,0,2,3,12.5
Kent,Bazemore,2015-03-18,ATL,GSW,00:30:36,1,6,0,2,3,4,0,5,5,2,2,0,3,2,5,16.75
Festus,Ezeli,2015-03-18,GSW,ATL,00:10:19,1,2,0,0,0,0,0,1,1,0,0,2,0,2,2,7.25
Tayshaun,Prince,2015-03-18,DET,PHI,00:22:08,3,7,0,1,0,0,0,2,2,2,0,0,2,1,6,10.5
Kevin,Seraphin,2015-03-18,WAS,UTA,00:8:23,2,3,0,0,0,0,0,1,1,0,0,1,1,2,4,6.75
Steve,Blake,2015-03-18,POR,MIA,00:13:33,1,2,1,2,0,0,0,0,0,6,0,0,4,1,3,10.5
Lavoy,Allen,2015-03-18,IND,CHI,00:2:12,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2.0
Joe,Johnson,2015-03-18,BRK,CLE,00:26:45,3,9,0,2,0,0,0,3,3,1,0,0,0,2,6,11.25
JaKarr,Sampson,2015-03-18,PHI,DET,00:22:26,3,8,0,2,0,0,1,5,6,0,2,0,3,3,6,16.0
Jeff,Ayres,2015-03-18,SAS,MIL,00:6:17,1,1,0,0,2,4,0,1,1,0,0,0,1,2,4,4.75
Andrew,Bogut,2015-03-18,GSW,ATL,00:21:34,0,3,0,0,0,0,4,10,14,1,0,3,4,3,0,23.0
Adreian,Payne,2015-03-18,MIN,TOR,00:19:22,4,8,0,0,0,0,1,5,6,1,0,0,4,4,8,15.0
Zach,LaVine,2015-03-18,MIN,TOR,00:19:55,2,6,0,1,1,2,2,2,4,1,0,0,2,2,5,10.5
Andrew,Nicholson,2015-03-18,ORL,DAL,00:7:01,2,5,1,2,0,0,0,0,0,0,0,0,0,3,5,5.5
Matt,Bonner,2015-03-18,SAS,MIL,00:3:26,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,2.75
Dahntay,Jones,2015-03-18,LAC,SAC,00:11:50,1,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2.0
Ian,Mahinmi,2015-03-18,IND,CHI,00:14:42,1,3,0,0,0,0,0,5,5,0,0,2,2,1,2,11.25
Andre,Roberson,2015-03-18,OKC,BOS,00:16:11,1,2,0,0,0,0,0,2,2,0,0,0,0,2,2,4.5
Donald,Sloan,2015-03-18,IND,CHI,00:2:12,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.5
Glen,Davis,2015-03-18,LAC,SAC,00:10:27,1,4,0,0,2,2,0,0,0,0,1,0,2,0,4,5.0
James,Johnson,2015-03-18,TOR,MIN,00:5:20,0,1,0,0,0,0,0,1,1,1,0,1,0,1,0,4.75
Steve,Novak,2015-03-18,OKC,BOS,00:7:57,1,3,0,2,0,0,0,0,0,0,0,1,0,1,2,4.0
Austin,Rivers,2015-03-18,LAC,SAC,00:14:57,1,4,1,3,0,2,0,2,2,2,0,0,1,1,3,8.5
Cameron,Bairstow,2015-03-18,CHI,IND,00:0:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Elton,Brand,2015-03-18,ATL,GSW,00:5:42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Jack,Cooley,2015-03-18,UTA,WAS,00:1:13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Richard,Jefferson,2015-03-18,DAL,ORL,00:0:08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Toure',Murry,2015-03-18,WAS,UTA,00:0:06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Otto,Porter,2015-03-18,WAS,UTA,00:9:38,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1.5
Damjan,Rudez,2015-03-18,IND,CHI,00:8:49,1,2,0,1,0,0,0,0,0,0,0,0,0,3,2,2.0
Mario,Chalmers,2015-03-18,MIA,POR,00:14:20,2,5,1,1,0,1,1,0,1,1,1,0,3,4,5,8.75
Elijah,Millsap,2015-03-18,UTA,WAS,00:10:53,0,3,0,2,0,0,0,0,0,0,3,0,0,3,0,6.0
Dorell,Wright,2015-03-18,POR,MIA,00:16:29,1,4,1,4,0,0,0,1,1,0,0,0,0,3,3,4.75
