first_name,last_name,date,team_abbreviation,opponent_abbreviation,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,total_rebounds,assists,steals,blocks,turnovers,fouls_committed,points,draftkings_score
LeBron,James,2015-03-03,CLE,BOS,1535,12,23,0,1,3,3,1,2,3,5,3,1,1,0,27,45.75
Rudy,Gay,2015-03-03,SAC,NYK,1595,9,15,3,4,4,5,4,3,7,4,1,0,2,3,25,42.25
Jeremy,Lin,2015-03-03,LAL,CHO,1815,9,16,3,4,2,2,1,5,6,8,2,1,3,3,23,48.5
DeMarcus,Cousins,2015-03-03,SAC,NYK,1715,5,10,1,1,11,11,0,10,10,3,2,2,3,3,22,46.0
Derrick,Favors,2015-03-03,UTA,MEM,2170,8,14,0,0,5,6,2,4,6,3,2,3,1,3,21,42.5
Gerald,Henderson,2015-03-03,CHO,LAL,2252,8,15,2,3,3,4,0,2,2,5,3,0,0,2,21,38.0
Jeff,Teague,2015-03-03,ATL,HOU,1871,7,12,2,4,9,11,1,1,2,6,1,0,5,1,25,37.0
Gordon,Hayward,2015-03-03,UTA,MEM,2103,9,19,0,6,3,4,3,5,8,5,3,0,2,0,21,43.5
Mo,Williams,2015-03-03,CHO,LAL,2242,5,14,2,5,8,9,1,2,3,13,1,0,4,1,20,44.25
Pau,Gasol,2015-03-03,CHI,WAS,1960,8,11,0,1,4,4,3,7,10,0,1,2,3,1,20,37.0
Al,Jefferson,2015-03-03,CHO,LAL,2234,9,19,0,0,3,7,1,15,16,1,3,1,0,2,21,50.5
Rudy,Gobert,2015-03-03,UTA,MEM,2169,6,10,0,0,3,4,6,18,24,2,0,0,2,2,15,47.0
Ty,Lawson,2015-03-03,DEN,MIL,1847,6,12,2,5,2,2,1,1,2,10,2,0,1,3,16,38.0
Danilo,Gallinari,2015-03-03,DEN,MIL,2198,8,16,4,9,6,6,0,7,7,0,1,1,3,3,26,39.25
Nikola,Mirotic,2015-03-03,CHI,WAS,1903,6,13,3,7,8,11,2,6,8,0,0,1,2,0,23,35.5
Terrence,Jones,2015-03-03,HOU,ATL,2212,8,11,0,0,2,6,3,5,8,2,0,3,1,3,18,36.5
Kyrie,Irving,2015-03-03,CLE,BOS,1554,6,10,2,4,4,4,0,2,2,5,2,0,2,2,18,32.0
Ben,McLemore,2015-03-03,SAC,NYK,1408,6,12,2,4,6,7,0,2,2,4,0,0,0,1,20,29.5
Khris,Middleton,2015-03-03,MIL,DEN,2211,6,20,3,5,5,5,1,6,7,6,2,1,0,3,20,45.25
Joakim,Noah,2015-03-03,CHI,WAS,2006,4,5,0,0,6,10,4,8,12,5,2,3,5,5,14,44.0
Donatas,Motiejunas,2015-03-03,HOU,ATL,2084,5,14,3,6,1,2,2,6,8,7,3,0,0,2,14,42.0
Ersan,Ilyasova,2015-03-03,MIL,DEN,1827,9,15,3,6,0,0,1,2,3,2,1,1,1,4,21,32.75
Jason,Terry,2015-03-03,HOU,ATL,1704,8,13,4,8,1,1,0,4,4,2,0,0,1,2,21,30.5
John,Wall,2015-03-03,WAS,CHI,2310,8,20,1,4,4,7,2,2,4,11,2,2,6,1,21,48.0
Giannis,Antetokounmpo,2015-03-03,MIL,DEN,2094,7,10,1,1,4,6,2,9,11,2,1,3,5,5,19,41.75
Carlos,Boozer,2015-03-03,LAL,CHO,1526,5,8,0,0,5,6,1,10,11,1,0,0,0,2,15,30.25
Marc,Gasol,2015-03-03,MEM,UTA,2063,6,15,0,0,5,6,3,5,8,3,1,0,0,2,17,33.5
Al,Horford,2015-03-03,ATL,HOU,2173,9,14,0,0,0,0,2,6,8,1,0,3,3,1,18,34.0
Paul,Millsap,2015-03-03,ATL,HOU,1963,6,16,0,3,4,4,2,12,14,4,2,1,2,4,16,44.5
Kenneth,Faried,2015-03-03,DEN,MIL,1938,5,10,0,0,4,5,2,12,14,0,0,2,1,0,14,35.0
Aaron,Brooks,2015-03-03,CHI,WAS,2117,8,23,2,8,4,4,0,2,2,8,1,0,2,1,22,38.5
Dennis,Schroder,2015-03-03,ATL,HOU,1601,6,14,2,4,2,2,0,4,4,8,0,0,1,2,16,33.5
Marcin,Gortat,2015-03-03,WAS,CHI,1990,6,9,0,0,0,0,2,10,12,1,0,2,1,1,12,32.0
Timofey,Mozgov,2015-03-03,CLE,BOS,1225,5,6,0,0,0,0,3,3,6,3,0,3,1,3,10,27.5
Courtney,Lee,2015-03-03,MEM,UTA,2250,7,13,2,7,2,2,0,5,5,1,1,0,2,1,18,27.75
Paul,Pierce,2015-03-03,WAS,CHI,1931,6,10,4,6,0,0,0,1,1,3,0,1,0,5,16,25.75
Derrick,Williams,2015-03-03,SAC,NYK,1709,7,12,3,5,0,2,1,2,3,2,1,0,1,2,17,26.75
Cody,Zeller,2015-03-03,CHO,LAL,1266,4,6,0,0,2,2,2,9,11,2,0,0,0,2,10,26.75
Jordan,Clarkson,2015-03-03,LAL,CHO,1981,9,19,1,7,0,0,0,1,1,4,1,0,0,4,19,28.75
Shane,Larkin,2015-03-03,NYK,SAC,1633,5,9,1,3,2,4,0,3,3,6,2,0,2,3,13,29.25
Kevin,Love,2015-03-03,CLE,BOS,1493,4,10,2,6,2,2,0,8,8,3,0,1,0,0,12,29.5
Omri,Casspi,2015-03-03,SAC,NYK,1225,6,10,0,2,2,2,1,2,3,2,1,0,1,2,14,22.25
Alexey,Shved,2015-03-03,NYK,SAC,1961,4,11,0,4,7,9,2,5,7,3,1,0,3,0,15,28.75
Cole,Aldrich,2015-03-03,NYK,SAC,1218,4,6,0,0,0,0,3,4,7,1,1,3,0,4,8,26.25
James,Jones,2015-03-03,CLE,BOS,1289,3,6,2,4,2,2,1,5,6,2,1,0,0,2,10,23.5
Otto,Porter,2015-03-03,WAS,CHI,1804,3,5,2,3,3,4,1,4,5,0,0,2,1,0,11,21.75
