first_name,last_name,date,team_abbreviation,opponent_abbreviation,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,total_rebounds,assists,steals,blocks,turnovers,fouls_committed,points,draftkings_score
Draymond,Green,2014-12-06,GSW,CHI,00:40:59,11,20,7,13,2,2,0,7,7,3,4,3,1,3,31,61.25
Blake,Griffin,2014-12-06,LAC,NOP,00:30:25,10,15,0,1,10,15,1,6,7,5,1,0,1,3,30,47.75
Michael,Carter-Williams,2014-12-06,PHI,DET,00:44:40,8,12,0,0,4,5,1,7,8,15,3,2,7,3,20,59.0
Chris,Paul,2014-12-06,LAC,NOP,00:29:54,7,13,4,6,0,0,0,6,6,16,0,0,2,2,18,50.5
Pau,Gasol,2014-12-06,CHI,GSW,00:36:28,10,19,0,0,2,2,5,15,20,3,1,1,3,2,22,54.0
Zach,LaVine,2014-12-06,MIN,SAS,00:42:28,8,15,2,4,4,5,0,3,3,10,2,0,2,4,22,44.75
Kyle,Singler,2014-12-06,DET,PHI,00:40:29,8,14,3,5,2,2,3,3,6,2,2,0,0,2,21,37.0
Robert,Covington,2014-12-06,PHI,DET,00:29:10,9,14,3,5,4,4,1,5,6,1,0,0,1,2,25,35.0
Cory,Joseph,2014-12-06,SAS,MIN,00:32:42,7,10,0,0,4,4,1,3,4,5,1,0,0,0,18,32.5
Tobias,Harris,2014-12-06,ORL,SAC,00:38:55,10,17,4,5,3,4,0,4,4,1,0,0,0,2,27,35.5
Jamal,Crawford,2014-12-06,LAC,NOP,00:25:25,6,11,2,4,6,6,0,0,0,4,2,0,0,0,20,31.0
Anthony,Davis,2014-12-06,NOP,LAC,00:32:34,9,15,0,0,8,9,1,2,3,0,0,1,0,3,26,31.75
Eric,Bledsoe,2014-12-06,PHO,HOU,00:35:35,7,17,1,6,8,10,0,4,4,3,3,3,1,4,23,44.5
Marco,Belinelli,2014-12-06,SAS,MIN,00:28:24,7,12,4,6,2,2,0,2,2,6,0,0,1,1,20,33.0
Josh,Smith,2014-12-06,DET,PHI,00:47:59,9,18,1,2,4,6,2,6,8,7,1,3,5,4,23,49.5
Jason,Thompson,2014-12-06,SAC,ORL,00:32:13,9,12,0,0,0,0,2,7,9,4,0,0,1,3,18,34.75
Jimmy,Butler,2014-12-06,CHI,GSW,00:43:45,8,17,3,6,5,7,3,1,4,3,2,0,3,3,24,37.5
J.J.,Redick,2014-12-06,LAC,NOP,00:36:07,8,14,5,9,0,0,0,0,0,3,2,0,1,2,21,31.5
Klay,Thompson,2014-12-06,GSW,CHI,00:37:36,9,23,2,8,4,4,0,5,5,5,2,2,2,3,24,45.75
DeAndre,Jordan,2014-12-06,LAC,NOP,00:35:22,4,4,0,0,0,1,4,14,18,2,0,5,1,4,8,43.0
Thaddeus,Young,2014-12-06,MIN,SAS,00:24:49,5,8,0,0,4,6,0,1,1,4,4,1,1,2,14,30.75
Joakim,Noah,2014-12-06,CHI,GSW,00:33:00,7,8,0,0,2,2,2,3,5,3,0,1,2,2,16,27.75
Stephen,Curry,2014-12-06,GSW,CHI,00:36:11,5,14,1,5,8,9,1,5,6,7,1,0,3,2,19,38.0
Patrick,Beverley,2014-12-06,HOU,PHO,00:26:55,5,12,5,8,4,6,3,3,6,3,1,1,2,4,19,36.5
Kyle,O'Quinn,2014-12-06,ORL,SAC,00:18:07,5,5,1,1,2,2,2,0,2,4,1,1,1,4,13,25.5
Darren,Collison,2014-12-06,SAC,ORL,00:34:04,6,14,3,6,7,9,0,3,3,4,0,0,2,2,22,32.25
Shabazz,Muhammad,2014-12-06,MIN,SAS,00:21:07,7,12,1,2,5,9,3,0,3,0,0,0,0,1,20,24.25
Luc,Mbah,2014-12-06,PHI,DET,00:37:44,3,12,0,3,8,12,3,8,11,4,3,0,1,1,14,39.25
Rudy,Gay,2014-12-06,SAC,ORL,00:36:11,7,15,0,2,2,3,1,4,5,6,2,1,2,2,16,36.25
Boris,Diaw,2014-12-06,SAS,MIN,00:23:17,6,10,0,2,5,6,0,3,3,4,1,0,1,5,17,28.25
Anthony,Bennett,2014-12-06,MIN,SAS,00:27:29,6,11,0,1,2,2,0,10,10,2,1,0,0,2,14,31.5
Kawhi,Leonard,2014-12-06,SAS,MIN,00:27:27,7,12,0,2,4,5,0,3,3,4,1,0,3,2,18,28.25
Tim,Duncan,2014-12-06,SAS,MIN,00:18:38,5,11,0,0,3,3,4,6,10,5,0,2,3,4,13,35.5
Gerald,Green,2014-12-06,PHO,HOU,00:24:07,6,14,2,4,2,2,1,4,5,2,2,1,2,1,16,31.25
Donatas,Motiejunas,2014-12-06,HOU,PHO,00:34:39,7,12,0,0,2,4,3,8,11,1,0,3,4,3,16,35.25
Omer,Asik,2014-12-06,NOP,LAC,00:25:38,3,4,0,0,4,6,5,5,10,2,1,0,3,1,10,26.0
P.J.,Tucker,2014-12-06,PHO,HOU,00:33:08,6,12,1,4,2,2,6,2,8,0,1,0,2,4,15,26.5
Evan,Fournier,2014-12-06,ORL,SAC,00:30:48,7,16,1,7,0,0,1,5,6,3,0,0,0,0,15,27.5
Matt,Barnes,2014-12-06,LAC,NOP,00:34:00,5,8,4,7,0,0,1,3,4,1,1,0,1,5,14,24.0
