first_name,last_name,date,team_abbreviation,opponent_abbreviation,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,total_rebounds,assists,steals,blocks,turnovers,fouls_committed,points,draftkings_score
Chris,Paul,2015-04-01,LAC,POR,2364,13,21,5,9,10,10,1,4,5,17,4,0,1,2,41,82.75
James,Harden,2015-04-01,HOU,SAC,2253,16,25,8,9,11,13,2,6,8,6,3,0,7,1,51,76.5
Enes,Kanter,2015-04-01,OKC,DAL,2302,9,13,1,1,11,12,5,11,16,1,0,1,0,1,30,54.0
Anthony,Morrow,2015-04-01,OKC,DAL,1761,11,16,6,9,4,4,2,2,4,0,1,0,0,2,32,42.0
DeMarcus,Cousins,2015-04-01,SAC,HOU,2322,11,25,0,0,2,6,6,15,21,10,3,6,5,4,24,80.75
Marcin,Gortat,2015-04-01,WAS,PHI,1861,10,11,0,0,3,4,3,11,14,3,0,2,1,3,23,48.5
Monta,Ellis,2015-04-01,DAL,OKC,2248,9,14,0,1,8,9,0,4,4,5,4,0,1,4,26,46.0
Deron,Williams,2015-04-01,BRK,NYK,2053,11,21,4,7,0,0,2,5,7,7,1,0,1,1,26,48.75
Jordan,Clarkson,2015-04-01,LAL,NOP,1870,7,9,1,1,3,4,2,5,7,10,0,0,1,2,18,41.75
Anthony,Davis,2015-04-01,NOP,LAL,2087,9,15,0,0,2,2,1,6,7,6,1,4,1,1,20,47.25
Jimmy,Butler,2015-04-01,CHI,MIL,2437,8,18,1,4,8,8,3,4,7,3,3,1,2,2,25,45.75
Rudy,Gobert,2015-04-01,UTA,DEN,1804,7,7,0,0,6,11,3,9,12,2,1,2,2,3,20,43.0
Nicolas,Batum,2015-04-01,POR,LAC,1974,7,11,5,7,2,3,2,2,4,4,3,0,2,3,21,39.5
George,Hill,2015-04-01,IND,BOS,2162,9,11,3,4,0,0,0,6,6,6,0,0,1,4,21,38.5
LaMarcus,Aldridge,2015-04-01,POR,LAC,2198,10,22,0,1,9,11,3,3,6,2,1,0,1,3,29,41.0
Blake,Griffin,2015-04-01,LAC,POR,2303,10,18,2,2,2,2,1,6,7,8,1,1,4,3,24,47.75
Ish,Smith,2015-04-01,PHI,WAS,1800,11,17,1,2,0,0,0,3,3,3,3,0,2,2,23,36.75
Chandler,Parsons,2015-04-01,DAL,OKC,2235,10,15,0,3,2,3,0,4,4,6,1,0,1,5,22,37.5
Terrence,Jones,2015-04-01,HOU,SAC,1918,6,10,2,3,2,6,3,4,7,3,1,7,2,2,16,45.25
Jason,Thompson,2015-04-01,SAC,HOU,1257,7,9,0,0,2,2,7,3,10,2,1,0,1,4,16,33.0
Victor,Oladipo,2015-04-01,ORL,SAS,2426,9,19,2,3,4,4,1,5,6,7,0,0,3,1,24,41.5
Tyler,Zeller,2015-04-01,BOS,IND,1417,8,9,0,0,3,3,0,3,3,3,1,0,1,3,19,28.75
Elfrid,Payton,2015-04-01,ORL,SAS,2135,7,15,0,0,0,0,4,3,7,7,4,1,1,3,14,42.75
Russell,Westbrook,2015-04-01,OKC,DAL,2630,10,32,2,11,9,11,3,8,11,11,1,0,6,4,31,61.25
Andrew,Wiggins,2015-04-01,MIN,TOR,2616,8,20,0,1,9,10,0,5,5,5,1,2,3,2,25,43.25
Norris,Cole,2015-04-01,NOP,LAL,1633,8,12,1,2,0,0,1,1,2,4,1,1,0,0,17,30.0
Nerlens,Noel,2015-04-01,PHI,WAS,2273,5,9,0,0,4,7,4,6,10,3,2,2,1,1,14,38.5
Brook,Lopez,2015-04-01,BRK,NYK,2057,9,15,0,0,0,0,3,4,7,1,0,5,0,4,18,38.25
DeAndre,Jordan,2015-04-01,LAC,POR,2400,4,5,0,0,5,10,3,10,13,3,1,1,0,3,13,37.75
Isaiah,Canaan,2015-04-01,PHI,WAS,1327,7,12,4,9,0,0,0,3,3,6,2,0,2,2,18,35.75
Kelly,Olynyk,2015-04-01,BOS,IND,1303,7,10,3,4,2,2,0,2,2,2,1,1,0,5,19,30.0
Kemba,Walker,2015-04-01,CHO,DET,1990,7,13,2,2,1,1,0,6,6,4,3,0,1,2,17,37.0
Chase,Budinger,2015-04-01,MIN,TOR,2253,8,15,2,4,1,3,0,6,6,3,2,0,0,1,19,36.0
Kenneth,Faried,2015-04-01,DEN,UTA,1616,7,13,0,0,5,5,4,6,10,0,0,1,0,4,19,33.5
Marvin,Williams,2015-04-01,CHO,DET,1728,7,11,3,6,1,2,2,4,6,1,1,1,1,1,18,32.0
Trevor,Ariza,2015-04-01,HOU,SAC,2286,8,16,6,14,0,0,0,3,3,2,3,0,3,2,22,36.25
Bradley,Beal,2015-04-01,WAS,PHI,1948,9,18,0,3,2,4,0,5,5,5,0,1,0,1,20,35.75
Tyson,Chandler,2015-04-01,DAL,OKC,1709,6,6,0,0,2,2,3,7,10,1,0,0,1,2,14,27.5
Amar'e,Stoudemire,2015-04-01,DAL,OKC,1171,8,9,0,0,2,3,1,3,4,2,0,0,1,3,18,25.5
J.J.,Redick,2015-04-01,LAC,POR,2088,9,20,5,9,2,2,0,8,8,0,0,0,1,2,25,37.0
Andrea,Bargnani,2015-04-01,NYK,BRK,1646,9,16,2,3,2,2,2,3,5,0,0,1,2,1,22,30.25
Tyreke,Evans,2015-04-01,NOP,LAL,1658,6,10,2,4,2,2,0,2,2,8,0,0,1,4,16,31.0
Damian,Lillard,2015-04-01,POR,LAC,2178,7,14,3,6,1,2,0,3,3,10,0,0,2,4,18,37.25
Markel,Brown,2015-04-01,BRK,NYK,2073,5,8,0,0,4,4,0,4,4,2,3,0,0,3,14,28.0
John,Wall,2015-04-01,WAS,PHI,1792,6,11,1,2,0,0,0,4,4,15,1,0,6,1,13,40.0
