first_name,last_name,date,team_abbreviation,opponent_abbreviation,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,total_rebounds,assists,steals,blocks,turnovers,fouls_committed,points,draftkings_score
Chris,Paul,2015-04-04,LAC,DEN,00:31:30,6,10,4,4,7,8,1,4,5,9,2,0,1,4,23,48.25
DeMarre,Carroll,2015-04-04,ATL,BRK,00:26:56,7,9,4,5,2,4,2,6,8,5,1,0,1,0,20,41.0
DeMar,DeRozan,2015-04-04,TOR,BOS,00:43:23,14,25,0,1,10,12,0,1,1,3,1,0,6,1,38,42.75
Tobias,Harris,2015-04-04,ORL,MIL,00:40:37,8,15,5,9,2,3,1,9,10,2,1,3,2,0,23,48.0
Tyreke,Evans,2015-04-04,NOP,POR,00:37:33,10,18,0,2,1,4,0,7,7,9,3,0,1,2,21,48.75
Reggie,Jackson,2015-04-04,DET,MIA,00:37:33,11,18,2,4,5,7,0,3,3,11,1,0,7,5,29,48.75
Al,Horford,2015-04-04,ATL,BRK,00:21:08,10,13,0,1,0,1,0,2,2,3,3,1,0,1,20,35.0
Chris,Kaman,2015-04-04,POR,NOP,00:21:26,7,10,0,0,2,2,6,5,11,1,2,0,0,0,16,35.25
DeAndre,Jordan,2015-04-04,LAC,DEN,00:33:52,3,6,0,0,8,14,7,15,22,2,0,3,1,1,14,50.0
Goran,Dragic,2015-04-04,MIA,DET,00:35:35,7,12,2,4,5,6,1,1,2,7,1,1,2,2,21,38.0
Louis,Williams,2015-04-04,TOR,BOS,00:34:23,9,17,3,8,6,8,1,1,2,4,1,1,3,3,27,39.5
Tyler,Zeller,2015-04-04,BOS,TOR,00:24:40,8,10,0,0,4,6,2,7,9,3,0,0,0,5,20,35.75
Tyler,Hansbrough,2015-04-04,TOR,BOS,00:35:47,5,5,0,0,8,8,1,7,8,0,2,1,1,6,18,33.5
J.J.,Redick,2015-04-04,LAC,DEN,00:32:06,8,17,4,10,5,6,1,3,4,3,0,0,1,1,25,36.0
LaMarcus,Aldridge,2015-04-04,POR,NOP,00:36:41,7,18,0,1,7,8,3,9,12,1,2,1,1,2,21,43.0
Anthony,Davis,2015-04-04,NOP,POR,00:36:46,8,20,0,0,3,3,4,5,9,2,3,4,2,2,19,46.25
John,Wall,2015-04-04,WAS,MEM,00:36:28,7,15,1,3,3,3,0,6,6,14,0,0,5,0,18,44.5
Jeff,Teague,2015-04-04,ATL,BRK,00:23:41,8,12,1,2,0,0,1,2,3,8,2,0,3,3,17,35.75
Eric,Gordon,2015-04-04,NOP,POR,00:35:36,9,16,4,6,0,0,1,0,1,1,1,0,0,1,22,28.75
Dwyane,Wade,2015-04-04,MIA,DET,00:34:54,11,18,0,2,2,3,1,1,2,3,1,0,2,3,24,32.0
Evan,Turner,2015-04-04,BOS,TOR,00:41:50,9,17,0,2,0,0,1,5,6,10,3,0,4,5,18,44.5
Gerald,Green,2015-04-04,PHO,UTA,00:22:11,10,17,3,5,1,2,2,0,2,1,0,0,2,1,24,28.5
Aaron,Gordon,2015-04-04,ORL,MIL,00:29:16,5,6,0,1,0,0,4,8,12,1,0,2,0,0,10,30.5
Isaiah,Thomas,2015-04-04,BOS,TOR,00:26:54,10,19,3,8,2,2,0,2,2,4,0,0,4,0,25,33.0
Marcus,Smart,2015-04-04,BOS,TOR,00:31:53,6,9,2,5,1,3,1,3,4,4,2,1,2,1,15,32.0
Drew,Gooden,2015-04-04,WAS,MEM,00:30:15,6,10,3,5,1,1,1,2,3,2,1,0,0,1,16,26.25
Kemba,Walker,2015-04-04,CHO,PHI,00:34:05,11,21,0,1,2,2,0,5,5,2,0,0,2,0,24,32.25
Rodney,Hood,2015-04-04,UTA,PHO,00:28:49,7,12,1,5,2,2,1,4,5,2,1,0,0,3,17,28.75
Dirk,Nowitzki,2015-04-04,DAL,GSW,00:23:06,3,5,0,0,12,15,0,4,4,2,0,1,2,4,18,27.0
Brandan,Wright,2015-04-04,PHO,UTA,00:32:40,6,10,0,0,2,4,0,3,3,1,3,4,1,2,14,32.75
Marreese,Speights,2015-04-04,GSW,DAL,00:9:50,6,8,2,2,4,4,2,1,3,1,0,0,1,6,18,23.75
Bojan,Bogdanovic,2015-04-04,BRK,ATL,00:32:47,8,11,3,5,0,0,0,0,0,2,0,0,1,3,19,23.0
Andre,Drummond,2015-04-04,DET,MIA,00:34:36,5,8,0,0,1,1,6,11,17,1,0,3,2,5,11,38.75
Ersan,Ilyasova,2015-04-04,MIL,ORL,00:26:52,7,13,2,2,2,5,3,5,8,2,0,0,1,2,18,31.5
Hassan,Whiteside,2015-04-04,MIA,DET,00:31:02,5,9,0,0,3,7,4,8,12,0,1,6,3,2,13,40.5
Gordon,Hayward,2015-04-04,UTA,PHO,00:39:03,7,18,2,6,5,6,2,4,6,4,2,0,4,2,21,37.5
Andre,Iguodala,2015-04-04,GSW,DAL,00:28:05,7,16,4,9,0,0,0,3,3,4,0,0,0,0,18,29.75
Harrison,Barnes,2015-04-04,GSW,DAL,00:27:43,5,11,0,3,3,4,3,7,10,3,4,0,2,5,13,37.0
Kentavious,Caldwell-Pope,2015-04-04,DET,MIA,00:41:54,6,16,2,6,5,8,0,3,3,1,3,0,0,1,19,31.25
Marc,Gasol,2015-04-04,MEM,WAS,00:36:11,7,13,0,1,4,6,1,10,11,2,0,0,2,2,18,33.75
John,Henson,2015-04-04,MIL,ORL,00:24:39,5,9,0,0,0,1,5,3,8,4,0,3,1,1,10,31.5
Nikola,Vucevic,2015-04-04,ORL,MIL,00:33:47,10,17,0,0,0,1,2,5,7,5,0,0,3,5,20,34.75
Klay,Thompson,2015-04-04,GSW,DAL,00:27:41,7,17,5,10,2,4,1,2,3,3,2,0,2,4,21,34.75
Eric,Bledsoe,2015-04-04,PHO,UTA,00:35:52,5,13,0,1,6,7,1,2,3,5,1,0,1,2,16,28.75
Elfrid,Payton,2015-04-04,ORL,MIL,00:40:05,4,11,1,2,1,1,1,2,3,11,3,1,3,3,10,37.25
Jarrett,Jack,2015-04-04,BRK,ATL,00:19:58,5,9,1,2,3,3,0,1,1,6,2,0,4,0,14,26.75
Kent,Bazemore,2015-04-04,ATL,BRK,00:19:39,4,4,3,3,0,0,0,1,1,5,0,1,1,3,11,22.75
Tyson,Chandler,2015-04-04,DAL,GSW,00:24:18,4,5,0,0,2,4,3,10,13,0,0,0,0,2,10,26.25
Festus,Ezeli,2015-04-04,GSW,DAL,00:15:17,4,6,0,0,2,4,5,4,9,0,1,1,0,4,10,25.25
Paul,Millsap,2015-04-04,ATL,BRK,00:16:44,1,5,0,1,6,6,1,2,3,5,1,1,0,1,8,23.25
Bismack,Biyombo,2015-04-04,CHO,PHI,00:31:59,3,4,0,0,3,4,3,6,9,0,0,3,1,3,9,25.75
Jerami,Grant,2015-04-04,PHI,CHO,00:28:36,3,7,2,3,2,4,0,4,4,2,2,6,2,4,10,34.0
Kyle,Korver,2015-04-04,ATL,BRK,00:22:04,3,6,3,5,1,1,0,2,2,3,1,0,0,0,10,20.5
Leandro,Barbosa,2015-04-04,GSW,DAL,00:21:48,2,5,1,3,5,5,0,1,1,3,2,1,1,2,10,21.75
Thabo,Sefolosha,2015-04-04,ATL,BRK,00:22:45,4,9,2,4,2,2,1,3,4,3,2,0,2,1,12,25.5
Kelly,Olynyk,2015-04-04,BOS,TOR,00:24:25,5,10,2,5,4,4,1,1,2,0,2,1,3,3,16,24.0
P.J.,Tucker,2015-04-04,PHO,UTA,00:34:03,2,5,1,3,4,6,2,7,9,1,2,0,0,3,9,26.25
Randy,Foye,2015-04-04,DEN,LAC,00:35:16,5,13,3,7,1,1,0,5,5,5,1,1,2,3,14,32.25
Wilson,Chandler,2015-04-04,DEN,LAC,00:34:24,5,15,1,5,6,8,2,4,6,3,0,0,1,3,17,29.0
