first_name,last_name,date,team_abbreviation,opponent_abbreviation,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,total_rebounds,assists,steals,blocks,turnovers,fouls_committed,points,draftkings_score
Gerald,Henderson,2015-02-05,CHO,WAS,00:35:34,10,15,0,2,7,8,0,4,4,1,2,2,2,2,27,40.5
LeBron,James,2015-02-05,CLE,LAC,00:27:47,8,14,1,2,6,7,0,3,3,9,1,0,2,0,23,41.75
J.R.,Smith,2015-02-05,CLE,LAC,00:28:56,6,10,4,8,0,0,1,4,5,2,5,0,0,2,16,37.25
Nicolas,Batum,2015-02-05,POR,PHO,00:35:41,6,13,2,6,6,6,1,3,4,7,1,0,2,1,20,37.5
Monta,Ellis,2015-02-05,DAL,SAC,00:30:29,9,16,3,6,0,0,1,1,2,6,3,0,3,1,21,38.5
Tyson,Chandler,2015-02-05,DAL,SAC,00:29:30,7,9,0,0,2,3,2,14,16,1,1,0,1,1,16,39.0
Jason,Maxiell,2015-02-05,CHO,WAS,00:20:39,3,4,0,0,5,6,2,6,8,0,1,7,0,2,11,37.0
Kevin,Love,2015-02-05,CLE,LAC,00:28:40,6,14,2,6,10,12,0,9,9,3,0,0,3,2,24,39.25
DeMarcus,Cousins,2015-02-05,SAC,DAL,00:37:41,8,16,0,0,7,8,1,10,11,3,1,2,6,3,23,44.25
John,Wall,2015-02-05,WAS,CHO,00:38:11,6,13,0,1,3,4,0,3,3,13,1,0,4,1,15,38.25
Devin,Harris,2015-02-05,DAL,SAC,00:19:03,4,8,3,5,4,4,0,1,1,2,0,1,0,0,15,22.75
Jose,Barea,2015-02-05,DAL,SAC,00:31:36,7,12,1,5,0,0,0,3,3,5,0,1,1,1,15,28.25
Paul,Pierce,2015-02-05,WAS,CHO,00:30:15,7,13,2,4,3,4,0,2,2,2,0,1,1,3,19,27.0
Robin,Lopez,2015-02-05,POR,PHO,00:30:58,5,10,0,0,1,2,6,6,12,0,0,4,1,3,11,33.5
LaMarcus,Aldridge,2015-02-05,POR,PHO,00:34:47,7,18,0,2,5,6,3,10,13,1,1,2,4,3,19,40.75
Eric,Bledsoe,2015-02-05,PHO,POR,00:35:26,5,10,1,2,6,7,3,4,7,4,0,0,6,2,17,29.25
C.J.,McCollum,2015-02-05,POR,PHO,00:20:03,4,7,1,4,3,3,0,4,4,2,1,0,1,1,12,22.0
Blake,Griffin,2015-02-05,LAC,CLE,00:26:34,7,17,0,0,2,3,3,5,8,4,0,0,1,3,16,31.5
DeAndre,Jordan,2015-02-05,LAC,CLE,00:27:28,3,4,0,0,2,4,5,9,14,0,0,1,1,3,8,27.0
Kyrie,Irving,2015-02-05,CLE,LAC,00:31:58,1,5,1,3,7,7,2,4,6,4,0,0,1,3,10,23.5
Timofey,Mozgov,2015-02-05,CLE,LAC,00:28:23,5,7,0,0,2,6,4,5,9,2,0,1,3,2,12,26.75
Michael,Kidd-Gilchrist,2015-02-05,CHO,WAS,00:22:08,2,4,0,0,7,8,2,4,6,2,0,0,2,2,11,20.5
Brian,Roberts,2015-02-05,CHO,WAS,00:37:58,5,13,1,7,1,1,1,2,3,5,0,0,0,1,12,23.75
Richard,Jefferson,2015-02-05,DAL,SAC,00:28:53,5,11,3,6,1,3,1,5,6,0,1,0,0,4,14,25.0
Damian,Lillard,2015-02-05,POR,PHO,00:32:34,6,15,0,5,1,2,1,3,4,3,2,1,2,0,13,27.5
Austin,Rivers,2015-02-05,LAC,CLE,00:22:05,4,11,1,2,1,2,3,2,5,5,2,0,1,5,10,27.75
Wesley,Matthews,2015-02-05,POR,PHO,00:31:40,5,15,2,8,2,2,0,8,8,3,0,0,1,1,14,29.0
Chris,Paul,2015-02-05,LAC,CLE,00:27:28,4,14,1,4,1,2,0,2,2,9,1,0,0,3,10,28.5
Spencer,Hawes,2015-02-05,LAC,CLE,00:17:42,4,6,1,2,2,2,1,3,4,0,1,0,2,3,11,17.5
Markieff,Morris,2015-02-05,PHO,POR,00:36:40,8,19,1,4,1,3,2,6,8,1,0,0,3,1,18,28.5
Marvin,Williams,2015-02-05,CHO,WAS,00:25:04,3,7,2,5,0,0,2,6,8,0,1,2,2,1,8,24.0
Steve,Blake,2015-02-05,POR,PHO,00:22:49,2,5,1,3,0,0,0,3,3,4,2,0,0,2,5,19.25
Rudy,Gay,2015-02-05,SAC,DAL,00:33:25,2,13,0,4,7,8,1,8,9,4,1,1,2,2,11,31.25
Rasual,Butler,2015-02-05,WAS,CHO,00:29:00,5,9,1,2,0,0,0,4,4,1,0,0,0,4,11,18.0
Tristan,Thompson,2015-02-05,CLE,LAC,00:20:12,2,4,0,0,5,6,4,6,10,0,0,2,4,4,9,23.5
Ekpe,Udoh,2015-02-05,LAC,CLE,00:6:24,1,1,0,0,2,2,0,2,2,1,2,0,0,0,4,12.0
Al,Jefferson,2015-02-05,CHO,WAS,00:26:52,3,12,0,0,2,4,3,7,10,1,1,3,0,3,8,30.0
Meyers,Leonard,2015-02-05,POR,PHO,00:23:48,3,5,0,1,2,2,2,6,8,0,0,0,2,1,8,17.0
Derrick,Williams,2015-02-05,SAC,DAL,00:19:09,3,4,1,1,0,0,0,1,1,1,0,0,0,0,7,10.25
