first_name,last_name,date,team_abbreviation,opponent_abbreviation,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,total_rebounds,assists,steals,blocks,turnovers,fouls_committed,points,draftkings_score
Danilo,Gallinari,2015-03-22,DEN,ORL,00:33:05,12,21,6,13,10,11,0,7,7,4,3,2,1,1,40,67.25
Anthony,Davis,2015-03-22,NOP,LAC,00:39:29,11,13,0,0,4,5,3,9,12,5,2,2,2,4,26,55.5
LeBron,James,2015-03-22,CLE,MIL,00:39:28,10,17,1,4,7,7,2,8,10,6,5,1,5,1,28,59.5
Chris,Paul,2015-03-22,LAC,NOP,00:37:36,8,19,0,4,7,8,1,6,7,11,4,0,2,1,23,55.25
Jeremy,Lin,2015-03-22,LAL,PHI,00:28:49,10,16,2,2,7,8,0,5,5,5,1,0,2,4,29,44.75
Enes,Kanter,2015-03-22,OKC,MIA,00:34:25,12,20,0,0,3,3,6,6,12,0,1,0,2,2,27,43.0
Kemba,Walker,2015-03-22,CHO,MIN,00:33:36,4,11,0,1,8,8,1,2,3,8,6,0,0,2,16,43.75
J.R.,Smith,2015-03-22,CLE,MIL,00:36:31,8,11,7,9,0,0,1,3,4,1,3,0,2,3,23,38.0
Kawhi,Leonard,2015-03-22,SAS,ATL,00:31:41,8,14,1,3,3,4,1,9,10,7,4,0,4,2,20,49.5
Tiago,Splitter,2015-03-22,SAS,ATL,00:27:09,10,14,0,0,3,4,5,3,8,2,0,0,2,1,23,35.0
DeMar,DeRozan,2015-03-22,TOR,NYK,00:36:20,8,15,1,1,6,6,1,6,7,5,0,0,2,0,23,38.75
Evan,Turner,2015-03-22,BOS,DET,00:38:40,10,21,2,6,1,2,0,6,6,8,3,0,2,2,23,48.5
Eric,Gordon,2015-03-22,NOP,LAC,00:37:26,7,13,5,8,4,4,0,2,2,5,1,0,2,1,23,36.5
Lance,Thomas,2015-03-22,NYK,TOR,00:38:22,9,12,2,2,4,6,1,1,2,1,1,0,1,2,24,30.5
Rudy,Gay,2015-03-22,SAC,WAS,00:32:07,10,19,2,5,4,4,1,4,5,2,0,1,1,2,26,37.75
Blake,Griffin,2015-03-22,LAC,NOP,00:37:26,10,21,0,0,3,3,3,2,5,4,1,1,0,3,23,39.25
Kentavious,Caldwell-Pope,2015-03-22,DET,BOS,00:44:19,10,20,3,8,4,4,2,6,8,1,2,0,4,2,27,42.0
Andre,Drummond,2015-03-22,DET,BOS,00:40:12,8,17,0,0,2,11,8,14,22,2,0,4,0,4,18,56.5
Mo,Williams,2015-03-22,CHO,MIN,00:28:39,10,16,4,8,0,0,0,4,4,4,0,1,3,1,24,37.5
Michael,Kidd-Gilchrist,2015-03-22,CHO,MIN,00:38:39,8,10,0,0,2,2,4,5,9,0,0,1,1,1,18,30.75
Russell,Westbrook,2015-03-22,OKC,MIA,00:33:56,5,16,1,4,1,2,3,6,9,17,4,2,5,3,12,58.75
Paul,Millsap,2015-03-22,ATL,SAS,00:33:20,8,17,4,6,2,2,3,4,7,3,2,0,3,3,22,39.75
Tim,Duncan,2015-03-22,SAS,ATL,00:31:16,5,10,0,0,2,2,1,6,7,7,1,4,1,2,12,40.75
DeMarcus,Cousins,2015-03-22,SAC,WAS,00:22:49,6,11,0,0,8,8,0,7,7,5,3,0,5,5,20,39.75
Michael,Carter-Williams,2015-03-22,MIL,CLE,00:33:43,9,14,1,2,0,0,1,2,3,5,4,2,6,2,19,39.75
Dennis,Schroder,2015-03-22,ATL,SAS,00:23:32,8,13,2,4,0,0,1,2,3,5,1,1,2,1,18,33.25
Ben,McLemore,2015-03-22,SAC,WAS,00:31:00,7,11,3,5,0,0,1,2,3,1,4,0,2,2,17,30.75
Victor,Oladipo,2015-03-22,ORL,DEN,00:35:05,8,15,1,4,4,4,1,4,5,5,1,1,4,4,21,37.25
Reggie,Jackson,2015-03-22,DET,BOS,00:37:03,5,13,0,3,7,8,0,9,9,11,0,1,4,4,17,44.75
Thomas,Robinson,2015-03-22,PHI,LAL,00:16:02,7,8,0,0,0,0,3,5,8,0,1,0,0,2,14,26.0
Tyler,Hansbrough,2015-03-22,TOR,NYK,00:17:42,7,8,0,0,4,5,1,4,5,0,0,0,1,2,18,23.75
Bradley,Beal,2015-03-22,WAS,SAC,00:26:37,8,13,1,4,2,2,1,2,3,4,1,0,3,1,19,29.75
Kyrie,Irving,2015-03-22,CLE,MIL,00:30:48,9,19,1,5,1,1,0,3,3,7,2,0,3,1,20,37.25
Marcus,Morris,2015-03-22,PHO,DAL,00:35:41,4,9,1,5,2,2,0,11,11,7,3,0,2,2,11,40.75
Eric,Bledsoe,2015-03-22,PHO,DAL,00:36:45,6,15,1,6,7,10,1,5,6,9,3,2,7,5,20,48.0
Jordan,Hill,2015-03-22,LAL,PHI,00:20:17,6,7,0,0,0,1,2,6,8,3,0,0,0,0,12,26.5
