first_name,last_name,date,team_abbreviation,opponent_abbreviation,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,total_rebounds,assists,steals,blocks,turnovers,fouls_committed,points,draftkings_score
James,Harden,2015-01-15,HOU,OKC,2242,9,15,6,8,7,9,1,8,9,10,1,0,2,3,31,61.25
LeBron,James,2015-01-15,CLE,LAL,2282,12,23,4,9,8,13,1,3,4,5,2,0,1,2,36,54.0
Kobe,Bryant,2015-01-15,LAL,CLE,1909,7,14,3,6,2,3,1,5,6,17,0,0,3,0,19,52.0
Brandon,Knight,2015-01-15,MIL,NYK,2116,6,13,2,3,6,6,1,4,5,6,6,0,3,0,20,46.75
Kevin,Durant,2015-01-15,OKC,HOU,2411,8,12,4,6,4,4,3,7,10,1,0,3,4,1,24,44.0
Jordan,Hill,2015-01-15,LAL,CLE,1920,10,14,0,0,0,0,1,5,6,1,3,1,1,2,20,36.5
Khris,Middleton,2015-01-15,MIL,NYK,2003,4,9,2,4,4,6,0,6,6,5,3,0,0,2,14,36.0
Reggie,Jackson,2015-01-15,OKC,HOU,1515,7,12,1,3,1,3,0,6,6,6,1,1,1,1,16,36.5
Carmelo,Anthony,2015-01-15,NYK,MIL,1658,7,12,1,3,10,12,0,3,3,2,3,1,8,3,25,36.25
O.J.,Mayo,2015-01-15,MIL,NYK,1454,8,14,4,6,2,2,0,1,1,0,0,0,1,0,22,24.75
Trevor,Ariza,2015-01-15,HOU,OKC,2286,6,15,3,9,2,2,0,2,2,4,4,0,1,2,17,34.5
Kyrie,Irving,2015-01-15,CLE,LAL,2228,9,16,0,4,4,4,2,0,2,3,2,0,5,2,22,30.5
Russell,Westbrook,2015-01-15,OKC,HOU,2267,6,13,1,3,3,4,3,5,8,8,5,0,8,5,16,44.5
Zaza,Pachulia,2015-01-15,MIL,NYK,1689,2,8,0,0,7,8,7,7,14,5,0,0,3,1,11,34.5
Dwight,Howard,2015-01-15,HOU,OKC,2018,5,11,0,0,3,4,2,6,8,1,3,1,1,3,13,32.0
Kevin,Love,2015-01-15,CLE,LAL,2228,4,12,1,6,8,9,1,6,7,1,1,0,1,2,17,29.25
Giannis,Antetokounmpo,2015-01-15,MIL,NYK,1974,6,10,0,0,4,5,1,4,5,0,2,0,2,4,16,25.25
Josh,Smith,2015-01-15,HOU,OKC,1152,6,10,0,1,1,2,4,3,7,2,1,0,3,0,13,25.25
Jose,Calderon,2015-01-15,NYK,MIL,2235,4,8,3,4,0,0,0,3,3,9,1,0,3,3,11,30.25
Serge,Ibaka,2015-01-15,OKC,HOU,1966,4,11,2,4,3,3,0,7,7,3,0,1,0,2,13,29.25
Donatas,Motiejunas,2015-01-15,HOU,OKC,1714,6,12,2,3,0,0,1,3,4,3,1,0,1,3,14,26.0
J.R.,Smith,2015-01-15,CLE,LAL,2191,5,13,3,10,1,2,0,4,4,2,1,0,0,1,14,25.5
Travis,Wear,2015-01-15,NYK,MIL,1281,5,8,1,1,2,3,1,3,4,0,0,0,0,3,13,18.5
Patrick,Beverley,2015-01-15,HOU,OKC,1914,5,11,3,7,0,0,0,5,5,1,1,1,2,3,13,25.25
Dion,Waiters,2015-01-15,OKC,HOU,1888,6,16,2,5,2,4,0,1,1,2,0,2,0,4,16,25.25
Jeremy,Lin,2015-01-15,LAL,CLE,891,3,4,1,1,2,2,1,1,2,3,0,0,2,3,9,15.5
Wesley,Johnson,2015-01-15,LAL,CLE,1763,3,5,2,4,0,0,0,4,4,2,0,0,0,3,8,17.0
Tristan,Thompson,2015-01-15,CLE,LAL,1912,2,5,0,0,1,2,5,6,11,0,0,2,1,2,5,22.25
Lance,Thomas,2015-01-15,NYK,MIL,1061,2,5,0,0,3,4,0,4,4,2,0,0,0,0,7,15.0
Carlos,Boozer,2015-01-15,LAL,CLE,1405,4,6,0,0,1,2,1,0,1,1,0,0,1,1,9,11.25
Matthew,Dellavedova,2015-01-15,CLE,LAL,656,2,2,1,1,1,2,0,0,0,1,1,0,0,2,6,10.0
Tarik,Black,2015-01-15,LAL,CLE,960,3,4,0,0,2,3,1,3,4,1,0,0,1,4,8,14.0
Steven,Adams,2015-01-15,OKC,HOU,900,1,3,0,0,3,4,2,0,2,0,1,1,0,1,5,11.5
Louis,Amundson,2015-01-15,NYK,MIL,1011,3,4,0,0,0,0,1,5,6,1,0,2,2,3,6,18.0
Ed,Davis,2015-01-15,LAL,CLE,1329,3,5,0,0,2,4,2,3,5,0,0,0,1,2,8,13.75
Nick,Young,2015-01-15,LAL,CLE,1324,4,13,2,8,4,5,0,2,2,0,0,0,0,4,14,17.5
Shawn,Marion,2015-01-15,CLE,LAL,1501,1,2,0,0,3,4,0,1,1,1,1,0,0,2,5,9.75
Timofey,Mozgov,2015-01-15,CLE,LAL,1402,2,5,0,0,0,0,3,6,9,1,0,1,1,2,4,18.25
Kendrick,Perkins,2015-01-15,OKC,HOU,1175,2,4,0,0,2,3,1,2,3,2,1,0,2,2,6,13.75
Tim,Hardaway,2015-01-15,NYK,MIL,1536,4,10,2,5,0,1,0,4,4,2,0,0,1,6,10,18.5
Jeremy,Lamb,2015-01-15,OKC,HOU,178,1,2,1,2,0,0,0,2,2,1,0,0,0,0,3,7.5
Kostas,Papanikolaou,2015-01-15,HOU,OKC,396,2,2,1,1,0,0,0,0,0,0,0,0,0,3,5,5.5
Jerryd,Bayless,2015-01-15,MIL,NYK,1058,0,1,0,0,5,5,0,0,0,2,0,0,2,2,5,7.0
Jared,Dudley,2015-01-15,MIL,NYK,1352,1,5,0,2,0,0,2,3,5,1,1,1,0,2,2,13.75
Joey,Dorsey,2015-01-15,HOU,OKC,99,0,0,0,0,1,2,1,1,2,1,0,0,0,0,1,5.0
Cole,Aldrich,2015-01-15,NYK,MIL,870,1,3,0,0,0,0,1,3,4,1,0,0,0,1,2,8.5
Corey,Brewer,2015-01-15,HOU,OKC,1612,2,7,1,4,0,0,1,1,2,2,0,1,1,2,5,12.5
Ish,Smith,2015-01-15,OKC,HOU,178,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,4.25
Ronnie,Price,2015-01-15,LAL,CLE,1636,1,5,0,2,3,4,0,2,2,1,1,0,1,3,5,10.5
Kendall,Marshall,2015-01-15,MIL,NYK,220,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,3.25
Amar'e,Stoudemire,2015-01-15,NYK,MIL,482,0,1,0,0,0,0,1,1,2,0,0,1,0,0,0,4.5
John,Henson,2015-01-15,MIL,NYK,1073,1,3,0,0,2,6,1,2,3,1,0,1,2,2,4,10.25
Jason,Terry,2015-01-15,HOU,OKC,869,0,2,0,2,0,0,1,1,2,1,1,0,1,0,0,5.5
Kenyon,Martin,2015-01-15,MIL,NYK,118,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1.25
Pablo,Prigioni,2015-01-15,NYK,MIL,291,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0
Jason,Smith,2015-01-15,NYK,MIL,866,0,4,0,0,0,0,1,3,4,0,0,2,0,2,0,9.0
Alexey,Shved,2015-01-15,HOU,OKC,99,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0
Quincy,Acy,2015-01-15,NYK,MIL,258,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.0
Anthony,Morrow,2015-01-15,OKC,HOU,1091,0,3,0,3,2,3,0,0,0,0,0,0,0,1,2,2.0
Nick,Collison,2015-01-15,OKC,HOU,172,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.5
Perry,Jones,2015-01-15,OKC,HOU,178,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0.0
Johnny,O'Bryant,2015-01-15,MIL,NYK,608,0,2,0,0,0,0,1,0,1,1,0,0,1,1,0,2.25
Langston,Galloway,2015-01-15,NYK,MIL,1700,2,9,1,7,0,0,0,1,1,4,1,0,4,3,5,12.75
Andre,Roberson,2015-01-15,OKC,HOU,481,0,4,0,2,0,0,1,2,3,0,0,1,1,1,0,5.25
Ryan,Kelly,2015-01-15,LAL,CLE,1263,1,6,0,3,0,0,1,2,3,0,0,0,1,4,2,5.25
Ersan,Ilyasova,2015-01-15,MIL,NYK,735,0,6,0,3,1,4,0,2,2,0,0,0,1,3,1,3.0
Shane,Larkin,2015-01-15,NYK,MIL,1151,0,4,0,2,0,0,0,1,1,1,0,0,3,5,0,1.25
