first_name,last_name,date,team_abbreviation,opponent_abbreviation,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,total_rebounds,assists,steals,blocks,turnovers,fouls_committed,points,draftkings_score
Brook,Lopez,2015-04-06,BRK,POR,1945,15,25,0,0,2,4,4,5,9,1,1,1,0,2,32,48.75
Damian,Lillard,2015-04-06,POR,BRK,2326,14,26,6,11,2,2,1,3,4,2,0,1,2,2,36,48.0
Deron,Williams,2015-04-06,BRK,POR,2202,8,18,4,5,4,4,2,4,6,10,0,0,0,2,24,48.5
Thaddeus,Young,2015-04-06,BRK,POR,2496,9,16,0,0,2,3,3,2,5,2,1,1,0,1,20,33.25
Meyers,Leonard,2015-04-06,POR,BRK,2226,8,13,1,3,0,0,2,13,15,4,2,0,3,5,17,44.75
C.J.,McCollum,2015-04-06,POR,BRK,2063,6,12,1,2,2,3,0,6,6,2,1,0,2,3,15,27.0
Bojan,Bogdanovic,2015-04-06,BRK,POR,1835,6,13,1,4,2,2,2,3,5,1,1,0,3,0,15,23.75
Robin,Lopez,2015-04-06,POR,BRK,1951,4,11,0,0,0,0,3,4,7,2,0,2,1,2,8,23.25
Mason,Plumlee,2015-04-06,BRK,POR,935,1,2,0,0,2,2,1,5,6,1,2,1,2,1,4,18.0
Joe,Johnson,2015-04-06,BRK,POR,2114,1,10,0,3,4,6,0,6,6,6,0,0,0,0,6,22.5
Allen,Crabbe,2015-04-06,POR,BRK,923,1,4,1,2,3,4,1,1,2,0,0,0,0,0,6,9.0
Arron,Afflalo,2015-04-06,POR,BRK,2202,4,11,2,5,0,0,0,5,5,1,0,0,1,4,10,18.25
Markel,Brown,2015-04-06,BRK,POR,1566,0,4,0,1,2,2,0,5,5,1,1,1,0,3,2,13.75
Tim,Frazier,2015-04-06,POR,BRK,39,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2.0
Darius,Morris,2015-04-06,BRK,POR,262,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,4.25
Jarrett,Jack,2015-04-06,BRK,POR,678,1,3,1,1,0,0,0,2,2,1,0,0,1,0,3,7.0
Joel,Freeland,2015-04-06,POR,BRK,853,1,4,0,0,0,0,2,4,6,1,0,0,0,4,2,11.0
Steve,Blake,2015-04-06,POR,BRK,1124,0,3,0,2,0,0,1,1,2,4,1,0,2,1,0,9.5
Earl,Clark,2015-04-06,BRK,POR,367,0,0,0,0,0,0,0,1,1,0,0,1,0,2,0,3.25
Alonzo,Gee,2015-04-06,POR,BRK,694,0,2,0,1,0,0,1,2,3,1,0,0,1,0,0,4.75
