first_name,last_name,date,team_abbreviation,opponent_abbreviation,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,total_rebounds,assists,steals,blocks,turnovers,fouls_committed,points,draftkings_score
Russell,Westbrook,2014-12-25,OKC,SAS,00:34:40,14,28,0,1,6,8,1,4,5,11,5,0,4,0,34,64.75
Luol,Deng,2014-12-25,MIA,CLE,00:40:02,11,16,1,3,2,2,3,5,8,8,0,0,2,4,25,46.5
Dwyane,Wade,2014-12-25,MIA,CLE,00:36:40,12,28,2,5,5,5,1,4,5,5,2,1,1,0,31,51.25
John,Wall,2014-12-25,WAS,NYK,00:35:55,10,17,1,2,3,4,1,5,6,11,1,0,3,1,24,49.0
LeBron,James,2014-12-25,CLE,MIA,00:40:02,9,16,2,8,10,18,0,4,4,8,0,0,4,1,30,46.0
Jimmy,Butler,2014-12-25,CHI,LAL,00:42:11,7,12,1,3,6,6,2,4,6,5,0,2,1,2,21,40.0
Pau,Gasol,2014-12-25,CHI,LAL,00:33:07,9,14,1,1,4,6,5,8,13,3,0,2,4,2,23,46.25
Carmelo,Anthony,2014-12-25,NYK,WAS,00:42:36,13,28,0,6,8,10,3,0,3,2,0,0,3,0,34,39.25
Chris,Paul,2014-12-25,LAC,GSW,00:37:30,7,18,1,4,7,8,3,4,7,4,3,0,1,2,22,42.75
Steven,Adams,2014-12-25,OKC,SAS,00:31:29,5,8,0,0,6,12,7,8,15,1,2,3,2,4,16,45.25
Kyrie,Irving,2014-12-25,CLE,MIA,00:42:25,10,19,1,3,4,5,0,4,4,3,1,0,2,3,25,36.0
Derrick,Rose,2014-12-25,CHI,LAL,00:31:47,7,14,2,6,4,4,0,2,2,6,1,0,3,0,20,33.0
Jamal,Crawford,2014-12-25,LAC,GSW,00:28:07,8,18,4,10,4,5,0,7,7,2,0,0,2,1,24,36.75
Serge,Ibaka,2014-12-25,OKC,SAS,00:38:06,8,15,3,4,2,3,1,8,9,2,0,1,2,4,21,37.75
Ed,Davis,2014-12-25,LAL,CHI,00:32:45,5,10,0,0,3,6,7,7,14,0,0,3,0,3,13,36.5
Manu,Ginobili,2014-12-25,SAS,OKC,00:24:43,3,5,1,3,4,4,1,6,7,13,1,0,5,4,11,39.25
Cory,Joseph,2014-12-25,SAS,OKC,00:29:35,5,7,0,0,4,4,1,3,4,5,2,0,3,2,14,29.0
Chris,Andersen,2014-12-25,MIA,CLE,00:29:11,4,5,0,0,4,6,2,6,8,1,2,1,0,5,12,29.5
Matt,Bonner,2014-12-25,SAS,OKC,00:31:48,6,12,3,8,2,3,2,2,4,1,0,1,0,1,17,27.0
Kris,Humphries,2014-12-25,WAS,NYK,00:29:15,7,9,0,0,0,0,1,5,6,2,0,1,0,3,14,26.5
DeAndre,Jordan,2014-12-25,LAC,GSW,00:36:09,6,8,0,1,2,3,3,9,12,0,0,2,1,5,14,32.5
Wesley,Johnson,2014-12-25,LAL,CHI,00:33:40,6,18,2,6,5,6,3,6,9,0,2,1,0,4,19,37.25
Anthony,Morrow,2014-12-25,OKC,SAS,00:27:26,5,9,3,5,2,2,2,3,5,1,0,1,1,0,15,25.75
Draymond,Green,2014-12-25,GSW,LAC,00:34:20,4,10,2,5,0,0,3,7,10,3,2,2,0,3,10,36.0
Blake,Griffin,2014-12-25,LAC,GSW,00:39:01,5,16,0,1,8,13,3,12,15,6,2,1,5,4,18,49.25
Bradley,Beal,2014-12-25,WAS,NYK,00:35:43,7,16,2,5,1,1,2,3,5,5,1,0,2,2,17,32.75
Jose,Calderon,2014-12-25,NYK,WAS,00:36:17,5,14,2,7,4,4,0,4,4,4,0,0,0,0,16,28.0
Nikola,Mirotic,2014-12-25,CHI,LAL,00:14:53,4,9,3,7,2,2,1,6,7,2,0,0,0,0,13,26.25
Stephen,Curry,2014-12-25,GSW,LAC,00:35:59,5,12,1,5,3,4,2,7,9,7,2,0,5,3,14,37.75
Jordan,Hill,2014-12-25,LAL,CHI,00:31:16,6,16,0,0,4,4,1,5,6,2,1,1,1,1,16,30.0
Tiago,Splitter,2014-12-25,SAS,OKC,00:19:05,7,10,0,0,0,0,2,5,7,1,0,1,2,3,14,25.25
Cole,Aldrich,2014-12-25,NYK,WAS,00:22:09,5,6,0,0,0,0,1,3,4,2,0,1,0,2,10,20.0
Tim,Duncan,2014-12-25,SAS,OKC,00:28:45,6,13,0,0,3,5,2,4,6,5,0,1,2,4,15,31.0
Rasual,Butler,2014-12-25,WAS,NYK,00:25:12,4,7,3,6,0,0,3,3,6,1,0,0,0,2,11,21.5
Kevin,Love,2014-12-25,CLE,MIA,00:39:00,5,13,0,4,4,4,1,4,5,3,1,1,2,0,14,27.75
Carlos,Boozer,2014-12-25,LAL,CHI,00:17:19,7,11,0,0,0,0,2,3,5,0,0,0,0,3,14,20.25
Perry,Jones,2014-12-25,OKC,SAS,00:31:14,5,7,2,2,2,5,0,1,1,0,0,0,0,1,14,16.25
Harrison,Barnes,2014-12-25,GSW,LAC,00:38:03,5,13,0,4,2,5,1,12,13,3,2,0,1,4,12,36.25
Marcin,Gortat,2014-12-25,WAS,NYK,00:29:53,4,10,0,0,2,2,2,7,9,0,1,2,1,0,10,26.75
Nene,Hilario,2014-12-25,WAS,NYK,00:24:11,6,8,0,0,0,1,1,1,2,1,1,0,1,3,12,17.5
Tony,Parker,2014-12-25,SAS,OKC,00:27:28,5,10,0,1,0,0,0,3,3,5,1,0,0,4,10,23.25
Ronnie,Price,2014-12-25,LAL,CHI,00:29:14,3,7,1,3,0,0,0,0,0,8,3,0,2,3,7,24.5
David,Lee,2014-12-25,GSW,LAC,00:18:42,5,5,0,0,1,2,0,3,3,1,1,0,2,3,11,17.25
Wayne,Ellington,2014-12-25,LAL,CHI,00:34:44,5,12,1,3,1,1,2,0,2,2,0,0,0,0,12,18.0
Taj,Gibson,2014-12-25,CHI,LAL,00:19:47,3,5,0,0,3,7,5,2,7,2,0,0,1,3,9,20.25
Danny,Granger,2014-12-25,MIA,CLE,00:22:17,4,5,1,2,0,0,0,7,7,1,0,0,0,4,9,19.75
Andre,Roberson,2014-12-25,OKC,SAS,00:25:02,2,3,1,1,2,6,4,2,6,1,1,1,0,4,7,20.5
Dion,Waiters,2014-12-25,CLE,MIA,00:28:27,3,8,1,4,1,2,1,5,6,2,3,2,3,1,8,27.5
Aaron,Brooks,2014-12-25,CHI,LAL,00:28:10,6,13,1,2,0,0,0,2,2,6,0,0,3,3,13,23.5
J.J.,Redick,2014-12-25,LAC,GSW,00:27:33,3,9,3,7,2,2,0,1,1,3,0,0,1,1,11,17.75
Tristan,Thompson,2014-12-25,CLE,MIA,00:26:22,2,5,0,0,2,4,4,5,9,0,1,1,1,2,6,20.75
Joakim,Noah,2014-12-25,CHI,LAL,00:27:23,2,8,0,0,0,0,6,6,12,2,0,1,1,0,4,23.5
Klay,Thompson,2014-12-25,GSW,LAC,00:36:35,6,18,2,10,1,2,0,3,3,3,2,1,3,2,15,28.75
Marco,Belinelli,2014-12-25,SAS,OKC,00:30:22,3,5,1,2,0,0,0,1,1,0,2,1,1,2,7,14.25
Shane,Larkin,2014-12-25,NYK,WAS,00:11:43,2,2,1,1,0,0,0,1,1,0,1,0,0,1,5,8.75
Amar'e,Stoudemire,2014-12-25,NYK,WAS,00:21:33,2,6,0,0,2,4,0,7,7,0,1,1,0,1,6,18.75
Justin,Holiday,2014-12-25,GSW,LAC,00:10:58,2,3,1,2,1,1,0,0,0,1,0,1,1,0,6,9.5
Danny,Green,2014-12-25,SAS,OKC,00:28:40,4,13,2,8,2,5,1,1,2,2,2,1,2,4,12,23.5
Udonis,Haslem,2014-12-25,MIA,CLE,00:12:51,3,4,0,0,0,0,1,3,4,0,1,0,1,3,6,12.5
Andre,Iguodala,2014-12-25,GSW,LAC,00:20:55,2,6,0,2,1,2,1,3,4,2,1,0,0,1,5,15.0
Shawne,Williams,2014-12-25,MIA,CLE,00:26:27,2,6,1,5,0,0,2,3,5,1,1,0,0,2,5,15.25
Aron,Baynes,2014-12-25,SAS,OKC,00:11:03,3,5,0,0,0,0,1,3,4,1,0,0,1,1,6,12.0
Mike,Dunleavy,2014-12-25,CHI,LAL,00:21:44,2,5,2,4,0,0,0,2,2,1,0,1,0,2,6,13.0
Tim,Hardaway,2014-12-25,NYK,WAS,00:30:30,3,10,1,6,1,1,0,3,3,2,1,1,1,2,8,18.75
Jeremy,Lin,2014-12-25,LAL,CHI,00:18:46,2,8,0,1,2,2,0,1,1,2,2,0,0,2,6,14.25
Matt,Barnes,2014-12-25,LAC,GSW,00:32:13,3,8,1,4,0,0,1,5,6,0,2,1,2,4,7,20.0
Kevin,Seraphin,2014-12-25,WAS,NYK,00:11:16,4,8,0,0,0,0,1,0,1,0,0,0,0,2,8,9.25
Jason,Smith,2014-12-25,NYK,WAS,00:24:12,2,5,0,0,0,0,1,2,3,2,1,1,1,2,4,14.25
Norris,Cole,2014-12-25,MIA,CLE,00:33:41,2,7,1,2,3,4,1,1,2,5,1,0,4,3,8,18.5
Pablo,Prigioni,2014-12-25,NYK,WAS,00:23:30,1,3,0,2,0,0,1,3,4,3,1,0,0,3,2,13.5
Marreese,Speights,2014-12-25,GSW,LAC,00:22:13,4,9,0,0,3,6,0,1,1,0,1,0,2,2,11,13.25
E'Twaun,Moore,2014-12-25,CHI,LAL,00:14:19,2,4,0,0,0,0,0,2,2,0,0,1,0,0,4,8.5
Quincy,Acy,2014-12-25,NYK,WAS,00:11:53,2,3,0,0,0,0,0,2,2,1,0,0,0,2,4,8.0
