first_name,last_name,date,team_abbreviation,opponent_abbreviation,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,total_rebounds,assists,steals,blocks,turnovers,fouls_committed,points,draftkings_score
Stephen,Curry,2014-12-18,GSW,OKC,00:41:31,14,24,5,12,1,1,4,3,7,9,4,1,4,0,34,66.75
Jimmy,Butler,2014-12-18,CHI,NYK,00:44:44,11,21,4,7,9,10,1,4,5,7,4,1,2,1,35,62.75
Anthony,Davis,2014-12-18,NOP,HOU,00:40:49,10,17,0,0,10,12,1,13,14,3,2,5,1,0,30,65.5
Kevin,Durant,2014-12-18,OKC,GSW,00:18:44,10,13,5,6,5,7,0,2,2,2,0,1,2,1,30,39.0
DeMarcus,Cousins,2014-12-18,SAC,MIL,00:32:49,8,12,0,0,11,13,1,10,11,5,1,0,6,4,27,47.25
Pau,Gasol,2014-12-18,CHI,NYK,00:35:37,8,15,0,0,4,4,3,4,7,2,0,5,1,0,20,41.25
Rudy,Gay,2014-12-18,SAC,MIL,00:39:19,9,15,1,2,1,2,0,9,9,6,1,0,1,2,20,42.25
Jared,Dudley,2014-12-18,MIL,SAC,00:32:57,7,10,2,3,3,3,1,4,5,1,1,0,0,2,19,29.75
Russell,Westbrook,2014-12-18,OKC,GSW,00:40:11,11,30,3,10,8,12,1,2,3,8,2,0,6,2,33,51.25
Ben,McLemore,2014-12-18,SAC,MIL,00:41:21,8,10,1,2,5,5,0,4,4,3,0,0,3,5,22,30.5
Klay,Thompson,2014-12-18,GSW,OKC,00:35:17,7,15,2,4,3,3,0,2,2,5,1,1,1,0,19,33.5
Draymond,Green,2014-12-18,GSW,OKC,00:44:17,7,14,1,5,1,4,2,7,9,9,1,1,2,4,16,44.25
Tim,Hardaway,2014-12-18,NYK,CHI,00:40:10,8,19,5,8,2,2,1,1,2,5,1,0,3,3,23,36.0
Nikola,Mirotic,2014-12-18,CHI,NYK,00:26:53,4,7,2,4,3,4,0,1,1,3,3,1,0,3,13,27.75
Aaron,Brooks,2014-12-18,CHI,NYK,00:25:08,5,9,3,5,5,6,0,2,2,5,1,0,4,1,18,29.5
Brandon,Knight,2014-12-18,MIL,SAC,00:37:37,6,16,3,7,5,6,0,5,5,4,2,0,3,1,20,36.25
Darren,Collison,2014-12-18,SAC,MIL,00:40:11,6,11,2,4,1,1,0,1,1,5,3,0,2,3,15,29.75
