first_name,last_name,date,team_abbreviation,opponent_abbreviation,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,total_rebounds,assists,steals,blocks,turnovers,fouls_committed,points,draftkings_score
LeBron,James,2015-02-26,CLE,GSW,2172,15,25,4,9,8,11,1,10,11,5,3,1,6,5,42,70.25
Eric,Bledsoe,2015-02-26,PHO,OKC,2546,11,16,2,3,4,8,4,9,13,9,1,4,5,5,28,66.25
Russell,Westbrook,2015-02-26,OKC,PHO,2560,12,38,1,10,14,16,3,11,14,11,3,0,4,3,39,77.5
Markieff,Morris,2015-02-26,PHO,OKC,2615,12,26,2,6,3,5,3,8,11,3,1,1,3,1,29,50.75
Draymond,Green,2015-02-26,GSW,CLE,2254,7,13,0,4,2,5,3,5,8,4,5,0,1,4,16,41.5
Kyrie,Irving,2015-02-26,CLE,GSW,2270,6,17,2,8,10,10,1,2,3,1,2,0,2,1,24,33.25
David,Lee,2015-02-26,GSW,CLE,1242,8,11,0,0,3,5,2,2,4,2,0,1,2,4,19,28.0
Enes,Kanter,2015-02-26,OKC,PHO,2191,6,11,0,0,6,6,3,3,6,1,0,1,3,3,18,27.5
Serge,Ibaka,2015-02-26,OKC,PHO,2525,5,13,1,2,2,2,3,6,9,1,1,3,0,2,13,34.25
D.J.,Augustin,2015-02-26,OKC,PHO,1612,5,8,1,2,2,2,1,4,5,3,0,0,1,1,13,23.75
Kevin,Love,2015-02-26,CLE,GSW,2249,5,10,3,5,3,4,0,8,8,1,0,0,2,2,16,28.0
Andre,Iguodala,2015-02-26,GSW,CLE,1772,4,9,1,3,0,0,2,3,5,6,1,0,0,4,9,26.75
Alex,Len,2015-02-26,PHO,OKC,2250,6,11,0,0,0,0,1,10,11,1,0,3,1,5,12,32.75
Tristan,Thompson,2015-02-26,CLE,GSW,1303,4,6,0,0,4,6,3,5,8,0,0,0,2,0,12,21.0
Klay,Thompson,2015-02-26,GSW,CLE,2018,5,13,3,5,0,0,1,6,7,4,0,3,3,1,13,33.75
Stephen,Curry,2015-02-26,GSW,CLE,2030,5,17,3,9,5,5,0,3,3,6,1,0,4,3,18,32.25
Timofey,Mozgov,2015-02-26,CLE,GSW,1488,4,8,0,0,2,2,0,10,10,2,1,1,2,3,10,28.5
P.J.,Tucker,2015-02-26,PHO,OKC,2107,5,10,0,4,2,2,1,3,4,2,0,1,1,2,12,21.5
J.R.,Smith,2015-02-26,CLE,GSW,2145,1,5,0,2,2,2,1,3,4,5,4,0,1,1,4,24.0
Dion,Waiters,2015-02-26,OKC,PHO,2057,6,12,3,4,1,2,0,0,0,0,2,0,1,5,16,21.0
Harrison,Barnes,2015-02-26,GSW,CLE,1692,4,10,3,5,0,2,3,4,7,3,1,0,2,4,11,26.75
Marcus,Morris,2015-02-26,PHO,OKC,1372,3,8,2,3,3,6,0,5,5,2,0,0,0,3,11,21.25
Brandon,Knight,2015-02-26,PHO,OKC,2852,6,16,3,8,0,0,0,5,5,3,0,0,3,4,15,25.75
Andrew,Bogut,2015-02-26,GSW,CLE,1237,3,8,0,0,0,0,2,3,5,2,0,2,1,2,6,18.75
Kyle,Singler,2015-02-26,OKC,PHO,1325,2,6,1,3,2,2,0,2,2,0,0,0,0,2,7,10.0
Earl,Barron,2015-02-26,PHO,OKC,334,2,2,0,0,0,0,0,1,1,0,0,0,0,1,4,5.25
Brandan,Wright,2015-02-26,PHO,OKC,862,2,4,0,0,0,0,1,1,2,0,1,0,0,2,4,8.5
Nick,Collison,2015-02-26,OKC,PHO,957,1,4,0,0,0,0,2,4,6,0,0,0,0,1,2,9.5
Justin,Holiday,2015-02-26,GSW,CLE,39,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2.0
Leandro,Barbosa,2015-02-26,GSW,CLE,872,2,5,1,3,0,0,0,0,0,1,0,0,1,1,5,6.5
Shaun,Livingston,2015-02-26,GSW,CLE,811,0,4,0,0,0,2,1,4,5,3,1,0,0,0,0,12.75
Anthony,Morrow,2015-02-26,OKC,PHO,965,2,6,1,1,0,0,0,0,0,0,0,0,0,1,5,5.5
Gerald,Green,2015-02-26,PHO,OKC,962,1,4,0,2,0,0,0,0,0,1,1,0,0,1,2,5.5
Marreese,Speights,2015-02-26,GSW,CLE,433,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,3.5
Matthew,Dellavedova,2015-02-26,CLE,GSW,610,1,2,0,1,0,0,0,0,0,1,0,0,0,3,2,3.5
Brendan,Haywood,2015-02-26,CLE,GSW,39,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1.25
Andre,Roberson,2015-02-26,OKC,PHO,1133,0,1,0,1,0,0,1,4,5,1,0,0,0,4,0,7.75
James,Jones,2015-02-26,CLE,GSW,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Mike,Miller,2015-02-26,CLE,GSW,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Iman,Shumpert,2015-02-26,CLE,GSW,1874,0,3,0,2,0,0,2,3,5,0,0,0,0,2,0,6.25
Joe,Harris,2015-02-26,CLE,GSW,39,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0
Kendrick,Perkins,2015-02-26,CLE,GSW,133,0,0,0,0,0,0,0,1,1,0,0,0,1,2,0,0.75
Mitch,McGary,2015-02-26,OKC,PHO,573,0,2,0,1,0,0,0,3,3,0,0,0,1,2,0,3.25
