first_name,last_name,date,team_abbreviation,opponent_abbreviation,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,total_rebounds,assists,steals,blocks,turnovers,fouls_committed,points,draftkings_score
LeBron,James,2015-04-02,CLE,MIA,00:35:27,9,16,1,2,4,5,1,7,8,7,1,3,3,3,23,50.5
Trevor,Ariza,2015-04-02,HOU,DAL,00:38:20,6,12,3,7,4,4,2,4,6,6,2,0,0,2,19,41.0
Kyrie,Irving,2015-04-02,CLE,MIA,00:35:58,8,17,3,7,4,4,0,1,1,5,4,0,4,2,23,39.25
Dirk,Nowitzki,2015-04-02,DAL,HOU,00:31:31,7,11,2,3,5,6,1,6,7,0,1,0,1,3,21,32.25
Josh,Smith,2015-04-02,HOU,DAL,00:31:32,4,11,2,5,5,5,5,7,12,3,2,2,2,3,15,42.5
Eric,Bledsoe,2015-04-02,PHO,GSW,00:40:07,6,17,2,5,4,5,1,5,6,11,1,1,2,3,18,46.0
Stephen,Curry,2015-04-02,GSW,PHO,00:33:32,10,22,6,11,2,2,1,7,8,5,0,0,6,3,28,45.5
James,Harden,2015-04-02,HOU,DAL,00:38:57,6,15,2,8,10,12,0,4,4,6,1,0,5,2,24,38.5
Brandan,Wright,2015-04-02,PHO,GSW,00:28:24,6,12,0,0,4,6,5,7,12,0,2,2,3,0,16,37.5
Iman,Shumpert,2015-04-02,CLE,MIA,00:26:31,7,12,3,6,0,0,2,1,3,1,4,0,2,2,17,30.75
T.J.,Warren,2015-04-02,PHO,GSW,00:28:26,8,12,0,2,1,1,0,5,5,2,0,0,0,0,17,26.25
Klay,Thompson,2015-04-02,GSW,PHO,00:32:29,6,14,2,7,2,2,1,2,3,6,0,1,0,1,16,31.75
P.J.,Tucker,2015-04-02,PHO,GSW,00:36:39,4,9,1,1,5,6,1,3,4,4,2,0,1,0,14,29.0
Markieff,Morris,2015-04-02,PHO,GSW,00:33:13,7,10,1,1,2,3,1,11,12,5,0,0,4,5,17,38.0
Matthew,Dellavedova,2015-04-02,CLE,MIA,00:22:59,4,7,4,5,2,2,0,1,1,4,2,0,2,2,14,26.25
Hassan,Whiteside,2015-04-02,MIA,CLE,00:27:21,8,11,0,0,1,3,2,6,8,1,1,0,2,4,17,29.5
Andrew,Bogut,2015-04-02,GSW,PHO,00:22:40,4,7,0,0,0,0,6,3,9,3,1,2,1,1,8,29.25
James,Ennis,2015-04-02,MIA,CLE,00:27:47,3,7,1,4,5,5,2,3,5,2,0,0,0,0,12,21.75
Luol,Deng,2015-04-02,MIA,CLE,00:36:29,7,15,1,3,2,2,3,5,8,2,1,0,2,4,17,31.5
Tristan,Thompson,2015-04-02,CLE,MIA,00:28:43,3,4,0,0,2,4,5,10,15,0,1,1,2,1,8,29.75
Amar'e,Stoudemire,2015-04-02,DAL,HOU,00:14:24,5,7,0,0,1,1,2,3,5,0,2,0,1,3,11,20.75
Al-Farouq,Aminu,2015-04-02,DAL,HOU,00:26:25,2,7,1,2,2,3,4,4,8,2,0,4,0,3,7,28.5
Tyson,Chandler,2015-04-02,DAL,HOU,00:29:48,3,5,0,0,2,4,0,8,8,1,1,1,0,1,8,23.5
Goran,Dragic,2015-04-02,MIA,CLE,00:32:59,3,10,2,4,3,3,1,2,3,7,0,1,2,2,11,27.25
Tyler,Johnson,2015-04-02,MIA,CLE,00:25:46,4,9,1,2,2,2,0,2,2,3,2,0,1,2,11,22.0
Corey,Brewer,2015-04-02,HOU,DAL,00:24:25,4,8,0,1,6,7,1,2,3,1,0,0,2,2,14,18.25
