first_name,last_name,date,team_abbreviation,opponent_abbreviation,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,total_rebounds,assists,steals,blocks,turnovers,fouls_committed,points,draftkings_score
LaMarcus,Aldridge,2015-01-14,POR,LAC,2260,14,28,0,2,9,9,4,8,12,0,1,1,1,1,37,55.5
Victor,Oladipo,2015-01-14,ORL,HOU,2325,12,19,3,4,5,6,2,4,6,6,3,0,3,4,32,54.5
Nikola,Vucevic,2015-01-14,ORL,HOU,2238,10,17,0,0,5,5,5,7,12,3,3,1,1,3,25,52.0
Anthony,Davis,2015-01-14,NOP,DET,2091,11,18,0,1,5,5,3,7,10,1,1,4,1,2,27,50.5
Ty,Lawson,2015-01-14,DEN,DAL,2663,10,18,0,3,9,13,1,4,5,12,0,0,3,1,29,51.75
Stephen,Curry,2015-01-14,GSW,MIA,1926,11,19,7,10,3,5,2,3,5,3,2,0,3,1,32,48.75
James,Harden,2015-01-14,HOU,ORL,2278,10,16,1,5,5,6,2,2,4,10,5,1,7,4,26,55.0
Zach,Randolph,2015-01-14,MEM,BRK,1945,8,11,0,0,4,8,5,9,14,3,1,0,0,2,20,44.0
Jeff,Teague,2015-01-14,ATL,BOS,1895,7,12,2,5,6,6,0,1,1,6,2,1,1,2,22,38.75
Derrick,Rose,2015-01-14,CHI,WAS,2163,12,22,6,9,2,3,0,2,2,5,0,0,3,2,32,43.5
Manu,Ginobili,2015-01-14,SAS,CHO,1423,10,14,3,6,4,6,0,3,3,2,3,0,4,3,27,39.25
DeAndre,Jordan,2015-01-14,LAC,POR,2121,8,8,0,0,1,2,4,14,18,0,0,1,0,4,17,41.5
Kenneth,Faried,2015-01-14,DEN,DAL,1770,7,12,0,0,8,8,4,10,14,0,0,2,3,2,22,42.0
Chris,Paul,2015-01-14,LAC,POR,2431,6,18,1,4,10,10,0,6,6,10,2,0,3,4,23,48.5
DeMarre,Carroll,2015-01-14,ATL,BOS,1992,8,13,3,6,3,5,1,4,5,3,1,0,1,1,22,35.75
