first_name,last_name,date,team_abbreviation,opponent_abbreviation,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,total_rebounds,assists,steals,blocks,turnovers,fouls_committed,points,draftkings_score
Kyrie,Irving,2015-03-12,CLE,SAS,2794,20,32,7,7,10,10,1,2,3,5,4,0,2,3,57,78.75
Rudy,Gobert,2015-03-12,UTA,HOU,2133,8,11,0,0,3,3,12,10,22,2,0,4,1,2,19,57.0
LeBron,James,2015-03-12,CLE,SAS,2623,10,20,3,6,8,10,0,5,5,7,2,1,3,2,31,53.75
Gordon,Hayward,2015-03-12,UTA,HOU,1885,10,17,3,4,6,10,0,4,4,7,1,1,3,2,29,48.5
Marcin,Gortat,2015-03-12,WAS,MEM,2380,10,16,0,0,2,4,2,7,9,2,3,3,0,2,22,48.25
John,Wall,2015-03-12,WAS,MEM,1795,8,11,1,2,4,5,0,7,7,6,1,2,2,1,21,44.25
Kawhi,Leonard,2015-03-12,SAS,CLE,2651,9,14,1,3,5,8,3,6,9,7,1,1,3,5,24,48.75
Michael,Carter-Williams,2015-03-12,MIL,IND,2400,8,20,0,3,12,15,0,8,8,4,4,0,3,1,28,50.5
Danny,Green,2015-03-12,SAS,CLE,2180,7,13,5,10,5,5,0,4,4,1,2,4,1,4,24,44.5
Tim,Duncan,2015-03-12,SAS,CLE,2542,7,11,0,0,4,5,3,8,11,8,1,4,3,5,18,52.25
Tony,Parker,2015-03-12,SAS,CLE,2574,15,23,0,1,1,3,0,5,5,6,1,0,4,3,31,46.25
Rodney,Stuckey,2015-03-12,IND,MIL,2218,8,17,1,4,8,10,0,6,6,6,1,0,3,1,25,42.5
Zaza,Pachulia,2015-03-12,MIL,IND,2031,5,11,0,0,6,6,8,4,12,3,2,0,2,5,16,38.5
Ersan,Ilyasova,2015-03-12,MIL,IND,2117,8,13,1,2,2,4,2,8,10,2,1,0,0,4,19,37.0
Corey,Brewer,2015-03-12,HOU,UTA,1935,10,15,1,4,4,5,0,5,5,0,1,0,3,2,25,32.25
Tim,Hardaway,2015-03-12,NYK,LAL,1876,8,14,5,7,1,1,0,3,3,2,0,0,1,1,22,30.75
Luis,Scola,2015-03-12,IND,MIL,2012,8,15,0,0,1,1,4,11,15,0,1,0,0,2,17,37.75
Paul,Pierce,2015-03-12,WAS,MEM,1414,6,7,3,4,2,2,0,0,0,1,1,0,0,1,17,22.0
Jordan,Hill,2015-03-12,LAL,NYK,1726,8,14,1,1,2,3,3,7,10,1,0,1,2,3,19,34.5
Rodney,Hood,2015-03-12,UTA,HOU,1964,8,16,3,8,1,2,0,1,1,2,1,0,1,1,20,27.25
Jeremy,Lin,2015-03-12,LAL,NYK,1344,4,9,0,1,6,6,2,0,2,7,0,1,3,1,14,27.5
Alexey,Shved,2015-03-12,NYK,LAL,2004,5,13,1,5,3,4,1,10,11,6,0,0,1,2,14,36.75
Jarnell,Stokes,2015-03-12,MEM,WAS,1328,4,6,0,0,5,9,4,4,8,1,3,1,3,4,13,31.0
