first_name,last_name,date,team_abbreviation,opponent_abbreviation,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,total_rebounds,assists,steals,blocks,turnovers,fouls_committed,points,draftkings_score
DeMarcus,Cousins,2014-11-02,SAC,LAC,00:34:24,15,23,0,0,4,5,6,11,17,5,0,3,4,4,34,66.75
Chris,Paul,2014-11-02,LAC,SAC,00:37:26,6,12,2,5,2,2,1,4,5,11,4,1,0,3,16,49.75
Rudy,Gay,2014-11-02,SAC,LAC,00:38:45,7,14,1,2,10,11,0,7,7,6,1,1,4,1,25,45.25
Dwyane,Wade,2014-11-02,MIA,TOR,00:31:20,7,11,1,1,4,6,4,7,11,7,0,2,3,2,19,46.25
DeMar,DeRozan,2014-11-02,TOR,MIA,00:40:49,11,22,1,1,7,12,1,2,3,1,4,0,2,1,30,42.75
Klay,Thompson,2014-11-02,GSW,POR,00:33:56,11,22,3,7,4,4,0,1,1,1,3,1,2,2,29,40.25
LaMarcus,Aldridge,2014-11-02,POR,GSW,00:33:12,10,20,0,2,6,8,4,9,13,1,1,1,3,2,26,46.25
Chris,Bosh,2014-11-02,MIA,TOR,00:37:53,5,13,1,2,10,13,1,10,11,4,1,0,3,0,21,41.75
Carmelo,Anthony,2014-11-02,NYK,CHO,00:34:43,12,22,2,3,2,3,0,2,2,2,1,0,2,3,28,35.5
Lance,Stephenson,2014-11-02,CHO,NYK,00:37:40,4,9,0,1,6,7,2,7,9,8,3,0,4,3,14,41.25
Stephen,Curry,2014-11-02,GSW,POR,00:30:50,6,18,1,5,8,8,1,4,5,6,2,0,3,1,21,39.25
Luol,Deng,2014-11-02,MIA,TOR,00:36:53,8,14,0,2,2,4,2,2,4,3,1,1,0,3,18,31.5
Gary,Neal,2014-11-02,CHO,NYK,00:31:06,5,10,3,3,4,4,1,2,3,3,0,0,0,2,17,26.75
Kyle,Lowry,2014-11-02,TOR,MIA,00:36:36,7,11,1,2,7,13,1,1,2,3,0,0,2,4,22,28.5
Andrew,Bogut,2014-11-02,GSW,POR,00:31:32,5,6,0,0,1,2,3,9,12,3,1,2,3,3,11,35.0
Amar'e,Stoudemire,2014-11-02,NYK,CHO,00:23:03,7,13,0,0,3,5,3,7,10,0,0,0,0,2,17,29.5
Shawne,Williams,2014-11-02,MIA,TOR,00:28:22,5,10,3,7,3,4,1,4,5,0,1,1,0,3,16,27.75
Jonas,Valanciunas,2014-11-02,TOR,MIA,00:28:39,6,12,0,0,2,2,3,5,8,2,0,2,0,4,14,31.0
Spencer,Hawes,2014-11-02,LAC,SAC,00:22:34,5,10,1,3,6,6,1,3,4,1,1,1,2,4,17,27.0
Kemba,Walker,2014-11-02,CHO,NYK,00:30:18,5,9,2,4,4,4,0,3,3,1,0,0,1,2,16,21.75
Iman,Shumpert,2014-11-02,NYK,CHO,00:25:40,5,11,2,3,3,4,0,0,0,4,1,0,0,4,15,24.0
Wesley,Matthews,2014-11-02,POR,GSW,00:33:04,7,15,3,9,1,2,0,3,3,1,2,0,2,2,18,27.75
Shane,Larkin,2014-11-02,NYK,CHO,00:26:32,3,7,1,2,2,2,0,2,2,5,2,0,1,1,9,23.0
Al,Jefferson,2014-11-02,CHO,NYK,00:33:29,9,17,0,0,3,8,1,3,4,1,0,0,3,1,21,26.0
Darren,Collison,2014-11-02,SAC,LAC,00:39:19,4,12,0,1,6,6,1,4,5,4,0,1,3,1,14,26.75
DeAndre,Jordan,2014-11-02,LAC,SAC,00:25:26,2,5,0,0,0,0,3,6,9,1,2,4,0,4,4,28.75
Leandro,Barbosa,2014-11-02,GSW,POR,00:15:41,5,9,1,2,2,2,1,2,3,1,0,0,1,2,13,18.25
Hedo,Turkoglu,2014-11-02,LAC,SAC,00:9:52,3,3,1,1,0,0,1,2,3,1,1,0,0,1,7,14.75
Omri,Casspi,2014-11-02,SAC,LAC,00:16:07,2,2,0,0,2,2,1,5,6,3,0,0,0,3,6,18.0
Blake,Griffin,2014-11-02,LAC,SAC,00:38:08,6,20,0,1,5,8,5,3,8,4,0,1,2,4,17,34.0
Shabazz,Napier,2014-11-02,MIA,TOR,00:17:04,2,3,1,2,3,3,1,1,2,2,2,0,2,2,8,17.0
Steve,Blake,2014-11-02,POR,GSW,00:23:06,3,5,2,4,0,0,0,0,0,5,1,0,2,0,8,17.5
Jordan,Farmar,2014-11-02,LAC,SAC,00:17:55,4,9,2,4,0,0,0,1,1,3,1,0,0,2,10,18.75
