first_name,last_name,date,team_abbreviation,opponent_abbreviation,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,total_rebounds,assists,steals,blocks,turnovers,fouls_committed,points,draftkings_score
Reggie,Jackson,2015-03-17,DET,MEM,00:34:23,10,18,2,5,1,1,1,1,2,20,1,0,2,2,23,57.5
Victor,Oladipo,2015-03-17,ORL,HOU,00:37:53,11,21,1,3,6,6,1,3,4,3,4,0,0,2,29,47.0
Donatas,Motiejunas,2015-03-17,HOU,ORL,00:32:01,8,12,2,2,5,8,1,6,7,4,0,0,0,2,23,38.75
Blake,Griffin,2015-03-17,LAC,CHO,00:36:22,8,12,0,0,3,3,1,10,11,4,3,0,2,1,19,43.75
Andre,Drummond,2015-03-17,DET,MEM,00:38:37,6,12,0,0,4,6,7,9,16,1,2,5,1,4,16,51.0
Alexey,Shved,2015-03-17,NYK,SAS,00:36:11,6,14,1,4,8,12,1,2,3,7,3,0,1,3,21,41.25
Jeff,Green,2015-03-17,MEM,DET,00:32:39,7,12,3,3,4,4,1,4,5,1,2,0,1,1,21,33.75
Omer,Asik,2015-03-17,NOP,MIL,00:29:16,6,8,0,0,4,5,4,7,11,3,1,2,2,4,16,39.25
Giannis,Antetokounmpo,2015-03-17,MIL,NOP,00:35:49,6,9,0,0,3,3,1,8,9,5,0,3,1,2,15,39.25
Chris,Paul,2015-03-17,LAC,CHO,00:35:25,6,16,4,7,5,6,0,3,3,8,2,0,2,2,21,41.75
J.J.,Redick,2015-03-17,LAC,CHO,00:39:12,10,17,0,4,3,3,1,2,3,3,0,0,1,2,23,30.75
Trevor,Ariza,2015-03-17,HOU,ORL,00:32:13,7,11,3,7,0,0,1,4,5,5,1,1,2,2,17,35.25
Marc,Gasol,2015-03-17,MEM,DET,00:29:40,6,11,1,1,4,4,1,10,11,6,1,1,3,6,17,42.75
Mo,Williams,2015-03-17,CHO,LAC,00:35:29,8,15,2,5,0,0,0,4,4,8,1,0,1,4,18,37.5
Kentavious,Caldwell-Pope,2015-03-17,DET,MEM,00:37:23,10,16,2,7,2,3,0,0,0,1,0,0,1,1,24,26.0
Anthony,Davis,2015-03-17,NOP,MIL,00:41:30,6,18,0,0,8,9,1,11,12,4,1,3,2,4,20,48.0
Langston,Galloway,2015-03-17,NYK,SAS,00:47:36,10,18,2,5,0,0,0,4,4,4,1,0,2,2,22,35.0
Tiago,Splitter,2015-03-17,SAS,NYK,00:27:53,5,10,0,0,2,2,7,6,13,2,0,1,0,1,12,33.25
Tim,Duncan,2015-03-17,SAS,NYK,00:33:36,6,12,0,0,5,6,2,6,8,3,0,1,1,3,17,33.0
Quincy,Pondexter,2015-03-17,NOP,MIL,00:38:09,6,13,5,10,1,1,2,5,7,2,0,0,1,1,18,31.75
Tony,Parker,2015-03-17,SAS,NYK,00:38:18,9,20,0,2,3,4,1,5,6,6,1,0,3,2,21,38.0
DeAndre,Jordan,2015-03-17,LAC,CHO,00:33:58,3,6,0,0,6,12,4,10,14,3,1,1,1,4,12,37.5
Corey,Brewer,2015-03-17,HOU,ORL,00:28:17,5,10,1,2,2,2,4,8,12,3,1,0,2,2,13,34.0
Josh,Smith,2015-03-17,HOU,ORL,00:26:42,6,9,2,2,3,4,2,3,5,1,1,2,4,2,17,29.75
John,Henson,2015-03-17,MIL,NOP,00:23:40,7,10,0,0,0,4,2,5,7,0,0,4,0,3,14,30.75
Al,Jefferson,2015-03-17,CHO,LAC,00:33:41,9,19,0,0,3,5,1,5,6,2,0,1,1,3,21,33.0
Louis,Amundson,2015-03-17,NYK,SAS,00:30:39,5,11,0,1,2,4,8,9,17,2,0,2,3,4,12,38.75
Andrea,Bargnani,2015-03-17,NYK,SAS,00:30:34,7,16,0,1,2,2,2,8,10,2,0,3,3,0,16,36.0
James,Harden,2015-03-17,HOU,ORL,00:34:40,4,14,1,4,8,11,1,7,8,4,3,0,4,1,17,37.5
Patrick,Beverley,2015-03-17,HOU,ORL,00:35:24,5,12,2,7,0,0,0,2,2,7,0,1,0,1,12,28.0
Beno,Udrih,2015-03-17,MEM,DET,00:30:09,3,7,1,1,2,2,1,3,4,9,0,1,2,2,9,29.0
Jerryd,Bayless,2015-03-17,MIL,NOP,00:34:28,4,11,0,4,6,6,0,8,8,5,0,0,2,2,14,30.5
Ersan,Ilyasova,2015-03-17,MIL,NOP,00:35:31,6,15,3,9,0,0,2,6,8,2,1,0,0,4,15,31.5
Elfrid,Payton,2015-03-17,ORL,HOU,00:33:58,5,9,0,1,0,0,1,3,4,7,2,1,3,4,10,30.0
Zach,Randolph,2015-03-17,MEM,DET,00:34:45,6,13,0,0,1,1,1,4,5,4,2,0,2,2,13,28.25
Marco,Belinelli,2015-03-17,SAS,NYK,00:30:20,2,5,1,2,7,7,0,4,4,1,2,0,2,3,12,22.0
Vince,Carter,2015-03-17,MEM,DET,00:19:18,4,8,4,6,2,2,0,3,3,1,0,0,0,4,14,21.25
Zaza,Pachulia,2015-03-17,MIL,NOP,00:24:20,3,9,0,0,5,6,3,8,11,1,2,1,2,4,11,31.25
Jason,Smith,2015-03-17,NYK,SAS,00:25:25,4,10,0,1,3,4,1,4,5,2,0,1,0,0,11,22.25
Anthony,Tolliver,2015-03-17,DET,MEM,00:32:12,4,12,4,9,3,4,0,7,7,0,1,0,1,2,15,27.25
Gerald,Henderson,2015-03-17,CHO,LAC,00:36:35,5,13,0,1,6,8,0,1,1,4,2,0,3,3,16,25.75
Kemba,Walker,2015-03-17,CHO,LAC,00:24:10,3,8,2,4,7,8,0,3,3,2,1,0,3,4,15,23.25
Eric,Gordon,2015-03-17,NOP,MIL,00:34:36,3,9,2,6,1,2,0,0,0,7,2,1,2,3,9,25.5
Kawhi,Leonard,2015-03-17,SAS,NYK,00:36:12,3,9,1,1,6,8,0,5,5,1,1,2,3,2,13,25.75
Channing,Frye,2015-03-17,ORL,HOU,00:26:17,3,8,3,7,0,0,1,7,8,2,0,0,0,3,9,23.5
