first_name,last_name,date,team_abbreviation,opponent_abbreviation,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,total_rebounds,assists,steals,blocks,turnovers,fouls_committed,points,draftkings_score
Damian,Lillard,2014-12-23,POR,OKC,00:45:46,11,21,8,12,10,11,1,5,6,11,2,0,2,1,40,71.0
Russell,Westbrook,2014-12-23,OKC,POR,00:38:36,16,34,1,5,7,9,5,5,10,6,3,0,2,6,40,67.0
Tyson,Chandler,2014-12-23,DAL,PHO,00:33:39,6,8,0,0,10,12,6,8,14,2,0,0,0,2,22,42.5
Brandon,Knight,2014-12-23,MIL,CHO,00:33:31,13,21,4,7,4,4,0,2,2,5,1,0,4,3,34,46.0
Gorgui,Dieng,2014-12-23,MIN,CLE,00:36:06,6,10,0,0,8,8,3,8,11,2,3,4,2,3,20,49.75
DeMarre,Carroll,2014-12-23,ATL,LAC,00:36:58,9,12,5,6,2,3,3,7,10,0,1,0,0,3,25,42.0
Ty,Lawson,2014-12-23,DEN,BRK,00:41:36,10,20,4,8,5,6,0,4,4,9,0,0,4,1,29,47.5
Blake,Griffin,2014-12-23,LAC,ATL,00:36:24,9,17,0,1,3,4,1,7,8,11,1,1,2,3,21,50.5
Mason,Plumlee,2014-12-23,BRK,DEN,00:39:45,9,14,0,0,1,3,5,8,13,2,2,3,2,2,19,47.25
Kenneth,Faried,2014-12-23,DEN,BRK,00:31:57,8,11,0,0,4,5,5,9,14,2,1,1,3,3,20,43.0
Goran,Dragic,2014-12-23,PHO,DAL,00:38:58,10,17,2,6,3,5,1,2,3,4,1,0,1,1,25,37.25
Tyler,Zeller,2014-12-23,BOS,ORL,00:29:26,6,9,0,0,10,10,1,9,10,0,1,1,2,3,22,37.5
Joe,Johnson,2014-12-23,BRK,DEN,00:33:24,11,19,4,5,1,2,0,2,2,3,1,0,1,2,27,37.5
DeAndre,Jordan,2014-12-23,LAC,ATL,00:38:30,7,11,0,0,1,4,11,11,22,1,0,4,2,5,15,51.0
Andrew,Wiggins,2014-12-23,MIN,CLE,00:36:47,9,16,3,3,6,8,1,1,2,2,1,1,3,1,27,36.5
Pau,Gasol,2014-12-23,CHI,WAS,00:34:00,7,13,1,1,3,3,0,9,9,4,1,2,0,1,18,41.75
Michael,Carter-Williams,2014-12-23,PHI,MIA,00:44:19,9,18,2,4,0,0,1,2,3,5,6,1,3,1,20,44.75
LeBron,James,2014-12-23,CLE,MIN,00:34:38,8,16,4,7,4,5,0,4,4,3,1,3,2,3,24,42.5
Ronnie,Price,2014-12-23,LAL,GSW,00:30:34,6,10,3,7,2,2,1,3,4,8,3,0,3,2,17,40.0
Kyrie,Irving,2014-12-23,CLE,MIN,00:36:57,12,19,2,4,3,3,0,0,0,4,3,0,6,4,29,39.0
Kemba,Walker,2014-12-23,CHO,MIL,00:35:55,9,18,1,4,8,10,0,1,1,4,2,0,2,4,27,37.75
Ed,Davis,2014-12-23,LAL,GSW,00:20:44,7,7,0,0,0,0,2,3,5,2,1,2,0,0,14,29.25
Chris,Paul,2014-12-23,LAC,ATL,00:38:58,7,18,3,7,2,2,2,4,6,7,5,0,3,2,19,47.0
Derrick,Rose,2014-12-23,CHI,WAS,00:28:34,10,17,1,3,4,4,1,1,2,4,2,0,5,0,25,35.5
Kevin,Love,2014-12-23,CLE,MIN,00:35:54,5,11,1,2,9,11,3,7,10,4,0,0,2,2,20,38.0
Kyle,O'Quinn,2014-12-23,ORL,BOS,00:34:18,6,12,2,4,4,4,1,12,13,0,2,1,0,4,18,41.25
Stephen,Curry,2014-12-23,GSW,LAL,00:29:58,10,14,2,5,0,0,0,2,2,6,3,0,7,0,22,37.0
Reggie,Jackson,2014-12-23,OKC,POR,00:36:59,8,17,1,2,4,4,0,9,9,4,1,0,2,0,21,39.75
Gerald,Henderson,2014-12-23,CHO,MIL,00:31:53,6,10,1,1,7,8,0,2,2,4,1,0,2,2,20,30.0
Paul,Millsap,2014-12-23,ATL,LAC,00:33:32,4,12,1,4,8,9,1,8,9,7,1,1,2,3,17,42.25
Dirk,Nowitzki,2014-12-23,DAL,PHO,00:28:52,7,12,2,3,6,7,0,5,5,1,1,0,2,3,22,31.75
Wesley,Matthews,2014-12-23,POR,OKC,00:42:24,8,15,5,8,1,1,0,2,2,2,1,0,1,2,22,31.5
Eric,Bledsoe,2014-12-23,PHO,DAL,00:34:45,6,19,1,7,3,3,2,8,10,11,3,0,3,2,16,50.0
Jameer,Nelson,2014-12-23,BOS,ORL,00:29:45,3,9,1,6,2,2,2,2,4,11,4,0,1,3,9,38.5
Shawne,Williams,2014-12-23,MIA,PHI,00:26:03,6,9,3,5,2,2,2,3,5,0,0,1,0,2,17,26.75
Tobias,Harris,2014-12-23,ORL,BOS,00:32:46,7,13,3,4,2,4,0,4,4,4,0,1,1,1,19,33.0
Nikola,Vucevic,2014-12-23,ORL,BOS,00:32:37,8,12,0,0,2,2,2,10,12,2,0,1,3,3,18,36.5
Alex,Len,2014-12-23,PHO,DAL,00:27:48,6,9,0,0,5,7,3,4,7,0,1,1,0,6,17,29.75
P.J.,Tucker,2014-12-23,PHO,DAL,00:27:06,5,8,2,3,3,5,1,4,5,2,2,0,0,3,15,29.25
Roy,Hibbert,2014-12-23,IND,NOP,00:22:37,5,10,0,0,4,6,0,4,4,2,0,7,0,3,14,36.0
Taj,Gibson,2014-12-23,CHI,WAS,00:18:52,5,5,0,0,2,2,2,5,7,1,0,2,0,3,12,26.25
Jarrett,Jack,2014-12-23,BRK,DEN,00:38:07,7,13,0,2,3,3,0,1,1,8,1,0,3,1,17,30.75
John,Wall,2014-12-23,WAS,CHI,00:37:00,9,16,0,0,0,0,0,5,5,9,2,0,4,5,18,39.75
David,West,2014-12-23,IND,NOP,00:31:22,6,8,0,0,1,2,0,7,7,5,2,2,4,1,13,35.25
Avery,Bradley,2014-12-23,BOS,ORL,00:30:59,7,13,4,6,2,2,1,3,4,1,0,0,1,3,20,28.0
Dwyane,Wade,2014-12-23,MIA,PHI,00:33:57,9,21,0,3,5,7,2,3,5,6,0,0,3,2,23,36.75
Dion,Waiters,2014-12-23,CLE,MIN,00:27:28,5,12,2,4,7,8,0,2,2,4,3,0,4,2,19,32.5
Marvin,Williams,2014-12-23,CHO,MIL,00:27:00,4,6,4,5,0,0,0,7,7,2,2,1,1,2,12,31.25
Tyreke,Evans,2014-12-23,NOP,IND,00:37:17,6,13,0,2,2,3,0,11,11,4,3,0,2,1,14,38.75
Bradley,Beal,2014-12-23,WAS,CHI,00:36:41,6,12,2,3,1,2,0,3,3,3,2,1,0,2,15,30.25
Gerald,Green,2014-12-23,PHO,DAL,00:22:34,7,13,6,9,2,2,1,0,1,1,1,0,3,4,22,28.25
Carlos,Boozer,2014-12-23,LAL,GSW,00:26:17,8,11,0,0,2,6,4,5,9,3,0,1,5,2,18,33.25
Anthony,Davis,2014-12-23,NOP,IND,00:37:12,8,18,0,0,5,6,1,8,9,0,0,1,1,2,21,33.75
Shawn,Marion,2014-12-23,CLE,MIN,00:25:51,5,7,0,0,1,2,1,3,4,2,1,3,0,2,11,27.0
Shabazz,Muhammad,2014-12-23,MIN,CLE,00:32:45,7,17,0,2,4,6,5,1,6,2,1,1,1,3,18,32.0
Sergey,Karasev,2014-12-23,BRK,DEN,00:31:37,4,8,0,3,4,4,2,3,5,3,1,0,0,2,12,24.75
George,Hill,2014-12-23,IND,NOP,00:21:15,5,8,2,3,3,4,0,4,4,3,1,0,2,2,15,26.5
Marcin,Gortat,2014-12-23,WAS,CHI,00:37:54,5,15,0,0,4,4,4,7,11,1,1,3,1,2,14,36.75
Klay,Thompson,2014-12-23,GSW,LAL,00:30:06,6,15,4,8,2,2,1,2,3,1,1,1,1,1,18,28.75
Charlie,Villanueva,2014-12-23,DAL,PHO,00:20:20,7,13,4,9,0,0,1,3,4,0,0,0,0,3,18,25.0
Wesley,Johnson,2014-12-23,LAL,GSW,00:25:26,5,10,2,4,2,2,0,3,3,3,1,0,1,0,14,24.75
Jamal,Crawford,2014-12-23,LAC,ATL,00:29:55,5,19,3,7,5,5,1,6,7,3,1,0,0,1,18,34.75
Giannis,Antetokounmpo,2014-12-23,MIL,CHO,00:34:32,3,4,0,0,5,6,1,5,6,2,2,2,3,4,11,28.0
Nick,Collison,2014-12-23,OKC,POR,00:19:40,4,4,0,0,1,1,1,3,4,1,2,0,0,2,9,19.5
Al,Horford,2014-12-23,ATL,LAC,00:34:45,7,18,0,1,6,8,2,3,5,4,0,0,2,3,20,31.25
Luc,Mbah,2014-12-23,PHI,MIA,00:38:51,8,16,0,2,3,4,1,5,6,0,2,1,3,3,19,31.0
Kyle,Korver,2014-12-23,ATL,LAC,00:37:20,4,9,4,7,2,2,1,2,3,4,0,0,1,3,14,25.25
Lavoy,Allen,2014-12-23,IND,NOP,00:25:23,4,5,0,0,0,0,1,6,7,2,0,1,0,0,8,21.75
Kelly,Olynyk,2014-12-23,BOS,ORL,00:25:45,5,12,1,3,3,4,1,7,8,1,1,0,0,3,14,28.0
David,Lee,2014-12-23,GSW,LAL,00:18:03,4,8,0,0,4,4,0,7,7,1,1,0,1,1,12,23.75
J.J.,Redick,2014-12-23,LAC,ATL,00:34:21,6,11,3,6,3,5,0,1,1,0,0,0,1,2,18,20.25
Aaron,Brooks,2014-12-23,CHI,WAS,00:25:37,5,13,0,3,3,5,0,4,4,6,1,0,0,3,13,29.0
Serge,Ibaka,2014-12-23,OKC,POR,00:33:11,7,14,2,3,0,0,2,5,7,0,0,4,2,6,16,32.75
K.J.,McDaniels,2014-12-23,PHI,MIA,00:31:02,4,8,1,3,4,4,2,1,3,0,1,2,2,2,13,22.25
Nick,Young,2014-12-23,LAL,GSW,00:30:09,5,13,2,6,3,3,1,4,5,1,1,1,1,3,15,27.25
Jerami,Grant,2014-12-23,PHI,MIA,00:25:34,3,7,1,2,4,7,1,6,7,0,0,3,0,2,11,26.25
Khris,Middleton,2014-12-23,MIL,CHO,00:20:07,5,7,1,2,1,2,0,3,3,3,0,1,2,2,12,21.75
Al,Jefferson,2014-12-23,CHO,MIL,00:31:14,6,11,0,0,0,0,0,9,9,2,0,0,1,1,12,25.75
Thaddeus,Young,2014-12-23,MIN,CLE,00:31:58,6,18,0,0,1,2,4,2,6,2,3,2,2,1,13,32.5
Jeremy,Lin,2014-12-23,LAL,GSW,00:24:56,4,11,3,5,0,0,0,1,1,5,3,0,1,4,11,26.75
Elfrid,Payton,2014-12-23,ORL,BOS,00:29:02,6,10,0,1,0,2,0,1,1,7,2,0,4,2,12,25.75
Steven,Adams,2014-12-23,OKC,POR,00:22:55,3,4,0,0,1,1,4,7,11,0,0,1,1,3,7,22.25
Justin,Holiday,2014-12-23,GSW,LAL,00:18:35,3,6,2,4,3,3,1,3,4,0,1,0,1,2,11,18.5
