first_name,last_name,date,team_abbreviation,opponent_abbreviation,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,total_rebounds,assists,steals,blocks,turnovers,fouls_committed,points,draftkings_score
Kenneth,Faried,2015-01-20,DEN,SAS,00:37:21,9,17,0,0,8,12,5,9,14,1,0,0,1,4,26,44.5
Russell,Westbrook,2015-01-20,OKC,MIA,00:35:08,8,17,0,2,3,4,5,5,10,6,4,0,3,2,19,47.0
Kevin,Durant,2015-01-20,OKC,MIA,00:39:17,9,24,0,8,1,1,1,7,8,8,4,1,0,1,19,51.0
Kawhi,Leonard,2015-01-20,SAS,DEN,00:30:35,6,13,3,6,2,2,3,12,15,3,2,1,2,4,17,46.75
Arron,Afflalo,2015-01-20,DEN,SAS,00:32:36,6,11,3,6,6,8,0,4,4,2,3,0,3,4,21,35.0
Tony,Parker,2015-01-20,SAS,DEN,00:31:44,8,16,1,1,1,2,1,3,4,7,0,0,1,2,18,33.5
Tim,Duncan,2015-01-20,SAS,DEN,00:28:51,6,10,0,0,4,4,3,2,5,2,2,1,3,3,16,29.75
Aron,Baynes,2015-01-20,SAS,DEN,00:15:18,3,3,0,0,9,9,1,3,4,0,0,1,3,3,15,20.5
Reggie,Jackson,2015-01-20,OKC,MIA,00:25:54,7,9,2,3,0,0,0,2,2,1,0,0,2,3,16,20.0
Anthony,Morrow,2015-01-20,OKC,MIA,00:17:34,5,9,2,4,0,0,1,3,4,0,1,0,0,0,12,20.0
Dwyane,Wade,2015-01-20,MIA,OKC,00:34:02,8,18,0,2,2,4,0,2,2,6,1,0,4,1,18,29.5
Hassan,Whiteside,2015-01-20,MIA,OKC,00:11:05,5,5,0,0,0,0,1,1,2,0,0,1,1,0,10,14.0
Tiago,Splitter,2015-01-20,SAS,DEN,00:17:36,2,4,0,0,2,2,3,0,3,1,2,1,0,1,6,17.25
Manu,Ginobili,2015-01-20,SAS,DEN,00:23:52,4,12,1,4,2,6,1,3,4,8,1,0,1,3,11,30.0
Chris,Bosh,2015-01-20,MIA,OKC,00:36:51,5,12,1,3,5,6,1,6,7,1,1,0,4,3,16,26.75
J.J.,Hickson,2015-01-20,DEN,SAS,00:19:05,3,8,0,1,3,4,2,1,3,3,1,0,0,3,9,19.25
Jusuf,Nurkic,2015-01-20,DEN,SAS,00:25:56,5,9,0,0,0,0,3,6,9,2,0,0,3,2,10,22.75
Ty,Lawson,2015-01-20,DEN,SAS,00:33:30,2,6,0,1,0,0,0,2,2,8,2,0,1,2,4,22.0
Boris,Diaw,2015-01-20,SAS,DEN,00:27:11,4,8,2,5,0,0,0,3,3,2,1,1,2,3,10,20.75
Steven,Adams,2015-01-20,OKC,MIA,00:18:33,5,7,0,0,0,1,1,2,3,0,0,1,1,4,10,15.25
Danny,Granger,2015-01-20,MIA,OKC,00:25:20,3,5,2,3,1,2,0,3,3,0,0,0,1,2,9,13.25
Chris,Andersen,2015-01-20,MIA,OKC,00:28:47,3,6,1,1,0,0,1,5,6,0,0,1,0,4,7,17.0
Patrick,Mills,2015-01-20,SAS,DEN,00:15:14,2,3,2,3,0,0,1,0,1,1,0,0,0,2,6,9.75
Shabazz,Napier,2015-01-20,MIA,OKC,00:15:49,1,3,1,2,2,2,0,3,3,4,0,0,2,0,5,14.25
Andre,Roberson,2015-01-20,OKC,MIA,00:14:18,2,4,1,2,0,0,1,3,4,0,2,0,1,2,5,14.0
Darrell,Arthur,2015-01-20,DEN,SAS,00:15:50,2,3,1,1,0,0,0,2,2,1,1,0,1,2,5,11.0
Wilson,Chandler,2015-01-20,DEN,SAS,00:37:53,5,11,0,1,1,3,1,4,5,2,0,0,2,4,11,19.25
Luol,Deng,2015-01-20,MIA,OKC,00:28:38,2,6,1,3,3,4,0,4,4,1,0,0,2,1,8,14.0
Norris,Cole,2015-01-20,MIA,OKC,00:17:48,2,5,0,1,0,0,0,4,4,4,0,0,1,3,4,14.5
Randy,Foye,2015-01-20,DEN,SAS,00:14:13,1,3,1,1,2,2,0,0,0,1,0,0,1,0,5,6.5
Jameer,Nelson,2015-01-20,DEN,SAS,00:23:36,4,11,0,3,0,0,1,2,3,6,0,0,4,2,8,18.75
Shawne,Williams,2015-01-20,MIA,OKC,00:6:55,1,4,1,4,0,0,1,1,2,0,1,0,0,0,3,8.0
Udonis,Haslem,2015-01-20,MIA,OKC,00:6:24,0,0,0,0,0,0,0,2,2,1,1,0,0,0,0,6.0
Nick,Collison,2015-01-20,OKC,MIA,00:9:00,0,0,0,0,1,2,2,2,4,0,0,0,0,1,1,6.0
Mario,Chalmers,2015-01-20,MIA,OKC,00:28:21,2,4,1,3,1,1,0,1,1,3,0,0,4,2,6,10.25
Cory,Joseph,2015-01-20,SAS,DEN,00:12:03,1,2,0,0,0,0,0,1,1,1,1,0,2,1,2,5.75
Danny,Green,2015-01-20,SAS,DEN,00:30:35,2,12,2,8,0,0,1,1,2,2,1,1,1,3,6,16.0
Matt,Bonner,2015-01-20,SAS,DEN,00:5:42,0,1,0,0,2,2,0,1,1,0,0,0,1,1,2,2.75
Jeff,Ayres,2015-01-20,SAS,DEN,00:0:11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
JaMychal,Green,2015-01-20,SAS,DEN,00:1:07,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1.25
Serge,Ibaka,2015-01-20,OKC,MIA,00:30:26,4,10,1,4,0,0,1,3,4,0,0,1,4,5,9,14.5
Kendrick,Perkins,2015-01-20,OKC,MIA,00:23:26,0,3,0,0,0,0,0,3,3,0,0,0,0,3,0,3.75
Dion,Waiters,2015-01-20,OKC,MIA,00:26:24,1,9,0,3,1,2,0,0,0,0,0,0,0,2,3,3.0
