first_name,last_name,date,team_abbreviation,opponent_abbreviation,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,total_rebounds,assists,steals,blocks,turnovers,fouls_committed,points,draftkings_score
Paul,Millsap,2014-11-18,ATL,LAL,00:32:33,11,16,2,4,5,8,0,4,4,3,4,2,1,2,29,51.0
Iman,Shumpert,2014-11-18,NYK,MIL,00:36:22,9,14,2,4,1,1,4,4,8,8,3,0,3,1,21,48.5
Anthony,Davis,2014-11-18,NOP,SAC,00:41:08,11,19,0,0,6,8,1,8,9,0,2,3,0,5,28,49.25
Alec,Burks,2014-11-18,UTA,OKC,00:37:52,5,8,2,3,8,9,1,13,14,3,1,2,3,2,20,47.5
Carmelo,Anthony,2014-11-18,NYK,MIL,00:37:44,10,17,2,4,4,6,2,4,6,5,0,0,1,5,26,41.5
DeMarcus,Cousins,2014-11-18,SAC,NOP,00:34:12,10,18,0,0,4,7,3,14,17,3,0,2,3,3,24,52.25
Kobe,Bryant,2014-11-18,LAL,ATL,00:36:57,10,18,3,7,5,5,0,4,4,3,1,0,3,4,28,39.5
Carlos,Boozer,2014-11-18,LAL,ATL,00:29:28,10,14,0,0,0,0,4,6,10,2,0,0,0,3,20,35.5
Tim,Hardaway,2014-11-18,NYK,MIL,00:29:01,9,14,3,8,3,4,0,2,2,2,0,0,1,2,24,30.5
Jeff,Teague,2014-11-18,ATL,LAL,00:30:36,8,14,1,1,6,6,0,0,0,3,0,0,1,1,23,27.5
Jeremy,Lin,2014-11-18,LAL,ATL,00:30:35,6,7,1,2,2,3,0,3,3,10,2,0,3,5,15,36.75
Ersan,Ilyasova,2014-11-18,MIL,NYK,00:20:18,8,10,3,4,1,4,1,1,2,1,0,0,0,2,20,25.5
Amar'e,Stoudemire,2014-11-18,NYK,MIL,00:24:27,5,6,0,0,4,6,2,3,5,4,2,0,1,3,14,29.75
Ryan,Anderson,2014-11-18,NOP,SAC,00:31:39,9,17,4,12,0,0,0,4,4,0,1,1,0,3,22,33.0
Zaza,Pachulia,2014-11-18,MIL,NYK,00:34:33,6,11,0,0,2,2,7,6,13,4,2,0,4,2,14,38.25
Darren,Collison,2014-11-18,SAC,NOP,00:30:56,3,10,2,3,5,6,0,2,2,11,0,0,0,0,13,33.0
Jeremy,Lamb,2014-11-18,OKC,UTA,00:36:28,5,15,3,7,6,6,0,4,4,4,1,1,0,3,19,35.5
Trey,Burke,2014-11-18,UTA,OKC,00:37:22,7,17,3,5,0,0,0,1,1,9,1,1,1,1,17,36.75
Tyreke,Evans,2014-11-18,NOP,SAC,00:31:12,5,11,1,2,7,8,2,4,6,5,0,0,2,4,18,32.5
Al,Horford,2014-11-18,ATL,LAL,00:30:22,7,8,1,1,0,0,1,7,8,2,0,0,2,0,15,27.5
Nick,Young,2014-11-18,LAL,ATL,00:27:46,6,10,2,4,3,5,1,4,5,0,1,0,0,1,17,26.25
Jordan,Hill,2014-11-18,LAL,ATL,00:30:57,8,17,0,0,2,2,5,5,10,1,0,0,1,4,18,31.5
Jason,Thompson,2014-11-18,SAC,NOP,00:25:24,6,10,0,0,3,4,6,3,9,0,0,0,2,2,15,25.25
Eric,Gordon,2014-11-18,NOP,SAC,00:37:17,7,13,3,6,0,0,0,0,0,4,1,0,3,1,17,25.0
Jrue,Holiday,2014-11-18,NOP,SAC,00:34:09,3,10,0,2,3,4,0,2,2,9,2,0,0,2,9,29.0
Giannis,Antetokounmpo,2014-11-18,MIL,NYK,00:17:53,3,6,0,0,7,7,3,3,6,0,0,0,1,3,13,20.0
Jabari,Parker,2014-11-18,MIL,NYK,00:24:22,6,8,0,1,0,0,3,2,5,1,0,0,1,1,12,19.25
Enes,Kanter,2014-11-18,UTA,OKC,00:26:58,6,16,0,1,4,8,6,9,15,0,0,0,1,2,16,34.25
Pablo,Prigioni,2014-11-18,NYK,MIL,00:20:32,4,5,3,4,0,0,0,1,1,4,2,0,3,2,11,22.25
Brandon,Knight,2014-11-18,MIL,NYK,00:32:52,6,15,1,4,1,2,0,4,4,9,1,0,3,2,14,33.5
Khris,Middleton,2014-11-18,MIL,NYK,00:32:44,4,10,3,5,2,2,1,6,7,3,0,0,1,3,13,27.25
Carl,Landry,2014-11-18,SAC,NOP,00:16:11,3,6,0,0,2,2,4,5,9,0,1,0,0,1,8,21.25
Dante,Exum,2014-11-18,UTA,OKC,00:15:24,3,5,3,5,0,0,0,1,1,5,0,0,0,2,9,19.25
Jerryd,Bayless,2014-11-18,MIL,NYK,00:19:47,2,4,0,1,5,6,0,3,3,3,1,0,1,1,9,18.75
Thabo,Sefolosha,2014-11-18,ATL,LAL,00:31:28,4,11,1,4,1,2,6,3,9,2,1,0,1,3,10,26.25
O.J.,Mayo,2014-11-18,MIL,NYK,00:23:27,3,6,1,1,4,4,0,0,0,6,1,0,3,4,11,21.0
Anthony,Morrow,2014-11-18,OKC,UTA,00:34:18,2,7,1,3,3,3,0,5,5,2,2,0,0,1,8,21.75
Kendrick,Perkins,2014-11-18,OKC,UTA,00:21:23,4,4,0,0,0,0,2,3,5,1,1,0,1,4,8,17.25
Rudy,Gobert,2014-11-18,UTA,OKC,00:16:23,2,2,0,0,2,2,1,4,5,0,1,0,0,1,6,14.25
Omri,Casspi,2014-11-18,SAC,NOP,00:27:32,5,11,0,0,3,5,2,3,5,2,0,0,2,1,13,21.25
Derrick,Favors,2014-11-18,UTA,OKC,00:25:36,5,10,0,0,0,2,4,3,7,2,0,1,1,4,10,23.25
Shelvin,Mack,2014-11-18,ATL,LAL,00:20:03,2,6,1,3,0,0,0,1,1,5,2,0,0,1,5,18.25
Joe,Ingles,2014-11-18,UTA,OKC,00:25:20,2,3,1,2,0,0,0,4,4,1,3,0,2,1,5,17.0
J.R.,Smith,2014-11-18,NYK,MIL,00:34:20,3,12,1,4,2,2,0,1,1,3,2,1,0,2,9,21.25
Steven,Adams,2014-11-18,OKC,UTA,00:26:37,5,9,0,0,1,4,3,5,8,0,0,3,4,4,11,25.0
Nick,Collison,2014-11-18,OKC,UTA,00:21:33,3,6,2,5,0,0,2,1,3,0,1,1,2,2,8,15.75
Rudy,Gay,2014-11-18,SAC,NOP,00:36:53,6,17,0,2,3,5,2,2,4,5,1,0,4,4,15,27.5
Ed,Davis,2014-11-18,LAL,ATL,00:22:28,3,7,0,0,0,1,2,5,7,0,1,0,0,1,6,16.75
Jared,Dudley,2014-11-18,MIL,NYK,00:20:42,3,5,1,1,0,0,0,0,0,2,0,0,0,2,7,10.5
Gordon,Hayward,2014-11-18,UTA,OKC,00:29:59,4,12,1,7,4,5,0,4,4,2,2,0,4,3,13,23.5
Luke,Babbitt,2014-11-18,NOP,SAC,00:20:28,2,3,1,1,0,0,0,3,3,1,0,2,0,4,5,14.75
Kyle,Korver,2014-11-18,ATL,LAL,00:39:00,2,6,2,5,2,2,1,1,2,3,0,1,2,4,8,17.0
Reggie,Jackson,2014-11-18,OKC,UTA,00:34:03,4,13,1,3,1,1,0,3,3,7,0,0,3,2,10,23.25
Alexis,Ajinca,2014-11-18,NOP,SAC,00:19:33,2,2,0,0,1,2,1,4,5,0,0,0,0,4,5,11.25
Dennis,Schroder,2014-11-18,ATL,LAL,00:17:24,2,3,0,0,1,2,0,3,3,4,0,0,3,0,5,13.25
Nik,Stauskas,2014-11-18,SAC,NOP,00:19:00,2,4,1,1,0,0,0,1,1,1,0,0,0,1,5,8.25
Lance,Thomas,2014-11-18,OKC,UTA,00:29:32,3,10,0,0,0,1,4,4,8,0,2,0,1,3,6,19.5
Travis,Wear,2014-11-18,NYK,MIL,00:11:59,3,7,0,0,0,0,0,0,0,1,0,0,0,2,6,7.5
John,Henson,2014-11-18,MIL,NYK,00:13:22,2,3,0,0,0,0,2,2,4,1,0,0,2,4,4,9.5
Robert,Sacre,2014-11-18,LAL,ATL,00:12:23,2,4,0,0,0,0,0,1,1,1,0,0,0,3,4,6.75
Mike,Scott,2014-11-18,ATL,LAL,00:15:27,3,11,1,4,1,1,0,2,2,0,0,0,0,1,8,11.0
Pero,Antic,2014-11-18,ATL,LAL,00:17:49,2,9,0,4,0,0,5,3,8,0,0,0,0,4,4,14.0
Samuel,Dalembert,2014-11-18,NYK,MIL,00:17:25,1,2,0,0,0,0,1,1,2,1,0,2,2,2,2,9.0
Jason,Smith,2014-11-18,NYK,MIL,00:6:08,0,1,0,0,0,0,2,1,3,1,0,0,0,1,0,5.25
Kent,Bazemore,2014-11-18,ATL,LAL,00:5:18,0,1,0,1,2,2,0,1,1,0,0,0,0,1,2,3.25
Wesley,Johnson,2014-11-18,LAL,ATL,00:31:55,2,9,0,3,0,2,1,0,1,2,1,0,0,0,4,10.25
Ray,McCallum,2014-11-18,SAC,NOP,00:20:45,2,4,1,2,0,0,0,2,2,0,0,0,2,2,5,7.0
Ronnie,Price,2014-11-18,LAL,ATL,00:17:31,0,1,0,1,2,4,0,3,3,5,1,0,4,3,2,13.25
Sebastian,Telfair,2014-11-18,OKC,UTA,00:9:48,2,7,0,2,0,0,0,1,1,1,0,0,0,1,4,6.75
Serge,Ibaka,2014-11-18,OKC,UTA,00:22:09,2,13,1,3,1,2,1,5,6,0,1,1,0,2,6,18.0
Austin,Rivers,2014-11-18,NOP,SAC,00:19:18,0,3,0,0,2,2,0,3,3,2,0,0,1,2,2,8.25
Ish,Smith,2014-11-18,OKC,UTA,00:4:09,0,0,0,0,1,2,0,1,1,2,0,0,2,0,1,4.25
Jeremy,Evans,2014-11-18,UTA,OKC,00:2:28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Ryan,Hollins,2014-11-18,SAC,NOP,00:0:07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
John,Salmons,2014-11-18,NOP,SAC,00:5:16,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0
Ben,McLemore,2014-11-18,SAC,NOP,00:29:00,1,6,0,3,0,0,0,3,3,1,1,0,2,1,2,8.25
Shane,Larkin,2014-11-18,NYK,MIL,00:22:01,0,2,0,1,0,0,0,0,0,1,0,0,1,2,0,1.0
Trevor,Booker,2014-11-18,UTA,OKC,00:22:38,1,8,0,1,0,0,0,4,4,0,0,0,1,1,2,6.5
