first_name,last_name,date,team_abbreviation,opponent_abbreviation,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,total_rebounds,assists,steals,blocks,turnovers,fouls_committed,points,draftkings_score
Dwyane,Wade,2015-03-16,MIA,CLE,00:30:59,13,18,0,0,6,8,0,2,2,2,5,0,3,2,32,46.0
Chandler,Parsons,2015-03-16,DAL,OKC,00:38:25,10,14,3,5,8,9,0,4,4,0,2,0,3,4,31,40.0
Rodney,Hood,2015-03-16,UTA,CHO,00:21:44,9,11,5,5,1,1,0,3,3,3,1,0,0,3,24,36.75
Bradley,Beal,2015-03-16,WAS,POR,00:39:24,8,13,4,4,3,6,1,3,4,7,1,0,0,2,23,42.5
Joe,Johnson,2015-03-16,BRK,MIN,00:25:25,10,14,2,5,0,0,1,4,5,3,2,0,0,1,22,37.75
LaMarcus,Aldridge,2015-03-16,POR,WAS,00:38:18,10,19,0,1,4,6,8,4,12,3,0,1,1,2,24,45.0
Avery,Bradley,2015-03-16,BOS,PHI,00:35:07,8,14,4,7,0,0,1,9,10,6,2,0,1,1,20,47.0
Kyle,Lowry,2015-03-16,TOR,IND,00:38:09,7,13,5,8,1,3,0,11,11,10,3,0,3,4,20,55.75
Goran,Dragic,2015-03-16,MIA,CLE,00:39:45,7,13,0,2,6,6,2,3,5,9,2,0,2,3,20,42.75
Russell,Westbrook,2015-03-16,OKC,DAL,00:36:02,7,17,1,4,9,10,1,7,8,12,4,1,7,6,24,59.0
John,Wall,2015-03-16,WAS,POR,00:41:23,10,23,0,1,1,2,0,9,9,11,2,2,2,1,21,55.75
Tyler,Zeller,2015-03-16,BOS,PHI,00:28:13,11,15,0,0,4,4,0,5,5,2,0,0,2,4,26,34.25
Zach,Randolph,2015-03-16,MEM,DEN,00:38:39,9,20,0,1,3,4,8,8,16,2,2,0,2,3,21,47.0
Chase,Budinger,2015-03-16,MIN,BRK,00:26:25,8,10,2,3,0,0,1,3,4,2,1,0,0,0,18,29.0
Brook,Lopez,2015-03-16,BRK,MIN,00:21:57,7,8,0,0,2,3,6,2,8,0,1,1,1,1,16,29.5
Jason,Thompson,2015-03-16,SAC,ATL,00:23:40,7,7,0,0,4,4,1,2,3,2,0,1,1,2,18,26.25
Jeff,Teague,2015-03-16,ATL,SAC,00:36:09,6,16,2,4,9,11,0,4,4,6,1,1,2,3,23,41.0
Enes,Kanter,2015-03-16,OKC,DAL,00:37:23,7,12,0,0,5,5,4,9,13,0,0,1,2,3,19,36.25
Bojan,Bogdanovic,2015-03-16,BRK,MIN,00:27:02,10,15,1,3,0,0,0,4,4,2,1,0,2,0,21,30.5
Gordon,Hayward,2015-03-16,UTA,CHO,00:26:57,5,12,3,5,5,6,3,4,7,3,0,1,1,1,18,34.25
Jordan,Hill,2015-03-16,LAL,GSW,00:29:47,6,14,1,1,2,2,1,11,12,5,3,0,1,3,15,43.5
George,Hill,2015-03-16,IND,TOR,00:33:35,9,15,1,3,4,5,0,2,2,2,1,0,1,5,23,30.5
Klay,Thompson,2015-03-16,GSW,LAL,00:34:53,10,22,3,9,3,3,0,3,3,1,0,1,0,3,26,34.75
Paul,Millsap,2015-03-16,ATL,SAC,00:34:38,8,13,1,2,2,2,5,5,10,4,0,1,4,5,19,38.0
Jonas,Valanciunas,2015-03-16,TOR,IND,00:25:54,7,10,0,0,0,1,5,7,12,0,0,2,0,2,14,33.0
Kevin,Martin,2015-03-16,MIN,BRK,00:31:54,7,16,3,5,6,6,1,2,3,6,0,0,4,2,23,35.25
Louis,Williams,2015-03-16,TOR,IND,00:22:47,8,17,1,6,7,7,0,3,3,0,0,0,1,0,24,27.75
Rodney,Stuckey,2015-03-16,IND,TOR,00:27:42,9,16,0,2,2,2,0,1,1,4,1,0,1,1,20,28.75
Gorgui,Dieng,2015-03-16,MIN,BRK,00:39:20,4,7,0,0,3,4,2,3,5,4,2,4,1,3,11,34.75
Stephen,Curry,2015-03-16,GSW,LAL,00:32:40,5,14,2,6,7,7,0,4,4,9,3,0,6,2,19,41.5
Marcin,Gortat,2015-03-16,WAS,POR,00:38:13,8,10,0,0,0,0,2,7,9,0,0,1,1,2,16,28.75
Draymond,Green,2015-03-16,GSW,LAL,00:34:23,7,14,1,5,1,1,1,7,8,3,5,1,3,5,16,41.5
DeMarre,Carroll,2015-03-16,ATL,SAC,00:34:57,6,10,3,6,1,2,1,7,8,2,3,0,3,2,16,35.0
Kyrie,Irving,2015-03-16,CLE,MIA,00:34:29,5,15,2,7,9,11,0,2,2,6,0,1,2,2,21,34.5
LeBron,James,2015-03-16,CLE,MIA,00:35:16,8,19,4,8,6,8,1,1,2,4,0,0,4,2,26,34.5
Jameer,Nelson,2015-03-16,DEN,MEM,00:34:15,11,18,2,5,0,0,0,5,5,2,1,0,4,4,24,34.25
DeMarcus,Cousins,2015-03-16,SAC,ATL,00:33:57,7,19,0,1,6,8,2,11,13,5,2,3,5,5,20,51.25
Mario,Chalmers,2015-03-16,MIA,CLE,00:28:44,6,10,2,5,2,2,0,5,5,3,1,1,2,2,16,30.75
Rajon,Rondo,2015-03-16,DAL,OKC,00:32:49,5,8,1,2,0,0,1,3,4,13,1,0,4,3,11,36.0
Andre,Miller,2015-03-16,SAC,ATL,00:28:12,6,7,2,2,2,2,0,2,2,7,1,0,5,3,16,29.5
Jordan,Clarkson,2015-03-16,LAL,GSW,00:25:18,7,13,1,2,2,2,2,4,6,3,2,0,3,2,17,32.0
Randy,Foye,2015-03-16,DEN,MEM,00:33:24,6,14,2,6,2,2,0,3,3,3,3,0,1,0,16,30.75
Justin,Hamilton,2015-03-16,MIN,BRK,00:33:08,6,14,0,0,3,3,2,4,6,2,1,2,0,1,15,31.5
Dirk,Nowitzki,2015-03-16,DAL,OKC,00:27:10,8,18,4,7,2,2,0,4,4,2,0,0,0,4,22,32.0
Jarrett,Jack,2015-03-16,BRK,MIN,00:23:36,6,10,0,1,4,4,1,4,5,5,0,1,4,0,16,29.75
Hassan,Whiteside,2015-03-16,MIA,CLE,00:32:26,6,12,0,0,4,6,1,10,11,0,0,3,1,2,16,35.25
Roy,Hibbert,2015-03-16,IND,TOR,00:28:51,5,13,0,0,7,8,2,5,7,1,0,2,0,4,17,31.25
