first_name,last_name,date,team_abbreviation,opponent_abbreviation,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,total_rebounds,assists,steals,blocks,turnovers,fouls_committed,points,draftkings_score
DeMarcus,Cousins,2015-03-13,SAC,PHI,2414,12,24,0,0,15,20,9,15,24,1,2,1,3,2,39,75.0
Damian,Lillard,2015-03-13,POR,DET,1767,9,12,5,7,5,6,0,2,2,9,0,0,1,0,28,46.0
Kyle,Lowry,2015-03-13,TOR,MIA,2223,7,12,5,8,0,0,1,7,8,8,7,1,4,3,19,57.5
Russell,Westbrook,2015-03-13,OKC,MIN,2125,11,24,3,6,4,4,4,6,10,12,2,0,8,1,29,61.0
Evan,Turner,2015-03-13,BOS,ORL,2006,12,20,1,3,5,5,0,5,5,4,2,0,3,4,30,45.25
Chandler,Parsons,2015-03-13,DAL,LAC,1567,8,12,5,6,1,1,1,4,5,4,2,0,1,1,22,40.25
Gorgui,Dieng,2015-03-13,MIN,OKC,2544,7,10,0,0,7,8,4,10,14,3,2,3,6,3,21,50.0
Markieff,Morris,2015-03-13,PHO,ATL,2340,9,18,0,2,4,5,3,4,7,3,5,2,2,3,22,48.25
Randy,Foye,2015-03-13,DEN,GSW,2072,6,12,4,9,4,4,0,3,3,8,1,1,1,1,20,41.25
Justin,Hamilton,2015-03-13,MIN,OKC,2032,6,10,0,0,5,5,4,6,10,3,3,3,2,5,17,45.0
Kenneth,Faried,2015-03-13,DEN,GSW,2062,10,18,0,0,4,6,7,10,17,0,0,1,2,3,24,46.25
Enes,Kanter,2015-03-13,OKC,MIN,1969,10,19,0,0,3,3,9,6,15,1,2,0,4,2,23,45.25
Paul,Millsap,2015-03-13,ATL,PHO,2213,10,18,3,6,0,0,2,7,9,3,3,3,4,4,23,50.25
Robert,Covington,2015-03-13,PHI,SAC,1712,8,17,6,12,2,3,0,2,2,2,3,1,1,2,24,40.0
Dwyane,Wade,2015-03-13,MIA,TOR,1966,9,13,1,2,6,8,0,3,3,4,1,1,5,1,25,36.75
DeAndre,Jordan,2015-03-13,LAC,DAL,2175,7,9,1,1,1,5,9,9,18,1,1,0,3,1,16,41.0
Danilo,Gallinari,2015-03-13,DEN,GSW,2066,7,16,1,3,9,11,2,5,7,1,1,0,0,4,24,36.75
Greg,Monroe,2015-03-13,DET,POR,1928,7,13,0,0,5,5,1,3,4,4,3,0,2,1,19,35.0
Tyson,Chandler,2015-03-13,DAL,LAC,1700,6,7,0,0,2,3,6,6,12,2,0,1,1,2,14,33.5
Justin,Holiday,2015-03-13,GSW,DEN,2133,9,16,5,7,0,0,0,3,3,1,1,1,1,1,23,34.25
Nerlens,Noel,2015-03-13,PHI,SAC,1707,7,13,0,0,2,2,4,8,12,4,1,1,1,4,16,40.5
Gerald,Henderson,2015-03-13,CHO,CHI,2014,5,13,1,2,9,9,1,6,7,3,0,0,1,0,20,33.25
Aaron,Brooks,2015-03-13,CHI,CHO,2069,9,17,3,7,3,5,0,2,2,4,0,0,1,3,24,33.5
Rudy,Gay,2015-03-13,SAC,PHI,2392,7,17,1,5,9,10,1,3,4,3,1,1,4,0,24,36.0
LaMarcus,Aldridge,2015-03-13,POR,DET,1707,9,16,1,1,3,3,2,5,7,1,0,0,2,2,22,31.75
Jose,Barea,2015-03-13,DAL,LAC,1104,6,7,2,2,1,2,0,2,2,4,0,0,0,1,15,24.5
Nikola,Vucevic,2015-03-13,ORL,BOS,2220,7,17,0,0,2,2,3,8,11,3,2,0,0,3,16,38.25
Jameer,Nelson,2015-03-13,DEN,GSW,2294,7,12,3,4,0,0,0,4,4,7,1,0,3,4,17,34.5
Andre,Drummond,2015-03-13,DET,POR,2065,8,17,0,0,0,2,9,8,17,0,0,0,0,4,16,37.25
Phil,Pressey,2015-03-13,BOS,ORL,1625,4,5,0,0,2,4,0,4,4,10,2,1,3,4,10,34.5
