first_name,last_name,date,team_abbreviation,opponent_abbreviation,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,total_rebounds,assists,steals,blocks,turnovers,fouls_committed,points,draftkings_score
James,Harden,2014-12-17,HOU,DEN,00:44:55,11,21,1,7,18,21,1,3,4,10,2,0,4,2,41,63.5
Chandler,Parsons,2014-12-17,DAL,DET,00:35:29,10,17,4,6,8,9,3,4,7,2,2,0,2,0,32,48.75
Dwyane,Wade,2014-12-17,MIA,UTA,00:33:59,12,19,2,3,16,21,1,3,4,3,0,0,6,5,42,49.5
Gordon,Hayward,2014-12-17,UTA,MIA,00:38:11,9,13,4,5,7,7,0,6,6,7,0,1,3,3,29,49.5
Danny,Green,2014-12-17,SAS,MEM,00:51:57,9,17,7,13,0,0,0,7,7,3,2,5,1,1,25,55.25
Chris,Paul,2014-12-17,LAC,IND,00:37:47,7,14,1,3,5,6,0,6,6,9,5,0,1,2,20,51.0
Shelvin,Mack,2014-12-17,ATL,CLE,00:22:35,7,8,6,6,4,4,0,2,2,3,0,0,1,0,24,33.5
Damian,Lillard,2014-12-17,POR,MIL,00:36:39,10,18,4,7,5,6,0,3,3,7,2,0,4,3,29,47.25
Andre,Drummond,2014-12-17,DET,DAL,00:41:25,9,16,0,1,1,6,7,17,24,1,4,3,2,6,19,63.5
Blake,Griffin,2014-12-17,LAC,IND,00:40:08,11,27,0,2,9,13,6,10,16,5,1,0,4,2,31,58.5
Al,Jefferson,2014-12-17,CHO,PHO,00:35:34,13,22,0,0,2,2,1,9,10,2,2,1,2,4,28,48.5
Kyle,Lowry,2014-12-17,TOR,BRK,00:31:38,7,13,2,3,4,4,0,3,3,12,2,0,2,4,20,45.75
Kemba,Walker,2014-12-17,CHO,PHO,00:38:13,9,20,4,8,5,6,1,1,2,7,1,0,0,5,27,44.0
Marc,Gasol,2014-12-17,MEM,SAS,00:46:17,10,16,1,1,5,6,3,6,9,2,1,2,4,4,26,44.75
Zach,Randolph,2014-12-17,MEM,SAS,00:48:26,9,19,0,0,3,4,6,15,21,1,2,0,1,3,21,52.25
LaMarcus,Aldridge,2014-12-17,POR,MIL,00:35:13,10,19,0,1,3,4,6,9,15,2,0,1,2,3,23,45.75
Tyson,Chandler,2014-12-17,DAL,DET,00:32:29,5,9,0,0,6,9,4,5,9,4,1,1,1,0,16,36.75
Goran,Dragic,2014-12-17,PHO,CHO,00:37:07,8,17,1,6,3,3,1,2,3,8,1,0,1,0,20,37.75
Dwight,Howard,2014-12-17,HOU,DEN,00:42:32,7,16,0,0,10,15,4,12,16,1,0,4,4,4,24,51.5
Monta,Ellis,2014-12-17,DAL,DET,00:35:24,11,20,1,2,2,4,0,2,2,8,1,0,3,3,25,40.5
Al,Horford,2014-12-17,ATL,CLE,00:30:38,10,14,0,2,0,0,0,2,2,4,0,2,1,1,20,32.0
Mason,Plumlee,2014-12-17,BRK,TOR,00:36:53,9,13,0,1,5,11,3,5,8,2,0,2,3,3,23,38.5
DeAndre,Jordan,2014-12-17,LAC,IND,00:44:17,4,8,0,0,7,15,8,15,23,0,0,2,1,3,15,47.25
Jonas,Valanciunas,2014-12-17,TOR,BRK,00:27:30,6,7,0,0,4,4,3,7,10,1,0,1,2,0,16,31.0
Dirk,Nowitzki,2014-12-17,DAL,DET,00:31:20,5,10,2,4,6,6,0,10,10,2,1,0,1,1,18,36.0
Tim,Duncan,2014-12-17,SAS,MEM,00:47:44,9,22,0,0,5,15,6,10,16,5,2,3,4,4,23,58.5
Lavoy,Allen,2014-12-17,IND,LAC,00:30:37,6,11,0,0,0,0,8,6,14,2,0,3,1,1,12,38.0
Vince,Carter,2014-12-17,MEM,SAS,00:41:12,6,13,5,9,1,2,1,2,3,3,3,0,0,3,18,34.75
Rajon,Rondo,2014-12-17,BOS,ORL,00:32:54,6,12,1,3,0,0,1,6,7,15,2,0,6,1,13,45.75
Boris,Diaw,2014-12-17,SAS,MEM,00:39:13,5,15,3,6,4,4,6,7,13,5,0,0,2,2,17,41.25
Isaiah,Thomas,2014-12-17,PHO,CHO,00:28:24,7,13,3,8,6,10,0,3,3,3,0,0,1,4,23,32.25
Patrick,Beverley,2014-12-17,HOU,DEN,00:46:04,3,9,0,2,6,6,1,11,12,5,3,0,0,5,12,40.5
Paul,Millsap,2014-12-17,ATL,CLE,00:22:33,7,11,0,1,0,0,2,6,8,4,1,0,0,2,14,32.0
