first_name,last_name,date,team_abbreviation,opponent_abbreviation,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,total_rebounds,assists,steals,blocks,turnovers,fouls_committed,points,draftkings_score
James,Harden,2014-11-03,HOU,PHI,2292,7,18,4,8,17,18,1,8,9,5,1,1,4,2,35,57.75
Blake,Griffin,2014-11-03,LAC,UTA,2307,14,21,0,0,3,4,1,8,9,4,0,2,1,3,31,51.75
Jeff,Green,2014-11-03,BOS,DAL,2316,14,28,5,12,2,3,4,3,7,2,1,2,1,2,35,54.75
Chandler,Parsons,2014-11-03,DAL,BOS,2090,10,15,4,5,5,7,0,3,3,2,2,0,0,1,29,41.75
Trevor,Ariza,2014-11-03,HOU,PHI,2146,8,13,6,9,2,2,1,5,6,7,2,0,2,1,24,48.0
Avery,Bradley,2014-11-03,BOS,DAL,2192,13,22,4,6,2,3,2,6,8,1,3,0,3,2,32,50.0
Dirk,Nowitzki,2014-11-03,DAL,BOS,1773,9,14,4,4,5,6,1,6,7,4,0,0,1,3,27,43.25
Darren,Collison,2014-11-03,SAC,DEN,1783,5,9,0,0,11,13,1,3,4,6,1,0,1,1,21,36.5
Gordon,Hayward,2014-11-03,UTA,LAC,2161,10,19,5,12,2,2,1,6,7,5,1,0,3,1,27,46.25
Deron,Williams,2014-11-03,BRK,OKC,2206,4,8,1,4,8,8,0,3,3,9,1,0,2,1,17,35.75
Chris,Paul,2014-11-03,LAC,UTA,2158,5,12,1,2,2,2,0,10,10,12,2,1,2,2,13,49.0
Brook,Lopez,2014-11-03,BRK,OKC,1432,6,10,0,0,6,7,2,4,6,0,1,2,1,3,18,31.0
Serge,Ibaka,2014-11-03,OKC,BRK,1740,7,11,1,2,0,0,2,7,9,1,1,2,1,1,15,33.75
Marc,Gasol,2014-11-03,MEM,NOP,2399,4,10,0,0,8,12,3,8,11,2,0,3,1,3,16,38.25
Alan,Anderson,2014-11-03,BRK,OKC,930,7,8,4,4,0,0,0,1,1,0,0,0,0,2,18,21.25
DeMarcus,Cousins,2014-11-03,SAC,DEN,1529,6,13,0,0,7,9,1,4,5,1,2,1,1,3,19,32.25
Zach,Randolph,2014-11-03,MEM,NOP,2002,5,12,0,0,5,6,2,9,11,4,2,0,1,4,15,38.25
JaVale,McGee,2014-11-03,DEN,SAC,836,6,9,0,0,4,4,2,2,4,0,0,4,1,4,16,28.5
Tony,Wroten,2014-11-03,PHI,HOU,1855,7,16,2,3,4,6,1,4,5,4,5,0,5,3,20,40.75
Dwight,Howard,2014-11-03,HOU,PHI,2162,5,8,0,0,1,4,7,7,14,3,3,4,5,5,11,44.5
Enes,Kanter,2014-11-03,UTA,LAC,1590,7,13,0,1,3,3,4,5,9,1,1,0,2,2,17,30.75
Sebastian,Telfair,2014-11-03,OKC,BRK,2080,5,10,3,7,3,4,1,4,5,6,0,0,3,0,16,31.25
Jared,Sullinger,2014-11-03,BOS,DAL,1903,6,15,0,2,2,2,7,0,7,4,0,2,1,2,14,32.25
Ty,Lawson,2014-11-03,DEN,SAC,2124,1,8,0,1,7,8,2,0,2,12,1,0,1,1,9,31.0
Nerlens,Noel,2014-11-03,PHI,HOU,1792,5,8,0,0,0,0,0,1,1,5,6,1,3,3,10,31.25
Joe,Johnson,2014-11-03,BRK,OKC,1669,5,10,2,2,1,2,0,6,6,6,0,0,1,0,13,30.0
Anthony,Davis,2014-11-03,NOP,MEM,1921,6,12,0,0,2,2,3,5,8,2,1,1,1,3,14,30.5
Jamal,Crawford,2014-11-03,LAC,UTA,2018,7,19,2,6,3,3,0,2,2,5,2,0,2,1,19,33.0
Tyreke,Evans,2014-11-03,NOP,MEM,2332,7,17,2,4,5,8,3,4,7,4,1,0,4,4,21,36.75
Devin,Harris,2014-11-03,DAL,BOS,1770,4,9,2,6,2,2,0,2,2,6,1,0,1,0,12,26.0
Brandon,Davies,2014-11-03,PHI,HOU,1464,5,10,1,3,2,3,2,2,4,3,0,1,0,2,13,25.0
Bojan,Bogdanovic,2014-11-03,BRK,OKC,1616,5,10,2,6,0,0,0,2,2,2,2,0,0,2,12,22.5
K.J.,McDaniels,2014-11-03,PHI,HOU,1601,5,9,3,4,1,4,1,2,3,1,0,1,0,3,14,22.75
Darrell,Arthur,2014-11-03,DEN,SAC,961,2,4,1,2,5,6,1,5,6,1,1,0,0,4,10,21.5
Rajon,Rondo,2014-11-03,BOS,DAL,2214,3,11,0,1,1,2,3,6,9,15,2,0,5,4,7,42.25
Alec,Burks,2014-11-03,UTA,LAC,1894,4,13,1,3,7,7,1,3,4,3,0,0,2,1,16,25.0
Mike,Conley,2014-11-03,MEM,NOP,1814,2,10,0,1,7,7,0,3,3,5,2,2,2,2,11,29.25
Arron,Afflalo,2014-11-03,DEN,SAC,1848,4,13,1,5,7,7,0,2,2,2,0,0,0,2,16,22.0
Isaiah,Canaan,2014-11-03,HOU,PHI,1776,5,11,3,6,0,0,1,1,2,6,2,0,3,5,13,28.5
Perry,Jones,2014-11-03,OKC,BRK,2030,6,12,2,5,2,2,0,4,4,1,0,0,2,1,16,22.5
Tyson,Chandler,2014-11-03,DAL,BOS,1818,5,7,0,0,0,0,4,8,12,0,0,4,5,2,10,30.5
Mason,Plumlee,2014-11-03,BRK,OKC,930,5,9,0,0,0,0,2,6,8,1,0,0,0,1,10,21.5
Reggie,Jackson,2014-11-03,OKC,BRK,2505,8,20,2,8,5,5,1,3,4,5,0,1,7,5,23,35.0
Marcus,Smart,2014-11-03,BOS,DAL,1476,3,7,1,5,0,0,3,3,6,3,1,1,0,3,7,23.5
Brandan,Wright,2014-11-03,DAL,BOS,1062,2,2,0,0,2,3,1,5,6,0,1,2,0,2,6,19.5
Rudy,Gay,2014-11-03,SAC,DEN,1382,4,13,0,1,6,7,2,2,4,3,1,1,3,1,14,26.0
Ramon,Sessions,2014-11-03,SAC,DEN,1244,1,6,1,1,10,10,0,2,2,3,0,0,3,1,13,19.0
Tony,Allen,2014-11-03,MEM,NOP,1786,4,8,0,1,4,8,3,8,11,2,0,0,2,5,12,27.75
Tayshaun,Prince,2014-11-03,MEM,NOP,1981,6,12,1,2,1,2,0,5,5,0,0,0,0,2,14,20.75
Reggie,Bullock,2014-11-03,LAC,UTA,1082,4,7,4,6,0,0,0,2,2,1,0,0,1,2,12,17.5
Monta,Ellis,2014-11-03,DAL,BOS,2073,6,15,0,0,2,2,0,0,0,6,0,2,3,1,14,25.5
Kenneth,Faried,2014-11-03,DEN,SAC,2284,5,13,0,0,0,0,4,6,10,4,1,0,2,3,10,29.5
Trevor,Booker,2014-11-03,UTA,LAC,1645,5,9,2,3,0,2,2,3,5,2,1,0,2,4,12,23.25
Beno,Udrih,2014-11-03,MEM,NOP,1043,4,8,1,3,0,0,0,2,2,4,1,0,1,1,9,19.5
Matt,Barnes,2014-11-03,LAC,UTA,1798,3,7,1,4,2,2,0,2,2,1,1,1,0,2,9,17.5
Reggie,Evans,2014-11-03,SAC,DEN,1351,1,2,0,0,0,0,3,11,14,0,2,1,0,4,2,25.5
Omri,Casspi,2014-11-03,SAC,DEN,1633,3,7,0,1,3,4,1,0,1,4,0,1,1,2,9,17.75
DeAndre,Jordan,2014-11-03,LAC,UTA,2294,4,5,0,0,0,0,4,1,5,0,0,1,1,4,8,15.75
Carl,Landry,2014-11-03,SAC,DEN,1387,7,12,0,0,0,0,1,0,1,1,1,0,2,4,14,17.75
Nate,Robinson,2014-11-03,DEN,SAC,756,4,5,1,1,1,2,0,0,0,1,1,0,1,3,10,13.5
Jordan,Farmar,2014-11-03,LAC,UTA,722,2,3,0,0,4,4,0,0,0,1,1,0,1,1,8,11.0
Jose,Barea,2014-11-03,DAL,BOS,807,3,5,1,1,0,0,0,0,0,3,1,0,1,2,7,13.5
Jarrett,Jack,2014-11-03,BRK,OKC,1657,2,6,0,0,0,0,1,1,2,1,4,0,0,1,4,16.0
Luc,Mbah,2014-11-03,PHI,HOU,1484,4,9,2,3,0,0,2,2,4,1,0,0,1,3,10,17.0
Mirza,Teletovic,2014-11-03,BRK,OKC,1259,3,8,2,6,0,0,1,2,3,2,1,1,1,3,8,19.25
Rodney,Hood,2014-11-03,UTA,LAC,1088,2,5,2,3,0,0,0,6,6,3,0,0,1,2,6,18.5
Alexey,Shved,2014-11-03,PHI,HOU,1231,2,8,1,2,7,7,0,1,1,1,1,0,3,2,12,15.75
Austin,Rivers,2014-11-03,NOP,MEM,1032,3,4,1,2,0,0,0,1,1,0,1,0,1,1,7,10.25
Tyler,Zeller,2014-11-03,BOS,DAL,496,2,2,0,0,2,2,1,0,1,0,0,0,0,2,6,7.25
Steven,Adams,2014-11-03,OKC,BRK,1791,4,10,0,0,1,4,4,5,9,0,1,0,1,4,9,21.75
Timofey,Mozgov,2014-11-03,DEN,SAC,947,5,7,0,0,0,0,1,5,6,0,0,1,3,5,10,18.0
Rudy,Gobert,2014-11-03,UTA,LAC,925,2,3,0,0,0,0,1,3,4,1,0,1,1,0,4,12.0
Eric,Gordon,2014-11-03,NOP,MEM,2236,4,14,0,5,3,4,2,6,8,0,2,0,1,5,11,24.5
Jason,Terry,2014-11-03,HOU,PHI,1360,3,8,2,5,0,0,0,1,1,0,1,0,0,1,8,12.25
Jrue,Holiday,2014-11-03,NOP,MEM,2171,4,11,1,3,1,1,1,2,3,6,0,0,3,5,10,21.75
Al-Farouq,Aminu,2014-11-03,DAL,BOS,576,2,3,1,2,0,0,0,1,1,0,0,1,0,1,5,8.75
Wilson,Chandler,2014-11-03,DEN,SAC,1846,5,15,1,8,3,3,1,3,4,0,0,1,2,4,14,20.5
Dante,Exum,2014-11-03,UTA,LAC,994,3,6,0,3,1,2,0,1,1,2,0,1,1,2,7,12.75
Derrick,Williams,2014-11-03,SAC,DEN,624,1,4,0,1,3,4,1,3,4,1,1,0,1,1,5,13.0
Donatas,Motiejunas,2014-11-03,HOU,PHI,1300,0,1,0,0,3,4,0,8,8,3,0,0,2,1,3,16.5
Jason,Thompson,2014-11-03,SAC,DEN,1392,2,5,0,0,0,0,4,6,10,1,0,0,1,4,4,17.5
Hollis,Thompson,2014-11-03,PHI,HOU,1889,2,5,1,3,2,3,0,3,3,2,0,0,2,1,7,13.25
Vince,Carter,2014-11-03,MEM,NOP,921,4,7,1,4,0,0,1,1,2,0,0,0,2,3,9,11.0
Kevin,Garnett,2014-11-03,BRK,OKC,1184,3,8,0,0,0,0,0,6,6,2,1,0,1,4,6,18.0
J.J.,Redick,2014-11-03,LAC,UTA,908,2,6,2,5,1,2,0,3,3,2,0,0,2,1,7,13.75
Jerome,Jordan,2014-11-03,BRK,OKC,674,2,3,0,0,0,0,2,0,2,0,1,0,2,1,4,7.5
Sergey,Karasev,2014-11-03,BRK,OKC,281,0,1,0,1,2,2,1,0,1,1,0,0,0,0,2,4.75
Omer,Asik,2014-11-03,NOP,MEM,1577,1,7,0,0,4,9,2,6,8,0,0,1,0,2,6,18.0
Derrick,Favors,2014-11-03,UTA,LAC,1587,2,4,0,0,2,4,0,3,3,1,0,0,1,3,6,10.75
Alexis,Ajinca,2014-11-03,NOP,MEM,614,2,3,0,0,1,2,0,1,1,0,0,0,0,3,5,6.25
Kelly,Olynyk,2014-11-03,BOS,DAL,1337,2,4,1,3,0,0,2,2,4,2,1,0,3,5,5,14.0
Trey,Burke,2014-11-03,UTA,LAC,1886,1,5,0,2,4,4,0,4,4,4,1,0,4,4,6,17.0
Randy,Foye,2014-11-03,DEN,SAC,1109,2,6,1,4,0,0,0,0,0,2,0,0,0,2,5,8.5
Chris,Johnson,2014-11-03,PHI,HOU,985,1,3,1,3,0,0,0,3,3,0,0,0,0,0,3,7.25
Kostas,Papanikolaou,2014-11-03,HOU,PHI,1174,1,4,1,4,0,0,1,2,3,1,1,0,1,1,3,10.25
Jorge,Gutierrez,2014-11-03,BRK,OKC,281,2,3,0,0,0,0,0,0,0,0,0,0,0,2,4,4.0
Andre,Roberson,2014-11-03,OKC,BRK,688,0,1,0,0,1,2,2,1,3,1,0,0,0,1,1,6.25
Ray,McCallum,2014-11-03,SAC,DEN,814,2,5,0,2,0,0,0,0,0,1,0,0,0,1,4,5.5
Terrence,Jones,2014-11-03,HOU,PHI,1809,3,11,0,1,0,0,2,2,4,2,2,1,3,3,6,18.5
Darius,Miller,2014-11-03,NOP,MEM,238,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3.0
Ben,McLemore,2014-11-03,SAC,DEN,1168,2,5,1,3,0,0,0,5,5,0,0,1,2,3,5,12.75
Malcolm,Thomas,2014-11-03,PHI,HOU,675,1,1,0,0,0,0,0,1,1,1,0,0,1,1,2,4.25
Henry,Sims,2014-11-03,PHI,HOU,799,1,3,0,0,0,0,0,4,4,1,0,0,1,0,2,8.0
Evan,Turner,2014-11-03,BOS,DAL,1022,2,6,0,2,0,0,0,4,4,2,0,0,2,0,4,11.0
Joe,Ingles,2014-11-03,UTA,LAC,617,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,3.0
Spencer,Hawes,2014-11-03,LAC,UTA,903,0,1,0,0,0,0,0,2,2,1,0,1,0,1,0,6.0
Andrei,Kirilenko,2014-11-03,BRK,OKC,281,0,0,0,0,0,0,0,2,2,1,0,0,0,1,0,4.0
Kosta,Koufos,2014-11-03,MEM,NOP,459,0,0,0,0,0,0,0,3,3,1,0,1,1,1,0,6.75
Hedo,Turkoglu,2014-11-03,LAC,UTA,211,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.5
Ryan,Anderson,2014-11-03,NOP,MEM,1648,2,14,0,7,3,3,3,6,9,0,0,1,0,5,7,20.25
Jon,Leuer,2014-11-03,MEM,NOP,375,0,3,0,0,2,2,0,0,0,1,0,0,0,0,2,3.5
Quincy,Pondexter,2014-11-03,MEM,NOP,1575,2,6,1,3,0,0,0,4,4,0,0,0,1,3,5,10.0
