first_name,last_name,date,team_abbreviation,opponent_abbreviation,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,total_rebounds,assists,steals,blocks,turnovers,fouls_committed,points,draftkings_score
Anthony,Davis,2014-11-17,NOP,POR,2267,14,20,0,2,3,4,4,7,11,3,3,3,0,3,31,61.25
Markieff,Morris,2014-11-17,PHO,BOS,2357,14,21,1,3,1,1,0,7,7,5,4,0,1,3,30,54.25
Tobias,Harris,2014-11-17,ORL,DET,2281,10,17,3,6,1,2,1,4,5,4,5,1,0,4,24,49.75
Jeff,Green,2014-11-17,BOS,PHO,2139,10,17,0,4,8,9,0,2,2,1,3,2,2,2,28,41.0
Nikola,Vucevic,2014-11-17,ORL,DET,2265,10,18,0,0,5,5,3,11,14,3,0,0,1,2,25,46.5
Tyler,Zeller,2014-11-17,BOS,PHO,1636,8,9,0,0,3,4,3,4,7,3,1,1,1,1,19,35.75
Mike,Conley,2014-11-17,MEM,HOU,1403,6,10,1,3,6,6,1,1,2,6,2,0,1,1,19,34.5
Taj,Gibson,2014-11-17,CHI,LAC,2473,9,13,0,0,2,4,1,4,5,6,1,2,0,5,20,41.25
Ty,Lawson,2014-11-17,DEN,CLE,2254,9,18,0,6,6,7,0,1,1,12,2,0,5,1,24,44.75
Goran,Dragic,2014-11-17,PHO,BOS,1949,9,15,3,6,1,1,0,6,6,7,2,0,3,3,22,44.0
LaMarcus,Aldridge,2014-11-17,POR,NOP,2194,9,18,0,0,4,4,2,7,9,2,1,0,0,0,22,38.25
Chandler,Parsons,2014-11-17,DAL,CHO,1886,5,10,4,9,3,4,0,9,9,6,1,0,0,2,17,41.25
Jimmy,Butler,2014-11-17,CHI,LAC,2717,6,17,1,4,9,10,2,4,6,8,2,0,3,2,22,44.5
Kyrie,Irving,2014-11-17,CLE,DEN,2358,5,12,4,6,6,6,1,3,4,8,2,0,4,1,20,41.0
Damian,Lillard,2014-11-17,POR,NOP,2126,7,18,2,7,8,8,1,3,4,7,2,0,4,2,24,42.5
Bojan,Bogdanovic,2014-11-17,BRK,MIA,2485,8,11,4,5,2,2,2,1,3,1,1,0,2,3,22,30.25
Darrell,Arthur,2014-11-17,DEN,CLE,1582,5,6,3,4,0,0,3,8,11,2,2,0,0,3,13,35.25
Caron,Butler,2014-11-17,DET,ORL,1591,5,11,3,5,7,7,1,5,6,1,0,0,0,0,20,30.5
Tyson,Chandler,2014-11-17,DAL,CHO,1400,7,7,0,0,0,0,2,7,9,3,0,0,0,1,14,29.75
Mario,Chalmers,2014-11-17,MIA,BRK,2012,5,12,1,5,11,13,0,3,3,5,2,0,3,4,22,36.25
Jamal,Crawford,2014-11-17,LAC,CHI,1638,10,17,1,5,3,5,0,2,2,5,1,0,2,5,24,35.5
