first_name,last_name,date,team_abbreviation,opponent_abbreviation,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,total_rebounds,assists,steals,blocks,turnovers,fouls_committed,points,draftkings_score
John,Wall,2014-10-30,WAS,ORL,2204,10,21,2,5,8,9,0,5,5,12,2,0,2,2,30,58.25
Perry,Jones,2014-10-30,OKC,LAC,2502,10,17,3,6,9,11,1,6,7,3,0,1,5,4,32,46.25
Chris,Paul,2014-10-30,LAC,OKC,2256,9,18,1,3,3,7,2,2,4,7,3,1,0,3,22,46.0
Caron,Butler,2014-10-30,DET,MIN,1847,10,14,4,7,0,0,3,5,8,0,0,0,1,4,24,35.5
Kyrie,Irving,2014-10-30,CLE,NYK,2592,8,15,1,6,5,7,2,3,5,7,2,1,4,2,22,43.25
Kevin,Love,2014-10-30,CLE,NYK,2282,6,14,3,6,4,4,3,11,14,4,0,0,2,1,19,43.0
Ben,Gordon,2014-10-30,ORL,WAS,1568,7,12,2,5,6,7,0,0,0,4,0,0,1,2,22,28.5
Al-Farouq,Aminu,2014-10-30,DAL,UTA,1170,6,7,1,1,3,4,2,8,10,1,1,0,1,2,16,32.0
Marcin,Gortat,2014-10-30,WAS,ORL,2207,10,13,0,0,0,2,2,10,12,1,0,0,2,1,20,35.5
Thaddeus,Young,2014-10-30,MIN,DET,2044,7,13,2,4,3,3,1,4,5,2,3,0,1,3,19,34.75
Carmelo,Anthony,2014-10-30,NYK,CLE,2060,9,17,2,4,5,7,0,2,2,6,0,0,2,5,25,36.5
Brandan,Wright,2014-10-30,DAL,UTA,1206,6,7,0,0,2,2,3,0,3,1,1,2,0,0,14,25.25
Dirk,Nowitzki,2014-10-30,DAL,UTA,1411,9,13,2,4,1,2,0,3,3,1,1,1,1,2,21,30.75
Nikola,Vucevic,2014-10-30,ORL,WAS,2288,11,21,0,0,1,1,1,11,12,3,1,0,2,3,23,43.5
Tyson,Chandler,2014-10-30,DAL,UTA,1502,5,5,0,0,3,4,2,4,6,2,1,1,0,2,13,27.5
Derrick,Favors,2014-10-30,UTA,DAL,2085,7,12,0,0,3,4,3,8,11,2,1,0,1,3,17,35.25
Chandler,Parsons,2014-10-30,DAL,UTA,1746,8,16,1,3,4,4,4,3,7,2,0,0,2,1,21,32.25
Gordon,Hayward,2014-10-30,UTA,DAL,2130,4,9,2,7,6,6,1,3,4,6,1,0,2,3,16,32.0
Evan,Fournier,2014-10-30,ORL,WAS,2021,8,10,3,4,2,2,1,3,4,0,1,0,3,5,21,28.0
Blake,Griffin,2014-10-30,LAC,OKC,2307,8,18,0,0,7,10,5,2,7,3,1,0,3,6,23,36.75
Serge,Ibaka,2014-10-30,OKC,LAC,1964,7,13,2,5,1,1,2,7,9,2,0,0,0,4,17,32.25
Trey,Burke,2014-10-30,UTA,DAL,2067,6,15,2,6,2,2,3,0,3,7,2,0,4,0,16,33.25
Shane,Larkin,2014-10-30,NYK,CLE,1693,4,6,1,1,0,0,1,1,2,5,5,0,3,0,9,28.0
Nene,Hilario,2014-10-30,WAS,ORL,2030,5,10,0,0,2,4,0,4,4,5,3,0,0,3,12,30.5
D.J.,Augustin,2014-10-30,DET,MIN,1950,6,18,1,5,7,7,1,2,3,6,0,0,2,2,20,32.25
Ricky,Rubio,2014-10-30,MIN,DET,1755,4,10,0,0,3,5,2,5,7,8,1,0,1,5,11,33.25
Nikola,Pekovic,2014-10-30,MIN,DET,1840,7,13,0,0,3,3,5,5,10,0,0,0,3,4,17,28.0
Paul,Pierce,2014-10-30,WAS,ORL,1816,6,13,2,2,2,2,1,3,4,1,2,0,1,4,16,27.0
Anderson,Varejao,2014-10-30,CLE,NYK,1637,4,5,0,0,2,2,3,1,4,1,1,1,2,0,10,19.5
Monta,Ellis,2014-10-30,DAL,UTA,1762,6,13,0,1,2,3,0,3,3,6,0,0,1,1,14,26.25
J.R.,Smith,2014-10-30,NYK,CLE,1508,5,10,1,3,0,0,0,1,1,7,2,0,2,2,11,26.25
Alec,Burks,2014-10-30,UTA,DAL,1557,5,11,3,5,2,2,0,1,1,2,2,0,2,4,15,23.75
DeAndre,Jordan,2014-10-30,LAC,OKC,2118,4,6,0,0,0,0,5,5,10,1,1,0,2,2,8,23.0
Iman,Shumpert,2014-10-30,NYK,CLE,1757,4,7,0,1,4,5,0,3,3,2,0,0,1,1,12,18.25
