first_name,last_name,date,team_abbreviation,opponent_abbreviation,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,total_rebounds,assists,steals,blocks,turnovers,fouls_committed,points,draftkings_score
Kyle,Lowry,2014-11-05,TOR,BOS,2130,12,17,2,3,9,10,1,3,4,3,2,0,0,4,35,49.5
John,Wall,2014-11-05,WAS,IND,2574,11,21,1,3,8,9,1,5,6,10,3,1,5,2,31,59.5
DeMarcus,Cousins,2014-11-05,SAC,DEN,1349,10,14,0,0,10,11,3,8,11,1,2,0,3,6,30,47.75
Mike,Conley,2014-11-05,MEM,PHO,1753,9,14,3,4,3,5,0,1,1,11,2,0,1,2,24,46.75
Tim,Duncan,2014-11-05,SAS,ATL,2085,5,12,0,0,7,12,5,8,13,4,3,6,0,2,17,57.25
Rudy,Gay,2014-11-05,SAC,DEN,2115,9,12,3,3,8,10,0,3,3,2,1,1,3,2,29,39.75
LeBron,James,2014-11-05,CLE,UTA,2522,8,18,3,5,12,12,0,3,3,4,3,0,4,2,31,46.25
Greg,Monroe,2014-11-05,DET,NYK,2131,8,17,0,0,7,8,6,12,18,3,1,0,1,2,23,51.5
Kyrie,Irving,2014-11-05,CLE,UTA,2678,12,23,2,5,8,10,0,1,1,0,2,0,1,2,34,39.75
Tony,Wroten,2014-11-05,PHI,ORL,2101,9,16,4,6,5,7,0,3,3,8,5,2,8,4,27,54.75
Jared,Sullinger,2014-11-05,BOS,TOR,2282,7,13,0,1,5,5,8,8,16,0,1,0,0,1,19,41.0
Kemba,Walker,2014-11-05,CHO,MIA,2054,5,6,2,2,6,6,0,4,4,7,2,0,1,4,18,38.0
Al,Jefferson,2014-11-05,CHO,MIA,1897,13,25,0,0,2,5,5,5,10,1,0,3,1,1,28,47.5
Draymond,Green,2014-11-05,GSW,LAC,2140,8,13,4,8,4,4,0,8,8,5,1,1,4,3,24,45.5
Stephen,Curry,2014-11-05,GSW,LAC,2029,9,18,4,8,6,6,0,6,6,7,1,0,5,4,28,47.5
Dwyane,Wade,2014-11-05,MIA,CHO,1992,9,18,0,2,7,8,2,2,4,7,1,1,3,3,25,43.0
Courtney,Lee,2014-11-05,MEM,PHO,2348,9,14,4,5,0,0,0,3,3,3,2,1,1,2,22,37.75
DeAndre,Jordan,2014-11-05,LAC,GSW,2141,7,10,0,0,3,4,2,11,13,1,2,2,1,2,17,42.25
Donald,Sloan,2014-11-05,IND,WAS,2552,10,21,4,10,7,10,0,6,6,7,0,0,5,4,31,48.5
Jamal,Crawford,2014-11-05,LAC,GSW,1479,8,13,3,6,5,7,0,1,1,2,2,0,2,1,24,32.75
Pau,Gasol,2014-11-05,CHI,MIL,2150,8,14,0,0,6,7,2,12,14,1,0,1,2,2,22,42.0
Taj,Gibson,2014-11-05,CHI,MIL,2613,9,17,0,0,5,9,3,7,10,2,1,0,1,1,23,40.0
Rajon,Rondo,2014-11-05,BOS,TOR,2198,5,8,0,0,3,4,2,8,10,15,0,0,5,0,13,45.5
Derrick,Favors,2014-11-05,UTA,CLE,2096,9,13,0,0,3,4,4,6,10,2,0,2,3,4,21,39.0
Gordon,Hayward,2014-11-05,UTA,CLE,2193,7,12,0,1,7,7,1,3,4,7,0,1,4,2,21,36.5
Chris,Bosh,2014-11-05,MIA,CHO,2255,7,18,1,6,8,8,2,11,13,1,1,0,2,1,23,42.25
Markieff,Morris,2014-11-05,PHO,MEM,1985,8,13,2,3,2,3,1,4,5,1,2,1,1,2,20,34.25
Chris,Paul,2014-11-05,LAC,GSW,1864,6,15,1,3,2,2,0,2,2,12,4,0,2,2,15,43.0
Marc,Gasol,2014-11-05,MEM,PHO,2123,6,12,0,0,6,6,1,4,5,6,4,0,4,3,18,39.25
Carl,Landry,2014-11-05,SAC,DEN,978,4,6,0,0,10,10,1,3,4,1,0,0,0,2,18,24.5
Ricky,Rubio,2014-11-05,MIN,BRK,2069,6,11,1,3,1,2,1,7,8,12,2,0,3,4,14,45.0
Paul,Millsap,2014-11-05,ATL,SAS,2129,8,18,0,2,1,1,2,5,7,3,5,2,1,4,17,43.75
Jimmy,Butler,2014-11-05,CHI,MIL,2466,5,8,0,0,4,4,1,5,6,7,4,0,4,3,14,38.0
Kelly,Olynyk,2014-11-05,BOS,TOR,2033,7,11,2,2,2,2,4,9,13,2,0,0,2,5,18,37.25
Brandon,Davies,2014-11-05,PHI,ORL,1757,9,11,1,1,1,4,1,3,4,1,1,0,1,3,20,28.5
Kevin,Martin,2014-11-05,MIN,BRK,2265,7,19,4,9,6,6,1,5,6,3,1,0,2,3,24,39.0
Randy,Foye,2014-11-05,DEN,SAC,1679,7,11,3,5,2,2,0,2,2,2,0,0,0,2,19,26.0
Ty,Lawson,2014-11-05,DEN,SAC,1916,3,7,0,0,7,9,1,2,3,9,2,0,3,1,13,32.75
Nikola,Pekovic,2014-11-05,MIN,BRK,1923,5,12,0,0,6,7,3,8,11,3,1,0,1,3,16,35.75
Amar'e,Stoudemire,2014-11-05,NYK,DET,1322,7,13,0,0,1,1,3,5,8,2,2,1,1,2,15,33.5
Jeff,Green,2014-11-05,BOS,TOR,2161,9,16,2,7,0,0,1,3,4,3,1,3,4,3,20,36.5
Marcin,Gortat,2014-11-05,WAS,IND,2328,4,10,0,0,6,7,1,9,10,1,1,2,0,2,14,34.0
Garrett,Temple,2014-11-05,WAS,IND,2571,6,14,4,7,0,0,1,6,7,4,2,0,1,3,16,36.25
Tim,Hardaway,2014-11-05,NYK,DET,1603,8,15,4,7,0,0,0,0,0,3,0,0,0,3,20,26.5
Eric,Bledsoe,2014-11-05,PHO,MEM,2185,9,12,2,2,3,4,1,4,5,4,0,0,9,0,23,31.75
Patrick,Patterson,2014-11-05,TOR,BOS,1602,5,8,4,6,0,0,0,3,3,2,1,1,1,0,14,26.25
