first_name,last_name,date,team_abbreviation,opponent_abbreviation,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,total_rebounds,assists,steals,blocks,turnovers,fouls_committed,points,draftkings_score
Kyrie,Irving,2015-01-28,CLE,POR,2315,17,36,11,19,10,10,2,2,4,5,2,0,3,0,55,75.5
LaMarcus,Aldridge,2015-01-28,POR,CLE,2441,13,23,2,3,10,10,3,8,11,2,1,2,2,3,38,60.75
Paul,Millsap,2015-01-28,ATL,BRK,2103,5,9,3,5,15,16,5,10,15,1,1,2,3,3,28,54.25
Russell,Westbrook,2015-01-28,OKC,NYK,2073,13,30,2,8,12,12,0,4,4,4,2,1,4,1,40,56.0
Monta,Ellis,2015-01-28,DAL,HOU,2322,14,23,1,5,4,4,0,4,4,5,1,0,3,2,33,46.5
Anthony,Davis,2015-01-28,NOP,DEN,2214,8,15,0,0,8,10,2,10,12,2,0,2,0,2,24,46.0
Louis,Williams,2015-01-28,TOR,SAC,1566,7,16,4,12,9,9,0,2,2,2,3,0,1,2,27,40.0
Carmelo,Anthony,2015-01-28,NYK,OKC,2309,12,28,1,2,6,7,2,8,10,3,2,0,2,1,31,51.5
Al,Horford,2015-01-28,ATL,BRK,1998,10,13,0,0,0,0,2,8,10,5,0,0,2,3,20,39.0
Greivis,Vasquez,2015-01-28,TOR,SAC,1864,7,9,4,5,0,0,0,4,4,6,1,0,2,1,18,35.0
Greg,Monroe,2015-01-28,DET,PHI,1982,8,15,0,0,4,5,5,6,11,1,1,0,1,0,20,36.75
Jarrett,Jack,2015-01-28,BRK,ATL,2283,5,13,2,2,2,2,0,5,5,13,2,0,1,2,14,44.25
Zach,LaVine,2015-01-28,MIN,BOS,1435,7,9,1,1,2,2,1,3,4,6,3,0,4,2,17,35.5
Danny,Green,2015-01-28,SAS,CHO,1579,6,11,4,8,0,1,3,2,5,2,2,3,1,1,16,36.75
Robert,Covington,2015-01-28,PHI,DET,1494,7,11,4,5,1,1,3,2,5,3,1,0,1,5,19,33.25
Al,Jefferson,2015-01-28,CHO,SAS,2095,8,12,0,0,1,2,3,13,16,1,1,0,1,3,17,40.0
Enes,Kanter,2015-01-28,UTA,LAC,2146,8,16,0,1,5,7,3,8,11,1,0,1,0,3,21,38.25
Chris,Paul,2015-01-28,LAC,UTA,2114,8,16,1,6,4,5,1,4,5,6,1,0,2,2,21,37.75
Kyle,Korver,2015-01-28,ATL,BRK,2161,6,10,5,8,0,0,0,2,2,3,1,2,0,2,17,32.5
Gorgui,Dieng,2015-01-28,MIN,BOS,2081,6,11,0,1,4,5,2,12,14,1,0,3,1,2,16,40.5
Joe,Johnson,2015-01-28,BRK,ATL,2203,10,19,3,6,3,3,0,2,2,0,1,0,2,1,26,31.0
Reggie,Jackson,2015-01-28,OKC,NYK,1680,6,11,1,4,0,0,1,6,7,4,4,0,1,1,13,35.75
Josh,Smith,2015-01-28,HOU,DAL,1665,7,13,4,5,0,0,1,5,6,2,1,3,2,2,18,37.5
Langston,Galloway,2015-01-28,NYK,OKC,2206,7,15,3,7,1,2,0,4,4,4,3,0,1,2,18,36.0
James,Harden,2015-01-28,HOU,DAL,2258,7,14,1,3,2,3,1,4,5,8,4,0,4,5,17,41.75
Brook,Lopez,2015-01-28,BRK,ATL,1856,6,11,0,0,6,6,2,5,7,1,0,2,1,4,18,31.75
Arron,Afflalo,2015-01-28,DEN,NOP,2346,7,13,4,7,2,2,0,1,1,4,0,0,1,2,20,28.75
Goran,Dragic,2015-01-28,PHO,WAS,2169,8,15,2,4,2,4,1,2,3,2,2,0,1,2,20,31.25
Jamal,Crawford,2015-01-28,LAC,UTA,2381,5,14,4,7,7,7,1,2,3,0,2,0,1,2,21,30.25
Isaiah,Thomas,2015-01-28,PHO,WAS,1196,4,13,4,8,6,7,1,0,1,4,1,0,0,0,18,29.25
P.J.,Tucker,2015-01-28,PHO,WAS,1870,4,7,2,4,2,2,2,8,10,1,2,0,1,0,12,30.5
Chandler,Parsons,2015-01-28,DAL,HOU,2152,8,13,5,8,0,0,1,2,3,2,1,0,4,2,21,30.25
Michael,Carter-Williams,2015-01-28,PHI,DET,2101,5,10,1,2,3,5,0,9,9,10,0,2,5,1,14,42.25
Derrick,Favors,2015-01-28,UTA,LAC,1869,8,13,0,0,2,4,5,4,9,0,0,2,2,4,18,32.25
Alan,Anderson,2015-01-28,BRK,ATL,2171,5,10,2,6,3,3,0,2,2,6,1,0,1,3,15,29.0
Cody,Zeller,2015-01-28,CHO,SAS,2191,3,7,1,1,2,2,2,11,13,7,0,1,2,0,9,37.25
Rudy,Gay,2015-01-28,SAC,TOR,1943,8,17,2,5,4,5,1,2,3,3,0,0,2,2,22,30.25
Tyreke,Evans,2015-01-28,NOP,DEN,2305,11,22,1,4,2,3,2,4,6,2,1,0,4,3,25,36.0
Kenneth,Faried,2015-01-28,DEN,NOP,1948,6,11,0,0,2,3,2,5,7,1,2,1,0,3,14,30.25
Jason,Smith,2015-01-28,NYK,OKC,1899,5,10,0,0,1,2,3,8,11,6,1,0,0,5,11,35.75
Carl,Landry,2015-01-28,SAC,TOR,1380,4,9,0,0,6,8,1,6,7,2,1,0,0,1,14,27.75
Tony,Parker,2015-01-28,SAS,CHO,1654,7,13,0,1,3,3,1,0,1,5,0,0,2,0,17,24.75
Jonas,Valanciunas,2015-01-28,TOR,SAC,1531,6,10,0,0,3,3,4,5,9,0,1,2,3,3,15,30.75
Brandan,Wright,2015-01-28,PHO,WAS,1020,6,7,0,0,1,1,1,4,5,0,1,1,0,3,13,23.25
Al-Farouq,Aminu,2015-01-28,DAL,HOU,1737,2,7,2,3,4,4,1,6,7,0,3,6,2,2,10,36.75
Terrence,Ross,2015-01-28,TOR,SAC,930,5,6,2,3,1,1,0,0,0,2,0,0,0,0,13,17.0
Gerald,Henderson,2015-01-28,CHO,SAS,2107,6,17,1,3,5,6,0,1,1,3,1,2,0,2,18,30.25
Mason,Plumlee,2015-01-28,BRK,ATL,1867,7,12,0,0,0,2,2,5,7,1,1,3,1,3,14,31.75
Jodie,Meeks,2015-01-28,DET,PHI,2020,4,16,1,4,10,11,0,1,1,3,2,0,1,1,19,28.75
JaKarr,Sampson,2015-01-28,PHI,DET,1414,5,6,2,2,1,2,0,8,8,0,2,0,2,2,13,27.0
Kris,Humphries,2015-01-28,WAS,PHO,1982,4,8,0,0,3,4,6,9,15,1,0,0,2,1,11,30.25
Joe,Ingles,2015-01-28,UTA,LAC,2076,3,7,2,5,2,2,2,3,5,7,1,0,2,2,10,28.75
Otto,Porter,2015-01-28,WAS,PHO,1412,5,8,3,4,1,2,1,0,1,2,0,0,0,1,14,19.75
Thaddeus,Young,2015-01-28,MIN,BOS,2371,3,11,0,1,6,6,1,8,9,2,2,0,0,1,12,30.25
Nerlens,Noel,2015-01-28,PHI,DET,1739,2,5,0,0,1,2,2,2,4,5,4,2,1,1,5,29.0
Evan,Turner,2015-01-28,BOS,MIN,1639,4,6,0,0,2,2,1,3,4,6,0,0,1,2,10,23.5
Nikola,Pekovic,2015-01-28,MIN,BOS,1603,5,8,0,0,4,5,0,2,2,2,1,0,1,2,14,21.0
Nicolas,Batum,2015-01-28,POR,CLE,2310,3,8,1,5,0,0,1,3,4,7,2,1,0,2,7,29.0
Markieff,Morris,2015-01-28,PHO,WAS,2179,7,17,0,2,2,2,1,6,7,4,0,0,1,1,16,30.25
Kevin,Martin,2015-01-28,MIN,BOS,1745,7,18,2,6,5,6,1,3,4,1,0,0,2,1,21,27.5
Jusuf,Nurkic,2015-01-28,DEN,NOP,1717,7,9,0,0,1,2,0,9,9,0,1,2,4,4,15,30.25
Ben,McLemore,2015-01-28,SAC,TOR,2154,6,11,3,6,2,2,2,3,5,1,0,0,3,3,17,24.75
Tim,Hardaway,2015-01-28,NYK,OKC,1357,4,8,4,6,2,2,0,2,2,2,0,1,2,1,14,22.5
Kyle,Lowry,2015-01-28,TOR,SAC,1965,5,12,2,4,1,1,0,2,2,7,1,0,2,2,13,28.0
Tayshaun,Prince,2015-01-28,BOS,MIN,1378,6,9,0,0,0,0,0,2,2,2,2,0,1,2,12,21.0
Jose,Calderon,2015-01-28,NYK,OKC,1638,2,3,0,1,0,0,0,3,3,8,2,0,1,0,4,23.25
Luc,Mbah,2015-01-28,PHI,DET,1886,6,14,0,1,0,0,2,4,6,4,2,0,2,0,12,28.5
Marcus,Thornton,2015-01-28,BOS,MIN,842,7,13,1,4,0,0,0,0,0,2,0,1,0,2,15,20.5
Lance,Thomas,2015-01-28,NYK,OKC,1488,8,13,0,0,1,2,0,5,5,1,0,0,3,0,17,23.25
Tyson,Chandler,2015-01-28,DAL,HOU,1940,4,8,0,0,0,2,6,9,15,1,2,0,3,0,8,30.75
