first_name,last_name,date,team_abbreviation,opponent_abbreviation,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,total_rebounds,assists,steals,blocks,turnovers,fouls_committed,points,draftkings_score
Wesley,Matthews,2015-02-25,POR,SAS,00:33:38,11,18,4,10,5,7,2,3,5,3,3,0,0,2,31,49.75
Rudy,Gay,2015-02-25,SAC,MEM,00:34:52,12,20,1,5,3,5,2,3,5,6,1,0,2,3,28,44.75
John,Henson,2015-02-25,MIL,PHI,00:28:53,9,12,0,0,3,5,4,5,9,2,2,3,3,1,21,43.75
Will,Barton,2015-02-25,DEN,PHO,00:34:22,6,9,3,5,7,8,2,6,8,3,0,1,2,2,22,39.0
Kevin,Martin,2015-02-25,MIN,WAS,00:30:33,10,15,2,4,6,7,0,2,2,1,2,0,3,2,28,35.5
DeAndre,Jordan,2015-02-25,LAC,HOU,00:37:33,9,12,0,0,4,8,4,15,19,1,0,2,3,4,22,49.75
Chris,Paul,2015-02-25,LAC,HOU,00:38:32,8,18,2,4,4,4,1,2,3,14,0,0,2,4,22,46.75
Pau,Gasol,2015-02-25,CHI,CHO,00:34:34,11,20,0,0,3,4,2,11,13,1,0,4,2,3,25,49.75
Rudy,Gobert,2015-02-25,UTA,LAL,00:35:36,6,11,0,0,4,7,8,6,14,2,1,3,1,1,16,44.0
Jonas,Jerebko,2015-02-25,BOS,NYK,00:20:54,7,10,4,6,2,2,1,4,5,2,1,0,1,2,20,32.75
Michael,Kidd-Gilchrist,2015-02-25,CHO,CHI,00:41:42,7,12,0,0,4,6,4,8,12,1,1,0,0,1,18,36.5
Tim,Duncan,2015-02-25,SAS,POR,00:28:29,9,12,0,0,2,2,1,7,8,2,1,0,2,1,20,34.0
Nicolas,Batum,2015-02-25,POR,SAS,00:36:30,6,8,3,5,0,0,3,1,4,9,2,1,5,1,15,38.5
Quincy,Pondexter,2015-02-25,NOP,BRK,00:40:04,9,13,4,8,3,3,0,5,5,2,0,0,3,4,25,34.75
Luol,Deng,2015-02-25,MIA,ORL,00:39:58,8,14,1,2,4,6,1,6,7,2,1,0,0,2,21,35.25
James,Harden,2015-02-25,HOU,LAC,00:36:29,4,13,3,9,10,12,0,4,4,10,0,0,3,1,21,41.0
Jordan,Clarkson,2015-02-25,LAL,UTA,00:34:06,10,16,1,3,1,1,2,2,4,3,2,0,2,4,22,35.0
Jae,Crowder,2015-02-25,BOS,NYK,00:28:34,7,12,3,5,1,2,1,5,6,4,1,0,0,3,18,35.0
Ed,Davis,2015-02-25,LAL,UTA,00:26:09,6,8,0,0,0,0,6,3,9,3,1,3,0,6,12,35.75
P.J.,Tucker,2015-02-25,PHO,DEN,00:30:59,3,9,0,3,6,6,3,5,8,2,5,1,1,2,12,36.5
