first_name,last_name,date,team_abbreviation,opponent_abbreviation,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,total_rebounds,assists,steals,blocks,turnovers,fouls_committed,points,draftkings_score
Chris,Paul,2015-03-01,LAC,CHI,2263,12,19,0,4,4,6,1,4,5,12,0,1,1,2,28,53.75
Stephen,Curry,2015-03-01,GSW,BOS,2258,14,22,5,8,4,4,0,4,4,5,1,0,5,1,37,51.5
James,Harden,2015-03-01,HOU,CLE,2541,8,18,2,6,15,18,2,6,8,5,3,2,5,3,33,59.0
Damian,Lillard,2015-03-01,POR,SAC,2142,11,20,3,5,6,6,0,4,4,7,0,1,2,1,31,49.0
Jeremy,Lin,2015-03-01,LAL,OKC,1932,7,14,1,3,5,6,1,5,6,8,3,0,1,1,20,45.5
Mo,Williams,2015-03-01,CHO,ORL,2267,9,16,4,7,1,1,0,2,2,11,0,0,2,0,23,43.0
LeBron,James,2015-03-01,CLE,HOU,2526,15,35,4,12,3,11,2,6,8,4,3,3,4,4,37,65.0
Tristan,Thompson,2015-03-01,CLE,HOU,2238,5,9,0,0,4,4,11,8,19,1,2,1,2,5,14,44.25
Serge,Ibaka,2015-03-01,OKC,LAL,2099,6,17,0,1,6,7,5,9,14,2,1,3,0,2,18,46.5
Enes,Kanter,2015-03-01,OKC,LAL,1732,6,10,0,0,4,6,4,11,15,5,0,0,3,1,16,40.75
Nikola,Mirotic,2015-03-01,CHI,LAC,1840,11,23,2,7,5,8,2,7,9,0,0,1,2,4,29,42.25
Tyreke,Evans,2015-03-01,NOP,DEN,2047,7,14,0,1,8,11,3,4,7,7,1,0,5,4,22,40.75
Roy,Hibbert,2015-03-01,IND,PHI,1870,5,12,0,0,4,5,5,10,15,0,2,5,2,2,14,45.75
DeAndre,Jordan,2015-03-01,LAC,CHI,2430,2,3,0,0,5,12,6,20,26,0,2,2,1,3,9,49.0
Wesley,Matthews,2015-03-01,POR,SAC,1973,6,8,3,5,2,2,0,4,4,1,1,1,0,3,17,29.0
Terrence,Jones,2015-03-01,HOU,CLE,2641,6,10,1,2,6,9,3,4,7,0,0,0,0,1,19,28.25
Victor,Oladipo,2015-03-01,ORL,CHO,2287,7,14,1,1,6,8,1,1,2,5,1,0,1,4,21,33.0
LaMarcus,Aldridge,2015-03-01,POR,SAC,2317,9,25,0,3,8,9,3,12,15,2,0,0,2,2,26,46.75
Andre,Miller,2015-03-01,SAC,POR,1555,6,7,0,0,0,0,0,2,2,10,2,0,3,1,12,32.0
