first_name,last_name,date,team_abbreviation,opponent_abbreviation,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,total_rebounds,assists,steals,blocks,turnovers,fouls_committed,points,draftkings_score
Kevin,Durant,2015-01-18,OKC,ORL,00:27:32,7,10,0,1,7,7,3,8,11,8,1,1,3,1,21,49.25
Tyreke,Evans,2015-01-18,NOP,TOR,00:36:18,9,14,1,3,7,9,1,4,5,5,1,0,4,2,26,40.25
Alexis,Ajinca,2015-01-18,NOP,TOR,00:33:56,10,13,0,0,2,2,2,4,6,3,1,1,1,5,22,37.5
Rudy,Gobert,2015-01-18,UTA,SAS,00:28:33,5,10,0,0,3,5,7,11,18,2,0,4,1,1,13,46.0
Serge,Ibaka,2015-01-18,OKC,ORL,00:27:59,5,10,4,8,2,2,0,8,8,1,2,1,1,1,16,35.0
Amir,Johnson,2015-01-18,TOR,NOP,00:31:47,6,7,0,0,2,4,3,7,10,0,0,2,1,1,14,30.0
Elfrid,Payton,2015-01-18,ORL,OKC,00:38:40,9,17,0,0,1,2,2,2,4,8,3,0,4,5,19,40.0
Victor,Oladipo,2015-01-18,ORL,OKC,00:35:03,7,18,2,6,7,7,1,2,3,5,1,0,3,3,23,35.75
Louis,Williams,2015-01-18,TOR,NOP,00:20:42,4,9,0,3,9,10,0,0,0,1,2,0,0,0,17,22.5
Greivis,Vasquez,2015-01-18,TOR,NOP,00:28:03,5,14,4,9,2,2,0,2,2,9,2,0,3,3,16,36.5
Dion,Waiters,2015-01-18,OKC,ORL,00:20:51,7,9,1,2,1,1,0,1,1,2,2,0,3,1,16,23.25
Danny,Green,2015-01-18,SAS,UTA,00:19:57,5,7,3,4,0,0,2,4,6,0,1,0,1,1,13,23.5
Russell,Westbrook,2015-01-18,OKC,ORL,00:24:22,7,12,0,3,3,6,1,0,1,6,1,1,4,2,17,29.25
DeMar,DeRozan,2015-01-18,TOR,NOP,00:35:54,7,18,1,4,7,9,0,3,3,1,1,0,1,3,22,29.25
Kawhi,Leonard,2015-01-18,SAS,UTA,00:30:00,4,11,1,2,3,4,3,6,9,1,2,1,1,0,12,30.75
Reggie,Jackson,2015-01-18,OKC,ORL,00:19:57,4,6,0,1,5,6,1,4,5,1,0,0,1,1,13,20.25
Tiago,Splitter,2015-01-18,SAS,UTA,00:21:45,5,12,0,0,4,4,0,4,4,3,1,0,1,0,14,25.0
