first_name,last_name,date,team_abbreviation,opponent_abbreviation,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,total_rebounds,assists,steals,blocks,turnovers,fouls_committed,points,draftkings_score
Enes,Kanter,2015-01-22,UTA,MIL,00:36:04,8,15,1,2,6,6,3,13,16,0,2,1,2,1,23,48.5
Blake,Griffin,2015-01-22,LAC,BRK,00:24:53,11,14,0,0,2,3,1,5,6,3,2,0,3,4,24,38.5
Derrick,Rose,2015-01-22,CHI,SAS,00:26:39,9,16,2,4,2,2,1,1,2,5,2,0,2,1,22,36.0
Chris,Paul,2015-01-22,LAC,BRK,00:24:01,2,5,1,3,1,1,1,4,5,17,3,0,2,0,6,43.25
Gordon,Hayward,2015-01-22,UTA,MIL,00:35:14,6,13,2,4,10,12,2,4,6,6,2,0,6,4,24,42.5
Pau,Gasol,2015-01-22,CHI,SAS,00:31:27,5,6,0,0,2,2,1,16,17,2,0,2,1,2,12,39.75
Brandon,Bass,2015-01-22,BOS,POR,00:30:53,5,10,0,0,3,4,4,6,10,5,1,1,1,2,13,36.5
DeAndre,Jordan,2015-01-22,LAC,BRK,00:25:36,7,7,0,0,0,2,4,8,12,0,0,2,2,1,14,32.0
Damian,Lillard,2015-01-22,POR,BOS,00:35:15,8,23,2,5,3,3,2,4,6,7,1,0,1,2,21,41.5
J.J.,Redick,2015-01-22,LAC,BRK,00:19:44,6,8,3,4,2,2,0,0,0,3,0,0,1,1,17,22.5
Jimmy,Butler,2015-01-22,CHI,SAS,00:28:01,4,9,2,2,7,7,0,4,4,2,1,1,1,4,17,29.5
Rudy,Gobert,2015-01-22,UTA,MIL,00:35:01,5,7,0,0,4,6,4,6,10,1,1,1,3,1,14,30.5
Giannis,Antetokounmpo,2015-01-22,MIL,UTA,00:28:08,5,10,0,2,3,3,1,5,6,3,5,0,2,4,13,34.0
Taj,Gibson,2015-01-22,CHI,SAS,00:36:33,5,13,0,0,5,8,4,5,9,1,1,4,1,2,15,37.25
Jamal,Crawford,2015-01-22,LAC,BRK,00:18:14,4,10,2,5,7,7,0,2,2,2,1,0,1,0,17,25.0
Jared,Dudley,2015-01-22,MIL,UTA,00:25:11,6,10,3,5,1,2,0,4,4,0,1,0,0,1,16,24.5
Brandon,Knight,2015-01-22,MIL,UTA,00:26:35,6,16,0,2,4,5,1,1,2,5,1,1,0,2,16,30.0
Jared,Sullinger,2015-01-22,BOS,POR,00:28:10,8,16,1,5,0,0,4,5,9,1,1,0,2,2,17,31.25
Jerome,Jordan,2015-01-22,BRK,LAC,00:21:10,4,8,0,0,3,4,7,4,11,0,0,1,1,1,11,26.25
Aaron,Brooks,2015-01-22,CHI,SAS,00:24:52,4,7,2,3,5,7,0,4,4,3,1,0,3,1,15,26.0
Thomas,Robinson,2015-01-22,POR,BOS,00:28:17,4,7,0,0,1,3,6,6,12,1,1,2,1,3,9,31.0
Wesley,Matthews,2015-01-22,POR,BOS,00:37:01,6,15,4,8,2,3,0,3,3,0,2,1,1,1,18,29.25
Avery,Bradley,2015-01-22,BOS,POR,00:34:28,8,16,1,3,1,2,0,4,4,4,1,0,2,3,18,30.5
Mason,Plumlee,2015-01-22,BRK,LAC,00:25:22,6,9,0,0,4,11,1,2,3,1,2,0,2,2,16,24.25
Cory,Jefferson,2015-01-22,BRK,LAC,00:17:35,4,10,0,1,1,2,3,5,8,2,1,1,0,0,9,26.0
Chris,Kaman,2015-01-22,POR,BOS,00:28:38,6,11,0,0,1,2,3,6,9,1,0,0,2,1,13,24.75
Evan,Turner,2015-01-22,BOS,POR,00:31:07,4,9,2,4,0,0,0,6,6,8,1,0,4,1,10,30.5
Austin,Rivers,2015-01-22,LAC,BRK,00:23:59,4,7,1,2,0,4,1,3,4,6,1,0,2,0,9,24.5
Dante,Exum,2015-01-22,UTA,MIL,00:35:24,5,12,5,10,0,0,0,0,0,5,0,0,3,1,15,23.5
O.J.,Mayo,2015-01-22,MIL,UTA,00:22:30,6,10,0,1,0,0,1,1,2,4,1,1,3,3,12,23.0
Tayshaun,Prince,2015-01-22,BOS,POR,00:23:49,4,5,1,1,0,0,0,3,3,1,1,0,1,0,9,16.25
Cory,Joseph,2015-01-22,SAS,CHI,00:13:55,4,7,0,0,3,5,0,2,2,2,0,0,0,1,11,16.5
