first_name,last_name,date,team_abbreviation,opponent_abbreviation,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,total_rebounds,assists,steals,blocks,turnovers,fouls_committed,points,draftkings_score
Brandon,Jennings,2015-01-12,DET,TOR,00:33:38,11,22,4,8,8,9,0,2,2,10,2,0,2,1,34,56.5
James,Harden,2015-01-12,HOU,BRK,00:29:47,9,13,4,7,8,8,0,3,3,6,2,0,2,1,30,47.75
Anthony,Davis,2015-01-12,NOP,BOS,00:40:14,10,23,0,0,14,15,3,6,9,4,0,3,0,5,34,57.25
Jonas,Valanciunas,2015-01-12,TOR,DET,00:35:36,14,15,0,0,3,4,4,8,12,0,0,1,2,4,31,47.0
Victor,Oladipo,2015-01-12,ORL,CHI,00:36:24,11,17,3,4,8,10,0,2,2,2,1,0,0,3,33,42.0
Jared,Sullinger,2015-01-12,BOS,NOP,00:32:08,9,17,1,4,8,9,6,4,10,3,1,1,1,1,27,48.0
Nikola,Vucevic,2015-01-12,ORL,CHI,00:38:13,16,24,0,0,1,5,0,11,11,4,0,0,1,4,33,52.25
Jae,Crowder,2015-01-12,BOS,NOP,00:36:27,9,14,2,4,2,2,0,3,3,3,4,2,0,2,22,43.25
Pau,Gasol,2015-01-12,CHI,ORL,00:34:46,10,16,0,1,8,10,0,14,14,1,1,2,4,1,28,51.0
Mason,Plumlee,2015-01-12,BRK,HOU,00:28:59,10,11,0,0,4,4,3,7,10,0,1,0,2,3,24,37.5
Greg,Monroe,2015-01-12,DET,TOR,00:32:53,9,16,0,0,4,7,6,4,10,2,1,1,0,1,22,41.5
Greivis,Vasquez,2015-01-12,TOR,DET,00:25:23,7,9,2,3,0,0,0,3,3,4,1,1,1,0,16,30.25
Donatas,Motiejunas,2015-01-12,HOU,BRK,00:36:57,8,11,1,1,1,2,4,7,11,1,0,0,3,2,18,32.25
Eric,Gordon,2015-01-12,NOP,BOS,00:35:55,7,12,3,5,4,4,2,0,2,3,1,0,4,4,21,29.5
Elfrid,Payton,2015-01-12,ORL,CHI,00:32:44,5,7,0,0,0,0,1,3,4,7,2,1,1,4,10,31.0
Derrick,Rose,2015-01-12,CHI,ORL,00:30:28,8,15,1,5,1,3,0,2,2,7,2,0,3,3,18,34.0
Bojan,Bogdanovic,2015-01-12,BRK,HOU,00:37:08,4,9,0,2,5,5,2,3,5,3,2,0,0,4,13,27.75
Amir,Johnson,2015-01-12,TOR,DET,00:29:49,6,14,0,0,0,0,4,6,10,5,1,2,1,4,12,37.5
Trevor,Ariza,2015-01-12,HOU,BRK,00:27:34,4,6,3,5,1,1,0,4,4,1,1,0,0,0,12,22.0
James,Johnson,2015-01-12,TOR,DET,00:34:50,3,3,0,0,5,6,1,3,4,4,0,1,1,5,11,23.5
Tyreke,Evans,2015-01-12,NOP,BOS,00:34:39,7,15,1,3,4,6,1,7,8,3,0,0,3,2,19,32.5
Jonas,Jerebko,2015-01-12,DET,TOR,00:25:47,4,5,0,1,2,2,1,3,4,2,1,0,0,2,10,20.0
Jimmy,Butler,2015-01-12,CHI,ORL,00:42:52,5,13,3,6,4,4,2,0,2,2,0,0,1,2,17,23.5
Brook,Lopez,2015-01-12,BRK,HOU,00:23:40,5,8,0,0,2,2,3,3,6,0,1,1,2,2,12,22.5
Andre,Drummond,2015-01-12,DET,TOR,00:28:20,3,12,0,0,4,6,7,7,14,1,1,1,0,3,10,33.0
Evan,Turner,2015-01-12,BOS,NOP,00:24:34,4,8,1,3,1,2,1,6,7,5,1,0,2,1,10,27.75
Patrick,Beverley,2015-01-12,HOU,BRK,00:24:55,4,10,2,8,1,2,3,4,7,5,0,0,2,3,11,27.25
Aaron,Brooks,2015-01-12,CHI,ORL,00:23:45,4,10,2,7,2,2,0,2,2,4,0,0,0,3,12,21.5
Tony,Snell,2015-01-12,CHI,ORL,00:22:18,2,3,1,2,0,0,2,3,5,3,1,0,0,1,5,18.25
Nikola,Mirotic,2015-01-12,CHI,ORL,00:11:06,2,7,1,4,6,9,1,1,2,0,2,1,0,2,11,20.0
Taj,Gibson,2015-01-12,CHI,ORL,00:18:45,4,7,0,0,1,1,4,2,6,1,0,0,1,1,9,17.5
Luke,Ridnour,2015-01-12,ORL,CHI,00:15:16,2,3,1,1,4,5,0,0,0,3,0,0,1,0,9,13.5
Josh,Smith,2015-01-12,HOU,BRK,00:27:11,5,15,2,4,1,2,3,3,6,3,1,2,2,3,13,31.0
Brandon,Bass,2015-01-12,BOS,NOP,00:23:34,4,10,1,2,3,3,2,3,5,1,0,0,1,1,12,19.75
Omer,Asik,2015-01-12,NOP,BOS,00:24:48,1,4,0,0,3,4,6,6,12,3,1,0,2,3,5,25.5
Kyle,O'Quinn,2015-01-12,ORL,CHI,00:11:57,3,4,0,1,2,2,0,2,2,1,1,1,1,1,8,15.5
Marcus,Smart,2015-01-12,BOS,NOP,00:30:16,3,7,1,3,0,0,0,3,3,6,1,0,0,5,7,22.25
Devyn,Marble,2015-01-12,ORL,CHI,00:30:46,2,4,1,2,0,3,0,5,5,4,3,0,1,2,5,23.25
Kentavious,Caldwell-Pope,2015-01-12,DET,TOR,00:33:19,3,7,0,2,3,3,0,3,3,2,1,0,1,1,9,17.25
Kyle,Lowry,2015-01-12,TOR,DET,00:33:01,3,12,2,6,2,2,0,7,7,12,2,0,7,3,10,38.25
Marcus,Thornton,2015-01-12,BOS,NOP,00:14:03,2,8,1,3,8,9,0,0,0,0,0,0,0,2,13,13.5
Corey,Brewer,2015-01-12,HOU,BRK,00:26:39,3,9,0,5,1,2,1,1,2,4,3,0,1,2,7,21.0
