first_name,last_name,date,team_abbreviation,opponent_abbreviation,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,total_rebounds,assists,steals,blocks,turnovers,fouls_committed,points,draftkings_score
Derrick,Rose,2015-02-12,CHI,CLE,2435,12,24,0,2,6,6,1,3,4,7,1,0,2,3,30,46.5
Tony,Snell,2015-02-12,CHI,CLE,2273,9,11,4,6,0,0,0,2,2,1,3,0,0,3,22,34.0
Pau,Gasol,2015-02-12,CHI,CLE,1908,6,16,1,1,5,5,2,8,10,6,1,1,2,3,18,43.0
Joakim,Noah,2015-02-12,CHI,CLE,1885,2,6,0,0,6,10,5,10,15,8,0,1,1,3,10,42.25
Kyrie,Irving,2015-02-12,CLE,CHI,2309,6,18,1,3,4,6,3,3,6,7,1,1,1,1,17,39.0
LeBron,James,2015-02-12,CLE,CHI,2054,12,26,2,9,5,6,0,5,5,4,0,0,8,3,31,40.25
Timofey,Mozgov,2015-02-12,CLE,CHI,1586,5,6,0,0,3,6,2,9,11,0,0,1,1,5,13,28.25
Tristan,Thompson,2015-02-12,CLE,CHI,1933,5,5,0,0,0,0,3,5,8,1,0,0,1,3,10,21.0
Taj,Gibson,2015-02-12,CHI,CLE,1904,5,8,0,0,3,5,2,4,6,1,0,0,2,3,13,21.0
J.R.,Smith,2015-02-12,CLE,CHI,1846,3,10,1,5,1,1,0,4,4,4,3,1,2,4,8,26.5
Aaron,Brooks,2015-02-12,CHI,CLE,1110,3,12,2,5,0,0,1,2,3,2,3,1,0,3,8,23.75
Nikola,Mirotic,2015-02-12,CHI,CLE,1114,3,8,1,5,0,0,2,2,4,2,1,0,0,3,7,17.5
James,Jones,2015-02-12,CLE,CHI,1784,2,8,2,8,3,3,1,2,3,1,1,0,1,3,9,16.75
Mike,Dunleavy,2015-02-12,CHI,CLE,1708,2,7,1,4,0,0,0,3,3,1,1,0,0,2,5,12.75
Iman,Shumpert,2015-02-12,CLE,CHI,1322,2,6,2,4,0,0,1,1,2,1,0,0,2,1,6,10.0
Matthew,Dellavedova,2015-02-12,CLE,CHI,946,1,4,0,2,0,0,0,2,2,2,0,0,0,2,2,7.5
Shawn,Marion,2015-02-12,CLE,CHI,457,1,2,0,0,0,0,0,0,0,0,0,0,0,1,2,2.0
Mike,Miller,2015-02-12,CLE,CHI,163,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,2.5
Doug,McDermott,2015-02-12,CHI,CLE,63,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1.0
