first_name,last_name,date,team_abbreviation,opponent_abbreviation,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,total_rebounds,assists,steals,blocks,turnovers,fouls_committed,points,draftkings_score
Goran,Dragic,2014-12-05,PHO,DAL,00:37:27,10,15,3,6,5,6,0,2,2,13,0,1,1,1,28,53.0
Amir,Johnson,2014-12-05,TOR,CLE,00:32:36,11,15,1,1,4,6,5,2,7,4,1,0,1,2,27,43.75
Carmelo,Anthony,2014-12-05,NYK,CHO,00:41:59,11,22,2,6,8,8,2,5,7,4,0,0,0,2,32,47.75
James,Harden,2014-12-05,HOU,MIN,00:36:35,11,17,3,5,13,14,0,4,4,6,0,0,8,6,38,49.5
LeBron,James,2014-12-05,CLE,TOR,00:42:27,9,18,2,4,4,6,0,7,7,13,3,1,4,2,24,59.25
Marc,Gasol,2014-12-05,MEM,SAS,00:40:19,9,20,0,0,10,11,1,11,12,2,0,4,1,1,28,53.5
Tyler,Zeller,2014-12-05,BOS,LAL,00:31:08,10,11,0,0,4,4,1,13,14,2,0,1,2,3,24,45.5
Mike,Conley,2014-12-05,MEM,SAS,00:38:23,7,15,1,3,8,9,0,1,1,10,1,0,0,1,23,41.75
Monta,Ellis,2014-12-05,DAL,PHO,00:36:55,14,22,2,5,3,5,0,2,2,2,0,1,2,2,33,40.5
Dwyane,Wade,2014-12-05,MIA,MIL,00:33:33,10,18,0,0,8,10,1,2,3,8,0,0,4,0,28,41.75
Rudy,Gay,2014-12-05,SAC,IND,00:35:51,10,20,1,1,6,6,1,4,5,5,0,0,1,0,27,40.75
Tristan,Thompson,2014-12-05,CLE,TOR,00:32:43,8,13,0,0,5,8,9,5,14,2,0,0,0,5,21,41.5
Tyson,Chandler,2014-12-05,DAL,PHO,00:31:08,6,7,0,0,3,3,9,9,18,0,1,0,1,2,15,39.0
Derrick,Favors,2014-12-05,UTA,ORL,00:36:25,10,17,0,0,1,2,4,9,13,1,0,5,1,3,21,48.25
Russell,Westbrook,2014-12-05,OKC,PHI,00:30:43,8,14,1,3,10,14,0,5,5,7,2,0,6,3,27,45.25
Tayshaun,Prince,2014-12-05,MEM,SAS,00:32:55,8,11,4,4,0,0,2,3,5,2,0,1,0,1,20,33.25
Victor,Oladipo,2014-12-05,ORL,UTA,00:36:39,9,12,1,1,1,2,0,1,1,6,1,0,1,0,20,32.25
Gerald,Henderson,2014-12-05,CHO,NYK,00:30:55,8,10,2,3,4,5,0,2,2,2,0,1,1,2,22,30.0
Jared,Sullinger,2014-12-05,BOS,LAL,00:30:08,5,9,2,3,5,8,3,10,13,2,2,0,1,2,17,40.75
Tim,Duncan,2014-12-05,SAS,MEM,00:36:28,6,12,0,0,2,3,4,6,10,10,0,2,2,2,14,44.5
Ty,Lawson,2014-12-05,DEN,WAS,00:34:32,3,10,0,2,8,8,0,4,4,10,3,0,1,2,14,39.5
Markieff,Morris,2014-12-05,PHO,DAL,00:36:08,8,15,1,3,5,6,2,8,10,3,0,0,1,4,22,39.0
Paul,Millsap,2014-12-05,ATL,BRK,00:27:25,6,10,2,4,3,4,2,7,9,2,1,1,1,1,17,35.75
Manu,Ginobili,2014-12-05,SAS,MEM,00:28:10,5,10,5,5,2,4,1,5,6,7,2,1,3,3,17,42.0
Robert,Covington,2014-12-05,PHI,OKC,00:28:29,8,13,3,6,2,2,3,3,6,2,1,0,3,2,21,33.5
Kris,Humphries,2014-12-05,WAS,DEN,00:25:41,7,11,0,0,6,8,3,1,4,0,1,1,1,2,20,28.5
Serge,Ibaka,2014-12-05,OKC,PHI,00:31:35,5,8,2,2,7,8,3,1,4,1,0,3,2,4,19,31.5
Rajon,Rondo,2014-12-05,BOS,LAL,00:31:29,6,17,0,2,0,0,2,6,8,16,1,0,1,2,12,47.5
DeMarre,Carroll,2014-12-05,ATL,BRK,00:24:56,7,10,4,5,0,0,1,5,6,1,0,1,1,1,18,30.5
Tobias,Harris,2014-12-05,ORL,UTA,00:34:05,7,18,2,6,6,7,1,6,7,3,0,0,0,1,22,36.25
Jason,Terry,2014-12-05,HOU,MIN,00:42:58,7,16,3,8,2,3,0,4,4,6,1,0,0,2,19,36.5
Eric,Bledsoe,2014-12-05,PHO,DAL,00:40:27,6,13,2,2,5,5,1,2,3,7,0,2,3,3,19,36.75
Kendall,Marshall,2014-12-05,MIL,MIA,00:24:26,7,8,4,5,2,2,0,3,3,4,0,0,4,3,20,29.75
Corey,Brewer,2014-12-05,MIN,HOU,00:40:20,5,12,1,1,4,4,2,5,7,6,2,3,3,3,15,41.75
Rasual,Butler,2014-12-05,WAS,DEN,00:27:35,7,13,2,6,0,0,0,3,3,2,3,2,0,2,16,33.75
Kyle,Lowry,2014-12-05,TOR,CLE,00:39:35,7,18,2,5,6,8,1,3,4,9,1,0,4,2,22,41.5
Dennis,Schroder,2014-12-05,ATL,BRK,00:17:44,5,9,1,2,2,3,0,1,1,5,4,0,0,2,13,30.25
Jeff,Teague,2014-12-05,ATL,BRK,00:24:51,5,9,2,4,2,2,0,4,4,5,3,0,1,3,14,33.0
Kyrie,Irving,2014-12-05,CLE,TOR,00:38:23,7,16,1,3,0,0,3,1,4,6,2,1,1,1,15,35.0
Michael,Carter-Williams,2014-12-05,PHI,OKC,00:41:59,6,19,1,4,3,5,0,7,7,14,3,1,4,4,16,52.25
Jeremy,Lamb,2014-12-05,OKC,PHI,00:29:34,6,7,3,3,0,0,0,4,4,2,1,0,1,2,15,26.0
Shabazz,Muhammad,2014-12-05,MIN,HOU,00:26:32,8,15,0,1,4,5,2,2,4,1,0,0,0,2,20,26.5
Gorgui,Dieng,2014-12-05,MIN,HOU,00:31:17,6,9,0,0,3,3,3,3,6,2,3,0,2,6,15,30.5
Jerryd,Bayless,2014-12-05,MIL,MIA,00:29:26,2,5,1,2,7,7,1,3,4,5,2,0,2,2,12,28.0
Darren,Collison,2014-12-05,SAC,IND,00:39:28,8,19,0,3,4,6,0,6,6,6,4,0,4,4,20,42.5
Khris,Middleton,2014-12-05,MIL,MIA,00:23:41,6,9,2,3,0,0,0,6,6,2,3,0,2,2,14,30.5
Jabari,Parker,2014-12-05,MIL,MIA,00:28:52,6,9,0,0,2,2,3,0,3,3,2,0,3,0,14,24.75
John,Wall,2014-12-05,WAS,DEN,00:28:11,3,7,1,3,2,2,0,8,8,12,1,2,4,3,9,41.5
Wilson,Chandler,2014-12-05,DEN,WAS,00:25:27,6,14,3,4,5,5,2,3,5,0,0,1,1,5,20,29.25
Marcin,Gortat,2014-12-05,WAS,DEN,00:25:30,5,9,0,0,5,5,3,2,5,2,0,1,2,3,15,25.25
Rodney,Stuckey,2014-12-05,IND,SAC,00:27:28,4,10,2,4,4,6,0,3,3,3,4,0,1,4,14,30.75
Kevin,Seraphin,2014-12-05,WAS,DEN,00:22:30,8,12,0,0,0,0,3,1,4,1,0,2,2,4,16,25.5
Zach,LaVine,2014-12-05,MIN,HOU,00:34:55,6,12,1,2,4,5,0,6,6,4,0,0,2,4,17,30.0
Kobe,Bryant,2014-12-05,LAL,BOS,00:32:42,9,21,1,3,3,3,0,3,3,3,1,0,3,1,22,31.25
Nene,Hilario,2014-12-05,WAS,DEN,00:18:00,2,4,0,0,4,6,3,5,8,0,2,1,0,0,8,24.0
Jordan,Hill,2014-12-05,LAL,BOS,00:21:45,6,6,0,0,1,1,2,2,4,0,0,1,2,1,13,19.0
Giannis,Antetokounmpo,2014-12-05,MIL,MIA,00:31:35,3,8,0,0,8,11,3,4,7,0,0,2,1,2,14,26.25
Wayne,Ellington,2014-12-05,LAL,BOS,00:18:36,5,7,1,1,0,0,0,5,5,3,0,0,0,1,11,22.25
Enes,Kanter,2014-12-05,UTA,ORL,00:27:34,7,12,0,0,2,2,4,1,5,0,0,0,2,1,16,21.25
Brook,Lopez,2014-12-05,BRK,ATL,00:26:36,9,18,0,0,2,2,3,4,7,0,0,0,2,3,20,27.75
Lance,Stephenson,2014-12-05,CHO,NYK,00:38:03,7,15,0,2,2,2,1,5,6,6,0,0,2,4,16,31.5
Bradley,Beal,2014-12-05,WAS,DEN,00:25:19,5,10,4,6,0,0,0,2,2,4,1,0,2,1,14,25.5
Al,Jefferson,2014-12-05,CHO,NYK,00:34:29,8,21,0,0,0,0,3,10,13,1,0,2,1,0,16,37.25
Joe,Johnson,2014-12-05,BRK,ATL,00:28:36,4,8,0,2,4,4,0,6,6,4,1,0,3,0,12,26.0
Kyle,O'Quinn,2014-12-05,ORL,UTA,00:17:58,5,7,0,0,3,3,2,2,4,1,0,2,2,4,13,22.5
Trey,Burke,2014-12-05,UTA,ORL,00:33:40,4,15,1,4,4,6,1,2,3,11,0,0,1,2,13,33.25
James,Johnson,2014-12-05,TOR,CLE,00:28:16,5,10,1,2,0,0,1,5,6,4,1,0,0,4,11,27.0
Carl,Landry,2014-12-05,SAC,IND,00:21:31,5,9,0,0,4,4,4,3,7,0,0,0,1,5,14,22.25
Evan,Turner,2014-12-05,BOS,LAL,00:24:11,4,6,1,1,0,0,1,2,3,3,2,0,1,1,9,21.25
Rodney,Hood,2014-12-05,UTA,ORL,00:25:36,4,6,3,3,4,5,0,1,1,0,0,0,0,5,15,17.75
Reggie,Jackson,2014-12-05,OKC,PHI,00:29:00,4,9,1,4,2,2,0,2,2,4,2,0,1,1,11,23.5
Thaddeus,Young,2014-12-05,MIN,HOU,00:38:36,9,20,0,2,1,4,2,3,5,1,2,0,1,3,19,30.25
Mario,Chalmers,2014-12-05,MIA,MIL,00:35:31,2,9,1,2,4,4,0,3,3,6,6,0,3,4,9,32.75
Kostas,Papanikolaou,2014-12-05,HOU,MIN,00:26:27,5,6,0,1,0,0,3,1,4,1,0,1,0,4,10,18.5
Gary,Neal,2014-12-05,CHO,NYK,00:21:37,5,9,0,3,3,4,0,1,1,3,0,0,0,2,13,18.75
Luis,Scola,2014-12-05,IND,SAC,00:17:38,4,11,0,0,3,3,3,5,8,2,1,0,0,3,11,26.0
Trevor,Ariza,2014-12-05,HOU,MIN,00:43:57,6,15,5,12,0,0,1,8,9,1,1,0,3,3,17,32.75
Ben,Gordon,2014-12-05,ORL,UTA,00:17:45,5,6,0,0,2,2,0,0,0,1,0,0,1,0,12,13.0
Nerlens,Noel,2014-12-05,PHI,OKC,00:34:22,4,9,0,0,3,4,6,4,10,2,2,1,4,5,11,30.5
J.R.,Smith,2014-12-05,NYK,CHO,00:30:32,4,11,2,3,4,6,0,4,4,5,0,0,1,4,14,27.0
Danny,Green,2014-12-05,SAS,MEM,00:26:22,6,10,3,5,1,1,0,3,3,1,0,1,3,4,16,23.25
C.J.,Watson,2014-12-05,IND,SAC,00:36:03,5,11,1,4,3,3,0,3,3,3,0,0,1,3,14,22.25
Jeremy,Lin,2014-12-05,LAL,BOS,00:19:19,5,8,1,1,3,3,0,0,0,2,0,0,2,2,14,16.5
Jeff,Green,2014-12-05,BOS,LAL,00:29:14,8,10,1,2,2,5,0,4,4,1,1,0,7,3,19,24.5
Tony,Parker,2014-12-05,SAS,MEM,00:22:48,6,11,0,1,2,2,0,1,1,2,0,1,2,1,14,19.25
Chandler,Parsons,2014-12-05,DAL,PHO,00:34:03,6,14,1,4,2,3,1,2,3,2,0,0,0,3,15,22.25
Nick,Young,2014-12-05,LAL,BOS,00:22:27,5,14,1,3,5,6,0,3,3,1,0,0,0,2,16,21.75
Cory,Joseph,2014-12-05,SAS,MEM,00:23:24,5,8,0,1,2,2,1,2,3,0,1,0,1,3,12,17.25
David,West,2014-12-05,IND,SAC,00:31:17,6,16,0,2,4,4,2,6,8,1,0,0,1,4,16,27.0
Kyle,Korver,2014-12-05,ATL,BRK,00:24:51,2,5,2,4,1,1,0,4,4,4,0,0,0,0,7,19.0
P.J.,Tucker,2014-12-05,PHO,DAL,00:34:27,4,7,2,4,0,0,1,6,7,1,2,0,3,2,10,23.75
Paul,Pierce,2014-12-05,WAS,DEN,00:20:25,4,10,0,3,3,4,2,4,6,0,2,0,1,2,11,22.0
Channing,Frye,2014-12-05,ORL,UTA,00:35:24,4,8,3,7,0,0,0,6,6,0,0,1,0,4,11,22.0
Otto,Porter,2014-12-05,WAS,DEN,00:22:41,1,4,0,2,2,2,0,7,7,4,1,2,1,0,4,24.25
Damjan,Rudez,2014-12-05,IND,SAC,00:22:16,4,7,2,4,1,2,0,1,1,1,1,0,1,1,11,16.25
Luc,Mbah,2014-12-05,PHI,OKC,00:27:14,4,9,2,2,1,3,1,1,2,1,2,0,1,1,11,19.5
Brandan,Wright,2014-12-05,DAL,PHO,00:15:56,4,4,0,0,0,0,2,2,4,0,0,0,1,0,8,12.5
K.J.,McDaniels,2014-12-05,PHI,OKC,00:32:32,3,9,1,5,4,6,2,3,5,3,1,0,2,2,11,23.25
Chris,Bosh,2014-12-05,MIA,MIL,00:38:29,9,23,1,6,2,3,1,5,6,1,2,0,5,1,21,32.0
Shabazz,Napier,2014-12-05,MIA,MIL,00:24:52,2,5,2,3,0,0,0,1,1,4,3,0,1,2,6,19.75
Avery,Bradley,2014-12-05,BOS,LAL,00:33:32,7,18,2,5,0,0,2,0,2,1,0,0,0,2,16,21.0
Tim,Hardaway,2014-12-05,NYK,CHO,00:18:01,4,10,3,7,2,2,0,2,2,1,0,0,1,1,13,18.0
Chase,Budinger,2014-12-05,MIN,HOU,00:27:47,4,9,1,2,1,1,2,2,4,3,2,0,4,0,10,22.0
Kevin,Love,2014-12-05,CLE,TOR,00:40:24,5,13,3,8,2,2,0,13,13,0,0,0,4,1,15,30.75
Ben,McLemore,2014-12-05,SAC,IND,00:46:36,4,9,1,3,3,4,1,4,5,0,1,0,2,1,12,19.75
Andre,Miller,2014-12-05,WAS,DEN,00:15:30,2,2,0,0,0,0,0,3,3,7,0,0,1,2,4,17.75
Shawn,Marion,2014-12-05,CLE,TOR,00:30:29,4,6,1,1,0,0,1,3,4,1,0,0,1,1,9,15.5
Gerald,Green,2014-12-05,PHO,DAL,00:25:01,6,12,3,7,0,0,0,2,2,0,2,0,2,6,15,22.0
Ryan,Hollins,2014-12-05,SAC,IND,00:21:04,2,4,0,0,4,6,2,2,4,2,0,1,1,3,8,17.5
Beno,Udrih,2014-12-05,MEM,SAS,00:19:02,2,3,0,0,2,2,0,1,1,3,0,0,0,0,6,11.75
Kawhi,Leonard,2014-12-05,SAS,MEM,00:30:35,3,10,1,2,2,2,1,5,6,3,1,1,1,3,9,25.0
Jason,Thompson,2014-12-05,SAC,IND,00:38:01,3,8,0,0,3,5,2,8,10,0,1,1,0,6,9,25.5
Jose,Calderon,2014-12-05,NYK,CHO,00:24:10,4,6,1,3,0,0,0,0,0,2,0,0,1,0,9,12.0
Kemba,Walker,2014-12-05,CHO,NYK,00:39:03,4,15,0,2,3,3,1,3,4,4,1,1,1,1,11,25.5
Jared,Dudley,2014-12-05,MIL,MIA,00:21:25,3,5,1,2,1,2,0,3,3,1,1,0,0,3,8,15.75
Marcus,Morris,2014-12-05,PHO,DAL,00:22:36,5,9,1,2,0,0,0,5,5,1,0,0,1,3,11,18.75
Timofey,Mozgov,2014-12-05,DEN,WAS,00:21:25,2,5,0,0,2,2,1,5,6,0,1,2,0,3,6,19.5
Amar'e,Stoudemire,2014-12-05,NYK,CHO,00:27:23,3,5,0,0,1,2,0,5,5,2,0,1,0,3,7,18.25
Trevor,Booker,2014-12-05,UTA,ORL,00:19:53,2,4,0,0,2,2,2,3,5,2,0,1,1,2,6,16.75
Donatas,Motiejunas,2014-12-05,HOU,MIN,00:39:40,4,8,0,0,5,6,0,8,8,0,0,0,4,1,13,21.0
Cody,Zeller,2014-12-05,CHO,NYK,00:16:41,2,4,0,0,2,2,2,3,5,1,0,1,0,3,6,15.75
Pablo,Prigioni,2014-12-05,NYK,CHO,00:20:48,0,0,0,0,1,2,0,0,0,7,2,0,0,3,1,15.5
Matt,Bonner,2014-12-05,SAS,MEM,00:20:43,3,7,3,6,0,0,1,2,3,0,1,0,1,1,9,15.75
Ed,Davis,2014-12-05,LAL,BOS,00:29:44,2,4,0,0,2,6,3,6,9,0,0,1,0,2,6,19.25
Alonzo,Gee,2014-12-05,DEN,WAS,00:12:17,2,3,0,0,3,6,1,1,2,1,0,0,0,0,7,11.0
Bismack,Biyombo,2014-12-05,CHO,NYK,00:13:31,3,3,0,0,1,2,3,0,3,0,0,2,2,3,7,13.75
James,Ennis,2014-12-05,MIA,MIL,00:24:11,2,4,1,2,2,4,0,3,3,0,2,0,0,3,7,15.25
Dewayne,Dedmon,2014-12-05,ORL,UTA,00:18:48,3,6,0,0,0,0,4,5,9,0,0,0,0,4,6,17.25
Miles,Plumlee,2014-12-05,PHO,DAL,00:22:35,2,2,0,0,0,0,2,3,5,1,1,0,1,2,4,13.25
Boris,Diaw,2014-12-05,SAS,MEM,00:24:04,2,3,0,0,2,2,0,4,4,2,0,0,1,2,6,13.5
Devin,Harris,2014-12-05,DAL,PHO,00:23:39,3,8,0,2,4,4,1,1,2,1,1,0,2,2,10,15.0
Aron,Baynes,2014-12-05,SAS,MEM,00:11:32,2,4,0,0,0,0,2,3,5,0,0,2,0,1,4,14.25
Samuel,Dalembert,2014-12-05,NYK,CHO,00:21:09,3,6,0,0,0,0,2,6,8,1,0,2,3,0,6,20.0
Kevin,Durant,2014-12-05,OKC,PHI,00:29:08,3,11,1,2,3,4,0,6,6,3,0,1,2,1,10,23.5
Kenneth,Faried,2014-12-05,DEN,WAS,00:18:23,4,5,0,0,1,2,1,2,3,1,2,0,5,1,9,15.75
Gordon,Hayward,2014-12-05,UTA,ORL,00:36:28,4,11,1,3,0,0,0,4,4,4,3,0,3,4,9,25.0
Brandon,Knight,2014-12-05,MIL,MIA,00:20:59,5,11,1,3,2,2,0,5,5,3,1,0,5,4,13,23.75
Andre,Roberson,2014-12-05,OKC,PHI,00:17:51,1,1,0,0,0,0,1,4,5,3,0,0,0,1,2,12.75
Hollis,Thompson,2014-12-05,PHI,OKC,00:27:17,1,7,1,6,2,2,2,3,5,1,3,0,0,3,5,19.25
Marvin,Williams,2014-12-05,CHO,NYK,00:31:19,3,6,1,4,0,0,0,5,5,2,0,0,0,4,7,16.75
Elfrid,Payton,2014-12-05,ORL,UTA,00:30:12,1,5,0,0,0,0,0,3,3,4,4,0,1,1,2,19.25
Andrew,Wiggins,2014-12-05,MIN,HOU,00:29:26,5,12,0,2,1,3,1,2,3,3,1,0,1,5,11,20.75
Jorge,Gutierrez,2014-12-05,BRK,ATL,00:15:35,3,6,0,1,0,1,0,2,2,3,1,0,0,3,6,15.0
Alex,Len,2014-12-05,PHO,DAL,00:11:15,3,4,0,0,0,0,1,4,5,0,0,0,0,3,6,12.25
Anderson,Varejao,2014-12-05,CLE,TOR,00:16:38,4,7,0,0,1,2,2,2,4,2,1,0,3,4,9,17.5
Jeff,Adrien,2014-12-05,MIN,HOU,00:16:07,1,3,0,0,0,0,1,2,3,2,1,2,0,1,2,14.75
Evan,Fournier,2014-12-05,ORL,UTA,00:30:06,2,7,1,3,3,4,2,3,5,0,1,0,1,2,8,16.25
Al,Horford,2014-12-05,ATL,BRK,00:23:20,3,10,0,0,1,2,0,5,5,2,2,1,1,1,7,21.75
Steven,Adams,2014-12-05,OKC,PHI,00:13:12,3,3,0,0,1,2,0,0,0,1,0,1,1,3,7,10.0
Nick,Collison,2014-12-05,OKC,PHI,00:8:05,1,2,0,1,1,1,1,2,3,1,1,1,0,2,3,12.25
Roy,Hibbert,2014-12-05,IND,SAC,00:31:42,4,11,0,0,1,2,1,6,7,2,0,2,1,5,9,24.25
J.J.,Hickson,2014-12-05,DEN,WAS,00:20:14,3,9,0,0,2,3,3,3,6,1,1,1,2,3,8,20.0
James,Jones,2014-12-05,CLE,TOR,00:14:41,2,3,2,2,2,3,0,0,0,0,0,0,0,4,8,9.0
Marcus,Thornton,2014-12-05,BOS,LAL,00:7:30,2,5,1,1,0,0,1,3,4,1,0,0,0,0,5,12.0
Ian,Mahinmi,2014-12-05,IND,SAC,00:12:21,1,3,0,0,0,0,1,3,4,1,1,2,0,2,2,14.5
Ronnie,Price,2014-12-05,LAL,BOS,00:23:50,3,10,1,4,0,0,1,0,1,3,1,0,0,2,7,15.25
Jarrett,Jack,2014-12-05,BRK,ATL,00:18:53,3,7,0,0,0,0,0,3,3,1,2,0,1,2,6,14.75
Zaza,Pachulia,2014-12-05,MIL,MIA,00:23:34,2,2,0,0,0,0,2,6,8,2,2,1,5,4,4,20.5
Cory,Jefferson,2014-12-05,BRK,ATL,00:13:25,2,6,0,2,2,3,1,5,6,0,0,0,0,1,6,13.5
Zach,Randolph,2014-12-05,MEM,SAS,00:29:40,4,11,0,0,2,2,2,6,8,0,1,0,3,3,10,20.5
Jason,Smith,2014-12-05,NYK,CHO,00:9:47,2,4,0,0,2,2,0,1,1,0,0,0,0,1,6,7.25
Lavoy,Allen,2014-12-05,IND,SAC,00:12:54,2,2,0,0,1,1,0,2,2,0,0,0,0,3,5,7.5
Nick,Johnson,2014-12-05,HOU,MIN,00:22:02,1,5,0,2,4,4,0,2,2,0,1,0,0,2,6,10.5
Patrick,Patterson,2014-12-05,TOR,CLE,00:26:33,2,8,1,6,1,2,3,5,8,1,0,0,1,1,6,17.5
Jonas,Valanciunas,2014-12-05,TOR,CLE,00:20:27,3,7,0,0,1,2,0,2,2,0,0,2,0,3,7,13.5
Bojan,Bogdanovic,2014-12-05,BRK,ATL,00:21:31,2,4,1,3,0,0,1,2,3,1,0,0,1,1,5,10.25
Justin,Hamilton,2014-12-05,MIA,MIL,00:20:29,1,1,0,0,1,1,1,0,1,1,0,1,0,3,3,7.75
Kevin,Garnett,2014-12-05,BRK,ATL,00:16:05,2,5,0,0,0,0,1,5,6,0,0,0,0,0,4,11.5
Larry,Sanders,2014-12-05,MIL,MIA,00:17:49,3,7,0,0,0,0,3,3,6,0,0,0,1,2,6,13.0
Henry,Sims,2014-12-05,PHI,OKC,00:23:13,4,10,0,3,2,4,1,1,2,1,0,0,2,0,10,13.0
Quincy,Acy,2014-12-05,NYK,CHO,00:12:04,2,4,1,1,0,0,0,4,4,0,0,0,0,2,5,10.5
Tony,Allen,2014-12-05,MEM,SAS,00:17:22,2,4,0,1,0,0,1,2,3,0,2,1,1,4,4,13.25
Terrence,Ross,2014-12-05,TOR,CLE,00:30:43,2,9,2,5,0,0,1,5,6,0,1,1,1,0,6,18.0
Deron,Williams,2014-12-05,BRK,ATL,00:23:24,3,8,2,3,0,0,0,1,1,2,0,1,1,4,8,14.75
Danilo,Gallinari,2014-12-05,DEN,WAS,00:16:10,3,7,1,4,0,0,0,2,2,0,0,0,0,2,7,10.0
Mike,Scott,2014-12-05,ATL,BRK,00:13:29,3,6,1,4,0,0,1,1,2,1,0,0,1,4,7,11.0
Rudy,Gobert,2014-12-05,UTA,ORL,00:11:37,2,5,0,0,0,2,2,5,7,0,0,0,0,1,4,12.75
Jose,Barea,2014-12-05,DAL,PHO,00:10:32,2,4,0,0,1,2,0,0,0,3,0,0,1,2,5,9.0
Solomon,Hill,2014-12-05,IND,SAC,00:37:29,3,12,0,6,4,6,1,1,2,3,1,0,2,3,10,18.0
JaKarr,Sampson,2014-12-05,PHI,OKC,00:7:41,1,3,0,1,1,2,1,2,3,1,0,0,0,0,3,8.25
Chuck,Hayes,2014-12-05,TOR,CLE,00:9:31,1,1,0,0,1,2,2,1,3,0,0,0,0,3,3,6.75
Dirk,Nowitzki,2014-12-05,DAL,PHO,00:31:41,2,10,0,0,6,7,0,4,4,0,0,0,1,2,10,14.5
Iman,Shumpert,2014-12-05,NYK,CHO,00:17:28,2,7,0,1,0,0,0,2,2,1,2,0,0,1,4,12.0
Jordan,Clarkson,2014-12-05,LAL,BOS,00:1:33,1,1,1,1,0,0,0,0,0,0,0,0,0,0,3,3.5
Ramon,Sessions,2014-12-05,SAC,IND,00:13:32,2,5,0,0,2,5,0,2,2,2,0,0,1,1,6,11.0
Shane,Larkin,2014-12-05,NYK,CHO,00:9:01,1,2,1,1,0,0,0,0,0,0,1,0,0,1,3,5.5
Kelly,Olynyk,2014-12-05,BOS,LAL,00:20:40,2,6,1,3,1,2,0,4,4,1,0,1,1,3,6,14.5
Thabo,Sefolosha,2014-12-05,ATL,BRK,00:20:43,1,6,1,4,2,4,0,6,6,0,1,1,1,1,5,16.5
Erick,Green,2014-12-05,DEN,WAS,00:8:41,2,3,0,0,0,0,0,0,0,1,0,0,1,0,4,5.0
Dion,Waiters,2014-12-05,CLE,TOR,00:23:55,2,8,0,2,0,0,0,2,2,4,1,0,0,3,4,14.5
C.J.,Miles,2014-12-05,IND,SAC,00:20:34,2,8,0,3,2,2,0,3,3,1,1,1,1,3,6,14.75
P.J.,Hairston,2014-12-05,CHO,NYK,00:5:25,1,3,1,3,0,0,0,1,1,0,1,0,0,1,3,6.75
Jameer,Nelson,2014-12-05,DAL,PHO,00:24:14,2,8,1,4,0,0,3,2,5,3,0,0,2,2,5,15.25
Joe,Ingles,2014-12-05,UTA,ORL,00:20:38,1,4,1,3,0,0,0,1,1,4,1,0,2,2,3,11.75
Nate,Robinson,2014-12-05,DEN,WAS,00:11:08,2,5,1,3,1,2,0,0,0,0,0,0,1,0,6,6.0
Chris,Copeland,2014-12-05,IND,SAC,00:15:17,1,5,1,3,0,0,1,1,2,1,1,0,0,2,3,9.5
Steve,Novak,2014-12-05,UTA,ORL,00:0:33,1,1,1,1,0,2,0,1,1,0,0,0,0,1,3,4.75
Tarik,Black,2014-12-05,HOU,MIN,00:17:25,2,3,0,0,2,4,0,4,4,1,0,0,3,3,6,11.0
Brandon,Bass,2014-12-05,BOS,LAL,00:14:04,2,4,0,0,1,1,0,1,1,0,0,0,1,2,5,5.75
Omri,Casspi,2014-12-05,SAC,IND,00:17:14,2,4,0,1,2,2,0,3,3,0,0,0,3,1,6,8.25
