first_name,last_name,date,team_abbreviation,opponent_abbreviation,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,total_rebounds,assists,steals,blocks,turnovers,fouls_committed,points,draftkings_score
Damian,Lillard,2014-12-19,POR,SAS,00:52:30,16,29,4,9,7,8,0,3,3,6,2,1,4,2,43,61.75
Tim,Duncan,2014-12-19,SAS,POR,00:43:02,12,24,0,0,8,9,2,8,10,3,2,4,1,3,32,60.5
LaMarcus,Aldridge,2014-12-19,POR,SAS,00:52:26,13,27,1,3,5,5,5,11,16,0,5,2,3,3,32,65.0
Russell,Westbrook,2014-12-19,OKC,LAL,00:36:15,9,22,0,1,13,13,0,5,5,10,1,0,1,2,31,53.75
Jimmy,Butler,2014-12-19,CHI,MEM,00:42:38,11,21,0,2,9,9,3,7,10,1,2,0,0,2,31,49.0
Blake,Griffin,2014-12-19,LAC,DEN,00:40:52,9,20,0,0,14,18,4,8,12,3,1,0,0,5,32,53.5
Nikola,Mirotic,2014-12-19,CHI,MEM,00:30:02,7,10,6,6,7,8,0,8,8,1,0,1,1,0,27,43.0
Shabazz,Muhammad,2014-12-19,MIN,BOS,00:38:17,11,15,2,2,2,2,2,3,5,5,0,0,2,1,26,39.75
Kemba,Walker,2014-12-19,CHO,PHI,00:37:49,13,23,3,4,1,2,2,2,4,5,1,0,3,0,30,44.5
Derrick,Favors,2014-12-19,UTA,ORL,00:33:49,9,14,0,0,5,7,2,8,10,3,0,2,1,2,23,43.5
Reggie,Jackson,2014-12-19,OKC,LAL,00:35:57,9,15,3,5,4,4,1,2,3,5,0,1,2,2,25,38.75
John,Wall,2014-12-19,WAS,MIA,00:37:47,6,10,0,2,8,10,0,1,1,10,0,0,2,0,20,35.25
Chris,Paul,2014-12-19,LAC,DEN,00:38:50,8,17,1,4,0,0,3,2,5,15,3,0,4,2,17,50.25
Ed,Davis,2014-12-19,LAL,OKC,00:31:54,8,10,0,0,2,2,3,6,9,2,0,2,1,1,18,35.75
Joe,Johnson,2014-12-19,BRK,CLE,00:39:36,10,18,4,9,2,2,1,3,4,5,2,1,5,2,26,44.0
Nene,Hilario,2014-12-19,WAS,MIA,00:26:06,8,10,0,0,4,7,2,4,6,2,1,0,0,3,20,32.5
Tobias,Harris,2014-12-19,ORL,UTA,00:35:07,10,18,3,5,1,1,2,2,4,3,1,0,2,1,24,36.0
Kelly,Olynyk,2014-12-19,BOS,MIN,00:25:14,8,13,2,4,3,6,2,6,8,3,0,1,0,5,21,38.5
Jared,Sullinger,2014-12-19,BOS,MIN,00:29:23,7,9,0,1,0,0,3,7,10,3,1,2,1,1,14,36.5
Danny,Green,2014-12-19,SAS,POR,00:43:45,9,21,6,9,3,3,5,5,10,1,1,0,4,3,27,44.0
Nate,Robinson,2014-12-19,DEN,LAC,00:15:44,6,11,4,9,4,7,1,4,5,3,1,0,1,1,20,34.25
Avery,Bradley,2014-12-19,BOS,MIN,00:32:02,6,14,0,3,2,2,2,3,5,7,3,1,0,2,14,38.75
Brandon,Jennings,2014-12-19,DET,TOR,00:30:42,8,18,2,6,4,5,0,4,4,8,1,1,3,3,22,42.5
Gordon,Hayward,2014-12-19,UTA,ORL,00:36:18,5,10,1,1,9,10,0,3,3,6,0,1,4,0,20,33.25
Matt,Barnes,2014-12-19,LAC,DEN,00:34:30,8,10,0,2,0,0,2,2,4,0,2,2,0,4,16,29.0
Mike,Miller,2014-12-19,CLE,BRK,00:33:33,7,8,7,8,0,0,0,2,2,0,0,0,2,2,21,26.0
Luol,Deng,2014-12-19,MIA,WAS,00:36:52,7,12,2,3,3,4,0,5,5,3,1,1,1,4,19,34.25
LeBron,James,2014-12-19,CLE,BRK,00:39:56,7,18,2,4,6,8,1,3,4,9,2,0,4,4,22,43.5
Chase,Budinger,2014-12-19,MIN,BOS,00:27:47,8,12,3,5,0,1,1,3,4,0,1,1,1,2,19,29.0
Mason,Plumlee,2014-12-19,BRK,CLE,00:29:11,5,9,0,0,4,5,3,6,9,2,0,3,0,5,14,34.25
Dwyane,Wade,2014-12-19,MIA,WAS,00:36:37,12,26,2,4,2,5,1,3,4,8,1,0,5,5,28,45.5
Tiago,Splitter,2014-12-19,SAS,POR,00:26:22,4,6,0,0,6,6,4,2,6,2,1,0,2,2,14,25.5
Greg,Monroe,2014-12-19,DET,TOR,00:25:33,7,13,0,0,3,4,4,3,7,1,1,0,1,1,17,28.75
Jeff,Green,2014-12-19,BOS,MIN,00:36:23,6,13,2,4,4,4,1,6,7,3,0,0,1,2,18,31.75
Louis,Williams,2014-12-19,TOR,DET,00:28:20,4,8,2,4,5,5,0,1,1,3,1,0,0,1,15,23.75
Evan,Fournier,2014-12-19,ORL,UTA,00:39:15,7,16,4,6,3,4,2,1,3,4,0,0,2,2,21,31.75
Serge,Ibaka,2014-12-19,OKC,LAL,00:39:23,6,17,2,5,2,3,2,5,7,1,1,5,0,1,16,39.25
Wesley,Matthews,2014-12-19,POR,SAS,00:49:50,5,19,2,9,4,4,3,4,7,5,3,0,0,2,16,39.25
Beno,Udrih,2014-12-19,MEM,CHI,00:19:41,5,8,0,0,5,5,0,0,0,1,2,0,1,0,15,20.0
Al,Jefferson,2014-12-19,CHO,PHI,00:36:08,9,23,0,0,2,2,3,9,12,3,1,0,2,1,20,40.5
Nikola,Vucevic,2014-12-19,ORL,UTA,00:34:14,8,14,0,0,0,0,1,8,9,3,0,0,0,4,16,31.75
Kentavious,Caldwell-Pope,2014-12-19,DET,TOR,00:26:54,7,12,4,6,0,0,0,1,1,3,0,0,1,3,18,25.25
Ty,Lawson,2014-12-19,DEN,LAC,00:37:24,3,6,2,2,2,4,2,0,2,14,1,0,5,2,10,34.0
Elfrid,Payton,2014-12-19,ORL,UTA,00:27:49,5,7,0,0,1,2,0,2,2,11,1,0,3,4,11,30.5
Ronnie,Price,2014-12-19,LAL,OKC,00:25:46,5,8,4,7,0,0,0,0,0,3,0,1,0,2,14,22.5
DeAndre,Jordan,2014-12-19,LAC,DEN,00:42:33,4,7,0,0,3,7,4,10,14,0,3,2,2,5,11,37.5
Jonas,Valanciunas,2014-12-19,TOR,DET,00:27:04,6,11,0,0,5,10,2,5,7,0,0,2,1,2,17,29.25
Udonis,Haslem,2014-12-19,MIA,WAS,00:16:39,5,5,0,0,1,1,1,3,4,2,0,0,0,1,11,19.0
Tony,Wroten,2014-12-19,PHI,CHO,00:24:23,5,10,4,6,5,6,0,1,1,3,0,1,3,4,19,27.25
James,Johnson,2014-12-19,TOR,DET,00:29:25,5,9,0,3,2,2,1,7,8,2,0,1,0,2,12,27.0
