first_name,last_name,date,team_abbreviation,opponent_abbreviation,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,total_rebounds,assists,steals,blocks,turnovers,fouls_committed,points,draftkings_score
Mike,Conley,2014-12-13,MEM,PHI,2541,13,22,5,9,5,8,1,2,3,9,0,0,4,3,36,53.75
Dwight,Howard,2014-12-13,HOU,DEN,1776,9,11,0,0,8,17,3,10,13,2,1,3,2,3,26,52.25
Stephen,Curry,2014-12-13,GSW,DAL,2231,9,22,3,11,8,9,0,3,3,8,2,0,1,1,29,49.75
Zach,Randolph,2014-12-13,MEM,PHI,1968,10,14,0,0,4,4,2,9,11,1,2,0,3,1,24,41.75
Hollis,Thompson,2014-12-13,PHI,MEM,2455,7,8,5,5,2,2,2,2,4,0,3,0,1,3,21,34.0
James,Harden,2014-12-13,HOU,DEN,2279,7,20,2,5,8,9,0,10,10,10,1,2,3,3,24,57.0
Jeff,Teague,2014-12-13,ATL,ORL,1961,8,18,2,4,6,8,1,2,3,8,3,1,3,3,24,47.25
Greg,Monroe,2014-12-13,DET,SAC,1926,8,13,0,0,8,9,2,6,8,0,1,0,1,2,24,35.5
Ty,Lawson,2014-12-13,DEN,HOU,2353,7,13,1,3,4,5,0,4,4,12,0,0,2,0,19,41.5
J.J.,Redick,2014-12-13,LAC,MIL,2100,6,14,5,7,8,8,1,4,5,3,1,0,2,3,25,39.25
Josh,Smith,2014-12-13,DET,SAC,2260,9,16,0,0,3,5,1,12,13,6,2,5,7,1,21,56.75
C.J.,Watson,2014-12-13,IND,POR,1959,8,11,4,5,3,3,0,1,1,5,0,0,2,3,23,32.75
Matt,Barnes,2014-12-13,LAC,MIL,1944,10,18,6,8,0,0,0,1,1,0,2,1,1,3,26,35.75
Draymond,Green,2014-12-13,GSW,DAL,2220,5,8,2,4,8,10,1,7,8,1,0,2,1,5,20,36.0
Donatas,Motiejunas,2014-12-13,HOU,DEN,1923,11,19,2,4,1,2,2,3,5,1,1,0,1,3,25,35.25
Robert,Covington,2014-12-13,PHI,MEM,2722,5,16,3,11,11,12,2,7,9,1,1,0,1,3,24,39.75
Al,Horford,2014-12-13,ATL,ORL,2075,9,15,0,0,0,0,1,7,8,2,1,2,0,1,18,37.0
Brandon,Knight,2014-12-13,MIL,LAC,1839,6,14,3,5,7,9,0,4,4,5,0,0,1,1,22,35.5
Giannis,Antetokounmpo,2014-12-13,MIL,LAC,1880,8,11,0,0,4,5,0,5,5,3,2,1,4,1,20,34.75
Courtney,Lee,2014-12-13,MEM,PHI,2220,7,13,3,4,2,2,0,3,3,5,2,0,1,3,19,35.25
Deron,Williams,2014-12-13,BRK,CHO,1579,4,11,3,4,7,7,0,2,2,10,0,0,2,2,18,36.0
Klay,Thompson,2014-12-13,GSW,DAL,2475,10,21,5,11,0,0,0,5,5,3,1,1,2,3,25,41.25
Darrell,Arthur,2014-12-13,DEN,HOU,1443,7,14,4,9,2,2,3,3,6,1,1,0,1,1,20,32.5
Marc,Gasol,2014-12-13,MEM,PHI,2191,6,11,0,1,6,8,0,9,9,3,2,1,2,3,18,38.75
Alan,Anderson,2014-12-13,BRK,CHO,1482,6,7,4,5,1,1,0,1,1,3,0,0,0,2,17,24.75
Joe,Johnson,2014-12-13,BRK,CHO,1889,9,16,4,6,0,0,0,7,7,3,2,0,3,4,22,39.75
Larry,Sanders,2014-12-13,MIL,LAC,1678,7,9,0,0,1,2,4,5,9,1,0,2,0,4,15,31.75
Dirk,Nowitzki,2014-12-13,DAL,GSW,1960,11,20,0,0,1,2,5,3,8,1,1,0,3,1,23,35.0
Carl,Landry,2014-12-13,SAC,DET,1418,5,8,0,0,5,7,7,4,11,0,0,1,1,2,15,30.25
Nikola,Vucevic,2014-12-13,ORL,ATL,2091,9,13,0,0,0,0,2,9,11,0,0,1,1,2,18,33.25
Tobias,Harris,2014-12-13,ORL,ATL,2352,7,16,0,3,6,10,4,2,6,5,0,3,3,3,20,39.5
Robin,Lopez,2014-12-13,POR,IND,1794,4,4,0,0,0,0,4,4,8,2,1,3,0,2,8,29.0
Evan,Fournier,2014-12-13,ORL,ATL,2321,7,14,1,5,4,4,0,5,5,3,0,0,1,1,19,29.75
Rudy,Gay,2014-12-13,SAC,DET,2152,6,22,4,7,4,4,3,5,8,8,1,0,3,0,20,44.5
Tony,Wroten,2014-12-13,PHI,MEM,1153,7,11,2,3,1,2,1,1,2,5,0,1,3,1,17,28.5
Henry,Sims,2014-12-13,PHI,MEM,1328,5,5,0,0,2,2,0,5,5,3,1,0,1,2,12,24.25
Monta,Ellis,2014-12-13,DAL,GSW,2051,8,22,2,8,6,7,0,1,1,5,3,0,3,5,24,38.25
Nicolas,Batum,2014-12-13,POR,IND,2182,6,11,1,5,1,1,1,3,4,5,3,0,3,3,14,31.5
DeAndre,Jordan,2014-12-13,LAC,MIL,2314,3,6,0,0,1,3,5,10,15,1,2,2,0,3,7,35.25
J.J.,Hickson,2014-12-13,DEN,HOU,1324,5,7,0,0,4,8,2,8,10,2,0,2,2,4,14,32.5
Khris,Middleton,2014-12-13,MIL,LAC,1293,6,8,2,2,0,0,0,6,6,1,0,0,0,2,14,24.0
Andre,Drummond,2014-12-13,DET,SAC,1574,6,10,0,0,0,1,3,7,10,0,2,1,0,4,12,30.5
Bojan,Bogdanovic,2014-12-13,BRK,CHO,1157,4,6,4,5,0,0,0,6,6,1,0,1,0,1,12,25.0
David,West,2014-12-13,IND,POR,1972,6,13,0,1,0,0,2,2,4,6,1,1,0,3,12,30.0
Cory,Jefferson,2014-12-13,BRK,CHO,1404,5,5,0,0,1,1,1,4,5,2,0,1,0,4,11,22.25
Victor,Oladipo,2014-12-13,ORL,ATL,2156,5,9,3,3,2,2,1,4,5,7,2,0,6,4,15,34.25
Mason,Plumlee,2014-12-13,BRK,CHO,2302,5,8,0,0,1,6,3,10,13,2,0,1,0,2,11,32.25
Blake,Griffin,2014-12-13,LAC,MIL,2340,4,12,0,0,2,4,2,4,6,9,2,0,1,2,10,34.5
Harrison,Barnes,2014-12-13,GSW,DAL,2015,6,11,0,2,0,0,3,6,9,3,2,1,3,3,12,32.25
Kyle,Korver,2014-12-13,ATL,ORL,1876,2,5,1,4,6,6,0,1,1,4,0,0,0,1,11,18.75
Luis,Scola,2014-12-13,IND,POR,908,3,5,0,0,4,5,1,4,5,0,3,0,0,3,10,22.25
Steve,Blake,2014-12-13,POR,IND,1272,3,5,1,2,1,1,0,2,2,7,1,1,1,3,8,25.0
Ben,Gordon,2014-12-13,ORL,ATL,793,3,4,3,3,3,3,0,0,0,1,2,0,2,1,12,18.0
Jarrett,Jack,2014-12-13,BRK,CHO,1214,5,9,0,0,4,4,0,2,2,5,0,0,2,3,14,23.0
Michael,Kidd-Gilchrist,2014-12-13,CHO,BRK,1674,5,13,0,0,5,6,1,4,5,1,1,0,0,2,15,24.75
Jerryd,Bayless,2014-12-13,MIL,LAC,1628,3,5,1,1,4,4,0,7,7,2,0,0,1,3,11,22.75
Michael,Carter-Williams,2014-12-13,PHI,MEM,2303,7,18,1,4,1,2,2,9,11,11,0,0,6,4,16,43.75
Trevor,Ariza,2014-12-13,HOU,DEN,2503,4,14,3,11,2,4,3,5,8,2,2,0,0,3,13,31.5
Alexey,Shved,2014-12-13,PHI,MEM,1203,4,6,0,1,3,4,1,0,1,1,1,0,0,2,11,15.75
Brian,Roberts,2014-12-13,CHO,BRK,1263,5,7,3,4,1,2,0,0,0,2,0,0,2,2,14,17.5
Tyson,Chandler,2014-12-13,DAL,GSW,1841,3,6,0,0,5,8,4,8,12,0,0,0,2,2,11,25.0
Richard,Jefferson,2014-12-13,DAL,GSW,2087,5,8,2,4,1,4,1,12,13,0,0,0,2,5,13,29.25
Brandan,Wright,2014-12-13,DAL,GSW,730,2,3,0,0,3,3,3,2,5,0,1,0,1,0,7,14.75
