first_name,last_name,date,team_abbreviation,opponent_abbreviation,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,total_rebounds,assists,steals,blocks,turnovers,fouls_committed,points,draftkings_score
Pau,Gasol,2015-01-10,CHI,MIL,00:38:35,17,30,0,0,12,13,8,10,18,3,1,0,3,3,46,73.5
Nikola,Vucevic,2015-01-10,ORL,POR,00:36:05,15,23,0,0,4,6,8,8,16,2,0,0,5,4,34,54.5
David,West,2015-01-10,IND,PHI,00:32:55,10,18,0,0,8,10,6,3,9,2,2,2,1,5,28,49.75
Kemba,Walker,2015-01-10,CHO,NYK,00:28:24,8,13,4,7,8,9,0,7,7,1,1,0,2,0,28,41.25
Gorgui,Dieng,2015-01-10,MIN,SAS,00:30:54,7,11,0,0,4,4,5,7,12,1,1,4,0,1,18,44.5
James,Harden,2015-01-10,HOU,UTA,00:34:17,8,14,4,8,10,11,1,2,3,5,1,1,6,3,30,44.25
Chris,Paul,2015-01-10,LAC,DAL,00:30:00,5,11,2,4,5,5,0,2,2,13,1,0,0,0,17,42.0
Blake,Griffin,2015-01-10,LAC,DAL,00:35:04,11,15,0,0,0,2,1,6,7,6,2,0,2,3,22,42.75
Monta,Ellis,2015-01-10,DAL,LAC,00:32:11,9,15,4,6,1,1,1,3,4,6,1,0,2,1,23,40.0
Wesley,Matthews,2015-01-10,POR,ORL,00:34:01,6,9,4,6,2,3,0,8,8,3,4,0,2,1,18,41.5
Kelly,Olynyk,2015-01-10,BOS,TOR,00:27:08,8,11,2,4,5,6,1,4,5,2,2,1,4,2,23,37.25
Austin,Daye,2015-01-10,SAS,MIN,00:35:46,8,14,4,9,2,2,2,8,10,1,1,0,1,4,22,39.5
Brandon,Jennings,2015-01-10,DET,BRK,00:29:21,6,17,3,8,5,9,0,3,3,11,2,0,1,2,20,45.25
Patrick,Mills,2015-01-10,SAS,MIN,00:26:10,7,11,2,4,3,4,1,1,2,3,1,0,0,3,19,29.0
Dirk,Nowitzki,2015-01-10,DAL,LAC,00:30:22,10,19,2,5,3,4,0,6,6,1,0,0,1,1,25,34.5
Bismack,Biyombo,2015-01-10,CHO,NYK,00:20:51,5,7,0,0,4,5,7,5,12,1,1,1,3,1,14,33.0
Kyle,Lowry,2015-01-10,TOR,BOS,00:38:18,7,17,3,8,2,2,1,4,5,7,3,0,3,2,19,41.75
Jamal,Crawford,2015-01-10,LAC,DAL,00:22:07,6,10,3,6,4,4,1,2,3,4,2,0,4,2,19,32.25
LaMarcus,Aldridge,2015-01-10,POR,ORL,00:36:26,10,22,1,1,4,4,1,5,6,3,1,1,3,3,25,40.0
Greg,Monroe,2015-01-10,DET,BRK,00:35:42,6,11,0,0,4,4,4,13,17,2,0,0,3,1,16,38.75
Tony,Wroten,2015-01-10,PHI,IND,00:28:59,6,17,2,5,6,7,2,2,4,9,2,0,4,4,20,41.5
Patrick,Patterson,2015-01-10,TOR,BOS,00:24:35,4,7,2,4,0,0,2,7,9,3,1,2,0,0,10,32.75
Jonas,Valanciunas,2015-01-10,TOR,BOS,00:26:17,7,11,0,0,1,1,3,4,7,2,0,3,1,3,15,32.25
Cory,Joseph,2015-01-10,SAS,MIN,00:27:12,5,8,0,0,2,2,0,2,2,5,3,0,1,0,12,27.5
DeAndre,Jordan,2015-01-10,LAC,DAL,00:33:55,6,10,0,0,1,4,5,10,15,0,1,2,1,2,13,37.25
Matt,Barnes,2015-01-10,LAC,DAL,00:35:17,7,13,2,5,2,2,1,5,6,3,0,0,1,2,18,30.5
James,Johnson,2015-01-10,TOR,BOS,00:36:08,7,12,0,0,1,2,3,7,10,4,0,2,2,3,15,36.5
Brandon,Knight,2015-01-10,MIL,CHI,00:34:14,9,19,0,2,2,2,0,5,5,5,1,0,1,3,20,35.25
Quincy,Acy,2015-01-10,NYK,CHO,00:21:59,6,9,3,4,3,4,0,1,1,0,2,0,1,3,18,24.25
Brian,Roberts,2015-01-10,CHO,NYK,00:30:56,5,8,0,2,4,4,0,4,4,5,0,0,1,2,14,26.0
Jimmy,Butler,2015-01-10,CHI,MIL,00:41:18,2,9,0,3,5,7,3,5,8,10,2,1,2,2,9,39.0
Derrick,Favors,2015-01-10,UTA,HOU,00:17:35,5,6,0,0,5,5,0,7,7,0,2,0,3,2,15,26.25
Donatas,Motiejunas,2015-01-10,HOU,UTA,00:35:35,6,8,1,2,1,2,2,8,10,1,3,0,4,2,14,32.5
Kirk,Hinrich,2015-01-10,CHI,MIL,00:34:39,7,13,2,5,0,0,2,1,3,3,1,1,1,3,16,28.75
Enes,Kanter,2015-01-10,UTA,HOU,00:20:59,6,10,0,0,4,5,4,2,6,1,1,0,2,3,16,26.0
Andre,Drummond,2015-01-10,DET,BRK,00:28:18,6,9,0,0,2,3,2,7,9,0,1,2,2,2,14,30.25
Joe,Johnson,2015-01-10,BRK,DET,00:36:08,7,14,3,6,0,0,1,1,2,4,0,0,1,1,17,26.5
Brook,Lopez,2015-01-10,BRK,DET,00:26:53,3,9,1,2,4,4,3,12,15,1,1,1,0,4,11,35.75
Jared,Dudley,2015-01-10,MIL,CHI,00:32:12,5,10,0,3,5,6,1,2,3,4,1,0,2,1,15,25.75
O.J.,Mayo,2015-01-10,MIL,CHI,00:25:07,5,8,2,3,0,0,0,2,2,1,1,2,0,0,12,23.0
Alan,Anderson,2015-01-10,BRK,DET,00:23:23,5,7,1,2,2,2,0,4,4,0,1,0,0,1,13,20.5
Tim,Duncan,2015-01-10,SAS,MIN,00:20:59,5,6,0,0,3,4,0,6,6,2,0,1,2,1,13,24.5
Damian,Lillard,2015-01-10,POR,ORL,00:34:56,3,10,2,8,8,10,1,4,5,5,1,0,4,0,16,30.75
Zach,LaVine,2015-01-10,MIN,SAS,00:26:13,7,14,1,3,4,4,0,0,0,4,1,0,3,3,19,26.0
Shane,Larkin,2015-01-10,NYK,CHO,00:27:28,5,9,1,3,1,1,0,4,4,4,3,0,3,1,12,28.0
Jonas,Jerebko,2015-01-10,DET,BRK,00:26:19,4,6,3,5,0,0,2,5,7,1,0,0,0,2,11,22.75
P.J.,Hairston,2015-01-10,CHO,NYK,00:22:37,6,12,3,6,0,0,1,3,4,1,1,0,1,1,15,24.5
Louis,Williams,2015-01-10,TOR,BOS,00:30:12,6,16,3,9,4,8,0,2,2,3,2,0,2,1,19,30.5
Amir,Johnson,2015-01-10,TOR,BOS,00:27:28,6,10,1,1,2,2,2,2,4,0,1,2,2,5,15,25.5
Trevor,Ariza,2015-01-10,HOU,UTA,00:27:45,3,9,2,5,2,2,1,2,3,3,5,0,2,2,10,28.25
