first_name,last_name,date,team_abbreviation,opponent_abbreviation,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,total_rebounds,assists,steals,blocks,turnovers,fouls_committed,points,draftkings_score
Marc,Gasol,2014-10-29,MEM,MIN,00:36:55,12,17,0,0,8,10,2,7,9,3,2,2,3,1,32,54.25
Russell,Westbrook,2014-10-29,OKC,POR,00:32:39,11,26,1,2,15,16,2,1,3,6,3,0,2,3,38,56.25
Chris,Bosh,2014-10-29,MIA,WAS,00:39:08,9,18,3,4,5,5,4,11,15,4,1,1,3,1,26,54.75
Taj,Gibson,2014-10-29,CHI,NYK,00:28:11,10,12,0,0,2,4,3,5,8,1,1,1,0,1,22,37.5
Thaddeus,Young,2014-10-29,MIN,MEM,00:34:06,10,18,2,3,4,4,2,2,4,4,2,0,1,2,26,41.5
Roy,Hibbert,2014-10-29,IND,PHI,00:32:17,6,8,0,0,10,13,3,5,8,0,0,7,3,2,22,44.5
Kenneth,Faried,2014-10-29,DEN,DET,00:27:41,8,12,0,0,6,8,7,10,17,4,0,0,3,4,22,47.75
Stephen,Curry,2014-10-29,GSW,SAC,00:36:32,7,17,2,9,8,9,1,9,10,5,6,0,4,5,24,55.0
Zach,Randolph,2014-10-29,MEM,MIN,00:34:37,12,16,0,0,1,1,6,7,13,1,1,1,5,3,25,44.25
Kobe,Bryant,2014-10-29,LAL,PHO,00:27:53,11,25,2,4,7,7,1,3,4,3,2,0,2,2,31,44.5
LaMarcus,Aldridge,2014-10-29,POR,OKC,00:34:06,10,19,1,1,6,8,1,2,3,2,1,2,2,0,27,39.25
Eric,Bledsoe,2014-10-29,PHO,LAL,00:26:08,5,7,3,4,3,3,1,5,6,9,0,0,1,2,16,38.0
Pau,Gasol,2014-10-29,CHI,NYK,00:29:10,7,11,0,0,7,8,4,7,11,0,0,0,1,1,21,34.25
Brandon,Knight,2014-10-29,MIL,CHO,00:38:47,5,17,2,4,10,10,0,8,8,13,0,1,4,3,22,52.5
Wesley,Matthews,2014-10-29,POR,OKC,00:34:38,8,12,5,9,1,2,1,3,4,2,0,1,0,3,22,34.5
Trevor,Ariza,2014-10-29,HOU,UTA,00:36:38,7,10,4,7,2,3,1,4,5,1,2,0,1,1,20,33.25
Michael,Kidd-Gilchrist,2014-10-29,CHO,MIL,00:33:42,6,8,0,0,5,6,3,5,8,3,0,3,1,4,17,37.0
Derrick,Favors,2014-10-29,UTA,HOU,00:27:12,7,10,0,0,2,3,5,2,7,2,3,4,3,4,16,40.25
Isaiah,Thomas,2014-10-29,PHO,LAL,00:20:17,9,11,5,7,0,2,0,1,1,3,0,0,2,1,23,30.25
Mirza,Teletovic,2014-10-29,BRK,BOS,00:23:21,8,11,4,6,0,0,2,4,6,1,0,2,2,1,20,34.0
