first_name,last_name,date,team_abbreviation,opponent_abbreviation,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,total_rebounds,assists,steals,blocks,turnovers,fouls_committed,points,draftkings_score
James,Harden,2015-03-19,HOU,DEN,2409,12,27,4,12,22,25,1,9,10,4,1,0,4,2,50,70.5
Gordon,Hayward,2015-03-19,UTA,LAL,2071,5,10,1,4,11,13,0,5,5,5,4,1,1,0,22,45.75
Gorgui,Dieng,2015-03-19,MIN,NYK,2894,9,10,0,0,1,4,3,8,11,1,2,6,2,3,19,49.25
Brandan,Wright,2015-03-19,PHO,NOP,2269,8,10,0,1,0,0,4,4,8,0,0,7,0,2,16,40.0
Wilson,Chandler,2015-03-19,DEN,HOU,1839,10,17,2,6,1,1,0,6,6,2,3,1,1,5,23,42.0
Randy,Foye,2015-03-19,DEN,HOU,2076,9,19,5,12,0,0,0,2,2,6,1,0,0,3,23,39.0
Kenneth,Faried,2015-03-19,DEN,HOU,1816,8,11,0,0,3,6,2,10,12,2,0,1,1,3,19,38.5
Zach,LaVine,2015-03-19,MIN,NYK,2195,7,13,1,3,5,5,1,6,7,4,1,1,4,1,20,37.25
Langston,Galloway,2015-03-19,NYK,MIN,2459,9,20,3,8,0,0,1,6,7,3,2,0,1,3,21,39.25
Trevor,Ariza,2015-03-19,HOU,DEN,2176,6,13,3,6,2,2,0,6,6,4,1,0,2,2,17,33.0
Shane,Larkin,2015-03-19,NYK,MIN,1492,4,6,1,2,1,2,2,2,4,3,2,0,0,1,10,24.0
Andrew,Wiggins,2015-03-19,MIN,NYK,2563,4,17,0,0,12,14,2,5,7,1,2,1,3,1,20,34.75
Cole,Aldrich,2015-03-19,NYK,MIN,1350,4,7,0,0,0,0,0,7,7,5,1,2,1,1,8,29.75
Trevor,Booker,2015-03-19,UTA,LAL,1347,3,5,1,1,3,4,2,3,5,4,0,1,1,2,10,24.25
Trey,Burke,2015-03-19,UTA,LAL,1556,7,11,3,6,0,2,0,2,2,2,0,0,2,1,17,23.0
Ed,Davis,2015-03-19,LAL,UTA,1088,4,5,0,0,0,2,4,4,8,1,1,1,0,2,8,23.5
Patrick,Beverley,2015-03-19,HOU,DEN,2204,3,7,2,5,2,2,1,1,2,7,1,0,2,1,10,25.0
Tarik,Black,2015-03-19,LAL,UTA,1791,6,12,0,0,1,4,2,8,10,2,1,0,0,3,13,30.5
Alexey,Shved,2015-03-19,NYK,MIN,2554,7,21,0,7,6,6,1,4,5,6,1,1,4,3,20,37.25
Chase,Budinger,2015-03-19,MIN,NYK,2603,4,11,0,5,2,2,2,4,6,2,4,0,1,2,10,28.0
Markieff,Morris,2015-03-19,PHO,NOP,2228,5,15,0,1,7,9,2,6,8,3,1,1,3,4,17,34.0
Josh,Smith,2015-03-19,HOU,DEN,1292,4,7,2,3,2,2,1,1,2,1,0,3,2,2,12,22.0
Omer,Asik,2015-03-19,NOP,PHO,1108,3,6,0,0,0,0,3,11,14,1,0,0,0,0,6,25.0
Jordan,Clarkson,2015-03-19,LAL,UTA,1816,3,8,0,1,2,2,0,5,5,8,0,0,1,2,8,25.75
Terrence,Jones,2015-03-19,HOU,DEN,514,4,5,0,0,2,2,1,1,2,0,0,0,0,1,10,12.5
Norris,Cole,2015-03-19,NOP,PHO,1522,5,13,2,3,0,0,0,0,0,4,1,0,0,1,12,21.0
P.J.,Tucker,2015-03-19,PHO,NOP,2231,5,13,1,6,1,2,5,7,12,1,0,0,2,2,12,28.0
Andrea,Bargnani,2015-03-19,NYK,MIN,2034,7,16,0,1,0,0,1,3,4,0,0,0,0,0,14,19.0
Alexis,Ajinca,2015-03-19,NOP,PHO,1555,5,13,0,0,0,0,3,4,7,4,0,1,2,2,10,25.75
Donatas,Motiejunas,2015-03-19,HOU,DEN,2229,3,10,0,1,1,2,4,5,9,4,3,0,3,3,7,28.75
Corey,Brewer,2015-03-19,HOU,DEN,1701,3,9,0,1,0,0,1,9,10,4,1,1,1,3,6,28.0
Jameer,Nelson,2015-03-19,DEN,HOU,1044,4,9,4,5,1,3,0,0,0,1,0,0,0,4,13,16.5
Dante,Cunningham,2015-03-19,NOP,PHO,2109,3,7,0,1,0,0,2,7,9,2,1,0,1,2,6,21.75
Ty,Lawson,2015-03-19,DEN,HOU,2332,5,12,2,6,0,0,0,2,2,10,0,0,6,2,12,27.5
Eric,Gordon,2015-03-19,NOP,PHO,2378,6,16,2,6,0,2,0,2,2,5,0,0,2,1,14,24.0
Rudy,Gobert,2015-03-19,UTA,LAL,2163,1,1,0,0,1,2,0,7,7,0,1,3,1,2,3,19.25
Archie,Goodwin,2015-03-19,PHO,NOP,900,4,8,0,0,2,2,1,0,1,0,0,0,1,0,10,10.75
Carlos,Boozer,2015-03-19,LAL,UTA,1231,5,9,0,0,1,1,0,2,2,3,0,0,3,2,11,16.5
Joe,Ingles,2015-03-19,UTA,LAL,1021,3,7,3,5,0,0,0,1,1,1,0,0,1,0,9,12.75
Louis,Amundson,2015-03-19,NYK,MIN,1219,3,9,0,0,0,0,5,4,9,1,1,1,2,2,6,21.75
Derrick,Favors,2015-03-19,UTA,LAL,1978,5,15,0,1,4,6,0,7,7,0,1,1,2,4,14,25.75
Elijah,Millsap,2015-03-19,UTA,LAL,1369,1,2,1,2,0,2,0,5,5,2,1,2,1,3,3,18.25
Jabari,Brown,2015-03-19,LAL,UTA,1175,2,4,2,2,1,2,0,2,2,1,1,0,2,2,7,13.0
Lorenzo,Brown,2015-03-19,MIN,NYK,1538,1,2,0,1,0,0,0,3,3,3,1,0,1,1,2,11.75
Wesley,Johnson,2015-03-19,LAL,UTA,1980,5,12,1,3,1,2,0,2,2,0,0,0,0,6,12,15.0
Kevin,Martin,2015-03-19,MIN,NYK,2625,8,26,1,2,5,5,0,2,2,0,0,0,4,1,22,23.0
Danilo,Gallinari,2015-03-19,DEN,HOU,2035,3,9,0,5,4,5,0,3,3,1,1,0,3,3,10,15.75
Gerald,Green,2015-03-19,PHO,NOP,666,1,4,1,3,3,4,0,0,0,1,0,0,1,0,6,7.5
Adreian,Payne,2015-03-19,MIN,NYK,865,1,3,0,0,0,0,3,3,6,1,0,0,0,3,2,11.0
Jeff,Withey,2015-03-19,NOP,PHO,217,0,0,0,0,2,2,0,0,0,0,0,1,0,0,2,4.0
Quincy,Pondexter,2015-03-19,NOP,PHO,1770,2,5,0,2,2,4,0,7,7,0,0,0,1,3,6,14.25
