first_name,last_name,date,team_abbreviation,opponent_abbreviation,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,total_rebounds,assists,steals,blocks,turnovers,fouls_committed,points,draftkings_score
Russell,Westbrook,2015-03-05,OKC,CHI,00:38:07,14,32,3,5,12,15,2,6,8,7,2,0,5,3,43,66.5
Serge,Ibaka,2015-03-05,OKC,CHI,00:45:31,12,19,0,1,1,2,2,7,9,3,1,3,2,3,25,47.75
E'Twaun,Moore,2015-03-05,CHI,OKC,00:22:04,9,10,1,2,0,0,2,2,4,0,2,1,0,2,19,30.5
Nikola,Mirotic,2015-03-05,CHI,OKC,00:33:45,5,15,2,9,14,16,0,8,8,1,0,2,1,2,26,42.0
Pau,Gasol,2015-03-05,CHI,OKC,00:31:37,9,19,0,0,3,4,5,7,12,2,0,0,1,1,21,38.5
Nicolas,Batum,2015-03-05,POR,DAL,00:36:21,6,12,2,5,1,1,0,12,12,6,0,1,3,1,15,40.5
Robin,Lopez,2015-03-05,POR,DAL,00:26:15,5,10,0,0,3,4,4,3,7,1,1,3,1,3,13,30.75
Joakim,Noah,2015-03-05,CHI,OKC,00:30:38,2,4,0,0,0,2,3,9,12,9,1,0,0,2,4,34.5
LaMarcus,Aldridge,2015-03-05,POR,DAL,00:34:10,7,16,1,2,2,2,2,10,12,0,0,0,0,2,17,32.5
Mike,Dunleavy,2015-03-05,CHI,OKC,00:37:33,8,17,3,6,2,2,0,4,4,2,0,0,2,3,21,29.5
D.J.,Augustin,2015-03-05,OKC,CHI,00:18:57,4,7,2,4,0,0,0,1,1,3,1,0,0,1,10,18.75
Damian,Lillard,2015-03-05,POR,DAL,00:31:13,4,10,2,5,4,4,0,6,6,5,2,0,5,3,14,31.5
Amar'e,Stoudemire,2015-03-05,DAL,POR,00:13:52,5,7,0,0,2,2,0,1,1,0,1,0,0,2,12,15.25
Richard,Jefferson,2015-03-05,DAL,POR,00:32:56,4,6,1,2,0,0,0,6,6,0,1,1,1,0,9,20.5
Tyson,Chandler,2015-03-05,DAL,POR,00:32:11,1,4,0,0,2,2,4,10,14,1,1,1,0,3,4,27.0
Rajon,Rondo,2015-03-05,DAL,POR,00:29:29,5,13,0,1,0,0,0,7,7,9,1,0,4,2,10,32.25
Kirk,Hinrich,2015-03-05,CHI,OKC,00:23:13,3,4,1,2,0,0,1,1,2,4,0,0,2,1,7,15.0
Dorell,Wright,2015-03-05,POR,DAL,00:13:00,3,4,2,2,0,0,1,0,1,1,0,0,0,3,8,11.75
Enes,Kanter,2015-03-05,OKC,CHI,00:30:28,2,6,0,0,2,2,3,3,6,0,1,1,0,4,6,17.5
Monta,Ellis,2015-03-05,DAL,POR,00:32:11,5,20,0,1,2,2,1,0,1,5,3,1,2,1,12,27.75
Andre,Roberson,2015-03-05,OKC,CHI,00:22:41,1,2,0,1,0,0,0,4,4,1,2,0,0,1,2,12.5
Anthony,Morrow,2015-03-05,OKC,CHI,00:22:32,3,8,2,5,0,0,0,4,4,0,0,0,0,1,8,14.0
Alonzo,Gee,2015-03-05,POR,DAL,00:9:24,3,3,0,0,0,0,0,0,0,0,1,0,2,0,6,7.0
Aaron,Brooks,2015-03-05,CHI,OKC,00:24:18,2,8,0,2,2,2,0,3,3,7,0,0,3,1,6,18.75
Nick,Collison,2015-03-05,OKC,CHI,00:17:27,1,1,0,0,0,0,1,4,5,3,0,0,1,3,2,12.25
Wesley,Matthews,2015-03-05,POR,DAL,00:17:49,1,5,0,3,2,2,0,1,1,3,2,0,2,0,4,12.75
Dirk,Nowitzki,2015-03-05,DAL,POR,00:27:09,5,13,0,4,0,0,0,4,4,0,1,0,1,3,10,16.5
Kyle,Singler,2015-03-05,OKC,CHI,00:15:22,1,3,1,2,0,0,0,2,2,0,1,0,0,0,3,8.0
Devin,Harris,2015-03-05,DAL,POR,00:27:35,3,8,0,3,1,2,0,3,3,0,2,0,2,1,7,13.75
Chris,Kaman,2015-03-05,POR,DAL,00:16:25,2,7,0,0,2,2,1,6,7,1,1,0,3,1,6,16.75
Arron,Afflalo,2015-03-05,POR,DAL,00:28:30,2,9,0,3,2,2,0,3,3,2,0,0,0,1,6,12.75
Meyers,Leonard,2015-03-05,POR,DAL,00:1:46,0,0,0,0,2,2,0,0,0,0,0,0,0,0,2,2.0
Charlie,Villanueva,2015-03-05,DAL,POR,00:4:19,1,2,0,1,0,0,1,0,1,0,0,0,0,0,2,3.25
Dion,Waiters,2015-03-05,OKC,CHI,00:26:23,3,10,0,2,0,0,0,1,1,3,0,0,1,0,6,11.25
