first_name,last_name,date,team_abbreviation,opponent_abbreviation,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,total_rebounds,assists,steals,blocks,turnovers,fouls_committed,points,draftkings_score
Klay,Thompson,2014-11-01,GSW,LAL,00:34:08,14,18,5,7,8,9,0,5,5,2,0,0,1,2,41,52.25
Joe,Johnson,2014-11-01,BRK,DET,00:38:57,14,23,3,8,3,3,1,7,8,6,0,0,0,1,34,54.5
Stephen,Curry,2014-11-01,GSW,LAL,00:34:06,10,19,3,8,8,8,0,5,5,10,3,0,2,3,31,58.75
Kevin,Martin,2014-11-01,MIN,CHI,00:35:33,9,14,4,6,11,11,2,5,7,2,0,0,0,3,33,46.75
Anthony,Davis,2014-11-01,NOP,DAL,00:42:48,9,21,0,0,13,16,6,9,15,2,2,3,1,2,31,62.25
Derrick,Favors,2014-11-01,UTA,PHO,00:30:23,12,22,0,0,8,9,4,5,9,1,2,2,0,2,32,52.75
Jeff,Teague,2014-11-01,ATL,IND,00:32:47,7,14,1,2,10,10,0,4,4,6,3,2,1,1,25,49.0
James,Harden,2014-11-01,HOU,BOS,00:31:06,5,14,2,6,14,14,0,8,8,6,4,1,3,1,26,54.5
Chris,Bosh,2014-11-01,MIA,PHI,00:33:01,9,17,2,5,10,11,3,5,8,4,2,0,3,2,30,49.5
Nene,Hilario,2014-11-01,WAS,MIL,00:32:33,10,12,0,1,2,3,2,4,6,4,3,0,1,3,22,41.0
Gordon,Hayward,2014-11-01,UTA,PHO,00:34:29,9,15,3,5,3,3,1,9,10,3,1,0,1,1,24,44.0
Jordan,Hill,2014-11-01,LAL,GSW,00:32:52,10,14,0,0,3,4,4,1,5,4,0,3,2,3,23,40.25
Mario,Chalmers,2014-11-01,MIA,PHI,00:25:11,6,9,2,2,6,10,0,2,2,4,4,0,0,1,20,37.5
Brandon,Knight,2014-11-01,MIL,WAS,00:37:31,9,15,3,4,3,4,2,3,5,6,1,0,3,0,24,41.25
DeMar,DeRozan,2014-11-01,TOR,ORL,00:29:41,9,18,0,1,8,10,1,7,8,1,1,0,0,1,26,39.5
Terrence,Jones,2014-11-01,HOU,BOS,00:30:19,10,16,2,4,3,3,4,6,10,0,0,2,2,4,25,41.5
Greg,Monroe,2014-11-01,DET,BRK,00:30:28,7,12,0,0,4,5,4,7,11,3,1,0,0,0,18,38.25
Jrue,Holiday,2014-11-01,NOP,DAL,00:36:57,10,19,3,8,1,1,1,3,4,6,3,0,2,4,24,44.5
John,Wall,2014-11-01,WAS,MIL,00:37:58,6,14,1,4,6,9,0,6,6,10,5,1,4,3,19,52.0
Tony,Wroten,2014-11-01,PHI,MIA,00:33:09,6,11,1,4,8,11,0,3,3,10,1,1,4,1,21,42.25
Kyle,Lowry,2014-11-01,TOR,ORL,00:32:50,5,12,2,5,9,11,0,3,3,5,1,0,0,2,21,35.25
Tyreke,Evans,2014-11-01,NOP,DAL,00:37:00,8,19,3,6,3,3,1,9,10,9,2,1,4,5,22,53.5
Otto,Porter,2014-11-01,WAS,MIL,00:36:50,7,11,1,2,6,7,0,5,5,1,2,0,1,2,21,32.75
Jimmy,Butler,2014-11-01,CHI,MIN,00:39:28,6,12,1,3,11,15,1,3,4,2,1,1,2,3,24,35.5
Trevor,Booker,2014-11-01,UTA,PHO,00:24:12,7,9,0,2,0,0,4,5,9,2,2,0,2,0,14,31.25
Kendrick,Perkins,2014-11-01,OKC,DEN,00:19:44,6,7,0,0,5,6,1,4,5,0,0,0,0,0,17,23.25
Ty,Lawson,2014-11-01,DEN,OKC,00:34:44,8,12,1,3,8,12,0,2,2,5,1,0,7,1,25,34.0
Roy,Hibbert,2014-11-01,IND,ATL,00:35:02,4,8,0,0,6,6,1,11,12,2,0,3,1,2,14,37.5
Marcin,Gortat,2014-11-01,WAS,MIL,00:37:59,9,14,0,0,2,4,1,8,9,2,1,3,4,4,20,40.25
Harrison,Barnes,2014-11-01,GSW,LAL,00:30:09,5,6,1,2,4,5,0,4,4,3,1,0,1,2,15,26.5
Garrett,Temple,2014-11-01,WAS,MIL,00:37:46,6,9,2,4,4,5,0,1,1,1,3,0,2,2,18,26.75
Al,Horford,2014-11-01,ATL,IND,00:27:53,9,14,0,1,2,2,1,3,4,2,0,2,3,2,20,30.5
Serge,Ibaka,2014-11-01,OKC,DEN,00:29:41,10,19,3,7,0,0,1,1,2,1,1,1,2,2,23,31.5
Brandon,Jennings,2014-11-01,DET,BRK,00:36:20,6,14,0,3,6,7,0,2,2,9,1,0,3,2,18,34.5
Luol,Deng,2014-11-01,MIA,PHI,00:29:11,7,11,1,3,0,1,2,2,4,2,2,0,1,0,15,27.0
Chandler,Parsons,2014-11-01,DAL,NOP,00:33:56,7,13,2,6,4,4,0,4,4,4,0,0,3,2,20,30.5
Brandon,Davies,2014-11-01,PHI,MIA,00:23:53,7,9,1,2,3,4,0,3,3,0,3,0,3,3,18,26.75
Nikola,Vucevic,2014-11-01,ORL,TOR,00:33:25,7,11,1,1,0,2,2,10,12,4,1,1,2,6,15,39.5
Jerryd,Bayless,2014-11-01,MIL,WAS,00:20:47,5,10,2,2,8,8,0,3,3,2,2,0,4,4,20,29.75
Al,Jefferson,2014-11-01,CHO,MEM,00:37:38,8,19,0,0,3,4,3,3,6,2,1,4,2,3,19,38.5
Kevin,Garnett,2014-11-01,BRK,DET,00:35:02,7,15,0,0,4,4,1,13,14,0,2,1,3,3,18,40.0
Pau,Gasol,2014-11-01,CHI,MIN,00:35:49,7,12,0,0,6,9,1,5,6,2,0,4,5,3,20,36.0
Elfrid,Payton,2014-11-01,ORL,TOR,00:30:12,6,12,0,0,4,8,1,2,3,9,0,0,1,4,16,32.75
Monta,Ellis,2014-11-01,DAL,NOP,00:32:34,7,14,0,2,3,3,4,3,7,3,1,0,2,4,17,31.25
Devin,Harris,2014-11-01,DAL,NOP,00:27:29,4,7,2,4,2,4,0,3,3,6,1,0,0,2,12,27.75
Shawne,Williams,2014-11-01,MIA,PHI,00:29:00,5,9,3,5,2,2,0,4,4,4,1,0,1,4,15,29.0
Brandan,Wright,2014-11-01,DAL,NOP,00:18:17,6,7,0,0,0,0,3,2,5,0,0,3,0,3,12,24.25
Nikola,Pekovic,2014-11-01,MIN,CHI,00:31:55,6,14,0,0,5,6,2,2,4,1,1,0,0,0,17,25.5
Chris,Copeland,2014-11-01,IND,ATL,00:33:53,7,16,6,11,1,3,2,4,6,4,0,1,4,3,21,37.5
Andre,Drummond,2014-11-01,DET,BRK,00:21:33,6,9,0,0,2,4,3,5,8,0,0,2,0,5,14,28.0
Ed,Davis,2014-11-01,LAL,GSW,00:20:50,5,7,0,0,3,5,2,4,6,2,1,0,1,3,13,25.0
Jared,Sullinger,2014-11-01,BOS,HOU,00:26:37,6,15,0,3,2,3,6,3,9,2,1,3,1,5,14,35.75
Anthony,Bennett,2014-11-01,MIN,CHI,00:20:05,6,7,0,0,0,1,0,5,5,1,2,1,0,5,12,25.75
Dwight,Howard,2014-11-01,HOU,BOS,00:33:02,5,9,0,0,4,10,0,8,8,4,0,2,0,5,14,34.0
Gerald,Green,2014-11-01,PHO,UTA,00:30:21,6,18,2,8,2,2,0,4,4,0,5,0,0,1,16,32.0
Amir,Johnson,2014-11-01,TOR,ORL,00:24:01,7,9,0,2,0,2,3,2,5,0,0,0,0,2,14,20.25
Omer,Asik,2014-11-01,NOP,DAL,00:32:49,5,8,0,0,3,6,4,5,9,1,0,0,1,2,13,25.25
Norris,Cole,2014-11-01,MIA,PHI,00:27:17,4,7,2,4,0,0,0,1,1,4,2,0,0,1,10,22.25
Marc,Gasol,2014-11-01,MEM,CHO,00:35:39,9,18,0,0,4,5,2,6,8,2,0,0,4,5,22,33.0
Michael,Kidd-Gilchrist,2014-11-01,CHO,MEM,00:28:01,2,4,0,0,7,10,1,11,12,1,0,0,1,1,11,27.0
Aaron,Brooks,2014-11-01,CHI,MIN,00:22:48,6,11,3,4,1,1,0,2,2,5,0,0,3,2,16,26.0
Evan,Fournier,2014-11-01,ORL,TOR,00:23:25,6,10,1,4,5,7,0,1,1,0,0,0,0,5,18,19.75
Perry,Jones,2014-11-01,OKC,DEN,00:40:36,8,17,2,6,2,4,0,4,4,2,2,0,3,3,20,31.5
Gorgui,Dieng,2014-11-01,MIN,CHI,00:16:05,3,4,0,0,4,5,4,4,8,0,0,0,0,3,10,20.0
Solomon,Hill,2014-11-01,IND,ATL,00:34:20,3,8,2,5,2,2,2,3,5,6,1,0,2,1,10,27.25
DeMarre,Carroll,2014-11-01,ATL,IND,00:33:51,4,9,0,2,3,4,0,9,9,2,2,0,1,1,11,28.75
Nikola,Mirotic,2014-11-01,CHI,MIN,00:28:16,3,6,2,5,4,4,0,8,8,1,0,1,1,3,12,26.0
Wesley,Johnson,2014-11-01,LAL,GSW,00:33:03,6,9,2,3,1,1,2,2,4,0,0,0,1,4,15,20.5
Dante,Exum,2014-11-01,UTA,PHO,00:17:37,3,4,3,4,1,4,0,2,2,3,2,1,1,3,10,24.0
Josh,Smith,2014-11-01,DET,BRK,00:43:59,6,15,0,1,2,8,3,6,9,5,0,1,1,1,14,34.25
Eric,Bledsoe,2014-11-01,PHO,UTA,00:29:20,3,11,0,5,4,5,0,4,4,8,2,1,1,4,10,32.5
Joakim,Noah,2014-11-01,CHI,MIN,00:31:55,4,7,0,0,0,0,3,8,11,3,0,2,2,2,8,29.25
Ricky,Rubio,2014-11-01,MIN,CHI,00:31:42,3,10,0,0,0,0,0,4,4,17,2,0,3,6,6,39.0
Mirza,Teletovic,2014-11-01,BRK,DET,00:28:15,4,7,2,5,2,2,1,6,7,1,0,0,1,3,12,22.75
Dewayne,Dedmon,2014-11-01,ORL,TOR,00:14:02,3,3,0,0,0,0,1,3,4,1,0,4,0,2,6,20.5
Andre,Roberson,2014-11-01,OKC,DEN,00:35:25,2,4,0,1,4,4,1,7,8,5,0,3,3,5,8,30.0
Paul,Millsap,2014-11-01,ATL,IND,00:34:00,5,9,1,3,2,4,0,3,3,2,2,1,2,4,13,25.25
JaVale,McGee,2014-11-01,DEN,OKC,00:20:10,4,6,0,0,0,0,4,0,4,0,0,4,1,2,8,20.5
Arron,Afflalo,2014-11-01,DEN,OKC,00:36:10,5,11,2,6,2,2,0,3,3,4,0,0,1,5,14,24.25
Ryan,Anderson,2014-11-01,NOP,DAL,00:29:06,5,11,1,2,0,0,2,3,5,1,1,0,0,1,11,21.25
Tyson,Chandler,2014-11-01,DAL,NOP,00:29:43,5,7,0,0,1,4,1,6,7,1,0,2,1,4,11,24.75
Deron,Williams,2014-11-01,BRK,DET,00:40:45,7,19,1,5,0,0,1,1,2,6,0,1,0,4,15,29.0
Kobe,Bryant,2014-11-01,LAL,GSW,00:35:53,12,28,1,6,3,6,1,5,6,1,2,0,7,3,28,38.0
Malcolm,Thomas,2014-11-01,PHI,MIA,00:19:05,4,4,0,0,0,0,0,9,9,0,0,0,0,2,8,19.25
Tyler,Zeller,2014-11-01,BOS,HOU,00:19:29,2,2,0,0,4,5,1,3,4,1,0,2,0,5,8,18.5
Donald,Sloan,2014-11-01,IND,ATL,00:37:31,4,14,2,6,4,4,0,3,3,7,1,0,2,5,14,30.25
Evan,Turner,2014-11-01,BOS,HOU,00:25:50,3,8,0,0,2,2,0,2,2,3,2,1,0,1,8,21.0
Steven,Adams,2014-11-01,OKC,DEN,00:26:49,6,10,0,0,1,2,1,2,3,1,1,1,2,3,13,21.25
James,Johnson,2014-11-01,TOR,ORL,00:19:01,4,6,0,0,4,5,1,2,3,0,0,0,1,2,12,15.25
Mason,Plumlee,2014-11-01,BRK,DET,00:20:50,4,6,0,1,2,4,4,1,5,0,1,0,1,3,10,17.75
Kyle,Korver,2014-11-01,ATL,IND,00:32:04,3,5,2,3,1,2,0,3,3,4,1,0,1,4,9,21.25
Mike,Dunleavy,2014-11-01,CHI,MIN,00:34:29,3,8,3,7,4,5,0,1,1,0,1,0,0,3,13,17.75
Timofey,Mozgov,2014-11-01,DEN,OKC,00:18:01,4,6,0,0,2,2,1,1,2,0,2,1,2,2,10,17.5
Luis,Scola,2014-11-01,IND,ATL,00:26:06,5,9,0,0,2,3,4,6,10,0,1,0,3,4,12,25.0
Rudy,Gobert,2014-11-01,UTA,PHO,00:17:37,1,3,0,0,4,4,3,5,8,0,0,1,0,1,6,18.0
Kelly,Olynyk,2014-11-01,BOS,HOU,00:15:40,3,6,0,2,2,2,1,4,5,0,3,1,1,4,8,21.75
Zach,Randolph,2014-11-01,MEM,CHO,00:28:48,6,12,0,0,0,0,1,11,12,0,0,0,1,3,12,26.5
Sebastian,Telfair,2014-11-01,OKC,DEN,00:38:35,2,11,1,5,2,4,0,4,4,9,4,0,1,5,7,33.5
Jonas,Valanciunas,2014-11-01,TOR,ORL,00:25:11,2,8,0,0,6,8,3,8,11,1,0,2,2,3,10,28.25
Marcus,Morris,2014-11-01,PHO,UTA,00:21:53,5,8,2,5,0,0,0,1,1,1,0,0,1,2,12,15.25
Jerome,Jordan,2014-11-01,BRK,DET,00:11:53,3,3,0,0,0,0,4,1,5,0,0,1,1,1,6,13.75
Markieff,Morris,2014-11-01,PHO,UTA,00:31:43,6,12,0,1,1,2,1,6,7,1,1,1,2,5,13,26.25
Lance,Thomas,2014-11-01,OKC,DEN,00:25:07,3,9,0,0,6,9,2,6,8,2,0,0,2,2,12,24.0
Jeff,Green,2014-11-01,BOS,HOU,00:31:12,7,19,1,7,2,2,0,4,4,2,0,0,1,2,17,25.0
Andre,Iguodala,2014-11-01,GSW,LAL,00:32:40,4,8,1,4,0,0,1,3,4,6,2,0,4,4,9,25.5
Henry,Sims,2014-11-01,PHI,MIA,00:27:39,4,9,0,0,1,2,1,3,4,2,0,1,0,1,9,19.0
Terrence,Ross,2014-11-01,TOR,ORL,00:28:38,3,7,2,5,2,2,1,2,3,0,1,1,1,3,10,18.25
Hollis,Thompson,2014-11-01,PHI,MIA,00:32:21,4,8,2,5,0,0,0,1,1,2,0,3,2,2,10,20.25
Brandon,Bass,2014-11-01,BOS,HOU,00:20:22,4,8,0,1,0,0,2,3,5,0,1,0,0,1,8,16.25
Alex,Len,2014-11-01,PHO,UTA,00:17:48,2,2,0,0,0,0,1,2,3,2,0,4,0,5,4,18.75
Ersan,Ilyasova,2014-11-01,MIL,WAS,00:17:41,3,6,1,2,1,2,2,2,4,1,1,1,1,3,8,18.5
Shabazz,Napier,2014-11-01,MIA,PHI,00:20:01,2,3,1,2,0,0,0,3,3,4,2,0,1,4,5,18.75
