first_name,last_name,date,team_abbreviation,opponent_abbreviation,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,total_rebounds,assists,steals,blocks,turnovers,fouls_committed,points,draftkings_score
Damian,Lillard,2015-01-05,POR,LAL,2333,12,21,4,8,11,13,2,4,6,5,2,1,1,0,39,61.5
Arron,Afflalo,2015-01-05,DEN,MIN,2243,11,18,4,6,8,8,0,2,2,2,1,0,1,1,34,43.0
Pau,Gasol,2015-01-05,CHI,HOU,2061,10,16,0,0,7,7,5,9,14,3,0,2,2,1,27,52.0
Mike,Conley,2015-01-05,MEM,NYK,1622,9,12,2,3,2,2,2,5,7,7,2,0,1,0,22,45.75
Derrick,Favors,2015-01-05,UTA,IND,2597,10,16,0,0,7,10,7,4,11,1,1,2,1,3,27,47.75
Kevin,Love,2015-01-05,CLE,PHI,2245,8,18,1,6,11,13,4,15,19,2,2,0,3,1,28,57.75
Gorgui,Dieng,2015-01-05,MIN,DEN,2078,8,12,0,0,6,6,6,6,12,0,2,3,2,2,22,46.0
Kemba,Walker,2015-01-05,CHO,BOS,2333,12,26,2,7,7,7,1,4,5,5,0,1,1,2,33,49.25
Quincy,Acy,2015-01-05,NYK,MEM,1871,7,8,2,3,3,4,3,11,14,1,1,0,1,3,19,40.5
Jordan,Hill,2015-01-05,LAL,POR,1910,10,15,0,0,3,4,4,10,14,2,0,0,1,4,23,43.0
Jared,Sullinger,2015-01-05,BOS,CHO,1983,8,16,0,1,6,6,4,4,8,1,2,4,1,5,22,45.0
Michael,Carter-Williams,2015-01-05,PHI,CLE,2504,8,19,1,6,1,1,2,4,6,13,2,1,1,3,18,51.0
Stephen,Curry,2015-01-05,GSW,OKC,1877,7,14,1,4,4,4,0,9,9,6,4,0,2,2,19,46.75
DeAndre,Jordan,2015-01-05,LAC,ATL,2048,7,7,0,0,1,4,4,12,16,0,1,3,0,3,15,43.0
Jeff,Teague,2015-01-05,ATL,LAC,1946,6,13,3,6,5,6,1,3,4,9,4,0,4,4,20,46.0
Shabazz,Muhammad,2015-01-05,MIN,DEN,2201,7,13,2,4,3,4,2,4,6,4,2,0,0,2,19,37.5
Roy,Hibbert,2015-01-05,IND,UTA,1659,8,13,0,0,6,6,1,7,8,2,0,1,0,6,22,37.0
Paul,Millsap,2015-01-05,ATL,LAC,2063,8,16,1,2,6,7,0,8,8,2,2,1,1,4,23,42.0
Tony,Allen,2015-01-05,MEM,NYK,1528,6,8,1,1,1,1,0,2,2,1,7,1,1,1,14,34.0
Jimmy,Butler,2015-01-05,CHI,HOU,2484,7,17,2,4,6,7,1,4,5,1,3,1,1,0,22,38.25
Brook,Lopez,2015-01-05,BRK,DAL,2009,11,21,0,1,0,0,1,12,13,0,1,4,1,3,22,47.75
Anthony,Davis,2015-01-05,NOP,WAS,2343,9,12,0,0,3,4,2,8,10,2,0,1,3,3,21,37.0
Harrison,Barnes,2015-01-05,GSW,OKC,2132,8,14,5,5,2,4,2,5,7,0,0,0,0,3,23,34.25
Anthony,Morrow,2015-01-05,OKC,GSW,1751,6,11,1,2,4,4,6,4,10,2,1,0,1,3,17,34.5
DeMarre,Carroll,2015-01-05,ATL,LAC,1987,6,8,3,4,2,6,1,7,8,4,1,0,1,2,17,36.0
Patrick,Beverley,2015-01-05,HOU,CHI,1883,7,12,0,1,0,0,5,1,6,6,1,2,0,5,14,36.5
J.J.,Hickson,2015-01-05,DEN,MIN,1919,8,10,0,0,0,1,4,7,11,1,2,0,2,2,16,34.25
Blake,Griffin,2015-01-05,LAC,ATL,2405,6,17,0,0,14,18,3,7,10,6,0,0,5,5,26,45.0
Tyson,Chandler,2015-01-05,DAL,BRK,2236,6,11,0,0,2,2,8,5,13,0,1,1,1,1,14,33.75
Cody,Zeller,2015-01-05,CHO,BOS,1992,8,8,0,0,4,4,1,6,7,1,0,1,4,4,20,30.25
Gordon,Hayward,2015-01-05,UTA,IND,2503,6,17,0,5,12,13,0,7,7,3,0,1,2,3,24,38.25
Derrick,Rose,2015-01-05,CHI,HOU,2045,6,17,1,4,6,6,1,2,3,9,2,0,3,1,19,39.25
Tyreke,Evans,2015-01-05,NOP,WAS,2024,7,14,2,4,5,6,3,4,7,4,1,3,6,3,21,41.75
Andrew,Wiggins,2015-01-05,MIN,DEN,2455,8,18,3,5,1,2,2,5,7,4,1,0,1,1,20,37.75
Jarrett,Jack,2015-01-05,BRK,DAL,2625,6,16,0,3,8,8,0,4,4,10,0,0,3,4,20,38.5
Nikola,Mirotic,2015-01-05,CHI,HOU,1626,7,12,1,4,2,2,2,6,8,1,0,2,1,3,17,32.5
Gerald,Henderson,2015-01-05,CHO,BOS,2021,4,9,0,1,5,6,1,2,3,8,1,2,2,2,13,33.75
Jusuf,Nurkic,2015-01-05,DEN,MIN,1301,7,11,0,0,0,0,1,5,6,1,2,4,2,1,14,34.0
Robert,Covington,2015-01-05,PHI,CLE,2363,4,9,4,7,4,5,1,5,6,1,1,0,0,3,16,29.0
Josh,Smith,2015-01-05,HOU,CHI,1537,10,20,1,5,0,0,4,2,6,2,3,0,4,3,21,36.0
Russell,Westbrook,2015-01-05,OKC,GSW,1767,5,21,1,5,11,14,4,3,7,5,1,0,2,2,22,39.75
Meyers,Leonard,2015-01-05,POR,LAL,1127,4,5,3,4,1,1,2,10,12,0,0,0,0,3,12,28.5
Donatas,Motiejunas,2015-01-05,HOU,CHI,1593,8,14,0,2,0,0,2,4,6,3,1,1,1,4,16,31.5
Draymond,Green,2015-01-05,GSW,OKC,1758,4,10,3,7,0,4,2,11,13,5,1,3,1,3,11,43.75
Rodney,Stuckey,2015-01-05,IND,UTA,1212,4,7,1,1,4,4,1,1,2,1,2,0,0,1,13,21.5
John,Wall,2015-01-05,WAS,NOP,2027,6,15,0,4,3,4,0,1,1,12,4,0,6,1,15,39.25
Joakim,Noah,2015-01-05,CHI,HOU,2068,3,7,0,0,2,3,5,5,10,3,2,6,3,4,8,39.5
Steven,Adams,2015-01-05,OKC,GSW,1241,4,6,0,0,2,2,2,7,9,1,1,1,0,2,10,26.75
Al,Horford,2015-01-05,ATL,LAC,1994,7,15,0,0,2,2,2,3,5,2,1,1,0,3,16,29.25
Tristan,Thompson,2015-01-05,CLE,PHI,2448,8,17,0,0,2,5,6,3,9,2,2,0,3,3,18,34.75
LaMarcus,Aldridge,2015-01-05,POR,LAL,2183,8,20,1,1,4,4,1,7,8,1,0,0,1,1,21,32.5
Jose,Calderon,2015-01-05,NYK,MEM,1793,5,7,3,3,0,0,0,0,0,6,0,0,2,0,13,22.5
Jae,Crowder,2015-01-05,BOS,CHO,1531,5,10,2,6,1,2,2,3,5,2,1,0,0,1,13,25.25
Luis,Scola,2015-01-05,IND,UTA,1203,7,9,0,0,2,2,2,2,4,1,0,0,3,1,16,21.0
Monta,Ellis,2015-01-05,DAL,BRK,2319,6,16,1,3,6,6,0,7,7,4,1,0,3,4,19,34.75
Joe,Harris,2015-01-05,CLE,PHI,1898,6,12,4,8,0,0,0,1,1,4,1,0,1,4,16,26.75
Thaddeus,Young,2015-01-05,MIN,DEN,1803,4,11,1,3,4,4,1,4,5,5,2,0,2,2,13,30.25
Andre,Miller,2015-01-05,WAS,NOP,853,5,5,0,0,2,2,1,1,2,1,0,0,0,2,12,16.0
Paul,Pierce,2015-01-05,WAS,NOP,1516,6,8,2,2,0,0,1,1,2,0,0,0,0,1,14,17.5
Ronnie,Price,2015-01-05,LAL,POR,1641,5,11,1,2,0,0,1,1,2,8,1,0,1,2,11,27.5
Mo,Williams,2015-01-05,MIN,DEN,1521,7,14,3,8,0,0,2,2,4,7,0,0,4,5,17,32.0
Marc,Gasol,2015-01-05,MEM,NYK,1682,5,12,0,0,4,5,1,7,8,4,1,2,4,1,14,34.0
Shane,Larkin,2015-01-05,NYK,MEM,1830,3,6,1,4,0,0,0,3,3,8,2,0,1,2,7,26.75
Tony,Wroten,2015-01-05,PHI,CLE,1662,8,18,0,6,4,6,1,0,1,8,0,0,5,1,20,30.75
Klay,Thompson,2015-01-05,GSW,OKC,1129,6,12,3,5,4,5,0,3,3,0,1,1,3,4,19,26.75
Otto,Porter,2015-01-05,WAS,NOP,1207,3,5,0,1,0,0,1,6,7,0,3,3,0,2,6,26.75
Ty,Lawson,2015-01-05,DEN,MIN,1894,4,9,0,1,0,1,0,3,3,12,2,0,3,2,8,32.25
James,Young,2015-01-05,BOS,CHO,1051,5,7,3,4,0,0,1,0,1,0,0,0,0,1,13,15.75
Chris,Kaman,2015-01-05,POR,LAL,1638,3,8,0,0,2,2,5,6,11,3,0,3,2,2,8,31.25
Nate,Robinson,2015-01-05,DEN,MIN,1248,5,9,2,5,0,0,0,2,2,6,0,0,1,3,12,24.0
Marvin,Williams,2015-01-05,CHO,BOS,1785,4,7,1,3,1,1,3,5,8,1,0,1,1,1,10,23.5
Trevor,Booker,2015-01-05,UTA,IND,1027,5,8,1,2,1,1,2,2,4,1,1,0,0,5,12,21.0
Justin,Holiday,2015-01-05,GSW,OKC,1700,4,6,2,3,2,4,0,2,2,3,2,0,2,3,12,23.0
Joe,Johnson,2015-01-05,BRK,DAL,2727,8,19,2,6,0,0,0,7,7,4,1,1,4,1,18,35.75
Solomon,Hill,2015-01-05,IND,UTA,1958,3,5,0,1,5,6,1,3,4,1,2,0,1,4,11,21.0
Kenneth,Faried,2015-01-05,DEN,MIN,1461,6,10,0,0,3,6,2,5,7,2,0,0,2,4,15,25.75
Joe,Ingles,2015-01-05,UTA,IND,2244,4,10,0,4,0,0,1,8,9,7,2,0,2,2,8,32.75
Andre,Iguodala,2015-01-05,GSW,OKC,2024,3,7,1,4,1,1,0,4,4,6,0,0,0,0,8,22.5
Ryan,Anderson,2015-01-05,NOP,WAS,1672,4,12,3,5,3,5,1,2,3,3,1,0,0,3,14,25.75
Marcin,Gortat,2015-01-05,WAS,NOP,1644,4,11,0,0,2,3,3,2,5,3,1,1,0,1,10,24.75
James,Harden,2015-01-05,HOU,CHI,2299,7,22,3,8,3,3,0,2,2,4,1,2,2,4,20,35.0
Tayshaun,Prince,2015-01-05,MEM,NYK,1386,4,7,0,0,0,0,0,4,4,4,2,0,1,1,8,22.5
Sergey,Karasev,2015-01-05,BRK,DAL,1538,3,7,0,4,4,5,0,2,2,4,1,0,0,3,10,20.5
Taj,Gibson,2015-01-05,CHI,HOU,1631,3,6,0,0,3,4,3,3,6,4,1,0,3,1,9,23.0
C.J.,Miles,2015-01-05,IND,UTA,1598,4,12,3,7,2,2,0,6,6,1,1,0,0,2,13,25.5
Marcus,Smart,2015-01-05,BOS,CHO,1246,2,5,2,3,3,5,0,1,1,4,1,0,0,2,9,19.25
Chris,Paul,2015-01-05,LAC,ATL,1984,4,9,0,2,2,2,0,6,6,10,0,0,3,6,10,31.0
K.J.,McDaniels,2015-01-05,PHI,CLE,1903,5,8,2,3,0,0,0,3,3,4,0,2,3,5,12,25.25
Pero,Antic,2015-01-05,ATL,LAC,1064,3,5,2,4,5,8,0,2,2,1,0,0,2,1,13,17.0
Kirk,Hinrich,2015-01-05,CHI,HOU,1433,4,6,1,3,1,1,0,1,1,2,1,1,2,1,10,17.75
Dirk,Nowitzki,2015-01-05,DAL,BRK,2082,6,16,2,3,1,1,2,5,7,0,1,1,2,1,15,27.75
Matt,Barnes,2015-01-05,LAC,ATL,1584,4,8,2,5,2,2,1,1,2,2,0,1,2,2,12,19.5
Jeremy,Lin,2015-01-05,LAL,POR,1244,5,10,0,2,4,6,0,3,3,2,1,0,2,3,14,21.75
Kyle,Korver,2015-01-05,ATL,LAC,2001,3,7,3,6,0,0,0,3,3,4,1,0,1,2,9,21.75
Wayne,Ellington,2015-01-05,LAL,POR,1737,5,12,2,3,1,1,1,4,5,0,0,0,0,1,13,20.25
Jose,Barea,2015-01-05,DAL,BRK,792,3,4,2,2,1,2,0,3,3,0,1,0,1,0,9,15.25
Rudy,Gobert,2015-01-05,UTA,IND,1755,4,5,0,0,3,6,2,2,4,0,0,3,3,3,11,20.5
P.J.,Hairston,2015-01-05,CHO,BOS,772,3,5,1,3,1,1,0,2,2,0,0,2,0,0,8,15.0
Courtney,Lee,2015-01-05,MEM,NYK,1577,5,8,1,3,0,0,0,2,2,1,0,0,1,0,11,15.0
David,West,2015-01-05,IND,UTA,1688,5,10,0,0,0,0,1,3,4,6,1,0,3,3,10,24.5
Devin,Harris,2015-01-05,DAL,BRK,1032,4,7,1,3,0,0,0,2,2,2,0,1,1,0,9,16.5
Trevor,Ariza,2015-01-05,HOU,CHI,2062,3,11,1,4,0,0,1,5,6,5,3,2,2,4,7,31.5
Jerami,Grant,2015-01-05,PHI,CLE,1112,3,3,0,0,1,1,0,1,1,2,1,2,2,3,7,16.25
Dwight,Howard,2015-01-05,HOU,CHI,2461,6,13,0,0,0,1,4,10,14,1,0,1,4,3,12,31.0
