first_name,last_name,date,team_abbreviation,opponent_abbreviation,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,total_rebounds,assists,steals,blocks,turnovers,fouls_committed,points,draftkings_score
Kemba,Walker,2015-01-08,CHO,TOR,2458,12,25,1,5,4,4,3,4,7,8,3,0,0,1,29,56.25
James,Harden,2015-01-08,HOU,NYK,1840,8,17,3,7,6,6,0,4,4,9,3,0,3,2,25,49.5
Gerald,Henderson,2015-01-08,CHO,TOR,2253,13,20,0,1,5,7,0,5,5,3,0,0,2,1,31,40.75
Wesley,Matthews,2015-01-08,POR,MIA,1784,6,10,3,5,3,4,0,2,2,5,1,1,1,1,18,33.0
LaMarcus,Aldridge,2015-01-08,POR,MIA,1964,11,20,0,0,2,3,6,6,12,0,0,0,2,2,24,38.0
Kyle,Lowry,2015-01-08,TOR,CHO,2170,7,22,4,10,6,7,2,5,7,7,0,1,3,1,24,45.75
Donatas,Motiejunas,2015-01-08,HOU,NYK,2165,7,10,0,1,3,7,2,5,7,3,4,0,3,3,17,36.75
Cleanthony,Early,2015-01-08,NYK,HOU,1475,6,10,1,1,3,6,3,3,6,1,2,0,1,0,16,29.0
Langston,Galloway,2015-01-08,NYK,HOU,1831,6,10,3,4,4,6,1,3,4,3,1,0,2,4,19,31.0
Jason,Terry,2015-01-08,HOU,NYK,1332,5,7,3,5,1,1,0,2,2,2,1,0,0,0,14,23.0
Travis,Wear,2015-01-08,NYK,HOU,1575,9,16,3,6,0,0,0,5,5,1,1,1,3,3,21,32.75
Trevor,Ariza,2015-01-08,HOU,NYK,1548,6,10,4,6,2,2,0,1,1,1,1,0,2,1,18,23.75
Dwight,Howard,2015-01-08,HOU,NYK,1446,4,6,0,0,5,8,4,6,10,1,2,1,3,3,13,31.5
Marvin,Williams,2015-01-08,CHO,TOR,2286,5,10,3,6,0,0,1,8,9,3,0,0,1,0,13,29.75
Patrick,Beverley,2015-01-08,HOU,NYK,1548,5,9,4,6,0,0,0,2,2,3,1,0,0,4,14,25.0
Dwyane,Wade,2015-01-08,MIA,POR,1999,7,18,0,0,9,12,1,6,7,2,0,0,3,3,23,33.25
Hassan,Whiteside,2015-01-08,MIA,POR,1132,5,6,0,0,0,0,0,8,8,0,0,4,1,2,10,27.5
Chris,Bosh,2015-01-08,MIA,POR,2160,5,16,2,4,6,7,1,4,5,5,0,0,2,2,18,31.75
Louis,Williams,2015-01-08,TOR,CHO,1701,4,15,0,7,7,8,0,4,4,5,0,0,1,0,15,27.0
Nicolas,Batum,2015-01-08,POR,MIA,1776,3,10,0,4,2,4,1,8,9,4,2,0,0,1,8,29.25
Chris,Kaman,2015-01-08,POR,MIA,1279,4,9,0,0,2,2,4,5,9,0,0,2,1,4,10,24.75
Damian,Lillard,2015-01-08,POR,MIA,2006,6,17,2,8,2,2,0,0,0,3,0,2,1,2,16,25.0
Quincy,Acy,2015-01-08,NYK,HOU,1841,4,7,0,1,3,7,1,4,5,3,0,0,1,4,11,21.25
Greivis,Vasquez,2015-01-08,TOR,CHO,1774,4,8,3,5,0,0,0,3,3,4,1,0,3,3,11,22.75
Steve,Blake,2015-01-08,POR,MIA,1160,3,6,1,2,0,0,0,1,1,5,1,0,1,1,7,17.75
James,Johnson,2015-01-08,TOR,CHO,1402,3,5,0,0,1,3,2,2,4,0,0,4,1,1,7,19.5
Mario,Chalmers,2015-01-08,MIA,POR,1797,3,7,0,1,2,2,1,3,4,3,1,0,1,2,8,19.0
Chris,Andersen,2015-01-08,MIA,POR,1434,1,2,0,0,3,6,1,2,3,1,2,1,0,1,5,16.25
Michael,Kidd-Gilchrist,2015-01-08,CHO,TOR,1817,4,11,0,0,2,3,1,11,12,3,0,0,1,4,10,29.0
Tyler,Hansbrough,2015-01-08,TOR,CHO,1149,4,4,1,1,0,1,0,5,5,0,0,0,1,4,9,15.25
Corey,Brewer,2015-01-08,HOU,NYK,1332,3,10,1,6,4,4,0,2,2,3,0,1,2,1,11,19.5
Jonas,Valanciunas,2015-01-08,TOR,CHO,1294,3,9,0,0,4,4,1,5,6,0,0,0,1,1,10,17.0
Pablo,Prigioni,2015-01-08,NYK,HOU,1037,3,6,3,4,0,0,0,1,1,3,2,0,4,2,9,18.25
Patrick,Patterson,2015-01-08,TOR,CHO,1726,3,8,1,4,0,0,1,3,4,3,0,1,1,2,7,18.5
Norris,Cole,2015-01-08,MIA,POR,803,2,5,0,2,0,0,0,1,1,2,1,1,0,0,4,12.25
Brian,Roberts,2015-01-08,CHO,TOR,1035,2,5,0,2,1,2,0,1,1,2,1,0,0,0,5,11.25
Jason,Maxiell,2015-01-08,CHO,TOR,1253,3,5,0,0,0,0,0,2,2,1,0,1,1,1,6,11.5
Dorell,Wright,2015-01-08,POR,MIA,424,2,4,1,2,0,0,1,1,2,1,0,0,0,1,5,9.5
