first_name,last_name,date,team_abbreviation,opponent_abbreviation,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,total_rebounds,assists,steals,blocks,turnovers,fouls_committed,points,draftkings_score
Draymond,Green,2015-02-07,GSW,NYK,00:33:55,8,12,3,5,1,1,3,10,13,3,1,2,2,1,20,47.25
Gordon,Hayward,2015-02-07,UTA,SAC,00:37:10,13,23,3,8,1,1,1,1,2,3,2,0,2,1,30,41.5
Pau,Gasol,2015-02-07,CHI,NOP,00:27:34,9,14,1,1,1,2,4,11,15,4,0,3,3,0,20,49.75
Damian,Lillard,2015-02-07,POR,DAL,00:42:21,7,19,4,10,8,9,2,5,7,7,4,2,5,5,26,56.75
Brandon,Knight,2015-02-07,MIL,BOS,00:37:45,9,17,4,8,4,6,0,4,4,5,0,1,2,0,26,41.5
Chandler,Parsons,2015-02-07,DAL,POR,00:39:55,7,16,2,5,4,5,4,5,9,4,3,0,0,4,20,44.25
Derrick,Favors,2015-02-07,UTA,SAC,00:32:39,9,17,0,0,2,3,3,6,9,5,0,3,2,5,20,43.75
Wesley,Matthews,2015-02-07,POR,DAL,00:39:46,7,14,3,8,0,2,3,5,8,3,4,0,1,3,17,40.5
LaMarcus,Aldridge,2015-02-07,POR,DAL,00:41:32,11,22,0,1,3,5,3,11,14,1,0,0,3,0,25,42.5
Dirk,Nowitzki,2015-02-07,DAL,POR,00:34:58,11,19,3,6,0,0,1,2,3,1,0,0,1,2,25,31.25
Robert,Covington,2015-02-07,PHI,CHO,00:32:55,7,15,5,10,3,5,2,6,8,2,1,1,2,4,22,40.5
Jared,Sullinger,2015-02-07,BOS,MIL,00:30:34,8,14,0,3,1,2,2,5,7,2,2,1,0,2,17,34.75
Tony,Snell,2015-02-07,CHI,NOP,00:28:53,7,10,5,6,0,0,0,5,5,0,0,0,0,1,19,27.75
Jimmy,Butler,2015-02-07,CHI,NOP,00:33:43,6,14,0,2,6,6,2,2,4,5,1,0,1,1,18,32.0
Jason,Smith,2015-02-07,NYK,GSW,00:33:41,4,8,0,0,6,6,1,12,13,3,0,0,1,0,14,34.25
Rasual,Butler,2015-02-07,WAS,BRK,00:22:56,6,11,3,6,0,0,0,2,2,4,2,0,0,0,15,29.0
Giannis,Antetokounmpo,2015-02-07,MIL,BOS,00:37:04,6,10,0,0,2,4,3,8,11,5,1,2,3,3,14,39.75
David,Lee,2015-02-07,GSW,NYK,00:22:24,2,3,0,0,6,6,2,8,10,5,0,0,0,3,10,30.0
Gerald,Henderson,2015-02-07,CHO,PHI,00:37:30,5,17,2,3,5,6,0,5,5,9,1,0,0,2,17,39.75
Hollis,Thompson,2015-02-07,PHI,CHO,00:33:50,6,9,3,6,3,4,0,4,4,1,0,0,0,3,18,26.0
Nerlens,Noel,2015-02-07,PHI,CHO,00:34:18,5,9,0,0,2,2,0,7,7,1,3,2,1,0,12,31.75
