first_name,last_name,date,team_abbreviation,opponent_abbreviation,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,total_rebounds,assists,steals,blocks,turnovers,fouls_committed,points,draftkings_score
James,Johnson,2015-02-21,TOR,HOU,00:34:33,10,16,1,2,6,8,0,5,5,0,4,4,2,1,27,48.75
Corey,Brewer,2015-02-21,HOU,TOR,00:34:32,12,19,0,2,2,3,2,8,10,2,5,0,3,3,26,50.0
Russell,Westbrook,2015-02-21,OKC,CHO,00:35:29,12,27,0,3,9,9,2,5,7,10,1,0,6,2,33,55.75
Austin,Rivers,2015-02-21,LAC,SAC,00:26:24,11,19,5,9,1,2,0,1,1,2,3,0,1,2,28,40.25
Pau,Gasol,2015-02-21,CHI,PHO,00:31:51,9,13,1,1,3,4,2,12,14,2,0,2,3,0,22,45.5
Mo,Williams,2015-02-21,CHO,OKC,00:38:05,8,17,5,10,3,3,2,2,4,12,1,0,5,2,24,49.0
Eric,Gordon,2015-02-21,NOP,MIA,00:40:01,7,18,6,11,4,4,1,3,4,6,1,0,1,0,24,42.5
J.J.,Redick,2015-02-21,LAC,SAC,00:26:24,6,13,4,6,8,8,0,2,2,3,0,0,0,2,24,33.0
P.J.,Tucker,2015-02-21,PHO,CHI,00:26:28,8,13,4,7,0,0,2,4,6,1,3,0,1,4,20,36.5
Jamal,Crawford,2015-02-21,LAC,SAC,00:20:40,10,18,1,7,2,2,0,1,1,6,1,0,1,3,23,35.25
Michael,Kidd-Gilchrist,2015-02-21,CHO,OKC,00:29:26,8,14,0,0,4,4,2,2,4,0,3,0,0,2,20,31.0
Eric,Bledsoe,2015-02-21,PHO,CHI,00:31:37,5,8,1,3,2,2,2,5,7,8,3,1,5,2,13,39.75
Al,Jefferson,2015-02-21,CHO,OKC,00:33:36,9,18,1,1,1,1,4,8,12,1,0,0,0,3,20,37.0
James,Harden,2015-02-21,HOU,TOR,00:29:18,5,12,2,6,8,10,0,5,5,7,2,0,5,2,20,39.25
Cody,Zeller,2015-02-21,CHO,OKC,00:20:07,5,9,0,0,3,4,1,3,4,3,1,4,0,1,13,32.5
Omer,Asik,2015-02-21,NOP,MIA,00:32:08,6,9,0,0,3,5,2,7,9,2,1,0,1,1,15,30.75
Ray,McCallum,2015-02-21,SAC,LAC,00:23:15,4,7,0,1,2,2,2,5,7,5,1,2,1,0,10,31.75
Mario,Chalmers,2015-02-21,MIA,NOP,00:36:38,9,13,2,5,0,0,0,2,2,2,1,0,2,4,20,27.5
Serge,Ibaka,2015-02-21,OKC,CHO,00:33:09,8,14,0,2,0,0,3,9,12,1,1,3,3,3,16,39.0
DeAndre,Jordan,2015-02-21,LAC,SAC,00:20:04,5,11,0,0,1,2,7,8,15,0,1,2,0,4,11,35.75
Mitch,McGary,2015-02-21,OKC,CHO,00:14:51,4,7,0,0,1,1,5,5,10,1,2,2,1,2,9,30.5
Hassan,Whiteside,2015-02-21,MIA,NOP,00:29:59,5,11,0,0,1,2,6,10,16,0,0,5,2,2,11,40.0
Derrick,Rose,2015-02-21,CHI,PHO,00:25:15,5,12,1,3,5,5,0,4,4,5,1,0,1,4,16,30.5
Jonas,Valanciunas,2015-02-21,TOR,HOU,00:25:19,3,5,0,0,5,5,2,5,7,0,3,0,1,3,11,25.25
Omri,Casspi,2015-02-21,SAC,LAC,00:27:56,4,8,1,2,2,3,3,14,17,1,0,0,1,1,11,33.75
Mike,Dunleavy,2015-02-21,CHI,PHO,00:28:22,6,11,3,5,0,0,1,1,2,4,1,0,2,2,15,26.0
Donatas,Motiejunas,2015-02-21,HOU,TOR,00:30:30,5,12,0,2,2,2,3,8,11,2,3,2,3,3,12,37.25
Jimmy,Butler,2015-02-21,CHI,PHO,00:36:12,7,16,1,1,4,4,0,5,5,3,1,0,3,2,19,30.75
Matt,Barnes,2015-02-21,LAC,SAC,00:28:16,2,5,2,4,0,0,1,6,7,5,1,2,0,2,6,29.25
Joakim,Noah,2015-02-21,CHI,PHO,00:35:37,1,5,0,0,1,2,6,6,12,8,1,1,2,1,3,33.0
Nick,Collison,2015-02-21,OKC,CHO,00:15:34,2,2,0,0,3,3,2,4,6,1,2,0,1,1,7,19.5
Tyreke,Evans,2015-02-21,NOP,MIA,00:38:43,4,14,0,1,5,5,0,3,3,6,3,0,2,2,13,30.75
Taj,Gibson,2015-02-21,CHI,PHO,00:28:32,6,9,0,0,0,0,4,0,4,0,0,0,0,2,12,17.0
Brandan,Wright,2015-02-21,PHO,CHI,00:22:11,3,3,0,0,1,2,1,2,3,2,2,0,0,1,7,17.75
Rudy,Gay,2015-02-21,SAC,LAC,00:31:47,4,13,2,4,5,7,2,4,6,2,0,1,1,2,15,28.0
Terrence,Jones,2015-02-21,HOU,TOR,00:23:34,3,9,0,1,5,8,4,5,9,1,0,3,1,3,11,29.25
Marcus,Morris,2015-02-21,PHO,CHI,00:32:44,8,15,1,5,0,0,0,2,2,1,0,0,1,1,17,21.0
Norris,Cole,2015-02-21,NOP,MIA,00:29:38,4,9,1,3,3,4,0,6,6,3,1,0,1,4,12,26.0
Archie,Goodwin,2015-02-21,PHO,CHI,00:17:24,6,8,0,1,0,0,1,0,1,1,0,0,1,0,12,14.25
Gerald,Green,2015-02-21,PHO,CHI,00:11:06,4,7,2,3,0,0,0,1,1,3,0,0,0,0,10,16.75
Enes,Kanter,2015-02-21,OKC,CHO,00:32:26,4,9,0,0,2,6,5,8,13,2,0,0,0,5,10,29.25
Alex,Len,2015-02-21,PHO,CHI,00:34:16,4,7,0,0,0,0,2,9,11,1,0,1,0,3,8,25.25
DeMarcus,Cousins,2015-02-21,SAC,LAC,00:25:29,6,19,0,0,9,13,2,2,4,2,2,2,5,4,21,34.5
Luke,Babbitt,2015-02-21,NOP,MIA,00:13:18,3,5,1,3,2,2,1,3,4,0,1,0,0,3,9,16.5
D.J.,Augustin,2015-02-21,OKC,CHO,00:22:45,3,9,2,3,4,5,0,3,3,2,0,0,0,2,12,19.75
Chris,Paul,2015-02-21,LAC,SAC,00:27:15,5,10,0,1,0,0,0,3,3,9,0,0,3,3,10,25.75
James,Ennis,2015-02-21,MIA,NOP,00:23:17,1,4,1,2,5,6,3,5,8,1,1,0,2,2,8,21.0
Brandon,Knight,2015-02-21,PHO,CHI,00:24:41,6,12,1,5,0,0,0,0,0,5,0,0,3,1,13,19.5
Marvin,Williams,2015-02-21,CHO,OKC,00:27:57,3,8,1,5,1,2,1,6,7,0,3,0,0,4,8,23.25
Glen,Davis,2015-02-21,LAC,SAC,00:18:58,1,2,0,0,3,9,1,7,8,3,0,3,1,2,5,25.0
Carl,Landry,2015-02-21,SAC,LAC,00:13:19,2,7,0,0,5,6,3,3,6,1,0,0,1,1,9,17.5
Ryan,Hollins,2015-02-21,SAC,LAC,00:6:42,2,2,0,0,2,4,1,1,2,0,0,1,0,1,6,10.5
Dwyane,Wade,2015-02-21,MIA,NOP,00:30:25,8,23,1,3,2,3,1,3,4,4,0,0,3,3,19,29.0
Joey,Dorsey,2015-02-21,HOU,TOR,00:16:08,3,4,0,0,0,0,0,2,2,0,2,0,0,3,6,12.5
Dante,Cunningham,2015-02-21,NOP,MIA,00:26:34,2,6,0,0,3,4,3,1,4,2,0,2,1,5,7,18.5
Chris,Andersen,2015-02-21,MIA,NOP,00:18:01,1,3,0,0,1,2,1,2,3,4,1,1,1,1,3,16.25
Udonis,Haslem,2015-02-21,MIA,NOP,00:19:57,2,4,0,2,4,4,0,5,5,0,0,0,1,3,8,13.75
Derrick,Williams,2015-02-21,SAC,LAC,00:18:50,1,5,0,2,5,6,0,4,4,0,1,0,0,1,7,14.0
Alexis,Ajinca,2015-02-21,NOP,MIA,00:10:52,3,4,0,0,2,2,2,1,3,0,0,0,1,5,8,11.25
Goran,Dragic,2015-02-21,MIA,NOP,00:32:50,4,11,1,4,3,6,1,2,3,1,1,0,1,4,12,19.25
Gerald,Henderson,2015-02-21,CHO,OKC,00:33:15,2,10,0,2,2,2,0,6,6,7,0,0,1,1,6,23.5
Kyle,Singler,2015-02-21,OKC,CHO,00:18:04,2,6,2,4,0,0,1,1,2,1,0,1,0,0,6,13.0
Aaron,Brooks,2015-02-21,CHI,PHO,00:22:45,4,11,3,6,1,1,0,1,1,5,0,0,4,2,12,20.25
Trevor,Ariza,2015-02-21,HOU,TOR,00:28:22,3,9,1,4,2,2,1,3,4,1,1,0,2,1,9,17.0
Anthony,Morrow,2015-02-21,OKC,CHO,00:21:24,2,4,1,1,0,0,1,0,1,2,0,0,0,2,5,9.75
Shabazz,Napier,2015-02-21,MIA,NOP,00:13:55,1,2,0,0,2,2,0,1,1,2,1,0,1,1,4,9.75
Lance,Stephenson,2015-02-21,CHO,OKC,00:26:58,2,9,0,3,1,2,1,2,3,4,1,0,0,0,5,16.75
Spencer,Hawes,2015-02-21,LAC,SAC,00:20:36,3,5,1,1,0,0,1,5,6,1,0,2,3,5,7,19.0
Josh,Smith,2015-02-21,HOU,TOR,00:20:44,3,7,2,5,0,2,0,5,5,3,0,3,5,1,8,23.25
Greivis,Vasquez,2015-02-21,TOR,HOU,00:22:21,2,7,2,4,0,0,1,2,3,2,2,0,2,2,6,16.75
Tony,Snell,2015-02-21,CHI,PHO,00:17:44,2,4,1,2,0,0,0,2,2,0,1,0,1,0,5,9.5
Nikola,Mirotic,2015-02-21,CHI,PHO,00:13:41,3,8,2,6,0,0,1,2,3,0,0,0,1,1,8,12.25
Jason,Terry,2015-02-21,HOU,TOR,00:18:51,0,1,0,1,3,4,0,2,2,2,0,1,0,3,3,10.5
Ekpe,Udoh,2015-02-21,LAC,SAC,00:7:56,0,2,0,0,2,2,0,4,4,0,0,2,0,0,2,11.0
Ben,McLemore,2015-02-21,SAC,LAC,00:28:35,4,12,1,6,0,0,0,2,2,2,0,0,0,3,9,15.0
