first_name,last_name,date,team_abbreviation,opponent_abbreviation,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,total_rebounds,assists,steals,blocks,turnovers,fouls_committed,points,draftkings_score
Dwight,Howard,2014-11-06,HOU,SAS,00:32:38,12,18,0,1,8,13,2,14,16,0,1,2,2,3,32,57.0
Jason,Terry,2014-11-06,HOU,SAS,00:20:43,4,5,4,5,4,4,0,0,0,2,2,0,1,0,16,24.5
LaMarcus,Aldridge,2014-11-06,POR,DAL,00:29:54,10,16,0,1,0,1,2,5,7,0,0,0,1,2,20,28.25
James,Harden,2014-11-06,HOU,SAS,00:32:52,8,15,1,4,3,6,2,4,6,6,1,3,8,1,20,41.0
Damian,Lillard,2014-11-06,POR,DAL,00:31:52,6,13,1,6,5,5,0,5,5,6,1,0,5,1,18,33.25
Aron,Baynes,2014-11-06,SAS,HOU,00:31:05,4,10,0,0,4,5,7,5,12,0,1,0,0,5,12,29.0
C.J.,McCollum,2014-11-06,POR,DAL,00:21:28,4,8,3,4,2,2,0,2,2,3,0,1,0,3,13,23.5
Nicolas,Batum,2014-11-06,POR,DAL,00:28:51,2,8,2,6,2,2,2,7,9,9,0,1,2,2,8,34.75
Cory,Joseph,2014-11-06,SAS,HOU,00:21:31,9,11,0,1,0,0,0,1,1,0,0,0,3,1,18,17.75
Chris,Kaman,2014-11-06,POR,DAL,00:17:43,6,6,0,0,0,1,1,4,5,0,0,1,1,2,12,19.75
Wesley,Matthews,2014-11-06,POR,DAL,00:25:19,3,6,2,5,4,4,0,4,4,0,1,0,2,1,12,19.0
Al-Farouq,Aminu,2014-11-06,DAL,POR,00:16:25,3,6,1,1,0,0,2,3,5,0,2,1,0,1,7,19.75
Isaiah,Canaan,2014-11-06,HOU,SAS,00:26:22,5,10,2,4,0,0,1,1,2,1,1,0,0,3,12,19.0
Steve,Blake,2014-11-06,POR,DAL,00:19:39,3,5,2,4,0,0,0,2,2,3,0,0,0,1,8,16.0
Robin,Lopez,2014-11-06,POR,DAL,00:24:13,3,6,0,0,2,2,4,4,8,0,0,3,2,3,8,23.0
Kawhi,Leonard,2014-11-06,SAS,HOU,00:28:58,2,11,0,2,3,3,0,4,4,5,4,0,1,0,7,27.0
