first_name,last_name,date,team_abbreviation,opponent_abbreviation,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,total_rebounds,assists,steals,blocks,turnovers,fouls_committed,points,draftkings_score
Stephen,Curry,2014-11-16,GSW,LAL,00:29:56,10,19,5,9,5,5,0,4,4,15,1,0,3,0,30,60.5
Kobe,Bryant,2014-11-16,LAL,GSW,00:31:22,15,34,3,12,11,16,1,4,5,3,0,0,2,3,44,55.25
Carmelo,Anthony,2014-11-16,NYK,DEN,00:38:13,10,14,2,3,6,8,0,9,9,3,1,0,5,1,28,44.25
Marreese,Speights,2014-11-16,GSW,LAL,00:20:25,8,11,0,0,8,8,4,5,9,0,0,0,1,3,24,34.75
J.R.,Smith,2014-11-16,NYK,DEN,00:36:32,10,16,2,6,6,8,0,4,4,4,2,1,5,2,28,43.5
Andrew,Bogut,2014-11-16,GSW,LAL,00:21:08,7,9,0,0,1,1,0,10,10,4,0,1,0,4,15,35.5
Arron,Afflalo,2014-11-16,DEN,NYK,00:31:59,6,11,5,7,1,1,1,3,4,3,0,0,0,3,18,30.0
Kenneth,Faried,2014-11-16,DEN,NYK,00:32:00,7,9,0,0,2,5,4,5,9,1,2,0,2,4,16,31.75
Brandon,Knight,2014-11-16,MIL,MIA,00:34:15,7,13,4,7,2,2,0,5,5,4,1,0,3,4,20,34.75
Klay,Thompson,2014-11-16,GSW,LAL,00:29:13,5,11,2,7,6,6,0,3,3,3,0,3,2,3,18,32.25
Jordan,Hill,2014-11-16,LAL,GSW,00:25:37,4,9,0,0,7,9,6,5,11,0,0,0,1,2,15,28.25
Ed,Davis,2014-11-16,LAL,GSW,00:25:43,5,10,0,0,0,0,3,3,6,2,2,3,0,3,10,30.5
James,Harden,2014-11-16,HOU,OKC,00:37:13,5,17,2,9,7,8,1,8,9,5,1,1,4,3,19,40.75
Patrick,Beverley,2014-11-16,HOU,OKC,00:28:54,4,10,2,8,2,2,3,5,8,1,2,0,0,3,12,28.5
Shawne,Williams,2014-11-16,MIA,MIL,00:26:18,5,9,3,6,0,0,2,9,11,1,0,0,0,5,13,29.75
James,Ennis,2014-11-16,MIA,MIL,00:24:30,4,6,1,2,0,0,1,2,3,3,2,0,0,1,9,21.75
Andre,Iguodala,2014-11-16,GSW,LAL,00:20:38,4,6,2,3,0,1,2,1,3,1,2,0,0,0,10,20.25
Jabari,Parker,2014-11-16,MIL,MIA,00:33:04,5,11,0,1,3,4,0,6,6,1,2,0,0,0,13,26.0
Quincy,Acy,2014-11-16,NYK,DEN,00:31:10,3,7,0,1,2,2,1,7,8,3,3,0,0,3,8,28.5
Mario,Chalmers,2014-11-16,MIA,MIL,00:35:11,7,13,1,1,3,4,0,2,2,5,1,0,3,6,18,29.0
Harrison,Barnes,2014-11-16,GSW,LAL,00:24:13,4,8,2,3,4,5,0,2,2,1,0,1,0,3,14,21.0
Lance,Thomas,2014-11-16,OKC,HOU,00:26:11,4,11,0,0,7,8,1,0,1,2,1,0,0,3,15,21.25
Samuel,Dalembert,2014-11-16,NYK,DEN,00:22:08,4,8,0,0,0,0,4,4,8,2,1,1,0,2,8,25.0
Draymond,Green,2014-11-16,GSW,LAL,00:24:00,4,5,2,2,0,0,0,8,8,1,0,0,0,3,10,22.5
Reggie,Jackson,2014-11-16,OKC,HOU,00:36:36,3,11,0,3,9,9,1,10,11,4,1,0,4,5,15,34.75
Jordan,Clarkson,2014-11-16,LAL,GSW,00:18:54,2,6,0,0,6,6,0,2,2,1,2,0,0,1,10,18.0
Robert,Sacre,2014-11-16,LAL,GSW,00:15:12,5,8,0,0,0,0,1,2,3,1,1,0,0,1,10,17.25
Khris,Middleton,2014-11-16,MIL,MIA,00:20:14,3,7,1,3,3,3,0,2,2,0,3,1,1,3,10,20.5
Zaza,Pachulia,2014-11-16,MIL,MIA,00:25:17,5,9,0,1,1,1,2,3,5,2,1,0,2,3,11,21.25
Xavier,Henry,2014-11-16,LAL,GSW,00:12:00,1,1,0,0,6,8,1,1,2,2,0,0,1,3,8,13.0
Luol,Deng,2014-11-16,MIA,MIL,00:36:55,3,11,1,3,3,4,2,4,6,2,3,0,2,3,10,26.0
Shabazz,Napier,2014-11-16,MIA,MIL,00:25:51,4,5,1,2,1,2,0,5,5,1,0,0,3,0,10,16.75
Norris,Cole,2014-11-16,MIA,MIL,00:25:12,4,10,3,5,0,0,0,2,2,2,2,0,3,0,11,20.5
Trevor,Ariza,2014-11-16,HOU,OKC,00:37:01,4,11,1,4,2,4,0,4,4,1,1,0,0,2,11,20.0
Larry,Sanders,2014-11-16,MIL,MIA,00:20:12,5,10,0,0,1,3,1,5,6,0,0,0,0,3,11,18.5
Ty,Lawson,2014-11-16,DEN,NYK,00:39:49,6,18,2,5,3,6,0,2,2,9,0,0,6,1,17,31.0
Wilson,Chandler,2014-11-16,DEN,NYK,00:31:13,4,14,3,9,0,0,1,4,5,4,2,0,2,4,11,27.75
O.J.,Mayo,2014-11-16,MIL,MIA,00:18:13,4,8,0,3,0,1,0,2,2,3,1,0,1,1,8,16.5
Giannis,Antetokounmpo,2014-11-16,MIL,MIA,00:32:24,4,8,0,0,3,7,1,6,7,3,2,0,5,3,11,25.75
Darrell,Arthur,2014-11-16,DEN,NYK,00:21:23,4,7,2,5,0,0,0,5,5,0,1,0,3,1,10,17.75
Serge,Ibaka,2014-11-16,OKC,HOU,00:34:55,5,13,0,4,0,0,2,4,6,2,0,5,3,4,10,29.0
Timofey,Mozgov,2014-11-16,DEN,NYK,00:22:23,3,8,0,0,2,2,3,3,6,1,0,0,1,2,8,16.5
Ronnie,Price,2014-11-16,LAL,GSW,00:30:54,0,3,0,1,2,2,3,3,6,5,3,0,2,5,2,22.0
Tim,Hardaway,2014-11-16,NYK,DEN,00:10:53,2,4,0,1,2,2,0,2,2,1,0,0,0,0,6,10.0
Sebastian,Telfair,2014-11-16,OKC,HOU,00:21:14,3,9,2,4,1,1,0,3,3,1,1,0,1,1,9,16.75
Shane,Larkin,2014-11-16,NYK,DEN,00:26:12,3,5,1,1,0,0,0,1,1,2,1,0,0,6,7,13.75
Chris,Bosh,2014-11-16,MIA,MIL,00:38:31,2,17,1,6,5,8,0,5,5,5,1,5,2,1,10,35.25
Jeremy,Lamb,2014-11-16,OKC,HOU,00:25:23,2,5,1,4,0,0,0,4,4,1,2,1,2,1,5,17.0
Ryan,Kelly,2014-11-16,LAL,GSW,00:5:25,1,2,0,0,2,2,1,2,3,0,0,0,0,0,4,7.75
Donatas,Motiejunas,2014-11-16,HOU,OKC,00:32:22,3,9,0,2,1,2,7,2,9,1,0,1,3,3,7,20.25
Amar'e,Stoudemire,2014-11-16,NYK,DEN,00:20:14,3,7,0,0,3,5,2,4,6,0,0,0,1,5,9,16.0
Leandro,Barbosa,2014-11-16,GSW,LAL,00:18:47,1,4,0,1,2,2,0,0,0,3,1,0,0,3,4,10.5
Shaun,Livingston,2014-11-16,GSW,LAL,00:18:04,0,4,0,0,3,4,3,3,6,4,0,0,2,1,3,15.5
Steven,Adams,2014-11-16,OKC,HOU,00:22:42,0,2,0,0,1,2,3,3,6,1,0,6,2,5,1,21.0
Francisco,Garcia,2014-11-16,HOU,OKC,00:12:55,2,7,2,6,0,1,0,1,1,0,1,1,0,1,6,12.25
Jason,Smith,2014-11-16,NYK,DEN,00:19:54,3,8,0,0,0,0,0,1,1,1,0,0,0,0,6,8.75
Nick,Collison,2014-11-16,OKC,HOU,00:15:36,1,3,0,2,2,2,1,4,5,1,0,0,1,4,4,11.25
Travis,Wear,2014-11-16,NYK,DEN,00:11:39,1,3,0,0,2,2,1,0,1,0,0,1,1,1,4,6.75
Nate,Wolters,2014-11-16,MIL,MIA,00:14:46,1,2,0,0,1,3,0,3,3,0,1,0,0,2,3,8.75
Danilo,Gallinari,2014-11-16,DEN,NYK,00:13:50,1,5,1,5,2,2,0,1,1,0,0,0,0,1,5,6.75
