first_name,last_name,date,team_abbreviation,opponent_abbreviation,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,total_rebounds,assists,steals,blocks,turnovers,fouls_committed,points,draftkings_score
Anthony,Davis,2014-12-10,NOP,DAL,2404,11,20,0,0,9,9,5,6,11,2,0,2,1,3,31,51.25
Jrue,Holiday,2014-12-10,NOP,DAL,2120,12,22,5,8,1,2,0,1,1,10,3,0,2,3,30,53.75
James,Harden,2014-12-10,HOU,GSW,2375,14,27,3,8,3,4,1,6,7,4,4,0,5,3,34,55.75
Al,Jefferson,2014-12-10,CHO,BOS,2174,9,15,0,0,5,6,2,12,14,3,1,1,2,0,23,48.0
Monta,Ellis,2014-12-10,DAL,NOP,2291,11,19,2,2,2,3,0,4,4,5,1,1,2,2,26,42.5
Harrison,Barnes,2014-12-10,GSW,HOU,2364,7,9,3,4,3,3,1,5,6,2,2,0,2,0,20,35.0
John,Wall,2014-12-10,WAS,ORL,2090,10,17,1,1,0,1,0,6,6,11,1,0,2,4,21,46.5
Chris,Paul,2014-12-10,LAC,IND,2229,7,16,0,2,3,3,1,7,8,15,3,0,4,4,17,53.5
Corey,Brewer,2014-12-10,MIN,POR,2255,4,11,1,2,10,10,2,6,8,5,5,0,4,4,19,45.0
Andrew,Wiggins,2014-12-10,MIN,POR,2634,9,16,0,2,5,10,3,7,10,4,2,0,3,1,23,44.0
Marco,Belinelli,2014-12-10,SAS,NYK,1810,6,13,3,3,7,7,0,4,4,3,2,0,1,2,22,36.5
Pau,Gasol,2014-12-10,CHI,BRK,2088,5,9,0,0,6,6,6,10,16,2,0,4,4,1,16,45.0
DeMarre,Carroll,2014-12-10,ATL,PHI,1571,5,12,2,5,2,3,6,5,11,3,3,0,0,0,14,39.25
DeAndre,Jordan,2014-12-10,LAC,IND,2064,5,8,0,1,2,3,6,13,19,0,1,3,1,3,12,43.25
C.J.,Miles,2014-12-10,IND,LAC,2049,11,22,7,14,1,4,1,3,4,2,1,0,4,2,30,41.5
Damian,Lillard,2014-12-10,POR,MIN,2502,9,24,2,12,3,3,1,6,7,5,3,0,1,3,23,45.75
Kemba,Walker,2014-12-10,CHO,BOS,2185,5,14,1,3,7,8,1,4,5,7,3,0,3,0,18,39.75
Chandler,Parsons,2014-12-10,DAL,NOP,2021,8,13,3,6,1,1,0,2,2,2,1,1,1,1,20,30.5
Blake,Griffin,2014-12-10,LAC,IND,2279,7,17,0,0,3,4,3,7,10,5,0,2,0,1,17,41.0
Jimmy,Butler,2014-12-10,CHI,BRK,2071,6,10,0,1,6,10,2,3,5,2,1,0,1,0,18,28.75
Lavoy,Allen,2014-12-10,IND,LAC,2148,7,11,0,0,0,0,6,7,13,2,0,0,1,1,14,32.75
Devin,Harris,2014-12-10,DAL,NOP,1530,8,13,3,7,1,1,0,2,2,3,1,0,1,4,20,30.0
Kyle,Korver,2014-12-10,ATL,PHI,1661,6,11,5,7,0,0,0,2,2,2,3,1,2,1,17,32.0
Stephen,Curry,2014-12-10,GSW,HOU,2247,8,15,3,5,1,1,1,6,7,7,0,0,4,3,20,38.75
Mike,Muscala,2014-12-10,ATL,PHI,1148,6,8,0,0,0,0,5,2,7,3,1,0,1,1,12,26.75
Tim,Hardaway,2014-12-10,NYK,SAS,1768,9,18,4,7,1,2,1,2,3,2,1,0,2,2,23,32.75
Mike,Dunleavy,2014-12-10,CHI,BRK,1796,5,10,4,6,0,0,1,4,5,3,2,0,1,0,14,30.25
Dirk,Nowitzki,2014-12-10,DAL,NOP,1855,8,16,0,1,4,4,2,4,6,2,1,0,3,0,20,31.0
Taj,Gibson,2014-12-10,CHI,BRK,1888,5,9,0,0,1,2,1,9,10,3,0,6,1,3,11,39.5
Arron,Afflalo,2014-12-10,DEN,MIA,1702,6,8,1,2,3,4,0,4,4,1,0,1,1,1,16,24.5
Klay,Thompson,2014-12-10,GSW,HOU,2092,8,18,1,8,4,4,0,4,4,4,1,2,4,2,21,36.5
Kyle,Anderson,2014-12-10,SAS,NYK,1387,4,5,1,2,0,0,1,4,5,3,2,0,0,0,9,24.25
Derrick,Rose,2014-12-10,CHI,BRK,1430,8,15,3,7,4,5,0,4,4,4,0,0,5,4,23,33.0
Rajon,Rondo,2014-12-10,BOS,CHO,1924,6,11,0,2,0,0,1,9,10,10,1,0,4,4,12,39.5
Luc,Mbah,2014-12-10,PHI,ATL,1733,5,9,2,4,0,1,0,2,2,0,5,1,1,1,12,27.0
Paul,Millsap,2014-12-10,ATL,PHI,2044,7,13,1,3,2,2,1,7,8,3,1,0,3,4,17,32.5
Luis,Scola,2014-12-10,IND,LAC,1328,5,10,0,0,2,2,2,12,14,3,1,0,2,3,12,35.0
Kenneth,Faried,2014-12-10,DEN,MIA,1327,4,9,0,0,5,6,4,4,8,1,0,0,0,2,13,24.5
Boris,Diaw,2014-12-10,SAS,NYK,1577,5,9,2,2,0,0,1,2,3,4,2,1,2,2,12,27.75
J.J.,Redick,2014-12-10,LAC,IND,1889,7,11,2,5,0,0,0,1,1,1,0,0,0,1,16,19.75
Jeff,Ayres,2014-12-10,SAS,NYK,1152,5,5,0,0,1,2,3,3,6,0,1,0,1,2,11,20.0
Deron,Williams,2014-12-10,BRK,CHI,1933,5,15,1,1,6,7,0,2,2,5,2,0,2,3,17,30.5
Draymond,Green,2014-12-10,GSW,HOU,2037,4,8,1,4,2,2,1,7,8,1,4,0,2,4,11,30.0
Channing,Frye,2014-12-10,ORL,WAS,2033,4,5,2,3,0,0,1,1,2,0,0,3,0,1,10,19.5
Marreese,Speights,2014-12-10,GSW,HOU,1187,6,13,0,0,3,3,2,6,8,0,0,1,1,1,15,26.5
Erick,Green,2014-12-10,DEN,MIA,1072,4,7,2,5,1,2,0,1,1,3,1,0,0,0,11,19.75
Alexey,Shved,2014-12-10,PHI,ATL,984,4,8,0,3,5,6,0,0,0,2,1,0,0,1,13,18.0
Ty,Lawson,2014-12-10,DEN,MIA,1808,3,12,1,2,3,5,1,3,4,9,3,0,2,1,10,34.0
Donatas,Motiejunas,2014-12-10,HOU,GSW,2099,8,17,0,1,2,4,4,3,7,2,0,1,3,2,18,30.25
Victor,Oladipo,2014-12-10,ORL,WAS,1705,7,16,1,3,2,2,0,6,6,3,2,0,4,0,17,31.5
Trevor,Ariza,2014-12-10,HOU,GSW,2604,5,15,4,12,4,6,0,6,6,1,1,0,1,2,18,30.5
Kevin,Garnett,2014-12-10,BRK,CHI,1553,6,15,0,0,1,1,3,4,7,2,2,0,0,3,13,28.75
Danny,Green,2014-12-10,SAS,NYK,2001,3,10,1,6,6,7,0,2,2,2,2,0,0,1,13,23.0
Tyler,Zeller,2014-12-10,BOS,CHO,1595,6,9,0,0,1,1,2,6,8,1,0,0,1,4,13,24.0
Dewayne,Dedmon,2014-12-10,ORL,WAS,1159,2,2,0,0,2,2,2,5,7,0,1,2,0,1,6,20.75
Nene,Hilario,2014-12-10,WAS,ORL,1243,6,8,0,0,0,0,0,6,6,1,0,1,1,2,12,22.5
Jerome,Jordan,2014-12-10,BRK,CHI,1714,3,7,0,0,4,4,4,2,6,0,1,1,0,3,10,21.5
Wilson,Chandler,2014-12-10,DEN,MIA,1436,8,17,1,5,0,0,2,6,8,0,0,0,1,1,17,27.0
Tobias,Harris,2014-12-10,ORL,WAS,2136,7,11,1,2,0,1,1,5,6,0,1,0,2,2,15,24.0
Jamal,Crawford,2014-12-10,LAC,IND,1580,7,12,2,6,2,2,0,3,3,2,0,0,4,2,18,23.75
Matt,Bonner,2014-12-10,SAS,NYK,1303,4,5,1,1,1,2,0,1,1,3,0,0,0,1,10,16.25
Tyson,Chandler,2014-12-10,DAL,NOP,1880,4,7,0,0,1,1,2,4,6,1,0,2,0,2,9,22.0
Jerami,Grant,2014-12-10,PHI,ATL,984,5,7,0,1,0,2,1,2,3,1,1,1,0,1,10,19.25
Marcus,Thornton,2014-12-10,BOS,CHO,1127,6,13,3,8,1,2,0,2,2,0,0,0,0,0,16,20.0
Marcin,Gortat,2014-12-10,WAS,ORL,1652,5,9,0,0,0,0,0,5,5,0,1,2,0,1,10,22.25
Hollis,Thompson,2014-12-10,PHI,ATL,2137,3,7,1,3,1,1,1,4,5,4,0,0,0,0,8,20.75
Wesley,Matthews,2014-12-10,POR,MIN,2075,7,13,4,10,0,0,0,2,2,0,1,0,2,6,18,23.5
C.J.,Watson,2014-12-10,IND,LAC,1657,1,7,0,2,6,8,0,3,3,7,2,0,0,4,8,26.25
Timofey,Mozgov,2014-12-10,DEN,MIA,1531,4,7,0,0,1,1,3,7,10,1,0,0,1,2,9,22.5
Shabazz,Muhammad,2014-12-10,MIN,POR,1629,4,14,0,1,3,4,3,3,6,1,3,0,0,1,11,26.0
Patrick,Beverley,2014-12-10,HOU,GSW,2386,5,15,2,7,0,0,1,6,7,6,2,0,2,4,12,33.75
Jeff,Green,2014-12-10,BOS,CHO,1951,6,12,0,3,4,5,0,4,4,0,0,0,1,3,16,20.5
Cory,Joseph,2014-12-10,SAS,NYK,2123,4,9,0,0,1,2,1,4,5,6,0,0,1,1,9,23.75
Shaun,Livingston,2014-12-10,GSW,HOU,1697,4,9,0,0,0,1,1,2,3,5,1,2,1,2,8,24.75
Elfrid,Payton,2014-12-10,ORL,WAS,1735,6,15,0,1,0,0,1,5,6,4,1,0,1,2,12,27.0
Jeff,Adrien,2014-12-10,MIN,POR,1554,3,7,0,0,2,4,4,7,11,2,0,2,2,3,8,27.75
Brandon,Bass,2014-12-10,BOS,CHO,1126,5,9,0,0,0,0,1,2,3,2,0,0,0,1,10,16.75
Tarik,Black,2014-12-10,HOU,GSW,1224,3,3,0,0,0,0,2,4,6,1,0,0,0,1,6,15.0
Al,Horford,2014-12-10,ATL,PHI,1628,5,12,0,0,1,2,1,6,7,1,1,0,0,1,11,23.25
Nicolas,Batum,2014-12-10,POR,MIN,2381,1,6,1,5,2,2,0,3,3,6,2,4,2,3,5,29.25
Luol,Deng,2014-12-10,MIA,DEN,1573,5,10,0,1,2,4,2,1,3,0,0,0,0,0,12,15.75
Gorgui,Dieng,2014-12-10,MIN,POR,1314,2,3,0,0,2,2,6,3,9,0,0,1,1,4,6,18.75
Willie,Green,2014-12-10,ORL,WAS,1318,3,5,1,1,1,2,1,2,3,1,1,0,0,1,8,15.75
Norris,Cole,2014-12-10,MIA,DEN,1699,3,8,0,2,0,2,2,6,8,8,1,0,2,2,6,29.0
Kyle,O'Quinn,2014-12-10,ORL,WAS,1801,4,15,1,2,1,2,2,4,6,4,1,2,0,2,10,30.0
Rodney,Stuckey,2014-12-10,IND,LAC,1908,4,11,0,1,2,2,0,2,2,6,1,0,2,0,10,22.5
Chris,Bosh,2014-12-10,MIA,DEN,2012,5,12,1,3,3,5,0,2,2,1,0,1,1,1,14,20.0
Michael,Kidd-Gilchrist,2014-12-10,CHO,BOS,1152,3,6,0,0,3,3,2,4,6,0,0,0,0,3,9,16.5
Jason,Smith,2014-12-10,NYK,SAS,1146,5,10,0,0,4,4,0,1,1,1,0,0,1,4,14,16.25
K.J.,McDaniels,2014-12-10,PHI,ATL,1385,3,11,1,7,3,4,1,3,4,2,2,2,1,3,10,26.0
Aaron,Brooks,2014-12-10,CHI,BRK,928,2,4,0,1,3,3,0,3,3,3,1,0,1,2,7,16.75
Alan,Anderson,2014-12-10,BRK,CHI,1463,5,10,2,6,0,0,0,3,3,0,0,0,0,2,12,16.75
