first_name,last_name,date,team_abbreviation,opponent_abbreviation,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,total_rebounds,assists,steals,blocks,turnovers,fouls_committed,points,draftkings_score
Anthony,Davis,2015-03-09,NOP,MIL,00:40:39,17,23,0,0,9,11,4,6,10,6,1,2,4,3,43,68.5
Stephen,Curry,2015-03-09,GSW,PHO,00:35:46,14,24,7,13,1,2,3,3,6,5,4,0,4,3,36,60.5
Giannis,Antetokounmpo,2015-03-09,MIL,NOP,00:37:28,11,16,0,1,7,7,2,3,5,4,3,3,2,2,29,52.25
Jeff,Teague,2015-03-09,ATL,SAC,00:28:56,7,11,2,3,2,3,1,4,5,13,2,0,3,1,18,47.25
DeAndre,Jordan,2015-03-09,LAC,MIN,00:38:54,10,11,0,0,0,3,5,12,17,3,1,2,4,2,20,49.75
Dwyane,Wade,2015-03-09,MIA,BOS,00:35:04,13,23,2,4,6,7,0,4,4,2,0,0,4,2,34,41.0
Marcin,Gortat,2015-03-09,WAS,CHO,00:28:06,9,11,0,0,2,2,2,5,7,0,2,0,0,1,20,32.75
Michael,Carter-Williams,2015-03-09,MIL,NOP,00:32:21,8,17,0,2,9,10,0,1,1,7,2,0,3,3,25,39.25
John,Wall,2015-03-09,WAS,CHO,00:29:16,7,11,1,2,0,0,0,5,5,9,3,1,3,1,15,41.75
Jeff,Green,2015-03-09,MEM,CHI,00:33:45,7,11,3,4,2,2,1,6,7,1,1,0,0,1,19,32.75
Tony,Snell,2015-03-09,CHI,MEM,00:37:50,7,13,4,7,3,4,0,3,3,1,2,0,0,0,21,32.25
Kenneth,Faried,2015-03-09,DEN,NYK,00:27:50,7,12,0,0,5,7,4,7,11,1,1,1,1,3,19,37.75
J.J.,Redick,2015-03-09,LAC,MIN,00:39:00,10,19,3,7,3,3,0,5,5,0,0,0,1,0,26,33.25
Austin,Rivers,2015-03-09,LAC,MIN,00:21:38,5,8,2,4,1,1,2,2,4,6,2,0,0,2,13,32.0
DeMarre,Carroll,2015-03-09,ATL,SAC,00:28:51,8,16,4,9,0,1,2,3,5,3,1,0,0,1,20,34.75
Al,Horford,2015-03-09,ATL,SAC,00:31:25,9,13,0,0,0,0,1,3,4,2,0,3,1,0,18,31.5
Brandon,Bass,2015-03-09,BOS,MIA,00:32:43,7,14,0,1,0,0,6,3,9,4,3,0,1,1,14,36.75
Marc,Gasol,2015-03-09,MEM,CHI,00:36:55,10,16,0,0,3,3,0,4,4,4,0,2,4,2,23,36.0
DeMarcus,Cousins,2015-03-09,SAC,ATL,00:32:23,3,9,0,0,6,6,4,10,14,6,1,0,1,2,12,40.0
Adreian,Payne,2015-03-09,MIN,LAC,00:36:33,7,12,0,0,2,3,5,10,15,2,2,1,3,4,16,42.25
Rudy,Gay,2015-03-09,SAC,ATL,00:34:40,10,15,3,4,0,0,2,2,4,1,0,1,4,0,23,31.0
