first_name,last_name,date,team_abbreviation,opponent_abbreviation,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,total_rebounds,assists,steals,blocks,turnovers,fouls_committed,points,draftkings_score
Chris,Bosh,2015-01-11,MIA,LAC,00:39:06,13,20,2,5,6,7,2,5,7,2,0,0,1,1,34,46.25
Hassan,Whiteside,2015-01-11,MIA,LAC,00:28:43,10,13,0,0,3,4,5,11,16,0,2,2,0,5,23,51.0
DeMarcus,Cousins,2015-01-11,SAC,CLE,00:35:05,11,23,0,0,4,6,2,11,13,5,4,3,1,3,26,63.25
Damian,Lillard,2015-01-11,POR,LAL,00:36:41,13,23,4,8,4,5,0,3,3,7,0,0,3,2,34,48.75
Rudy,Gay,2015-01-11,SAC,CLE,00:32:48,9,14,1,4,4,4,1,3,4,2,2,1,0,0,23,37.5
Zach,Randolph,2015-01-11,MEM,PHO,00:42:21,11,16,0,0,5,6,5,12,17,4,0,2,7,6,27,54.75
Chris,Paul,2015-01-11,LAC,MIA,00:35:59,9,17,3,8,2,2,0,3,3,9,0,0,2,4,23,40.75
Blake,Griffin,2015-01-11,LAC,MIA,00:38:52,10,19,1,3,5,7,3,3,6,3,0,0,2,4,26,37.5
Mike,Conley,2015-01-11,MEM,PHO,00:42:01,9,18,4,7,3,3,0,7,7,8,1,0,7,1,25,46.25
Kyle,Korver,2015-01-11,ATL,WAS,00:31:52,6,8,5,7,2,3,0,3,3,4,1,0,2,2,19,32.25
Jeff,Teague,2015-01-11,ATL,WAS,00:27:45,4,12,1,5,2,2,1,1,2,10,4,1,0,0,11,39.0
Kevin,Love,2015-01-11,CLE,SAC,00:34:43,10,21,3,9,2,3,1,9,10,3,1,1,4,1,25,45.5
DeMarre,Carroll,2015-01-11,ATL,WAS,00:28:35,5,9,2,5,4,5,1,3,4,1,4,0,1,0,16,31.0
Darren,Collison,2015-01-11,SAC,CLE,00:32:42,6,10,2,3,2,2,0,2,2,7,0,0,0,2,16,30.0
Timofey,Mozgov,2015-01-11,CLE,SAC,00:32:38,6,8,0,0,2,4,4,8,12,0,0,2,0,3,14,33.0
Dwyane,Wade,2015-01-11,MIA,LAC,00:35:41,5,15,0,2,7,9,2,2,4,10,1,0,2,1,17,38.0
Al,Horford,2015-01-11,ATL,WAS,00:30:29,6,12,1,1,2,3,2,4,6,3,1,2,0,3,15,33.5
Carlos,Boozer,2015-01-11,LAL,POR,00:20:38,6,8,0,0,1,3,2,7,9,3,1,0,0,4,13,30.75
Kyrie,Irving,2015-01-11,CLE,SAC,00:36:02,7,18,4,7,3,4,0,3,3,7,0,1,3,3,21,37.75
Courtney,Lee,2015-01-11,MEM,PHO,00:44:17,7,13,2,5,2,4,0,2,2,2,2,0,1,2,18,28.0
Markieff,Morris,2015-01-11,PHO,MEM,00:36:36,7,15,1,4,2,2,1,5,6,3,3,1,2,6,17,36.5
Nicolas,Batum,2015-01-11,POR,LAL,00:33:23,4,7,1,3,2,4,1,8,9,6,0,0,1,1,11,31.25
Wesley,Johnson,2015-01-11,LAL,POR,00:30:36,7,14,3,5,0,0,0,4,4,3,0,0,1,0,17,27.5
Alex,Len,2015-01-11,PHO,MEM,00:30:36,5,9,0,0,4,4,4,9,13,0,1,2,3,6,14,34.75
Thabo,Sefolosha,2015-01-11,ATL,WAS,00:20:10,3,5,1,1,2,2,5,3,8,2,1,0,1,1,9,24.0
Kevin,Seraphin,2015-01-11,WAS,ATL,00:24:29,6,9,0,0,1,1,0,6,6,4,0,3,3,2,13,31.0
Nene,Hilario,2015-01-11,WAS,ATL,00:27:23,6,8,0,0,2,2,0,6,6,0,1,0,1,2,14,23.0
Chris,Kaman,2015-01-11,POR,LAL,00:32:01,4,10,0,0,1,1,3,9,12,3,2,0,0,2,9,32.5
Tony,Allen,2015-01-11,MEM,PHO,00:41:00,5,11,0,0,2,2,2,4,6,2,2,1,1,1,12,28.0
Wesley,Matthews,2015-01-11,POR,LAL,00:34:40,6,11,3,7,1,2,0,0,0,5,2,0,3,3,16,27.5
John,Wall,2015-01-11,WAS,ATL,00:36:37,6,11,0,1,3,3,1,2,3,8,2,2,8,1,15,34.75
Pero,Antic,2015-01-11,ATL,WAS,00:18:54,3,6,3,5,3,4,2,3,5,2,0,0,0,2,12,22.75
Ronnie,Price,2015-01-11,LAL,POR,00:32:50,2,7,0,4,4,4,1,0,1,12,1,0,3,3,8,27.75
Mike,Scott,2015-01-11,ATL,WAS,00:17:54,5,10,1,3,0,0,1,5,6,2,1,0,0,2,11,24.0
Norris,Cole,2015-01-11,MIA,LAC,00:29:48,2,4,1,3,0,0,0,5,5,6,3,0,2,0,5,25.75
Paul,Pierce,2015-01-11,WAS,ATL,00:25:10,5,10,1,3,0,0,2,3,5,3,0,0,0,2,11,22.25
LaMarcus,Aldridge,2015-01-11,POR,LAL,00:36:04,7,18,1,2,0,0,1,8,9,3,0,0,1,0,15,30.75
Marcus,Morris,2015-01-11,PHO,MEM,00:27:02,5,12,1,5,0,1,4,5,9,1,1,0,1,0,11,25.75
Carl,Landry,2015-01-11,SAC,CLE,00:23:00,5,7,0,0,1,1,1,3,4,0,0,0,0,2,11,16.0
J.J.,Redick,2015-01-11,LAC,MIA,00:34:57,6,10,2,4,0,0,0,2,2,1,1,0,2,2,14,20.0
Marc,Gasol,2015-01-11,MEM,PHO,00:41:46,5,14,0,0,2,3,1,8,9,2,0,4,2,1,12,33.25
Jordan,Hill,2015-01-11,LAL,POR,00:27:55,6,11,0,0,2,2,0,5,5,0,0,3,3,2,14,24.75
Bradley,Beal,2015-01-11,WAS,ATL,00:34:13,4,12,2,5,2,2,1,4,5,4,0,1,2,1,12,26.25
Eric,Bledsoe,2015-01-11,PHO,MEM,00:42:27,5,16,1,5,0,0,0,3,3,5,2,1,1,0,11,28.25
Meyers,Leonard,2015-01-11,POR,LAL,00:20:30,4,5,1,2,1,1,0,4,4,0,1,0,1,4,10,17.0
Beno,Udrih,2015-01-11,MEM,PHO,00:16:23,4,6,1,2,0,0,2,1,3,2,1,0,2,2,9,17.25
Matt,Barnes,2015-01-11,LAC,MIA,00:32:27,2,4,2,2,2,2,2,1,3,1,1,1,1,4,8,17.75
Rasual,Butler,2015-01-11,WAS,ATL,00:21:59,3,7,2,6,0,0,0,3,3,3,1,0,1,0,8,18.75
Paul,Millsap,2015-01-11,ATL,WAS,00:24:55,4,8,0,1,3,3,1,1,2,3,0,0,2,2,11,17.0
Isaiah,Thomas,2015-01-11,PHO,MEM,00:40:32,7,16,2,7,4,4,0,0,0,3,1,0,7,1,20,24.0
P.J.,Tucker,2015-01-11,PHO,MEM,00:35:12,4,9,2,6,1,2,0,6,6,1,3,1,3,5,11,27.5
Wayne,Ellington,2015-01-11,LAL,POR,00:26:45,3,10,2,4,2,2,0,6,6,2,0,0,0,1,10,21.5
Ben,McLemore,2015-01-11,SAC,CLE,00:26:30,3,8,1,5,0,0,1,3,4,3,1,0,0,1,7,19.0
Brandan,Wright,2015-01-11,PHO,MEM,00:15:06,3,4,0,1,1,2,0,2,2,1,1,1,1,1,7,14.5
Luol,Deng,2015-01-11,MIA,LAC,00:34:24,4,9,2,5,0,0,1,2,3,4,0,0,2,3,10,19.75
Jason,Thompson,2015-01-11,SAC,CLE,00:31:40,3,8,0,0,1,2,1,9,10,0,1,0,0,1,7,21.5
Gerald,Green,2015-01-11,PHO,MEM,00:19:57,2,8,1,4,4,4,0,1,1,3,1,0,1,2,9,16.75
Marcin,Gortat,2015-01-11,WAS,ATL,00:19:26,4,5,0,0,2,3,1,1,2,1,0,0,3,2,10,12.5
