first_name,last_name,date,team_abbreviation,opponent_abbreviation,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,total_rebounds,assists,steals,blocks,turnovers,fouls_committed,points,draftkings_score
James,Harden,2015-02-10,HOU,PHO,00:42:39,13,23,3,7,11,14,3,9,12,9,3,1,5,1,40,75.5
Ty,Lawson,2015-02-10,DEN,LAL,00:44:52,12,20,1,3,7,8,0,3,3,16,2,0,2,3,32,63.25
Pau,Gasol,2015-02-10,CHI,SAC,00:37:37,11,15,0,0,4,4,2,14,16,3,0,0,1,3,26,50.0
Eric,Bledsoe,2015-02-10,PHO,HOU,00:39:33,9,19,2,4,12,13,0,4,4,4,2,1,3,1,32,48.5
Greg,Monroe,2015-02-10,DET,CHO,00:31:42,9,15,0,0,5,8,4,8,12,2,2,0,0,1,23,45.0
Derrick,Rose,2015-02-10,CHI,SAC,00:32:36,10,17,1,4,2,3,0,1,1,7,2,1,0,0,23,41.25
Tony,Snell,2015-02-10,CHI,SAC,00:40:55,9,11,4,6,2,2,0,2,2,2,1,0,0,3,24,33.5
Jodie,Meeks,2015-02-10,DET,CHO,00:27:37,4,8,0,3,10,10,1,2,3,1,3,1,0,1,18,31.25
Mason,Plumlee,2015-02-10,BRK,MEM,00:31:58,6,10,0,0,3,3,6,8,14,1,3,0,1,2,15,39.5
Carlos,Boozer,2015-02-10,LAL,DEN,00:30:01,8,15,0,0,5,8,4,6,10,4,1,0,2,3,21,40.5
Rudy,Gay,2015-02-10,SAC,CHI,00:39:49,10,18,1,4,3,5,1,6,7,5,1,0,3,3,24,41.25
Tony,Allen,2015-02-10,MEM,BRK,00:26:11,5,5,1,1,1,2,1,4,5,4,2,1,1,2,12,30.25
Josh,Smith,2015-02-10,HOU,PHO,00:32:20,8,15,2,4,2,3,2,4,6,3,1,1,1,5,20,36.5
Zach,Randolph,2015-02-10,MEM,BRK,00:34:26,9,17,1,1,0,0,1,7,8,1,3,0,1,2,19,36.5
Goran,Dragic,2015-02-10,PHO,HOU,00:37:28,7,11,3,4,3,4,3,2,5,2,0,0,3,3,20,29.25
Courtney,Lee,2015-02-10,MEM,BRK,00:26:20,6,10,2,5,1,1,0,1,1,3,2,1,0,3,15,27.75
Gerald,Henderson,2015-02-10,CHO,DET,00:31:21,5,13,2,3,5,6,0,4,4,5,1,0,1,0,17,32.0
D.J.,Augustin,2015-02-10,DET,CHO,00:28:23,5,14,1,3,7,7,0,1,1,5,1,0,1,0,18,28.75
Darrell,Arthur,2015-02-10,DEN,LAL,00:26:25,6,10,0,1,3,4,0,5,5,3,0,2,0,4,15,29.75
Isaiah,Thomas,2015-02-10,PHO,HOU,00:30:20,4,10,2,5,4,5,0,1,1,6,2,0,1,2,14,28.75
Randy,Foye,2015-02-10,DEN,LAL,00:25:10,5,7,2,4,0,0,0,2,2,2,2,1,0,3,12,24.5
Marc,Gasol,2015-02-10,MEM,BRK,00:29:39,4,9,0,1,6,8,2,9,11,2,1,2,3,2,14,35.25
Markieff,Morris,2015-02-10,PHO,HOU,00:32:32,6,13,1,1,3,4,2,4,6,4,1,0,2,3,16,31.0
Wayne,Ellington,2015-02-10,LAL,DEN,00:30:05,8,13,2,5,0,0,0,4,4,0,0,0,1,1,18,23.5
Beno,Udrih,2015-02-10,MEM,BRK,00:20:22,5,9,1,3,2,2,0,2,2,3,1,2,2,1,13,25.5
P.J.,Tucker,2015-02-10,PHO,HOU,00:38:58,7,15,3,6,0,0,3,4,7,1,0,0,2,1,17,27.75
Anthony,Tolliver,2015-02-10,DET,CHO,00:25:09,6,11,3,6,1,1,0,4,4,1,0,0,1,2,16,23.5
