first_name,last_name,date,team_abbreviation,opponent_abbreviation,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,total_rebounds,assists,steals,blocks,turnovers,fouls_committed,points,draftkings_score
Russell,Westbrook,2015-03-04,OKC,PHI,00:42:24,16,33,1,4,16,20,3,12,15,10,3,1,4,3,49,89.25
Anthony,Davis,2015-03-04,NOP,DET,00:41:50,17,30,0,0,5,7,4,9,13,2,3,8,1,1,39,79.75
Isaiah,Canaan,2015-03-04,PHI,OKC,00:41:36,10,16,8,13,3,3,0,7,7,6,1,0,3,1,31,53.25
LeBron,James,2015-03-04,CLE,TOR,00:37:27,9,16,3,6,8,13,1,5,6,14,0,0,3,2,29,57.5
Chris,Paul,2015-03-04,LAC,POR,00:42:00,14,29,2,6,6,6,0,6,6,12,1,0,5,5,36,62.0
Draymond,Green,2015-03-04,GSW,MIL,00:40:21,9,14,4,9,1,6,2,10,12,5,3,3,1,5,23,59.0
Victor,Oladipo,2015-03-04,ORL,PHO,00:42:35,15,25,4,8,4,4,1,3,4,3,3,0,7,4,38,52.0
Louis,Williams,2015-03-04,TOR,CLE,00:29:25,7,8,4,4,8,8,0,2,2,6,0,0,2,4,26,38.5
Brandon,Knight,2015-03-04,PHO,ORL,00:38:51,7,15,4,9,10,12,0,1,1,7,3,0,3,1,28,46.25
Jonas,Valanciunas,2015-03-04,TOR,CLE,00:30:48,12,17,0,0,2,2,4,7,11,1,0,2,1,3,26,44.75
Dwyane,Wade,2015-03-04,MIA,LAL,00:31:01,7,17,0,0,11,12,2,3,5,6,2,1,1,0,25,45.75
Nicolas,Batum,2015-03-04,POR,LAC,00:40:28,6,11,4,8,4,4,1,6,7,8,1,2,1,3,20,48.25
Jason,Richardson,2015-03-04,PHI,OKC,00:35:32,8,19,4,9,9,9,0,6,6,3,1,0,0,2,29,45.0
Kyrie,Irving,2015-03-04,CLE,TOR,00:40:33,9,17,1,5,7,7,0,2,2,8,0,0,2,0,26,40.0
