first_name,last_name,date,team_abbreviation,opponent_abbreviation,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,total_rebounds,assists,steals,blocks,turnovers,fouls_committed,points,draftkings_score
Chris,Bosh,2014-12-09,MIA,PHO,00:36:40,14,21,4,6,2,2,0,9,9,1,4,0,1,1,34,56.25
LeBron,James,2014-12-09,CLE,TOR,00:41:53,12,21,2,5,9,9,1,1,2,4,2,2,2,1,35,51.5
Marc,Gasol,2014-12-09,MEM,DAL,00:37:08,9,14,0,0,12,13,2,4,6,6,1,0,1,2,30,48.0
Chandler,Parsons,2014-12-09,DAL,MEM,00:33:32,10,18,6,10,4,5,1,6,7,3,2,1,1,0,30,51.75
Tim,Duncan,2014-12-09,SAS,UTA,00:35:37,10,16,0,0,3,4,4,10,14,2,3,4,2,2,23,56.5
Marcus,Morris,2014-12-09,PHO,MIA,00:37:01,10,13,5,6,0,0,2,3,5,4,2,0,2,3,25,42.75
Tyreke,Evans,2014-12-09,NOP,NYK,00:33:42,11,15,1,2,4,4,1,3,4,6,2,0,4,3,27,43.5
Kevin,Durant,2014-12-09,OKC,MIL,00:28:56,7,11,1,5,8,8,0,9,9,7,1,1,4,0,23,47.25
Kobe,Bryant,2014-12-09,LAL,SAC,00:35:50,11,27,2,6,8,8,3,0,3,6,2,0,3,2,32,48.25
Russell,Westbrook,2014-12-09,OKC,MIL,00:32:07,8,16,0,2,12,15,2,3,5,7,3,0,5,5,28,48.25
Mike,Conley,2014-12-09,MEM,DAL,00:33:16,9,13,2,4,2,2,0,4,4,3,2,0,1,0,22,36.0
Darren,Collison,2014-12-09,SAC,LAL,00:38:23,11,18,2,3,2,8,1,3,4,6,0,0,0,2,26,41.0
Luol,Deng,2014-12-09,MIA,PHO,00:33:30,9,12,3,4,2,4,1,3,4,3,1,2,2,4,23,39.0
Omer,Asik,2014-12-09,NOP,NYK,00:30:28,7,10,0,0,2,4,5,9,14,1,0,2,0,2,16,39.0
Wesley,Matthews,2014-12-09,POR,DET,00:35:06,8,12,3,6,0,0,0,5,5,5,1,0,1,1,19,35.75
Jonas,Valanciunas,2014-12-09,TOR,CLE,00:36:30,6,7,0,0,6,6,5,10,15,0,0,0,3,2,18,35.25
Amar'e,Stoudemire,2014-12-09,NYK,NOP,00:32:06,11,18,0,0,4,6,1,4,5,0,0,5,2,6,26,41.25
Serge,Ibaka,2014-12-09,OKC,MIL,00:24:05,5,5,0,0,5,5,2,3,5,0,2,3,2,0,15,30.25
Greg,Monroe,2014-12-09,DET,POR,00:32:45,10,22,0,0,2,2,3,7,10,1,2,0,0,1,22,40.0
Jrue,Holiday,2014-12-09,NOP,NYK,00:32:36,6,10,0,1,1,1,1,5,6,7,2,0,0,2,13,35.0
Kyle,Lowry,2014-12-09,TOR,CLE,00:40:11,6,18,2,8,2,2,1,3,4,14,1,0,0,5,16,45.0
Kawhi,Leonard,2014-12-09,SAS,UTA,00:35:44,7,13,0,1,2,5,2,3,5,5,5,0,2,3,16,38.75
LaMarcus,Aldridge,2014-12-09,POR,DET,00:36:58,8,21,1,1,6,6,3,8,11,1,1,2,3,2,23,43.25
Derrick,Favors,2014-12-09,UTA,SAS,00:32:39,10,20,0,0,1,1,3,5,8,2,1,2,2,4,21,39.0
Jae,Crowder,2014-12-09,DAL,MEM,00:24:01,5,6,3,3,0,0,3,3,6,1,2,1,1,4,13,29.0
Anthony,Davis,2014-12-09,NOP,NYK,00:32:47,6,14,0,0,6,9,3,5,8,1,1,3,1,3,18,37.0
Josh,McRoberts,2014-12-09,MIA,PHO,00:33:02,4,5,2,2,0,0,1,3,4,7,2,0,1,3,10,30.0
Reggie,Jackson,2014-12-09,OKC,MIL,00:30:13,8,14,2,7,0,0,0,7,7,3,0,0,1,1,18,31.75
Jameer,Nelson,2014-12-09,DAL,MEM,00:24:14,6,9,4,6,2,2,0,4,4,4,0,0,3,4,18,29.5
Rudy,Gay,2014-12-09,SAC,LAL,00:34:07,7,18,2,4,7,8,0,5,5,5,0,1,4,3,23,37.75
Kevin,Love,2014-12-09,CLE,TOR,00:35:42,6,15,1,5,4,4,3,6,9,4,0,1,3,0,17,35.25
Dion,Waiters,2014-12-09,CLE,TOR,00:24:23,7,10,3,5,1,2,0,1,1,2,0,0,1,2,18,23.25
Kyrie,Irving,2014-12-09,CLE,TOR,00:42:27,5,12,1,5,2,2,0,1,1,10,2,0,2,3,13,32.75
Zach,Randolph,2014-12-09,MEM,DAL,00:32:10,6,18,0,0,5,6,9,4,13,0,1,0,1,3,17,34.75
Jerryd,Bayless,2014-12-09,MIL,OKC,00:20:26,3,6,0,1,5,5,0,1,1,6,2,0,2,0,11,24.25
Giannis,Antetokounmpo,2014-12-09,MIL,OKC,00:26:25,4,11,1,2,8,11,3,4,7,0,0,2,1,3,17,29.75
Gordon,Hayward,2014-12-09,UTA,SAS,00:36:16,7,13,0,2,6,9,0,7,7,4,1,0,5,3,20,34.25
Enes,Kanter,2014-12-09,UTA,SAS,00:30:48,6,9,0,0,0,0,4,11,15,0,0,1,2,2,12,31.75
Tony,Allen,2014-12-09,MEM,DAL,00:30:57,5,8,0,0,3,3,0,0,0,2,2,0,0,2,13,20.0
Ed,Davis,2014-12-09,LAL,SAC,00:25:33,5,5,0,0,1,4,2,4,6,2,0,0,0,1,11,21.5
Jose,Calderon,2014-12-09,NYK,NOP,00:36:13,3,5,2,2,0,0,1,0,1,6,3,0,1,2,8,24.75
Reggie,Evans,2014-12-09,SAC,LAL,00:30:29,3,3,0,0,2,2,5,9,14,1,1,0,2,3,8,28.0
Damian,Lillard,2014-12-09,POR,DET,00:35:20,6,14,1,5,1,2,0,5,5,7,2,0,2,2,14,34.25
Patrick,Patterson,2014-12-09,TOR,CLE,00:26:22,5,7,2,2,0,0,1,3,4,1,0,2,1,0,12,23.0
Chris,Kaman,2014-12-09,POR,DET,00:20:40,7,10,0,0,0,0,1,2,3,2,0,2,1,3,14,24.25
Carmelo,Anthony,2014-12-09,NYK,NOP,00:38:52,6,11,2,4,3,3,1,7,8,0,1,0,4,0,17,28.0
Caron,Butler,2014-12-09,DET,POR,00:29:16,6,14,0,4,1,1,2,5,7,2,2,0,0,1,13,28.75
Carlos,Boozer,2014-12-09,LAL,SAC,00:27:59,6,13,0,0,3,6,0,9,9,1,1,0,0,1,15,29.75
Gerald,Green,2014-12-09,PHO,MIA,00:21:23,6,11,5,7,2,3,0,2,2,2,1,0,4,3,19,27.0
Andre,Drummond,2014-12-09,DET,POR,00:30:24,3,12,0,0,4,7,9,6,15,1,1,0,0,1,10,32.25
Dwyane,Wade,2014-12-09,MIA,PHO,00:34:20,7,15,0,0,2,4,3,3,6,5,2,1,5,2,16,34.5
Markieff,Morris,2014-12-09,PHO,MIA,00:31:30,6,11,1,2,4,5,1,3,4,3,0,0,3,3,17,25.5
Tayshaun,Prince,2014-12-09,MEM,DAL,00:29:03,4,9,2,3,1,1,1,6,7,2,1,0,0,2,11,25.75
Ben,McLemore,2014-12-09,SAC,LAL,00:24:45,3,7,3,5,6,7,0,1,1,2,1,1,2,5,15,23.75
J.R.,Smith,2014-12-09,NYK,NOP,00:28:26,6,18,2,6,3,4,1,3,4,5,0,0,1,1,17,30.0
Norris,Cole,2014-12-09,MIA,PHO,00:30:49,5,9,0,2,0,0,0,3,3,4,1,0,0,1,10,21.75
Goran,Dragic,2014-12-09,PHO,MIA,00:34:26,7,15,2,6,0,1,2,2,4,4,1,0,3,2,16,28.5
Alec,Burks,2014-12-09,UTA,SAS,00:30:00,5,11,1,2,3,4,0,3,3,4,0,0,1,3,14,23.75
Beno,Udrih,2014-12-09,MEM,DAL,00:16:15,4,7,1,1,1,2,0,4,4,4,0,0,1,0,10,21.0
O.J.,Mayo,2014-12-09,MIL,OKC,00:29:08,6,13,0,4,6,6,1,3,4,0,0,0,2,6,18,22.0
Josh,Smith,2014-12-09,DET,POR,00:20:33,4,10,0,0,2,2,0,5,5,2,0,2,0,1,10,23.25
Boris,Diaw,2014-12-09,SAS,UTA,00:26:02,2,5,1,3,2,2,1,2,3,5,1,0,1,2,7,20.25
Terrence,Ross,2014-12-09,TOR,CLE,00:27:42,8,13,1,4,1,1,1,2,3,1,0,0,5,2,18,21.25
Matthew,Dellavedova,2014-12-09,CLE,TOR,00:21:16,2,4,2,4,0,0,1,2,3,5,0,0,0,2,6,18.25
James,Ennis,2014-12-09,MIA,PHO,00:14:30,1,2,0,1,2,2,0,3,3,2,2,1,0,0,4,16.75
Jose,Barea,2014-12-09,DAL,MEM,00:20:44,7,16,3,8,0,0,0,3,3,1,0,0,2,1,17,22.75
Danny,Green,2014-12-09,SAS,UTA,00:28:50,6,10,1,5,0,0,0,1,1,1,1,0,1,4,13,17.75
Jordan,Hill,2014-12-09,LAL,SAC,00:28:06,3,8,0,0,0,0,2,4,6,5,2,1,1,4,6,26.5
Austin,Rivers,2014-12-09,NOP,NYK,00:18:35,4,6,1,1,0,0,0,1,1,2,1,1,2,0,9,16.75
Allen,Crabbe,2014-12-09,POR,DET,00:19:45,4,5,1,2,0,0,0,1,1,2,0,1,1,2,9,15.25
Nick,Young,2014-12-09,LAL,SAC,00:22:10,5,13,1,5,1,1,2,2,4,1,1,1,0,4,12,23.0
Steve,Blake,2014-12-09,POR,DET,00:18:47,2,3,1,1,0,0,0,2,2,6,0,0,1,0,5,16.5
Tristan,Thompson,2014-12-09,CLE,TOR,00:33:43,3,5,0,0,2,4,4,4,8,0,0,1,1,3,8,19.5
Wesley,Johnson,2014-12-09,LAL,SAC,00:26:25,3,11,2,5,2,2,2,5,7,1,0,2,0,3,10,25.25
Brandan,Wright,2014-12-09,DAL,MEM,00:20:48,2,2,0,0,1,2,3,1,4,1,0,2,0,3,5,15.5
Jared,Dudley,2014-12-09,MIL,OKC,00:24:21,4,9,0,3,0,0,2,2,4,1,1,0,0,1,8,16.5
James,Johnson,2014-12-09,TOR,CLE,00:21:35,6,13,0,2,0,0,3,1,4,0,1,1,1,5,12,20.5
Jabari,Parker,2014-12-09,MIL,OKC,00:29:12,7,13,0,0,1,2,0,1,1,1,0,0,2,3,15,16.75
Robin,Lopez,2014-12-09,POR,DET,00:27:02,3,9,0,0,0,0,6,5,11,0,0,2,2,0,6,22.75
Kentavious,Caldwell-Pope,2014-12-09,DET,POR,00:24:59,4,7,1,2,2,2,0,0,0,0,2,0,3,2,11,14.0
Marco,Belinelli,2014-12-09,SAS,UTA,00:23:01,5,9,0,2,3,5,1,3,4,0,0,0,3,2,13,16.5
Rudy,Gobert,2014-12-09,UTA,SAS,00:15:21,2,2,0,0,2,2,1,1,2,1,0,2,2,2,6,13.0
Robert,Sacre,2014-12-09,LAL,SAC,00:14:06,2,3,0,0,0,0,3,1,4,1,0,1,0,2,4,12.5
Anthony,Tolliver,2014-12-09,PHO,MIA,00:16:11,3,6,3,5,0,0,0,3,3,0,0,0,1,1,9,13.75
