first_name,last_name,date,team_abbreviation,opponent_abbreviation,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,total_rebounds,assists,steals,blocks,turnovers,fouls_committed,points,draftkings_score
Goran,Dragic,2014-12-02,PHO,IND,2112,11,15,5,6,7,7,0,5,5,3,4,0,3,2,34,53.75
LaMarcus,Aldridge,2014-12-02,POR,DEN,2298,16,30,0,1,7,9,0,11,11,1,0,2,0,0,39,58.25
Anthony,Davis,2014-12-02,NOP,OKC,2336,8,15,0,0,9,16,2,8,10,4,6,4,1,2,25,63.0
Kyle,Korver,2014-12-02,ATL,BOS,2249,8,9,6,7,2,2,1,5,6,4,1,1,2,0,24,43.5
Kyle,Lowry,2014-12-02,TOR,SAC,2235,10,21,1,3,6,6,0,0,0,13,2,1,2,3,27,52.0
Eric,Bledsoe,2014-12-02,PHO,IND,2313,11,20,1,4,4,5,0,3,3,7,4,0,2,0,27,48.75
Kyrie,Irving,2014-12-02,CLE,MIL,2432,10,15,0,3,8,10,0,2,2,6,1,1,1,4,28,43.0
Brandon,Knight,2014-12-02,MIL,CLE,2230,10,18,5,9,2,2,1,5,6,8,3,0,3,4,27,53.5
Victor,Oladipo,2014-12-02,ORL,GSW,2187,10,14,3,4,4,4,0,4,4,4,3,0,4,0,27,43.5
Joe,Johnson,2014-12-02,BRK,NYK,2199,7,14,1,4,7,7,3,5,8,6,3,1,2,1,22,48.5
Ryan,Anderson,2014-12-02,NOP,OKC,2092,7,15,2,7,7,7,6,5,11,1,2,0,0,3,23,43.25
Jose,Calderon,2014-12-02,NYK,BRK,1930,7,9,5,6,0,0,1,1,2,7,2,0,1,1,19,38.0
Ty,Lawson,2014-12-02,DEN,POR,2557,9,16,3,4,3,7,0,4,4,13,2,0,4,3,24,52.0
Jordan,Hill,2014-12-02,LAL,DET,1839,10,15,0,0,2,2,5,8,13,1,1,0,1,2,22,41.25
Devin,Harris,2014-12-02,DAL,CHI,2115,7,10,6,6,0,0,0,4,4,8,1,0,1,4,20,41.5
Pau,Gasol,2014-12-02,CHI,DAL,3009,12,25,0,1,5,5,3,11,14,2,1,1,3,3,29,52.0
Jabari,Parker,2014-12-02,MIL,CLE,2275,11,15,0,0,0,0,3,5,8,3,2,0,3,2,22,39.0
Paul,Millsap,2014-12-02,ATL,BOS,2257,7,15,0,2,5,5,0,6,6,7,3,3,2,4,19,48.0
Chandler,Parsons,2014-12-02,DAL,CHI,2696,7,16,3,7,7,8,1,6,7,2,3,0,2,2,24,42.25
Monta,Ellis,2014-12-02,DAL,CHI,2717,16,35,1,4,5,5,1,1,2,1,2,0,3,4,38,45.0
Jeff,Green,2014-12-02,BOS,ATL,2141,10,16,1,3,4,4,1,3,4,0,1,0,2,1,25,31.5
Rudy,Gay,2014-12-02,SAC,TOR,2328,8,16,1,1,3,3,4,2,6,10,0,1,4,3,20,43.0
Brook,Lopez,2014-12-02,BRK,NYK,2124,10,20,0,0,3,4,3,5,8,2,0,3,1,2,23,41.5
Klay,Thompson,2014-12-02,GSW,ORL,2104,8,16,4,8,0,0,0,6,6,5,2,0,1,1,20,40.5
Kyle,O'Quinn,2014-12-02,ORL,GSW,1637,9,16,0,0,3,3,5,6,11,1,2,1,3,4,21,40.75
Tyreke,Evans,2014-12-02,NOP,OKC,2329,14,24,0,1,2,4,1,1,2,5,0,1,6,0,30,39.0
Deron,Williams,2014-12-02,BRK,NYK,2126,6,12,5,8,2,3,0,5,5,5,0,0,0,1,19,35.25
Jimmy,Butler,2014-12-02,CHI,DAL,2779,9,21,0,3,5,9,4,4,8,7,0,0,1,3,23,43.0
Jrue,Holiday,2014-12-02,NOP,OKC,2302,6,17,0,4,4,4,0,5,5,10,3,2,2,1,16,46.25
Mike,Dunleavy,2014-12-02,CHI,DAL,2928,8,15,2,7,2,2,0,4,4,4,1,1,0,4,20,36.0
Dirk,Nowitzki,2014-12-02,DAL,CHI,2522,8,22,2,6,4,4,1,6,7,10,0,0,1,4,22,46.25
LeBron,James,2014-12-02,CLE,MIL,2465,6,15,0,4,14,21,1,4,5,10,0,0,7,1,26,43.75
Jared,Sullinger,2014-12-02,BOS,ATL,1788,9,16,4,7,0,0,3,6,9,1,0,0,2,2,22,35.75
Kevin,Love,2014-12-02,CLE,MIL,2387,10,16,4,8,3,5,2,9,11,0,0,1,7,2,27,41.25
Harrison,Barnes,2014-12-02,GSW,ORL,1968,5,9,1,1,3,5,4,8,12,1,1,0,0,0,14,33.0
