first_name,last_name,date,team_abbreviation,opponent_abbreviation,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,total_rebounds,assists,steals,blocks,turnovers,fouls_committed,points,draftkings_score
Rodney,Stuckey,2015-03-10,IND,ORL,1835,13,19,6,9,2,2,1,5,6,7,1,1,1,2,34,58.5
Kyle,Lowry,2015-03-10,TOR,SAS,2563,10,19,5,9,7,7,1,3,4,5,2,0,1,4,32,50.5
LeBron,James,2015-03-10,CLE,DAL,1738,10,14,4,6,3,5,0,7,7,8,1,1,2,3,27,52.75
Kawhi,Leonard,2015-03-10,SAS,TOR,2331,10,19,0,0,4,4,4,7,11,1,5,1,1,1,24,50.75
Derrick,Favors,2015-03-10,UTA,NYK,2073,11,17,0,0,7,9,2,10,12,0,2,0,1,4,29,47.5
Greg,Monroe,2015-03-10,DET,LAL,2314,10,14,0,0,4,8,5,5,10,2,2,2,1,3,24,47.0
Alexey,Shved,2015-03-10,NYK,UTA,2481,6,12,4,7,5,5,0,10,10,7,1,2,2,5,21,51.0
Kyrie,Irving,2015-03-10,CLE,DAL,2089,6,13,1,2,9,10,1,4,5,5,2,0,3,1,22,38.75
J.R.,Smith,2015-03-10,CLE,DAL,1736,8,14,5,8,0,0,2,6,8,2,1,0,0,3,21,38.5
Danny,Green,2015-03-10,SAS,TOR,1542,5,7,5,6,4,5,1,5,6,2,0,1,1,1,19,33.5
Andre,Drummond,2015-03-10,DET,LAL,1903,7,12,0,0,0,0,6,15,21,0,1,2,1,1,14,45.75
Tony,Parker,2015-03-10,SAS,TOR,2190,9,20,1,3,4,6,0,2,2,9,1,0,1,2,23,41.0
Cole,Aldrich,2015-03-10,NYK,UTA,1759,7,12,0,0,3,3,4,9,13,0,1,1,0,3,17,37.25
Amir,Johnson,2015-03-10,TOR,SAS,1974,8,14,0,0,0,2,6,8,14,3,0,1,1,1,16,39.5
Omer,Asik,2015-03-10,NOP,BRK,1637,6,8,0,0,0,0,3,12,15,1,1,0,0,0,12,34.25
Kevin,Love,2015-03-10,CLE,DAL,1977,9,17,2,6,1,2,2,12,14,2,0,1,3,2,21,43.0
Timofey,Mozgov,2015-03-10,CLE,DAL,2004,5,10,0,0,7,8,2,2,4,1,1,2,0,3,17,29.5
Quincy,Pondexter,2015-03-10,NOP,BRK,1773,6,9,5,6,0,0,1,0,1,4,0,1,1,2,17,28.25
Damjan,Rudez,2015-03-10,IND,ORL,1593,6,8,5,7,0,0,0,0,0,5,0,0,2,0,17,26.0
Luis,Scola,2015-03-10,IND,ORL,1221,6,8,0,0,3,3,3,7,10,0,1,0,1,2,15,29.0
Rudy,Gobert,2015-03-10,UTA,NYK,2256,4,8,0,0,2,5,2,12,14,1,3,4,1,1,10,42.5
Norris,Cole,2015-03-10,NOP,BRK,1768,6,11,4,6,0,0,0,5,5,4,3,0,2,3,16,35.25
Tobias,Harris,2015-03-10,ORL,IND,1781,8,17,1,4,5,6,2,4,6,0,2,0,2,2,22,33.0
C.J.,Watson,2015-03-10,IND,ORL,1399,3,6,3,5,3,3,1,3,4,5,2,1,3,0,12,30.5
Monta,Ellis,2015-03-10,DAL,CLE,1900,8,18,0,4,1,2,1,2,3,4,2,1,0,1,17,32.75
Jeremy,Lin,2015-03-10,LAL,DET,1687,1,4,1,1,9,12,0,7,7,5,1,1,2,1,12,31.75
