first_name,last_name,date,team_abbreviation,opponent_abbreviation,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,total_rebounds,assists,steals,blocks,turnovers,fouls_committed,points,draftkings_score
James,Johnson,2015-02-21,TOR,HOU,2073,10,16,1,2,6,8,0,5,5,0,4,4,2,1,27,48.75
Corey,Brewer,2015-02-21,HOU,TOR,2072,12,19,0,2,2,3,2,8,10,2,5,0,3,3,26,50.0
Russell,Westbrook,2015-02-21,OKC,CHO,2129,12,27,0,3,9,9,2,5,7,10,1,0,6,2,33,55.75
Austin,Rivers,2015-02-21,LAC,SAC,1584,11,19,5,9,1,2,0,1,1,2,3,0,1,2,28,40.25
Pau,Gasol,2015-02-21,CHI,PHO,1911,9,13,1,1,3,4,2,12,14,2,0,2,3,0,22,45.5
Mo,Williams,2015-02-21,CHO,OKC,2285,8,17,5,10,3,3,2,2,4,12,1,0,5,2,24,49.0
Eric,Gordon,2015-02-21,NOP,MIA,2401,7,18,6,11,4,4,1,3,4,6,1,0,1,0,24,42.5
J.J.,Redick,2015-02-21,LAC,SAC,1584,6,13,4,6,8,8,0,2,2,3,0,0,0,2,24,33.0
P.J.,Tucker,2015-02-21,PHO,CHI,1588,8,13,4,7,0,0,2,4,6,1,3,0,1,4,20,36.5
Jamal,Crawford,2015-02-21,LAC,SAC,1240,10,18,1,7,2,2,0,1,1,6,1,0,1,3,23,35.25
Michael,Kidd-Gilchrist,2015-02-21,CHO,OKC,1766,8,14,0,0,4,4,2,2,4,0,3,0,0,2,20,31.0
Eric,Bledsoe,2015-02-21,PHO,CHI,1897,5,8,1,3,2,2,2,5,7,8,3,1,5,2,13,39.75
Al,Jefferson,2015-02-21,CHO,OKC,2016,9,18,1,1,1,1,4,8,12,1,0,0,0,3,20,37.0
James,Harden,2015-02-21,HOU,TOR,1758,5,12,2,6,8,10,0,5,5,7,2,0,5,2,20,39.25
Cody,Zeller,2015-02-21,CHO,OKC,1207,5,9,0,0,3,4,1,3,4,3,1,4,0,1,13,32.5
Omer,Asik,2015-02-21,NOP,MIA,1928,6,9,0,0,3,5,2,7,9,2,1,0,1,1,15,30.75
Ray,McCallum,2015-02-21,SAC,LAC,1395,4,7,0,1,2,2,2,5,7,5,1,2,1,0,10,31.75
