first_name,last_name,date,team_abbreviation,opponent_abbreviation,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,total_rebounds,assists,steals,blocks,turnovers,fouls_committed,points,draftkings_score
James,Harden,2015-03-06,HOU,DET,2266,10,21,2,6,16,18,1,11,12,12,1,0,7,1,38,70.5
Rudy,Gay,2015-03-06,SAC,ORL,2516,16,26,3,6,4,5,5,3,8,3,3,2,5,2,39,62.5
Victor,Oladipo,2015-03-06,ORL,SAC,2409,14,24,2,3,2,2,1,2,3,10,5,0,3,2,32,60.25
DeMarcus,Cousins,2015-03-06,SAC,ORL,2315,9,18,0,0,11,14,4,8,12,2,0,3,1,2,29,52.5
Anthony,Davis,2015-03-06,NOP,BOS,2534,11,21,0,0,7,8,2,12,14,2,1,3,3,2,29,56.0
Channing,Frye,2015-03-06,ORL,SAC,2127,7,11,6,9,2,2,0,10,10,3,1,3,1,3,22,49.5
Tony,Parker,2015-03-06,SAS,DEN,2170,10,15,0,0,4,5,0,3,3,7,2,0,1,2,24,41.75
Kawhi,Leonard,2015-03-06,SAS,DEN,2160,10,17,1,5,4,4,0,8,8,4,1,3,2,3,25,48.5
Gordon,Hayward,2015-03-06,UTA,PHI,2232,7,16,2,3,9,10,1,8,9,4,1,0,1,0,25,44.75
Al,Jefferson,2015-03-06,CHO,TOR,2047,11,21,0,1,1,2,2,11,13,5,1,2,1,1,23,52.25
Al,Horford,2015-03-06,ATL,CLE,2019,7,12,1,1,4,4,2,7,9,6,2,1,2,1,19,44.75
Zach,Randolph,2015-03-06,MEM,LAL,2223,10,16,0,1,4,4,3,10,13,3,1,0,3,3,24,45.25
Stephen,Curry,2015-03-06,GSW,DAL,1853,6,11,5,8,5,6,0,2,2,7,2,1,3,2,22,42.0
Greg,Monroe,2015-03-06,DET,HOU,1797,7,13,0,0,5,6,2,6,8,3,4,1,1,2,19,43.0
Ty,Lawson,2015-03-06,DEN,SAS,1960,7,13,1,2,8,8,0,1,1,9,0,0,2,3,23,37.25
Isaiah,Thomas,2015-03-06,BOS,NOP,1723,8,13,4,6,7,8,0,1,1,3,0,0,3,0,27,33.25
DeMar,DeRozan,2015-03-06,TOR,CHO,2345,14,26,0,0,2,2,0,2,2,3,1,1,1,2,30,40.5
Jordan,Clarkson,2015-03-06,LAL,MEM,2178,12,18,1,3,0,0,0,4,4,6,0,0,2,2,25,38.5
