first_name,last_name,date,team_abbreviation,opponent_abbreviation,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,total_rebounds,assists,steals,blocks,turnovers,fouls_committed,points,draftkings_score
Stephen,Curry,2015-04-09,GSW,POR,2113,17,23,8,13,3,3,1,1,2,10,0,0,4,2,45,64.5
LaMarcus,Aldridge,2015-04-09,POR,GSW,2071,11,24,2,3,3,3,2,4,6,4,1,2,2,0,27,46.5
Klay,Thompson,2015-04-09,GSW,POR,2164,10,21,3,5,3,4,0,4,4,2,1,1,2,3,26,38.5
Hassan,Whiteside,2015-04-09,MIA,CHI,2253,9,15,0,0,1,2,5,11,16,0,0,1,2,4,19,40.0
Pau,Gasol,2015-04-09,CHI,MIA,2050,8,17,0,0,0,0,5,10,15,1,0,1,0,2,16,38.25
Taj,Gibson,2015-04-09,CHI,MIA,2012,6,12,0,0,2,2,4,8,12,2,0,1,1,1,14,33.5
Harrison,Barnes,2015-04-09,GSW,POR,1769,5,6,0,1,2,2,1,6,7,4,1,0,2,1,12,27.75
Andrew,Bogut,2015-04-09,GSW,POR,1915,5,6,0,0,0,0,2,5,7,4,0,0,0,0,10,24.75
Draymond,Green,2015-04-09,GSW,POR,2136,5,11,1,4,0,0,4,10,14,3,1,2,1,3,11,39.0
Nicolas,Batum,2015-04-09,POR,GSW,2469,3,9,1,3,0,0,3,7,10,8,1,1,0,1,7,36.0
C.J.,McCollum,2015-04-09,POR,GSW,1855,8,14,1,3,0,0,1,1,2,1,2,1,1,2,17,27.0
Damian,Lillard,2015-04-09,POR,GSW,2292,9,22,1,9,1,2,0,6,6,8,0,0,2,2,20,39.0
Mike,Dunleavy,2015-04-09,CHI,MIA,1901,5,12,1,4,1,1,0,5,5,2,4,0,1,2,12,29.25
Robin,Lopez,2015-04-09,POR,GSW,1365,4,7,0,0,2,2,3,4,7,1,0,1,1,1,10,21.75
Aaron,Brooks,2015-04-09,CHI,MIA,1466,5,12,2,6,2,2,0,1,1,3,1,0,1,1,14,22.25
Luol,Deng,2015-04-09,MIA,CHI,2160,3,13,0,3,2,2,5,3,8,4,2,1,0,1,8,30.0
Nikola,Mirotic,2015-04-09,CHI,MIA,1018,2,7,2,7,3,4,3,0,3,1,3,0,1,0,9,20.75
Michael,Beasley,2015-04-09,MIA,CHI,1164,5,8,3,4,0,0,0,2,2,1,0,1,1,3,13,20.0
Arron,Afflalo,2015-04-09,POR,GSW,1614,4,6,0,0,0,0,0,1,1,0,1,0,0,2,8,11.25
Meyers,Leonard,2015-04-09,POR,GSW,473,2,2,0,0,0,0,1,5,6,1,0,0,0,1,4,13.0
Goran,Dragic,2015-04-09,MIA,CHI,1981,7,16,1,4,0,0,1,1,2,1,0,1,2,3,15,20.5
Marreese,Speights,2015-04-09,GSW,POR,452,2,3,0,0,0,0,1,0,1,2,1,0,0,1,4,10.25
James,Ennis,2015-04-09,MIA,CHI,1357,2,3,0,1,2,3,1,4,5,2,0,0,2,2,6,14.25
Chris,Andersen,2015-04-09,MIA,CHI,627,2,3,0,1,0,0,0,2,2,0,0,2,0,0,4,10.5
Allen,Crabbe,2015-04-09,POR,GSW,857,2,2,1,1,0,0,0,1,1,1,0,0,1,1,5,7.75
Tony,Snell,2015-04-09,CHI,MIA,2273,2,8,1,3,2,2,1,4,5,1,0,0,0,2,7,15.25
Derrick,Rose,2015-04-09,CHI,MIA,1222,5,15,0,3,2,2,1,3,4,2,0,0,3,0,12,18.5
Udonis,Haslem,2015-04-09,MIA,CHI,1071,1,4,0,0,0,0,1,3,4,1,0,1,0,1,2,10.5
Andre,Iguodala,2015-04-09,GSW,POR,1620,2,8,0,2,0,0,0,2,2,2,1,1,1,0,4,13.0
Brandon,Rush,2015-04-09,GSW,POR,336,0,0,0,0,0,0,0,3,3,0,1,0,0,0,0,5.75
Joakim,Noah,2015-04-09,CHI,MIA,1651,1,6,0,0,1,4,1,5,6,4,1,0,2,2,3,17.5
Chris,Kaman,2015-04-09,POR,GSW,582,2,6,0,0,0,1,1,1,2,1,0,0,1,0,4,7.5
Steve,Blake,2015-04-09,POR,GSW,822,1,6,1,5,0,0,0,0,0,3,1,0,1,2,3,9.5
Kirk,Hinrich,2015-04-09,CHI,MIA,808,1,2,0,0,0,0,0,0,0,1,1,0,2,1,2,4.5
James,Michael,2015-04-09,GSW,POR,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Justin,Holiday,2015-04-09,GSW,POR,614,1,4,0,1,0,0,0,1,1,0,0,1,1,0,2,4.75
David,Lee,2015-04-09,GSW,POR,295,0,2,0,0,0,0,0,1,1,0,0,0,0,1,0,1.25
Mario,Chalmers,2015-04-09,MIA,CHI,1528,1,6,0,2,0,0,0,4,4,2,0,0,2,3,2,9.0
Shaun,Livingston,2015-04-09,GSW,POR,982,1,6,0,0,0,0,0,2,2,0,0,0,2,1,2,3.5
Dwyane,Wade,2015-04-09,MIA,CHI,2259,4,20,1,3,0,0,0,3,3,3,0,0,5,0,9,15.25
