first_name,last_name,date,team_abbreviation,opponent_abbreviation,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,total_rebounds,assists,steals,blocks,turnovers,fouls_committed,points,draftkings_score
Dwight,Howard,2014-11-06,HOU,SAS,1958,12,18,0,1,8,13,2,14,16,0,1,2,2,3,32,57.0
Jason,Terry,2014-11-06,HOU,SAS,1243,4,5,4,5,4,4,0,0,0,2,2,0,1,0,16,24.5
LaMarcus,Aldridge,2014-11-06,POR,DAL,1794,10,16,0,1,0,1,2,5,7,0,0,0,1,2,20,28.25
James,Harden,2014-11-06,HOU,SAS,1972,8,15,1,4,3,6,2,4,6,6,1,3,8,1,20,41.0
Damian,Lillard,2014-11-06,POR,DAL,1912,6,13,1,6,5,5,0,5,5,6,1,0,5,1,18,33.25
Aron,Baynes,2014-11-06,SAS,HOU,1865,4,10,0,0,4,5,7,5,12,0,1,0,0,5,12,29.0
C.J.,McCollum,2014-11-06,POR,DAL,1288,4,8,3,4,2,2,0,2,2,3,0,1,0,3,13,23.5
Nicolas,Batum,2014-11-06,POR,DAL,1731,2,8,2,6,2,2,2,7,9,9,0,1,2,2,8,34.75
Cory,Joseph,2014-11-06,SAS,HOU,1291,9,11,0,1,0,0,0,1,1,0,0,0,3,1,18,17.75
Chris,Kaman,2014-11-06,POR,DAL,1063,6,6,0,0,0,1,1,4,5,0,0,1,1,2,12,19.75
Wesley,Matthews,2014-11-06,POR,DAL,1519,3,6,2,5,4,4,0,4,4,0,1,0,2,1,12,19.0
Al-Farouq,Aminu,2014-11-06,DAL,POR,985,3,6,1,1,0,0,2,3,5,0,2,1,0,1,7,19.75
Isaiah,Canaan,2014-11-06,HOU,SAS,1582,5,10,2,4,0,0,1,1,2,1,1,0,0,3,12,19.0
Steve,Blake,2014-11-06,POR,DAL,1179,3,5,2,4,0,0,0,2,2,3,0,0,0,1,8,16.0
Robin,Lopez,2014-11-06,POR,DAL,1453,3,6,0,0,2,2,4,4,8,0,0,3,2,3,8,23.0
Kawhi,Leonard,2014-11-06,SAS,HOU,1738,2,11,0,2,3,3,0,4,4,5,4,0,1,0,7,27.0
Jose,Barea,2014-11-06,DAL,POR,942,3,8,0,2,2,2,0,2,2,2,2,0,0,0,8,17.5
Devin,Harris,2014-11-06,DAL,POR,1595,2,7,0,2,3,3,1,2,3,4,1,0,0,2,7,18.75
Monta,Ellis,2014-11-06,DAL,POR,1592,6,13,0,1,2,2,0,3,3,1,1,0,2,4,14,20.25
Tyson,Chandler,2014-11-06,DAL,POR,1715,0,2,0,0,4,4,1,2,3,2,0,3,1,1,4,16.25
Dirk,Nowitzki,2014-11-06,DAL,POR,1624,6,17,2,7,3,3,0,3,3,1,0,0,2,3,17,22.25
Brandan,Wright,2014-11-06,DAL,POR,723,3,5,0,0,0,0,2,1,3,1,0,0,0,1,6,11.25
Chandler,Parsons,2014-11-06,DAL,POR,1709,5,13,0,3,1,1,0,4,4,1,0,0,1,0,11,17.0
Kyle,Anderson,2014-11-06,SAS,HOU,1874,1,8,0,2,2,3,0,8,8,4,2,0,0,3,4,24.0
Trevor,Ariza,2014-11-06,HOU,SAS,1921,2,10,1,5,2,2,0,3,3,3,2,0,1,1,7,19.25
Troy,Daniels,2014-11-06,HOU,SAS,807,3,7,2,6,0,0,0,1,1,1,0,0,1,1,8,11.25
Danny,Green,2014-11-06,SAS,HOU,1526,3,13,0,6,4,4,0,2,2,2,2,0,1,3,10,19.0
Matt,Bonner,2014-11-06,SAS,HOU,914,2,4,1,3,0,0,0,1,1,1,0,0,0,1,5,8.25
Meyers,Leonard,2014-11-06,POR,DAL,364,1,1,1,1,0,0,0,3,3,0,0,0,0,0,3,7.25
Dorell,Wright,2014-11-06,POR,DAL,364,1,3,1,2,0,0,1,2,3,1,0,0,0,2,3,8.75
Jeff,Ayres,2014-11-06,SAS,HOU,1357,2,7,0,0,2,2,2,4,6,0,0,0,1,3,6,13.0
Boris,Diaw,2014-11-06,SAS,HOU,1329,2,5,1,3,2,2,0,3,3,4,0,1,5,5,7,16.75
Greg,Smith,2014-11-06,DAL,POR,442,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2.0
Jameer,Nelson,2014-11-06,DAL,POR,1522,2,9,2,5,0,0,1,3,4,1,0,0,1,1,6,13.0
Austin,Daye,2014-11-06,SAS,HOU,959,3,13,0,3,0,0,2,1,3,0,3,0,1,2,6,15.25
Thomas,Robinson,2014-11-06,POR,DAL,780,1,2,0,0,1,2,1,3,4,0,1,0,2,3,3,9.0
Nick,Johnson,2014-11-06,HOU,SAS,189,0,1,0,0,2,2,0,0,0,0,0,0,0,1,2,2.0
Tony,Parker,2014-11-06,SAS,HOU,1547,3,8,0,0,0,0,1,0,1,1,0,0,2,1,6,7.75
Richard,Jefferson,2014-11-06,DAL,POR,667,1,5,0,1,1,1,1,1,2,0,0,0,0,1,3,5.5
Charlie,Villanueva,2014-11-06,DAL,POR,442,1,2,0,1,0,0,0,1,1,0,0,0,0,2,2,3.25
Joel,Freeland,2014-11-06,POR,DAL,267,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1.25
Kostas,Papanikolaou,2014-11-06,HOU,SAS,1578,0,2,0,1,0,0,2,2,4,3,0,0,2,2,0,8.5
Francisco,Garcia,2014-11-06,HOU,SAS,520,0,2,0,1,1,2,0,1,1,0,0,1,0,1,1,4.25
Jae,Crowder,2014-11-06,DAL,POR,442,0,2,0,0,0,0,0,1,1,1,0,0,0,1,0,2.75
