first_name,last_name,date,team_abbreviation,opponent_abbreviation,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,total_rebounds,assists,steals,blocks,turnovers,fouls_committed,points,draftkings_score
Russell,Westbrook,2014-11-28,OKC,NYK,1428,12,17,3,4,5,7,4,3,7,8,1,0,3,2,32,54.75
Mo,Williams,2014-11-28,MIN,LAL,1823,8,13,6,8,3,3,0,0,0,11,2,0,3,2,25,47.0
Kobe,Bryant,2014-11-28,LAL,MIN,2085,10,18,0,1,6,10,1,4,5,5,5,0,2,1,26,48.75
Marc,Gasol,2014-11-28,MEM,POR,2133,9,15,0,0,8,9,1,6,7,9,0,1,4,2,26,48.25
Zach,LaVine,2014-11-28,MIN,LAL,1530,11,14,2,2,4,4,0,1,1,5,0,0,3,0,28,36.25
Andre,Drummond,2014-11-28,DET,MIL,2307,12,19,0,0,2,4,7,13,20,0,1,1,3,3,26,53.5
Tony,Parker,2014-11-28,SAS,SAC,2289,10,17,1,1,6,6,0,1,1,8,1,0,3,1,27,41.25
Jeff,Teague,2014-11-28,ATL,NOP,2132,10,16,1,3,5,5,2,2,4,7,1,0,4,1,26,42.0
Monta,Ellis,2014-11-28,DAL,TOR,2176,12,25,3,5,3,4,0,1,1,6,3,1,3,1,30,48.25
Blake,Griffin,2014-11-28,LAC,HOU,1838,11,20,0,0,8,8,2,8,10,1,0,0,2,3,30,43.0
Wesley,Matthews,2014-11-28,POR,MEM,2134,9,16,7,12,1,2,1,3,4,3,0,0,0,1,26,39.0
Rudy,Gay,2014-11-28,SAC,SAS,2081,9,17,1,2,4,6,0,8,8,8,1,0,1,2,23,47.0
Ersan,Ilyasova,2014-11-28,MIL,DET,1873,9,14,3,7,1,1,3,5,8,2,2,1,2,1,22,41.5
Mike,Conley,2014-11-28,MEM,POR,2302,8,17,0,1,5,5,2,8,10,9,0,0,1,1,21,46.5
Marreese,Speights,2014-11-28,GSW,CHO,1426,12,20,0,0,3,3,4,1,5,2,1,1,1,6,27,39.75
Damian,Lillard,2014-11-28,POR,MEM,2155,7,16,1,6,5,7,1,3,4,9,3,0,1,1,20,44.5
Jamal,Crawford,2014-11-28,LAC,HOU,1822,7,12,4,8,3,3,0,0,0,3,2,0,0,0,21,31.5
Kawhi,Leonard,2014-11-28,SAS,SAC,2293,6,13,4,6,3,4,0,4,4,2,3,4,0,3,19,43.0
Nikola,Mirotic,2014-11-28,CHI,BOS,1602,4,6,1,1,4,4,3,5,8,2,2,5,1,2,13,40.0
Joakim,Noah,2014-11-28,CHI,BOS,2125,4,12,0,0,7,8,7,7,14,6,0,6,3,4,15,52.0
Jeremy,Lin,2014-11-28,LAL,MIN,1770,8,15,2,7,0,0,0,2,2,11,4,0,3,4,18,44.5
Stephen,Curry,2014-11-28,GSW,CHO,1940,9,20,1,10,7,7,1,3,4,6,1,2,4,4,26,44.5
Jrue,Holiday,2014-11-28,NOP,ATL,2267,8,15,2,5,2,2,1,3,4,7,0,0,1,2,20,36.0
Amir,Johnson,2014-11-28,TOR,DAL,1788,9,15,2,2,0,0,6,3,9,0,1,1,1,4,20,35.75
Arron,Afflalo,2014-11-28,DEN,PHO,1416,5,9,1,1,11,13,0,4,4,1,0,0,1,2,22,28.5
Tim,Duncan,2014-11-28,SAS,SAC,1942,7,12,0,0,4,6,1,7,8,3,1,2,1,3,18,38.0
Kyle,Lowry,2014-11-28,TOR,DAL,1902,9,22,3,10,4,4,1,6,7,4,1,0,2,3,25,42.25
Amar'e,Stoudemire,2014-11-28,NYK,OKC,1524,7,8,0,0,6,10,3,6,9,0,0,0,2,3,20,30.25
Jared,Sullinger,2014-11-28,BOS,CHI,1964,9,19,4,9,1,3,2,8,10,0,1,1,1,3,23,41.0
Chris,Paul,2014-11-28,LAC,HOU,1961,3,7,1,2,3,3,0,1,1,7,5,0,0,2,10,32.25
Rodney,Stuckey,2014-11-28,IND,ORL,1769,9,15,0,1,6,6,0,2,2,1,0,1,3,1,24,28.5
Wesley,Johnson,2014-11-28,LAL,MIN,2285,7,10,4,7,1,1,2,2,4,2,1,0,3,2,19,29.5
Corey,Brewer,2014-11-28,MIN,LAL,1837,6,10,0,2,1,1,2,5,7,8,1,0,1,4,13,35.25
Paul,Millsap,2014-11-28,ATL,NOP,2224,5,9,0,1,3,3,2,7,9,4,4,2,4,3,13,40.25
Derrick,Rose,2014-11-28,CHI,BOS,1664,9,18,2,6,1,2,1,3,4,4,0,1,1,2,21,34.5
Victor,Oladipo,2014-11-28,ORL,IND,1862,5,7,1,1,3,4,0,5,5,4,2,0,1,3,14,30.25
Tyreke,Evans,2014-11-28,NOP,ATL,2154,8,17,0,2,2,5,1,5,6,6,3,1,2,4,18,41.5
Brian,Roberts,2014-11-28,CHO,GSW,1787,8,12,2,4,2,2,0,0,0,1,0,1,0,4,20,24.5
Tyson,Chandler,2014-11-28,DAL,TOR,2105,5,7,0,0,1,2,3,7,10,1,0,4,1,0,11,32.5
Jared,Dudley,2014-11-28,MIL,DET,1343,6,8,4,6,0,0,0,6,6,1,0,1,1,2,16,28.5
Ryan,Anderson,2014-11-28,NOP,ATL,1769,8,16,2,8,2,2,6,1,7,1,0,0,2,3,20,30.25
Avery,Bradley,2014-11-28,BOS,CHI,1989,7,12,2,4,2,2,0,1,1,2,1,1,1,2,18,26.75
Danny,Green,2014-11-28,SAS,SAC,1258,4,6,3,3,0,0,0,3,3,2,2,2,0,1,11,27.25
Tony,Allen,2014-11-28,MEM,POR,2007,4,6,1,1,2,2,1,4,5,2,3,0,0,3,11,26.75
David,West,2014-11-28,IND,ORL,1436,8,17,1,1,1,2,2,4,6,4,1,0,1,2,18,33.5
DeMarre,Carroll,2014-11-28,ATL,NOP,1983,6,9,1,2,6,6,0,3,3,0,1,0,2,4,19,24.25
Cody,Zeller,2014-11-28,CHO,GSW,1965,4,8,0,0,7,10,3,11,14,0,0,0,1,2,15,32.0
LaMarcus,Aldridge,2014-11-28,POR,MEM,2160,7,19,0,1,5,6,3,7,10,2,2,2,3,2,19,41.0
Carlos,Boozer,2014-11-28,LAL,MIN,1334,6,9,0,0,3,4,2,3,5,0,1,0,0,2,15,23.25
Al,Jefferson,2014-11-28,CHO,GSW,2044,8,16,0,0,2,2,0,5,5,3,0,2,1,2,18,32.25
Ryan,Hollins,2014-11-28,SAC,SAS,1541,5,7,0,0,5,6,4,2,6,0,0,1,2,2,15,23.5
Chandler,Parsons,2014-11-28,DAL,TOR,2172,6,11,2,4,2,3,1,6,7,2,0,0,0,3,16,28.75
Jeremy,Lamb,2014-11-28,OKC,NYK,1327,3,5,3,4,4,4,0,3,3,2,1,0,0,3,13,23.25
Jimmy,Butler,2014-11-28,CHI,BOS,2435,6,15,0,3,10,12,2,1,3,1,1,0,3,2,22,27.75
Kendall,Marshall,2014-11-28,MIL,DET,1440,3,6,2,3,1,1,0,1,1,8,2,0,0,3,9,27.25
Lavoy,Allen,2014-11-28,IND,ORL,1657,5,11,0,0,0,0,6,8,14,2,1,1,1,1,10,34.0
Danilo,Gallinari,2014-11-28,DEN,PHO,1393,4,7,2,3,1,1,2,6,8,1,1,0,0,0,11,25.5
Al-Farouq,Aminu,2014-11-28,DAL,TOR,1469,5,6,2,3,2,4,0,2,2,2,0,1,0,3,14,22.5
Kentavious,Caldwell-Pope,2014-11-28,DET,MIL,2079,7,19,4,9,3,6,4,2,6,0,1,0,0,3,21,32.5
Timofey,Mozgov,2014-11-28,DEN,PHO,1278,4,5,0,0,5,5,1,2,3,1,0,2,1,3,13,21.75
Nikola,Vucevic,2014-11-28,ORL,IND,2097,7,15,0,0,2,2,2,5,7,0,1,3,2,0,16,31.75
James,Harden,2014-11-28,HOU,LAC,2271,5,12,0,4,6,6,0,4,4,6,2,2,5,3,16,35.5
Brandon,Bass,2014-11-28,BOS,CHI,1595,5,11,0,1,6,9,4,5,9,1,1,0,2,3,16,29.75
Kyle,Korver,2014-11-28,ATL,NOP,2008,3,6,2,5,3,3,0,4,4,5,0,0,1,0,11,24.0
Thaddeus,Young,2014-11-28,MIN,LAL,2143,8,13,0,1,6,8,0,3,3,1,0,0,4,3,22,25.25
Anthony,Davis,2014-11-28,NOP,ATL,1844,5,14,0,0,4,5,3,8,11,1,3,1,2,3,14,36.25
C.J.,Watson,2014-11-28,IND,ORL,1094,4,4,1,1,0,0,1,0,1,4,1,0,1,0,9,18.25
Ty,Lawson,2014-11-28,DEN,PHO,1698,4,11,0,3,3,4,0,3,3,10,1,0,1,3,11,31.25
Jose,Barea,2014-11-28,DAL,TOR,1353,2,6,1,3,0,0,1,4,5,9,3,0,1,2,5,30.75
Reggie,Jackson,2014-11-28,OKC,NYK,1757,3,8,0,1,4,4,2,4,6,4,2,0,2,0,10,26.5
Courtney,Lee,2014-11-28,MEM,POR,1821,5,9,2,4,1,2,0,1,1,3,0,1,0,1,13,21.75
Klay,Thompson,2014-11-28,GSW,CHO,2070,7,22,3,5,0,0,2,3,5,4,3,1,1,3,17,38.25
Tarik,Black,2014-11-28,HOU,LAC,1629,4,7,0,1,3,4,2,7,9,0,1,1,1,2,11,25.75
Quincy,Pondexter,2014-11-28,MEM,POR,1360,4,5,2,3,0,2,1,4,5,2,0,0,0,0,10,20.25
Kemba,Walker,2014-11-28,CHO,GSW,2562,4,16,2,7,3,4,1,3,4,13,1,1,4,2,13,40.5
Khris,Middleton,2014-11-28,MIL,DET,1402,4,7,2,3,2,2,0,5,5,1,1,0,1,1,12,22.25
Kenneth,Faried,2014-11-28,DEN,PHO,1228,3,6,0,0,5,5,3,6,9,1,0,0,1,3,11,23.25
Carl,Landry,2014-11-28,SAC,SAS,1407,4,10,0,0,4,4,2,8,10,2,0,0,1,1,12,27.0
Zach,Randolph,2014-11-28,MEM,POR,1900,7,13,0,0,0,5,3,10,13,1,2,0,2,3,14,34.75
Jonas,Valanciunas,2014-11-28,TOR,DAL,1701,2,5,0,0,4,4,1,12,13,0,1,0,0,1,8,26.25
Omer,Asik,2014-11-28,NOP,ATL,1938,4,7,0,0,2,2,3,8,11,0,0,1,2,0,10,24.75
Gorgui,Dieng,2014-11-28,MIN,LAL,1360,1,2,0,0,2,2,2,5,7,8,0,0,0,4,4,24.75
Aaron,Brooks,2014-11-28,CHI,BOS,912,6,12,1,4,2,2,0,1,1,3,0,0,1,2,15,20.75
J.J.,Hickson,2014-11-28,DEN,PHO,1226,3,9,0,0,4,4,2,9,11,2,1,0,1,2,10,28.25
Chris,Kaman,2014-11-28,POR,MEM,1487,7,16,0,0,2,3,5,6,11,0,0,2,2,6,16,32.75
